database,table,primary_key_column,primary_key,column,category,status,issues,rule_decision,rule_score,rule_issues,ai_decision,ai_score,ai_reason,source_en,translation_vi,review_note
lang_phantom.db,PhantomItem,Id,82,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,84,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,85,Content,item,translated,,PASS,10,,,,,Snip Snap,Snip Snap,
lang_phantom.db,PhantomItem,Id,86,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,88,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,89,Content,item,translated,,PASS,10,,,,,Snip Snap,Snip Snap,
lang_phantom.db,PhantomItem,Id,90,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,92,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,93,Content,item,translated,,PASS,10,,,,,Snip Snap,Snip Snap,
lang_phantom.db,PhantomItem,Id,94,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,96,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,97,Content,item,translated,,REVIEW,6,same_as_source,,,,Zig Zag,Zig Zag,
lang_phantom.db,PhantomItem,Id,98,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,100,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,101,Content,item,translated,,REVIEW,6,same_as_source,,,,Zig Zag,Zig Zag,
lang_phantom.db,PhantomItem,Id,102,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,104,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,105,Content,item,translated,,REVIEW,6,same_as_source,,,,Zig Zag,Zig Zag,
lang_phantom.db,PhantomItem,Id,106,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,108,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,109,Content,item,translated,,REVIEW,6,same_as_source,,,,Zig Zag,Zig Zag,
lang_phantom.db,PhantomItem,Id,110,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,112,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,113,Content,item,translated,,PASS,10,,,,,Whiff Whoosh,Whiff Whoosh,
lang_phantom.db,PhantomItem,Id,114,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,116,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,117,Content,item,translated,,PASS,10,,,,,Whiff Whoosh,Whiff Whoosh,
lang_phantom.db,PhantomItem,Id,118,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,120,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,121,Content,item,translated,,PASS,10,,,,,Whiff Whoosh,Whiff Whoosh,
lang_phantom.db,PhantomItem,Id,122,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,124,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,125,Content,item,translated,,PASS,10,,,,,Whiff Whoosh,Whiff Whoosh,
lang_phantom.db,PhantomItem,Id,126,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,128,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,129,Content,item,translated,,REVIEW,6,same_as_source,,,,Tic Tac,Tic Tac,
lang_phantom.db,PhantomItem,Id,130,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,132,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,133,Content,item,translated,,REVIEW,6,same_as_source,,,,Tic Tac,Tic Tac,
lang_phantom.db,PhantomItem,Id,134,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,136,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,137,Content,item,translated,,REVIEW,6,same_as_source,,,,Tic Tac,Tic Tac,
lang_phantom.db,PhantomItem,Id,138,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,140,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,141,Content,item,translated,,REVIEW,6,same_as_source,,,,Tic Tac,Tic Tac,
lang_phantom.db,PhantomItem,Id,142,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,144,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,145,Content,item,translated,,PASS,10,,,,,Glacio Predator,Glacio Predator,
lang_phantom.db,PhantomItem,Id,146,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,148,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,149,Content,item,translated,,PASS,10,,,,,Glacio Predator,Glacio Predator,
lang_phantom.db,PhantomItem,Id,150,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,152,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,153,Content,item,translated,,PASS,10,,,,,Glacio Predator,Glacio Predator,
lang_phantom.db,PhantomItem,Id,154,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,156,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,157,Content,item,translated,,PASS,10,,,,,Glacio Predator,Glacio Predator,
lang_phantom.db,PhantomItem,Id,158,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,160,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,161,Content,item,translated,,REVIEW,6,same_as_source,,,,Gulpuff,Gulpuff,
lang_phantom.db,PhantomItem,Id,162,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,164,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,165,Content,item,translated,,REVIEW,6,same_as_source,,,,Gulpuff,Gulpuff,
lang_phantom.db,PhantomItem,Id,166,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,168,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,169,Content,item,translated,,REVIEW,6,same_as_source,,,,Gulpuff,Gulpuff,
lang_phantom.db,PhantomItem,Id,170,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,172,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,173,Content,item,translated,,REVIEW,6,same_as_source,,,,Gulpuff,Gulpuff,
lang_phantom.db,PhantomItem,Id,174,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,176,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,177,Content,item,translated,,PASS,10,,,,,Violet-Feathered Heron,Violet-Feathered Heron,
lang_phantom.db,PhantomItem,Id,178,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,180,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,181,Content,item,translated,,PASS,10,,,,,Violet-Feathered Heron,Violet-Feathered Heron,
lang_phantom.db,PhantomItem,Id,182,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,184,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,185,Content,item,translated,,PASS,10,,,,,Violet-Feathered Heron,Violet-Feathered Heron,
lang_phantom.db,PhantomItem,Id,186,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,188,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,189,Content,item,translated,,PASS,10,,,,,Violet-Feathered Heron,Violet-Feathered Heron,
lang_phantom.db,PhantomItem,Id,190,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,192,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,193,Content,item,translated,,PASS,10,,,,,Cyan-Feathered Heron,Cyan-Feathered Heron,
lang_phantom.db,PhantomItem,Id,194,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,196,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,197,Content,item,translated,,PASS,10,,,,,Cyan-Feathered Heron,Cyan-Feathered Heron,
lang_phantom.db,PhantomItem,Id,198,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,200,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,201,Content,item,translated,,PASS,10,,,,,Cyan-Feathered Heron,Cyan-Feathered Heron,
lang_phantom.db,PhantomItem,Id,202,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,204,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,205,Content,item,translated,,PASS,10,,,,,Cyan-Feathered Heron,Cyan-Feathered Heron,
lang_phantom.db,PhantomItem,Id,206,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,208,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,209,Content,item,translated,,PASS,10,,,,,Glacio Prism,Glacio Prism,
lang_phantom.db,PhantomItem,Id,210,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,212,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,213,Content,item,translated,,PASS,10,,,,,Glacio Prism,Glacio Prism,
lang_phantom.db,PhantomItem,Id,214,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,216,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,217,Content,item,translated,,PASS,10,,,,,Glacio Prism,Glacio Prism,
lang_phantom.db,PhantomItem,Id,218,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,220,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,221,Content,item,translated,,PASS,10,,,,,Glacio Prism,Glacio Prism,
lang_phantom.db,PhantomItem,Id,222,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,224,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,225,Content,item,translated,,PASS,10,,,,,Fusion Prism,Fusion Prism,
lang_phantom.db,PhantomItem,Id,226,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,228,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,229,Content,item,translated,,PASS,10,,,,,Fusion Prism,Fusion Prism,
lang_phantom.db,PhantomItem,Id,230,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,232,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,233,Content,item,translated,,PASS,10,,,,,Fusion Prism,Fusion Prism,
lang_phantom.db,PhantomItem,Id,234,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,236,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,237,Content,item,translated,,PASS,10,,,,,Fusion Prism,Fusion Prism,
lang_phantom.db,PhantomItem,Id,238,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,240,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,241,Content,item,translated,,PASS,10,,,,,Spectra Prism,Spectra Prism,
lang_phantom.db,PhantomItem,Id,242,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,244,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,245,Content,item,translated,,PASS,10,,,,,Spectra Prism,Spectra Prism,
lang_phantom.db,PhantomItem,Id,246,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,248,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,249,Content,item,translated,,PASS,10,,,,,Spectra Prism,Spectra Prism,
lang_phantom.db,PhantomItem,Id,250,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,252,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,253,Content,item,translated,,PASS,10,,,,,Spectra Prism,Spectra Prism,
lang_phantom.db,PhantomItem,Id,254,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,256,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,257,Content,item,translated,,PASS,10,,,,,Rupture Prism,Rupture Prism,
lang_phantom.db,PhantomItem,Id,258,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,260,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,261,Content,item,translated,,PASS,10,,,,,Rupture Prism,Rupture Prism,
lang_phantom.db,PhantomItem,Id,262,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,264,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,265,Content,item,translated,,PASS,10,,,,,Rupture Prism,Rupture Prism,
lang_phantom.db,PhantomItem,Id,266,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,268,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,269,Content,item,translated,,PASS,10,,,,,Rupture Prism,Rupture Prism,
lang_phantom.db,PhantomItem,Id,270,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,272,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,273,Content,item,translated,,PASS,10,,,,,Stonewall Bracer,Stonewall Bracer,
lang_phantom.db,PhantomItem,Id,274,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,276,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,277,Content,item,translated,,PASS,10,,,,,Stonewall Bracer,Stonewall Bracer,
lang_phantom.db,PhantomItem,Id,278,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,280,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,281,Content,item,translated,,PASS,10,,,,,Stonewall Bracer,Stonewall Bracer,
lang_phantom.db,PhantomItem,Id,282,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,284,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,285,Content,item,translated,,PASS,10,,,,,Stonewall Bracer,Stonewall Bracer,
lang_phantom.db,PhantomItem,Id,286,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,288,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,289,Content,item,translated,,PASS,10,,,,,Flute Instrumentalist,Flute Instrumentalist,
lang_phantom.db,PhantomItem,Id,290,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,292,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,293,Content,item,translated,,PASS,10,,,,,Flute Instrumentalist,Flute Instrumentalist,
lang_phantom.db,PhantomItem,Id,294,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,296,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
lang_phantom.db,PhantomItem,Id,297,Content,item,translated,,PASS,10,,,,,Flute Instrumentalist,Flute Instrumentalist,
lang_phantom.db,PhantomItem,Id,298,Content,item,translated,,PASS,10,,,,,Echo,Echo,
lang_phantom.db,PhantomItem,Id,300,Content,item,translated,,PASS,10,,,,,Wutrelic Unlocked.,Đã mở khóa Di Vật Wutrelic.,
