database,table,primary_key_column,primary_key,column,category,status,issues,rule_decision,rule_score,rule_issues,ai_decision,ai_score,ai_reason,source_en,translation_vi,review_note
lang_element_info.db,ElementalReaction,Id,10,Content,general,translated,,PASS,10,,,,,"Upon dealing Fusion and Dissociation DMG, reduces the target's Fusion RES. by <color=#1398ef>30%</color> for <color=#1398ef>10s</color>","Upon dealing Fusion and Dissociation DMG, reduces the target's Fusion RES. by <color=#1398ef>30%</color> for <color=#1398ef>10s</color>",
lang_element_info.db,ElementalReaction,Id,11,Content,general,translated,,PASS,10,,,,,Frostbite Concerto,Frostbite Concerto,
lang_element_info.db,ElementalReaction,Id,12,Content,general,translated,,PASS,10,,,,,"Upon dealing Frozen and Dissociation DMG, reduces the target's Frozen RES. by <color=#1398ef>30%</color> for <color=#1398ef>10s</color>","Upon dealing Frozen and Dissociation DMG, reduces the target's Frozen RES. by <color=#1398ef>30%</color> for <color=#1398ef>10s</color>",
lang_element_info.db,ElementalReaction,Id,13,Content,general,translated,,PASS,10,,,,,Spectra polymerization,Spectra polymerization,
lang_element_info.db,ElementalReaction,Id,14,Content,general,translated,,PASS,10,,,,,Spectra damage done by the whole team increase for 12 seconds. The character that triggers the effect gains resonance energy.,Spectra damage done by the whole team increase for 12 seconds. The character that triggers the effect gains resonance energy.,
lang_element_info.db,ElementalReaction,Id,15,Content,general,translated,,PASS,10,,,,,Dispersal Concerto,Dispersal Concerto,
lang_element_info.db,ElementalReaction,Id,16,Content,general,translated,,PASS,10,,,,,"When within AoE for <color=#1398ef>3s</color>, Aerodynamic already inflicted onto targets will be stimulated to Super-Aerodynamic for 12s. (Super-Aerodynamic: Reduce the target's Aerodynamic DMG reduction by 40%)","When within AoE for <color=#1398ef>3s</color>, Aerodynamic already inflicted onto targets will be stimulated to Super-Aerodynamic for 12s. (Super-Aerodynamic: Reduce the target's Aerodynamic DMG reduction by 40%)",
lang_element_info.db,ElementalReaction,Id,17,Content,general,translated,,PASS,10,,,,,Electro-Diffusion Concerto,Electro-Diffusion Concerto,
lang_element_info.db,ElementalReaction,Id,18,Content,general,translated,,PASS,10,,,,,"When within AoE for <color=#1398ef>3s</color>, Conduction already inflicted onto targets will be stimulated to Super-Conduction for 12s. (Super-Conduction: Reduce the target's Conduction DMG reduction by 40%)","When within AoE for <color=#1398ef>3s</color>, Conduction already inflicted onto targets will be stimulated to Super-Conduction for 12s. (Super-Conduction: Reduce the target's Conduction DMG reduction by 40%)",
lang_element_info.db,ElementalReaction,Id,19,Content,general,translated,,PASS,10,,,,,Thermal-Conduct Concerto,Thermal-Conduct Concerto,
lang_element_info.db,ElementalReaction,Id,20,Content,general,translated,,PASS,10,,,,,"When within AoE for <color=#1398ef>3s</color>, Smelt already inflicted onto targets will be stimulated to Super-Smelt for 12s. (Super-Smelt: Reduce the target's Smelt DMG reduction by 40%)","When within AoE for <color=#1398ef>3s</color>, Smelt already inflicted onto targets will be stimulated to Super-Smelt for 12s. (Super-Smelt: Reduce the target's Smelt DMG reduction by 40%)",
lang_element_info.db,ElementalReaction,Id,21,Content,general,translated,,PASS,10,,,,,Frozen Concerto,Frozen Concerto,
lang_element_info.db,ElementalReaction,Id,22,Content,general,translated,,PASS,10,,,,,"When within AoE for <color=#1398ef>3s</color>, Condensation already inflicted onto targets will be stimulated to Super-Condensation for 12s. (Super-Smelt: Reduce the target's Condensation DMG reduction by 40%)","When within AoE for <color=#1398ef>3s</color>, Condensation already inflicted onto targets will be stimulated to Super-Condensation for 12s. (Super-Smelt: Reduce the target's Condensation DMG reduction by 40%)",
lang_element_info.db,ElementalReaction,Id,23,Content,general,translated,,PASS,10,,,,,Pneuma Polymerization,Pneuma Polymerization,
lang_element_info.db,ElementalReaction,Id,24,Content,general,translated,,PASS,10,,,,,Pneuma damage done by the whole team increase for 12 seconds. The character that triggers the effect gains resonance energy.,Pneuma damage done by the whole team increase for 12 seconds. The character that triggers the effect gains resonance energy.,
lang_element_info.db,ElementalReaction,Id,25,Content,general,translated,,PASS,10,,,,,Chill Concerto,Chill Concerto,
lang_element_info.db,ElementalReaction,Id,26,Content,general,translated,,PASS,10,,,,,"Gathers targets with AoE, deals Conduction DMG and inflicts them with 2x DEF Down, before greatly increasing their Audio Bar. Targets within the AoE with be inflicted Aerodynamic and Conduction for 20 seconds. (Aerodynamic: Target's resonance value accumulates faster. Conduction: Target are easily interrupted by attacks.)","Gathers targets with AoE, deals Conduction DMG and inflicts them with 2x DEF Down, before greatly increasing their Audio Bar. Targets within the AoE with be inflicted Aerodynamic and Conduction for 20 seconds. (Aerodynamic: Target's resonance value accumulates faster. Conduction: Target are easily interrupted by attacks.)",
lang_element_info.db,ElementalReaction,Id,27,Content,general,translated,,PASS,10,,,,,Steam Concerto,Steam Concerto,
lang_element_info.db,ElementalReaction,Id,28,Content,general,translated,,PASS,10,,,,,"Deals Fusion + Aerodynamic AoE DMG and pulls the target, while dealing Fusion each second for <color=#1398ef>5s</color>. Targets within the AoE with be inflicted Aerodynamic and Smelt for 20 seconds. (Aerodynamic: Target's resonance value accumulates faster. Smelt: Target takes DoT DMG.)","Deals Fusion + Aerodynamic AoE DMG and pulls the target, while dealing Fusion each second for <color=#1398ef>5s</color>. Targets within the AoE with be inflicted Aerodynamic and Smelt for 20 seconds. (Aerodynamic: Target's resonance value accumulates faster. Smelt: Target takes DoT DMG.)",
lang_element_info.db,ElementalReaction,Id,29,Content,general,translated,,PASS,10,,,,,Electrocute Concerto,Electrocute Concerto,
lang_element_info.db,ElementalReaction,Id,30,Content,general,translated,,PASS,10,,,,,"Deals Frozen + Aerodynamic AoE DMG and pulls the target, before Freezing them. Targets within the AoE with be inflicted Aerodynamic and Frozen for 20 seconds. (Aerodynamic: Target's resonance value accumulates faster. Frozen: Target's movement speed is decreased.)","Deals Frozen + Aerodynamic AoE DMG and pulls the target, before Freezing them. Targets within the AoE with be inflicted Aerodynamic and Frozen for 20 seconds. (Aerodynamic: Target's resonance value accumulates faster. Frozen: Target's movement speed is decreased.)",
lang_element_info.db,ElementalReaction,Id,31,Content,general,translated,,PASS,10,,,,,Impulse Polymerization,Impulse Polymerization,
lang_element_info.db,ElementalReaction,Id,32,Content,general,translated,,PASS,10,,,,,Impulse damage done by the whole team increase for 12 seconds. The character that triggers the effect gains resonance energy.,Impulse damage done by the whole team increase for 12 seconds. The character that triggers the effect gains resonance energy.,
lang_element_info.db,ElementalReaction,Id,33,Content,general,translated,,PASS,10,,,,,Passive-Electro Concerto,Passive-Electro Concerto,
lang_element_info.db,ElementalReaction,Id,34,Content,general,translated,,PASS,10,,,,,Deals large amounts Smelt + Conduction DMG. Targets within the AoE with be inflicted Conduction and Smelt for 20 seconds. (Conduction: Target are easily interrupted by attacks.. Smelt: Target takes DoT DMG.),Deals large amounts Smelt + Conduction DMG. Targets within the AoE with be inflicted Conduction and Smelt for 20 seconds. (Conduction: Target are easily interrupted by attacks.. Smelt: Target takes DoT DMG.),
lang_element_info.db,ElementalReaction,Id,35,Content,general,translated,,PASS,10,,,,,Active-Electro Concerto,Active-Electro Concerto,
lang_element_info.db,ElementalReaction,Id,36,Content,general,translated,,PASS,10,,,,,Deals large amounts Frozen + Conduction DMG. Targets within the AoE with be inflicted Conduction and Frozen for 20 seconds. (Conduction: Target are easily interrupted by attacks.. Frozen: Target's movement speed is decreased.),Deals large amounts Frozen + Conduction DMG. Targets within the AoE with be inflicted Conduction and Frozen for 20 seconds. (Conduction: Target are easily interrupted by attacks.. Frozen: Target's movement speed is decreased.),
lang_element_info.db,ElementalReaction,Id,37,Content,general,translated,,PASS,10,,,,,Fusion Polymerization,Fusion Polymerization,
lang_element_info.db,ElementalReaction,Id,38,Content,general,translated,,PASS,10,,,,,Fusion damage done by the whole team increase for 12 seconds. The character that triggers the effect gains resonance energy.,Fusion damage done by the whole team increase for 12 seconds. The character that triggers the effect gains resonance energy.,
lang_element_info.db,ElementalReaction,Id,39,Content,general,translated,,PASS,10,,,,,Hot & Cold Concerto,Hot & Cold Concerto,
lang_element_info.db,ElementalReaction,Id,40,Content,general,translated,,PASS,10,,,,,Deals large amounts Fusion + Frozen DMG. Targets within the AoE with be inflicted Smelt and Frozen for 20 seconds. (Smelt: Target takes DoT DMG. Frozen: Target's movement speed is decreased.),Deals large amounts Fusion + Frozen DMG. Targets within the AoE with be inflicted Smelt and Frozen for 20 seconds. (Smelt: Target takes DoT DMG. Frozen: Target's movement speed is decreased.),
lang_element_info.db,ElementalReaction,Id,41,Content,general,translated,,PASS,10,,,,,Glacio Polymerization,Glacio Polymerization,
lang_element_info.db,ElementalReaction,Id,42,Content,general,translated,,PASS,10,,,,,Glacio damage done by the whole team increase for 12 seconds. The character that triggers the effect gains resonance energy.,Glacio damage done by the whole team increase for 12 seconds. The character that triggers the effect gains resonance energy.,
