database,table,primary_key_column,primary_key,column,category,status,issues,rule_decision,rule_score,rule_issues,ai_decision,ai_score,ai_reason,source_en,translation_vi,review_note
lang_calabash.db,CalabashLevel,Id,20,Content,general,translated,,PASS,10,,,,,<color=#ca6dff>Level 4</color>,<color=#ca6dff>Cấp 4</color>,
lang_calabash.db,CalabashLevel,Id,21,Content,general,translated,,PASS,10,,,,,<color=#ffe65a>Level 5</color>,<color=#ffe65a>Cấp 5</color>,
lang_calabash.db,CalabashLevel,Id,22,Content,general,translated,,PASS,10,,,,,<color=#ffe65a>Level 5</color>,<color=#ffe65a>Cấp 5</color>,
lang_calabash.db,CalabashLevel,Id,23,Content,general,translated,,PASS,10,,,,,<color=#ffe65a>Level 5</color>,<color=#ffe65a>Cấp 5</color>,
lang_calabash.db,CalabashLevel,Id,24,Content,general,translated,,PASS,10,,,,,<color=#ffe65a>Level 5</color>,<color=#ffe65a>Cấp 5</color>,
lang_calabash.db,CalabashLevel,Id,25,Content,general,translated,,PASS,10,,,,,<color=#ffe65a>Level 5</color>,<color=#ffe65a>Cấp 5</color>,
lang_calabash.db,CalabashLevel,Id,26,Content,general,translated,,PASS,10,,,,,<color=#ffe65a>Level 5</color>,<color=#ffe65a>Cấp 5</color>,
lang_calabash.db,CalabashLevel,Id,27,Content,general,translated,,PASS,10,,,,,<color=#ffe65a>Level 5</color>,<color=#ffe65a>Cấp 5</color>,
lang_calabash.db,CalabashLevel,Id,28,Content,general,translated,,PASS,10,,,,,<color=#ffe65a>Level 5</color>,<color=#ffe65a>Cấp 5</color>,
lang_calabash.db,CalabashLevel,Id,29,Content,general,translated,,PASS,10,,,,,<color=#ffe65a>Level 5</color>,<color=#ffe65a>Cấp 5</color>,
lang_calabash.db,CalabashLevel,Id,30,Content,general,translated,,PASS,10,,,,,<color=#ffe65a>Level 5</color>,<color=#ffe65a>Cấp 5</color>,
lang_calabash.db,CalabashLevel,Id,31,Content,general,translated,,PASS,10,,,,,<color=#ffe65a>Level 5</color>,<color=#ffe65a>Cấp 5</color>,
lang_calabash.db,CalabashLevel,Id,32,Content,general,translated,,PASS,10,,,,,<color=#ffe65a>Level 5</color>,<color=#ffe65a>Cấp 5</color>,
lang_calabash.db,CalabashLevel,Id,33,Content,general,translated,,PASS,10,,,,,<color=#ffe65a>Level 5</color>,<color=#ffe65a>Cấp 5</color>,
lang_calabash.db,CalabashLevel,Id,34,Content,general,translated,,PASS,10,,,,,<color=#ffe65a>Level 5</color>,<color=#ffe65a>Cấp 5</color>,
lang_calabash.db,CalabashLevel,Id,35,Content,general,translated,,PASS,10,,,,,<color=#ffe65a>Level 5</color>,<color=#ffe65a>Cấp 5</color>,
lang_calabash.db,CalabashLevel,Id,36,Content,general,translated,,PASS,10,,,,,<color=#ffe65a>Level 5</color>,<color=#ffe65a>Cấp 5</color>,
lang_calabash.db,CalabashLevel,Id,37,Content,general,translated,,PASS,10,,,,,<color=#ffe65a>Level 5</color>,<color=#ffe65a>Cấp 5</color>,
lang_calabash.db,CalabashLevel,Id,38,Content,general,translated,,PASS,10,,,,,<color=#ffe65a>Level 5</color>,<color=#ffe65a>Cấp 5</color>,
lang_calabash.db,CalabashLevel,Id,39,Content,general,translated,,PASS,10,,,,,<color=#ffe65a>Level 5</color>,<color=#ffe65a>Cấp 5</color>,
lang_calabash.db,CalabashLevel,Id,40,Content,general,translated,,PASS,10,,,,,<color=#ffe65a>Level 5</color>,<color=#ffe65a>Cấp 5</color>,
lang_calabash.db,CalabashDevelopReward,Id,1,Content,general,translated,,PASS,10,,,,,Vanguard Junrock,Tiền Phong Junrock,
lang_calabash.db,CalabashDevelopReward,Id,2,Content,general,translated,,REVIEW,6,same_as_source,,,,Fission Junrock,Fission Junrock,
lang_calabash.db,CalabashDevelopReward,Id,3,Content,general,translated,,PASS,10,,,,,Impulse Predator,Thú Dữ Dội,
lang_calabash.db,CalabashDevelopReward,Id,4,Content,general,translated,,PASS,10,,,,,Fusion Warrior,Chiến Binh Fusion,
lang_calabash.db,CalabashDevelopReward,Id,5,Content,general,translated,,PASS,10,,,,,Rupture Warrior,Chiến Binh Đứt Gãy,
lang_calabash.db,CalabashDevelopReward,Id,6,Content,general,translated,,PASS,10,,,,,Snip Snap,Kẹp Kẹp,
lang_calabash.db,CalabashDevelopReward,Id,7,Content,general,translated,,REVIEW,6,same_as_source,,,,Zig Zag,Zig Zag,
lang_calabash.db,CalabashDevelopReward,Id,8,Content,general,translated,,PASS,10,,,,,Whiff Whoosh,Vút Vèo,
lang_calabash.db,CalabashDevelopReward,Id,9,Content,general,translated,,REVIEW,6,same_as_source,,,,Tic Tac,Tic Tac,
lang_calabash.db,CalabashDevelopReward,Id,10,Content,general,translated,,PASS,10,,,,,Glacio Predator,Thú Dữ Glacio,
lang_calabash.db,CalabashDevelopReward,Id,11,Content,general,translated,,REVIEW,6,same_as_source,,,,Gulpuff,Gulpuff,
lang_calabash.db,CalabashDevelopReward,Id,12,Content,general,translated,,PASS,10,,,,,Violet-Feathered Heron,Diệc Lông Tím,
lang_calabash.db,CalabashDevelopReward,Id,13,Content,general,translated,,PASS,10,,,,,Cyan-Feathered Heron,Diệc Lông Xanh,
lang_calabash.db,CalabashDevelopReward,Id,14,Content,general,translated,,PASS,10,,,,,Fusion Prism,Lăng Kính Fusion,
lang_calabash.db,CalabashDevelopReward,Id,15,Content,general,translated,,PASS,10,,,,,Glacio Prism,Lăng Kính Glacio,
lang_calabash.db,CalabashDevelopReward,Id,16,Content,general,translated,,PASS,10,,,,,Rupture Prism,Lăng Kính Đột Phá,
lang_calabash.db,CalabashDevelopReward,Id,17,Content,general,translated,,PASS,10,,,,,Stonewall Bracer,Băng Tay Đá Tảng,
lang_calabash.db,CalabashDevelopReward,Id,18,Content,general,translated,,PASS,10,,,,,Flute Instrumentalist,Nghệ Nhân Sáo,
lang_calabash.db,CalabashDevelopReward,Id,19,Content,general,translated,,PASS,10,,,,,Tambourine Instrumentalist,Nghệ Sĩ Trống Lắc,
lang_calabash.db,CalabashDevelopReward,Id,20,Content,general,translated,,PASS,10,,,,,Chasm Guardian,Người Bảo Vệ Vực Sâu,
lang_calabash.db,CalabashDevelopReward,Id,21,Content,general,translated,,PASS,10,,,,,Thunder Squama,Vảy Sấm Sét,
lang_calabash.db,CalabashDevelopReward,Id,22,Content,general,translated,,PASS,10,,,,,Spectra Prism,Lăng Kính Phổ,
lang_calabash.db,CalabashDevelopReward,Id,23,Content,general,translated,,PASS,10,,,,,Pneuma Predator,Thú Dữ Pneuma,
lang_calabash.db,CalabashDevelopReward,Id,24,Content,general,translated,,PASS,10,,,,,Rocksteady Guardian,Người Bảo Vệ Vững Chắc,
lang_calabash.db,CalabashDevelopReward,Id,25,Content,general,translated,,PASS,10,,,,,Cruisewing,Cánh Tuần Thám,
lang_calabash.db,CalabashDevelopReward,Id,26,Content,general,translated,,PASS,10,,,,,Sabyr Boar,Lợn Rừng Sabyr,
lang_calabash.db,CalabashDevelopReward,Id,27,Content,general,translated,,REVIEW,6,same_as_source,,,,Excarat,Excarat,
lang_calabash.db,CalabashDevelopReward,Id,28,Content,general,translated,,REVIEW,6,same_as_source,,,,Lil Geohide Saurian,Lil Geohide Saurian,
lang_calabash.db,CalabashDevelopReward,Id,29,Content,general,translated,,PASS,10,,,,,Giant Geohide Saurian,Thằn Lằn Địa Ẩn Khổng Lồ,
lang_calabash.db,CalabashDevelopReward,Id,30,Content,general,translated,,PASS,10,,,,,Roseshroom (Immature),Nấm Hồng (Chưa Trưởng Thành),
lang_calabash.db,CalabashDevelopReward,Id,31,Content,general,translated,,PASS,10,,,,,Roseshroom (Mature),Nấm Hồng (Trưởng Thành),
lang_calabash.db,CalabashDevelopReward,Id,32,Content,general,translated,,PASS,10,,,,,Inferno Rider,Kỵ Sĩ Hỏa Ngục,
lang_calabash.db,CalabashDevelopReward,Id,33,Content,general,translated,,PASS,10,,,,,Spearback Ursa,Gấu Gai Lưng,
lang_calabash.db,CalabashDevelopReward,Id,34,Content,general,translated,,PASS,10,,,,,Frostbite Tertoise,Rùa Băng Giá,
lang_calabash.db,CalabashDevelopReward,Id,35,Content,general,translated,,PASS,10,,,,,Rupture Dreadmane Major,Dreadmane Major Đột Phá,
lang_calabash.db,CalabashDevelopReward,Id,36,Content,general,translated,,REVIEW,6,same_as_source,,,,Fusion Dreadmane Minor,Fusion Dreadmane Minor,
lang_calabash.db,CalabashDevelopReward,Id,37,Content,general,translated,,PASS,10,,,,,Bell-Borne Geochelone,Rùa Địa Chấn Chuông,
lang_calabash.db,CalabashDevelopReward,Id,38,Content,general,translated,,REVIEW,6,same_as_source,,,,Hooscamp,Hooscamp,
lang_calabash.db,CalabashDevelopReward,Id,40,Content,general,translated,,REVIEW,6,same_as_source,,,,Hoochief,Hoochief,
lang_calabash.db,CalabashDevelopReward,Id,43,Content,general,translated,,REVIEW,6,same_as_source,,,,Feilian Beringal,Feilian Beringal,
lang_calabash.db,CalabashDevelopReward,Id,44,Content,general,translated,,PASS,10,,,,,Gleamtender,Ánh Sáng Dịu Dàng,
lang_calabash.db,CalabashDevelopReward,Id,46,Content,general,translated,,REVIEW,6,same_as_source,,,,Chaserazor,Chaserazor,
lang_calabash.db,CalabashDevelopReward,Id,47,Content,general,translated,,REVIEW,6,same_as_source,,,,Chirpuff,Chirpuff,
lang_calabash.db,CalabashDevelopCondition,Id,1,Content,general,translated,,PASS,10,,,,,1st acquisition,Lần đầu thu thập,
lang_calabash.db,CalabashDevelopCondition,Id,2,Content,general,translated,,PASS,10,,,,,Level 5th upgrade,Nâng cấp cấp 5,
lang_calabash.db,CalabashDevelopCondition,Id,3,Content,general,translated,,PASS,10,,,,,Level 10th upgrade,Nâng cấp cấp 10,
lang_calabash.db,CalabashDevelopCondition,Id,4,Content,general,translated,,PASS,10,,,,,Level 15th upgrade,Nâng cấp cấp 15,
lang_calabash.db,CalabashDevelopCondition,Id,5,Content,general,translated,,PASS,10,,,,,Level 20th upgrade,Nâng cấp cấp 20,
