en_source,vn_translate,loi_du_doan
They attacked their own kin and harmed the Exoswarm. They don't deserve sympathy.,Chúng phản bội đồng loại và làm hại Exoswarm. Chúng không đáng được thương xót đâu.,C?n ti?ng Anh nghi v?n: Exoswarm | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
I just can't get enough of the Exoswarm. They're so naturally exquisite.,Tớ không thể cưỡng lại được bầy Exoswarm. Chúng đẹp một cách tự nhiên đến kỳ lạ.,C?n ti?ng Anh nghi v?n: Exoswarm | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
I just can't get enough of the Exoswarm. They're so naturally exquisite.,Tớ không thể cưỡng lại được bầy Exoswarm. Chúng đẹp một cách tự nhiên đến kỳ lạ.,C?n ti?ng Anh nghi v?n: Exoswarm | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Ma'am, we are all taking good care of Dhalifa. Please rest assured.","Chị yên tâm, chúng tôi đều đang chăm sóc Dhalifa rất tốt.",C?n ti?ng Anh nghi v?n: Dhalifa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"The Spacetrek Observatory is now rebuilt, Professor. Your will shall live on forever.","Đài thiên văn Spacetrek đã được xây dựng lại rồi, Giáo sư. Ý nguyện của Người sẽ mãi trường tồn.",C?n ti?ng Anh nghi v?n: Spacetrek | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Ha, can't you see I'm obstructed?","Ha, không thấy tôi đang bị cản trở à?",C?n ti?ng Anh nghi v?n: Ha | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"So, could you please solve the puzzles for me? Now you are the only one I can turn to to find Mi'zhi.","Vậy, cậu có thể giải những câu đố này giúp tớ được không? Giờ chỉ còn mình cậu là tớ có thể nhờ để tìm Mi'zhi thôi.",C?n ti?ng Anh nghi v?n: Mi'zhi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
And I myself will wait here for Mi'zhi to wake up.,Và chính tớ sẽ ở lại đây đợi Mi'zhi tỉnh dậy.,C?n ti?ng Anh nghi v?n: Mi'zhi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"{PlayerName}, Mi'zhi is awake now, and he's looking for you.","{PlayerName}, Mi'zhi đã tỉnh rồi, cậu ấy đang tìm cậu đấy.",C?n ti?ng Anh nghi v?n: Mi'zhi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
You should thank Qingshu.,Cậu nên cảm ơn Qingshu đi.,C?n ti?ng Anh nghi v?n: Qingshu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Yes... Got to thank Miss Qingshu.,Ừ... Phải cảm ơn cô Qingshu mới được.,C?n ti?ng Anh nghi v?n: Qingshu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
And Miss Qingshu... What would you like? I don't know your favorites yet.,Còn cô Qingshu... Cô muốn gì nào? Tôi chưa biết sở thích của cô đâu.,C?n ti?ng Anh nghi v?n: Qingshu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mi'zhi?,Mi'zhi à?,C?n ti?ng Anh nghi v?n: Mi'zhi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Yes yes. Mi'zhi indeed.,Đúng rồi. Chính là Mi'zhi đấy.,C?n ti?ng Anh nghi v?n: Mi'zhi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Simply put, it's a man-made Sonoro Sphere.","Nói đơn giản, đó là một Quả Cầu Sonoro nhân tạo.",C?n ti?ng Anh nghi v?n: Sonoro | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
These seem to be the advertising brochures from Averardo Bank...,Đây có vẻ là những tờ quảng cáo của Ngân hàng Averardo…,C?n ti?ng Anh nghi v?n: Averardo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Fuling...,Fuling...,C?n ti?ng Anh nghi v?n: Fuling | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Can't wait to see the day when it's once again exploited as a negotiating table, hahaha!","Không thể chờ đến ngày nó lại bị biến thành bàn đàm phán, hahaha!",C?n ti?ng Anh nghi v?n: hahaha | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
*An admiring hoohoo*!,"*Tiếng ""hoohoo"" ngưỡng mộ*!",C?n ti?ng Anh nghi v?n: hoohoo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
*A happy hoohoo*!,"*Tiếng kêu hớn hở ""hoohoo""!*",C?n ti?ng Anh nghi v?n: hoohoo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"In the end, only he himself completed the voyage and forever laid in that seabed with the Stingray.","Cuối cùng, chỉ có mình hắn hoàn thành chuyến hành trình và mãi mãi nằm lại dưới đáy biển cùng Stingray.",C?n ti?ng Anh nghi v?n: Stingray | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"In the end, only he himself completed the voyage and forever laid in that seabed with the Stingray.","Cuối cùng, chỉ có mình hắn hoàn thành chuyến hành trình và mãi mãi nằm lại dưới đáy biển cùng Stingray.",C?n ti?ng Anh nghi v?n: Stingray | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
It appears you have activated all five lighthouses. I'm sure you must have learned a great deal about the Stingray.,Có vẻ cậu đã kích hoạt cả năm ngọn hải đăng rồi. Chắc hẳn cậu đã biết khá nhiều về Stingray rồi nhỉ.,C?n ti?ng Anh nghi v?n: Stingray | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Oh. Where are my manners? I'm Xiaoju, the owner of this here restaurant.","Ồ. Thật là thất lễ quá. Tôi là Xiaoju, chủ quán ăn này.",C?n ti?ng Anh nghi v?n: Xiaoju | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
I just saw Lulu not long ago.,Tớ vừa gặp Lulu cách đây không lâu.,C?n ti?ng Anh nghi v?n: Lulu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
*snickering*... Heeheehee...,Cười khúc khích... Heeheehee...,C?n ti?ng Anh nghi v?n: Heeheehee | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
About Wuheng...,Về Wuheng...,C?n ti?ng Anh nghi v?n: Wuheng | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Rover? Did Captain Beiwang send you over?,Cậu à? Đội trưởng Beiwang cử cậu đến à?,C?n ti?ng Anh nghi v?n: Beiwang | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Looks like Wujing is going to face some challenges too...,Có vẻ như Wujing cũng sẽ gặp không ít thử thách đây...,C?n ti?ng Anh nghi v?n: Wujing | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Miss Koko, do you need any help?","Cô Koko, cô có cần giúp gì không?",C?n ti?ng Anh nghi v?n: Koko | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Miss Koko, do you know how to get it? I'll do anything!","Cô Koko, cô biết cách lấy nó không? Tôi sẽ làm bất cứ điều gì!",C?n ti?ng Anh nghi v?n: Koko | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Miss Koko, any ideas?","Cô Koko, cô có ý gì không?",C?n ti?ng Anh nghi v?n: Koko | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Is everything okay? Did you find Lianfeng?,Ổn cả chứ? Có tìm thấy Lianfeng không?,C?n ti?ng Anh nghi v?n: Lianfeng | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Thank you, Mr. Lianfeng.",Cảm ơn ông Lianfeng.,C?n ti?ng Anh nghi v?n: Lianfeng | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Tsk, so irritating.","Tsk, khó chịu quá.",C?n ti?ng Anh nghi v?n: Tsk | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Miss Koko, please!","Cô Koko ơi, làm ơn!",C?n ti?ng Anh nghi v?n: Koko | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Hey, Lianfeng, you have a guest here.","Này, Lianfeng, có khách đến thăm cậu đấy.",C?n ti?ng Anh nghi v?n: Lianfeng | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
You're Lianfeng? Finally found you.,Cậu là Lianfeng à? Cuối cùng cũng tìm thấy cậu rồi.,C?n ti?ng Anh nghi v?n: Lianfeng | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"You're such good guys, unlike Lianfeng.","Các cậu đúng là những người tốt, không như Lianfeng.",C?n ti?ng Anh nghi v?n: Lianfeng | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Just let them do their work, Lianfeng. You're being ridiculous.","Để họ làm việc đi, Lianfeng. Cậu đang làm quá lên đấy.",C?n ti?ng Anh nghi v?n: Lianfeng | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Tsk, easy for you to say.","Tsk, nói thì dễ lắm.",C?n ti?ng Anh nghi v?n: Tsk | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
What's an Aetherfin?,Aetherfin là cái quái gì thế?,C?n ti?ng Anh nghi v?n: Aetherfin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Seems like the Aetherfin is waiting for you by the sea. I guess they want to thank you!,Có vẻ như Aetherfin đang đợi cậu bên bờ biển. Chắc họ muốn cảm ơn cậu!,C?n ti?ng Anh nghi v?n: Aetherfin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"As a part of the Tethys System, I cannot assume a physical form and lack the ability to dream.","Là một phần của Hệ thống Tethys, tôi không thể hiện hình hài vật lý và cũng không có khả năng mơ ước.",C?n ti?ng Anh nghi v?n: Tethys | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
We did it! So these are the Aetherfins! It's my first time seeing them myself.,Thành công rồi! Đây chính là Aetherfins! Lần đầu tiên mình được tận mắt nhìn thấy chúng.,C?n ti?ng Anh nghi v?n: Aetherfins | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hm? Did something go wrong?,Hm? Có chuyện gì không ổn à?,C?n ti?ng Anh nghi v?n: Hm | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
...Chixia.,...Chixia.,C?n ti?ng Anh nghi v?n: Chixia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Hehe, right?","Hehe, đúng không?",C?n ti?ng Anh nghi v?n: Hehe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Baizhi!,Baizhi!,C?n ti?ng Anh nghi v?n: Baizhi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Is there any chance that Baizhi down there is bait?,Có khả năng Baizhi dưới đó chỉ là mồi nhử không nhỉ?,C?n ti?ng Anh nghi v?n: Baizhi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Yangyang.,Yangyang.,C?n ti?ng Anh nghi v?n: Yangyang | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Baizhi!,Baizhi!,C?n ti?ng Anh nghi v?n: Baizhi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Wow, would you look at that!","Wow, nhìn cái đó kìa!",C?n ti?ng Anh nghi v?n: Wow | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Baizhi?,Baizhi?,C?n ti?ng Anh nghi v?n: Baizhi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Chixia, you must know a lot about history.","Chixia, cậu biết nhiều về lịch sử lắm nhỉ.",C?n ti?ng Anh nghi v?n: Chixia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Jinhsi?,Jinhsi?,C?n ti?ng Anh nghi v?n: Jinhsi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Hehe, there you are.","Hehe, cậu đây rồi.",C?n ti?ng Anh nghi v?n: Hehe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
...Chixia.,...Chixia.,C?n ti?ng Anh nghi v?n: Chixia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
