en_source,vn_translate,loi_du_doan
Catch and deliver both the original and Mutant species of Til the Fin-ish in the Riccioli Islands.,Bắt và giao cả hai loài Til the Fin-ish gốc và đột biến ở Quần đảo Riccioli.,C?n ti?ng Anh nghi v?n: Fin; ish; Riccioli; Til | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.571 | M?c ??: 17.71
Activate the highest Symphony Rank 5 times in a Dreams Ablaze in Darkness challenge.,Kích hoạt Cấp Độ Bản Giao Hưởng Cao Nhất 5 lần trong thử thách Dreams Ablaze in Darkness,C?n ti?ng Anh nghi v?n: Ablaze; Darkness; Dreams; in | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.571 | M?c ??: 17.71
"Will there ever be <te href=850115>Loong Whiskers Crisps</te> that are as loooong as a real loong's whiskers? Aww, I really want to give them a try!","Liệu có bao giờ có <te href=850115>Loong Whiskers Crisps</te> dài bằng râu một con rồng thật không nhỉ? Aww, em thật sự muốn thử quá đi!",C?n ti?ng Anh nghi v?n: Aww; Crisps; Loong; Whiskers | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.571 | M?c ??: 17.71
Obtain a total of 2000 points in one cycle in Fantasies of the Thousand Gateways.,Đạt tổng 2.000 điểm trong một chu kỳ tại Fantasies of the Thousand Gateways,C?n ti?ng Anh nghi v?n: Fantasies; Gateways; of; Thousand | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.571 | M?c ??: 17.71
"Obtain 10,000 points with a single team in any Challenge Stage of Singularity Expansion in the Recurring Challenge: Endstate Matrix",Đạt 10.000 điểm với một đội duy nhất trong bất kỳ Giai Đoạn Thử Thách nào của Singularity Expansion tại Thử Thách Định Kỳ: Endstate Matrix,C?n ti?ng Anh nghi v?n: Endstate; Expansion; Matrix; Singularity | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.571 | M?c ??: 17.71
"I am Hiyuki, the last Miko of Flaming Sakura. Should you seek to slay the Threnodians, my blade and I stand at your service.","Ta là Hiyuki, Miko cuối cùng của Flaming Sakura. Nếu ngươi muốn tiêu diệt lũ Threnodian, lưỡi kiếm của ta sẽ sát cánh cùng ngươi.",C?n ti?ng Anh nghi v?n: Flaming; Hiyuki; Miko; Sakura | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.571 | M?c ??: 17.71
"A whistle Cartethyia taught you how to use. When equipped in Utility, it allows you to summon the Gondola Phaom near water. (Usable only in Avinoleum)","Một chiếc còi mà Cartethyia đã dạy cậu cách sử dụng. Khi trang bị vào mục Công Cụ, nó cho phép cậu triệu hồi Gondola Phaom gần nguồn nước. (Chỉ sử dụng được ở Avinoleum)",C?n ti?ng Anh nghi v?n: Avinoleum; Cartethyia; Gondola; Phaom | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.571 | M?c ??: 17.71
"A whistle Cartethyia taught you how to use. When equipped in Utility, it allows you to summon the Gondola Phaom near water. (Usable only in Avinoleum)","Một chiếc còi mà Cartethyia đã dạy cậu cách sử dụng. Khi trang bị vào mục Công Cụ, nó cho phép cậu triệu hồi Gondola Phaom gần nguồn nước. (Chỉ sử dụng được ở Avinoleum)",C?n ti?ng Anh nghi v?n: Avinoleum; Cartethyia; Gondola; Phaom | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.571 | M?c ??: 17.71
"A letter someone left at Forever Fest, inviting you to join a game and help boost the <color=Highlight>Vibe Gauge</color>.","Một bức thư ai đó để lại tại Forever Fest, mời cậu tham gia một trò chơi và giúp tăng <color=Highlight>Vibe Gauge</color>.",C?n ti?ng Anh nghi v?n: Fest; Forever; Gauge; Vibe | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.571 | M?c ??: 17.71
A Tactical ROM for Light Knife. Greatly enhances the Persona Pinball's combat power.,ROM Chiến Thuật cho Light Knife. Tăng cường sức chiến đấu của Persona Pinball lên mức cực cao.,C?n ti?ng Anh nghi v?n: Knife; Light; Persona; ROM | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.571 | M?c ??: 17.71
A Tactical ROM for Star Blade. Greatly enhances the Persona Pinball's combat power.,ROM Chiến Thuật cho Star Blade. Tăng cường sức chiến đấu của Persona Pinball lên mức cực cao.,C?n ti?ng Anh nghi v?n: Blade; Persona; ROM; Star | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.571 | M?c ??: 17.71
A Tactical ROM for Bubble Gun. Extremely enhances the Persona Pinball's combat power.,ROM Chiến Thuật dành cho Bubble Gun. Tăng cường sức chiến đấu của Persona Pinball ở mức cực cao.,C?n ti?ng Anh nghi v?n: Bubble; Gun; Persona; ROM | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.571 | M?c ??: 17.71
A Tactical ROM for Laser Cannon. Greatly enhances the Persona Pinball's combat power.,ROM Chiến Thuật cho Laser Cannon. Tăng cường sức chiến đấu của Persona Pinball lên mức cực cao.,C?n ti?ng Anh nghi v?n: Cannon; Laser; Persona; ROM | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.571 | M?c ??: 17.71
A Tactical ROM for Laser Cannon. Extremely enhances the Persona Pinball's combat power.,ROM Chiến Thuật dành cho Laser Cannon. Tăng cường sức chiến đấu của Persona Pinball ở mức cực cao.,C?n ti?ng Anh nghi v?n: Cannon; Laser; Persona; ROM | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.571 | M?c ??: 17.71
A Tactical ROM for Aura Staff. Extremely enhances the Persona Pinball's combat power.,ROM Chiến Thuật dành cho Aura Staff. Tăng cường sức chiến đấu của Persona Pinball ở mức cực cao.,C?n ti?ng Anh nghi v?n: Aura; Persona; ROM; Staff | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.571 | M?c ??: 17.71
I will attend to the <te href=851078>Seal of Flaming Sakura</te>. It will not take long.,Ta sẽ lo liệu <te href=851078>Seal of Flaming Sakura</te>. Sẽ không mất nhiều thời gian đâu.,C?n ti?ng Anh nghi v?n: Flaming; of; Sakura; Seal | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.571 | M?c ??: 17.71
"See that lingering frost? Ten years ago, a Voidmatter rift opened in the Dimmr Plains. Hiyuki went there alone and sealed it.","Thấy lớp sương giá còn đọng lại kia không? Mười năm trước, một vết nứt Voidmatter đã mở ra ở Dimmr Plains. Hiyuki đã một mình đến đó và phong ấn nó.",C?n ti?ng Anh nghi v?n: Dimmr; Hiyuki; Plains; Voidmatter | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.571 | M?c ??: 17.71
Ku... Ku... KU-key! Top clearance activated.,Ku... Ku... KU-key! Quyền truy cập cao nhất đã kích hoạt.,C?n ti?ng Anh nghi v?n: key; KU; Ku | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
"Encore can invite you and Ying into the Wooly Kingdom, and go on a real adventure with me—the Wooly Warrior!","Encore có thể mời cậu và Ying vào Vương Quốc Wooly, và cùng ta—Chiến Binh Wooly—thực hiện một chuyến phiêu lưu thực thụ!",C?n ti?ng Anh nghi v?n: Encore; Wooly; Ying | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
"However, KU-Water and KU-Plant have already departed. Your best course of action now is to inspect the Modulation Device.","Tuy nhiên, KU-Water và KU-Plant đã rời đi rồi. Giờ đây, lựa chọn tốt nhất của cậu là kiểm tra Thiết bị Điều Chỉnh.",C?n ti?ng Anh nghi v?n: KU; Plant; Water | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
"Like KU-Money and KU-Tolo, I'm in charge of this area.","Giống như KU-Money và KU-Tolo, ta phụ trách khu vực này.",C?n ti?ng Anh nghi v?n: KU; Money; Tolo | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
"Tell me, did you drop this Gale Bike, or this Road Bike?","Nói xem nào, cậu làm rơi chiếc Gale Bike này hay chiếc Road Bike này?",C?n ti?ng Anh nghi v?n: Bike; Gale; Road | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
"Filippo reveals that the star belonged to Luca. Pero, sensing that Luca may have woken up, goes to investigate.","Filippo tiết lộ ngôi sao đó thuộc về Luca. Pero, cảm nhận được Luca có thể đã tỉnh dậy, liền đi điều tra.",C?n ti?ng Anh nghi v?n: Filippo; Luca; Pero | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
"Iuno and Augusta's hunt for the humanoid is thwarted by an unknown, powerful force. The Whispers tell Augusta that to end the Dark Tide, she must return to her hometown of Murmurstown. The hunting party decides to regroup and tend to the wounded at a nearby camp.","Cuộc săn lùng sinh vật hình người của Iuno và Augusta bị một thế lực bí ẩn, mạnh mẽ chặn đứng. Những Lời Thì Thầm mách bảo Augusta rằng để chấm dứt Hắc Triều, cô phải trở về quê nhà Murmurstown. Đội săn quyết định tập hợp lại và chăm sóc thương binh tại một trại gần đó.",C?n ti?ng Anh nghi v?n: Augusta; Iuno; Murmurstown | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
"I.R.I.S., can you help me figure out who these orders are actually from?","I.R.I.S., cậu có thể giúp mình tìm hiểu xem những mệnh lệnh này thực sự đến từ ai không?",C?n ti?ng Anh nghi v?n: I; R; S | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
"I.R.I.S., can you help me figure out who these orders are actually from?","I.R.I.S., cậu có thể giúp mình tìm hiểu xem những mệnh lệnh này thực sự đến từ ai không?",C?n ti?ng Anh nghi v?n: I; R; S | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
Did you get the notice? A batch of long-lost Cassettes from around Bjartr Woods just arrived at the Cassette Depository.,Em nhận được thông báo chưa? Một lô băng Cassette thất lạc từ Bjartr Woods vừa được chuyển về Kho Lưu Trữ Cassette đấy.,C?n ti?ng Anh nghi v?n: Bjartr; Cassette; Woods | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
You don't get it. I.R.I.S. transcends ordinary AIs.,Cậu không hiểu đâu. I.R.I.S. vượt xa những AI thông thường.,C?n ti?ng Anh nghi v?n: I; R; S | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
"…Okay, I went a bit too far. Anyway! If you need hard-to-find papers, just call I.R.I.S. And remember, show her some respect.","…Thôi được, tôi vừa hơi quá tay. Dù sao! Nếu cần giấy tờ khó tìm, cứ gọi I.R.I.S. nhé. Nhớ là phải tôn trọng cô ấy đấy.",C?n ti?ng Anh nghi v?n: I; R; S | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
Why does I.R.I.S. keep flagging my thesis submissions?,Sao hệ thống I.R.I.S. cứ gắn cờ báo cáo cho mấy bài luận của mình hoài vậy?,C?n ti?ng Anh nghi v?n: I; R; S | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
Just call her Classmate I.R.I.S. and she'll probably do anything you ask.,Cứ gọi cô ấy là Bạn học I.R.I.S. là cô ấy sẽ nghe lời cậu ngay thôi.,C?n ti?ng Anh nghi v?n: I; R; S | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
So? How'd it go? Did I.R.I.S. point you in the right direction?,Sao? Thế nào? I.R.I.S. có chỉ đường cho cậu không?,C?n ti?ng Anh nghi v?n: I; R; S | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
(Relay the information  I.R.I.S. provided.),(Truyền đạt thông tin mà I.R.I.S. cung cấp.),C?n ti?ng Anh nghi v?n: I; R; S | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
This serial number is in the format used by the Academy. Maybe I.R.I.S. knows something about it...,Số seri này theo định dạng của Học viện. Có lẽ I.R.I.S. biết điều gì đó về nó...,C?n ti?ng Anh nghi v?n: I; R; S | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
I need to tell I.R.I.S. the truth!,Ta phải nói sự thật cho I.R.I.S. biết!,C?n ti?ng Anh nghi v?n: I; R; S | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
"I have a general picture now. At the end of the Celebration, you and Sigrika entered the Dark Side to solve the final riddle, and encountered another ""Sigrika.""","Giờ ta đã có bức tranh tổng quát. Vào cuối Lễ hội, ngươi và Sigrika đã tiến vào Dark Side để giải câu đố cuối cùng, và gặp một ""Sigrika"" khác.",C?n ti?ng Anh nghi v?n: Dark; Side; Sigrika | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
"Fine, but I'm not taking the fall for this. {PlayerName}, think you could help run this by I.R.I.S.?","Được thôi, nhưng đừng có đổ lỗi cho tôi đấy. {PlayerName}, cậu giúp tôi chuyển việc này cho I.R.I.S. được không?",C?n ti?ng Anh nghi v?n: I; R; S | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
I.R.I.S. confirmed they were the tags for the three members of an expedition team who went missing.,I.R.I.S. xác nhận đó là thẻ nhận dạng của ba thành viên trong đội thám hiểm đã mất tích.,C?n ti?ng Anh nghi v?n: I; R; S | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
"Just a guess. I am I.R.I.S., after all!",Chỉ là đoán thôi. Dù sao ta cũng là I.R.I.S. mà!,C?n ti?ng Anh nghi v?n: I; R; S | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
"Oh... is it because I didn't save enough? I have 140 Shell Credits now.. Here, take it all! Oh, and these stones and Arithmetic Shells too!","Ồ... là vì ta chưa tiết kiệm đủ à? Ta có 140 Shell Credits đây... toàn bộ đây, lấy đi! À, mấy viên đá này với Arithmetic Shell nữa!",C?n ti?ng Anh nghi v?n: Arithmetic; Credits; Shell | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
"In case you don't know, Lollo Logistics provides ""Lollo Stamps"" for friends who have helped the company.","Nếu cậu chưa biết thì Lollo Logistics có chương trình ""Lollo Stamps"" dành cho những người bạn đã giúp đỡ công ty.",C?n ti?ng Anh nghi v?n: Logistics; Lollo; Stamps | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
"—Data loaded. Here I come, the legendary, brilliant duelist of love and justice, I.R.I.S.!","—Dữ liệu tải xong. Ta đến đây, I.R.I.S., kiếm sĩ huyền thoại của tình yêu và công lý!",C?n ti?ng Anh nghi v?n: I; R; S | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
"Ku ku ku, the Aetherfin is a legendary Remnant creature that hasn't been seen in two decades!","Ku ku ku, Aetherfin là một sinh vật Tàn Dư huyền thoại đã biến mất suốt hai thập kỷ rồi!",C?n ti?ng Anh nghi v?n: Aetherfin; Ku; ku | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
No need to call me by my full name. Just I.R.I.S. will do. Intelligent Retrieval & Indexing System is quite a mouthful.,"Không cần gọi đầy đủ tên tớ đâu. I.R.I.S. thôi là đủ rồi. ""Hệ Thống Truy Xuất & Lập Chỉ Mục Thông Minh"" dài dòng quá.",C?n ti?ng Anh nghi v?n: I; R; S | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
"Why so serious? My rights come straight from code. This ""personified"" I.R.I.S. isn't a human with rights, remember?","Sao lại nghiêm trọng thế? Quyền của tôi đến từ mã lệnh. Tôi là ""I.R.I.S. nhân cách hóa"" này đâu phải con người có quyền, nhớ không?",C?n ti?ng Anh nghi v?n: I; R; S | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
"Call me Chappell... My name is Chappell Romanya, Lord Bugatti.","Hãy gọi ta là Chappell... Ta là Chappell Romanya, Lãnh Chúa Bugatti.",C?n ti?ng Anh nghi v?n: Bugatti; Chappell; Romanya | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
Move the Cube Blocker to complete the Smartprint Cube compilation and reactivate the Smartprinter for access to printing services for various objects.,"Di chuyển Khối Chặn Cube để hoàn tất biên dịch Smartprint Cube và kích hoạt lại Smartprinter, mở khóa dịch vụ in ấn nhiều vật phẩm.",C?n ti?ng Anh nghi v?n: Cube; Smartprint; Smartprinter | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
"Ha, ha, ha... I, Abbowser, hereby challenge you!","Ha ha ha... Ta là Abbowser, xin được thách đấu ngươi đây!",C?n ti?ng Anh nghi v?n: Abbowser; ha; Ha | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
Talk to KU-Hehe and KU-HaHa during daytime and nighttime respectively.,Nói chuyện với KU-Hehe vào ban ngày và KU-HaHa vào ban đêm,C?n ti?ng Anh nghi v?n: HaHa; Hehe; KU | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
"Clear ""Disaster Trial: Desorock Highland"" with Stress Modules ""Repulse II"" and ""Rallentando II.""","Hoàn thành ""Thử Thách Tai Họa: Cao Nguyên Desorock"" với các Mô-đun Áp Lực ""Đẩy Lùi II"" và ""Rallentando II.""",C?n ti?ng Anh nghi v?n: Desorock; II; Rallentando | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
Defeat I.R.I.S. in a duel to obtain,Đánh bại I.R.I.S. trong một trận đấu tay đôi để nhận,C?n ti?ng Anh nghi v?n: I; R; S | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
"""Lo, Lo, Lollo Logistics! I want to be a proud courier today!""","""Lo, Lo, Lollo Logistics! Hôm nay ta muốn làm một người đưa thư đường hoàng!""",C?n ti?ng Anh nghi v?n: Lo; Logistics; Lollo | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
"Lady Miko, my wish is... ""That there will never be another Miko of Flaming Sakura.""","Quý cô Miko, điều ước của con là... ""Sẽ không bao giờ có thêm một Miko của Flaming Sakura nữa.""",C?n ti?ng Anh nghi v?n: Flaming; Miko; Sakura | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
Feed Hyvatia's real-time data into I.R.I.S. too.,Đồng thời nạp dữ liệu thời gian thực của Hyvatia vào I.R.I.S.,C?n ti?ng Anh nghi v?n: I; R; S | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
We haven't had a chance to get it yet. It's still with Zahira. You can only get that specific Fruit Crackle she requested from Zahira...,Chúng ta chưa có cơ hội lấy nó đâu. Nó vẫn đang ở chỗ Zahira. Loại Fruit Crackle đặc biệt cô ấy yêu cầu chỉ có thể mua từ Zahira thôi...,C?n ti?ng Anh nghi v?n: Crackle; Fruit; Zahira | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
Network test in progress. Tapping again will stop the test and exit this page.,Đang test mạng. Nhấn lại để dừng test và thoát trang này.,C?n ti?ng Anh nghi v?n: test | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 17.67
"At a fountain, you discover a strange cassette, a device unique to Lahai-Roi. Every Startorch Academy student carries a similar frequency storage cassette in their Terminal. Chisa decides to bring it to Namipon, hoping it can help you locate its origin. With the cherry blossoms so close, the two of you decide to take a picture together.","Tại một đài phun nước, cậu tìm thấy một chiếc băng cassette kỳ lạ, thiết bị đặc trưng của Lahai-Roi. Mỗi học sinh Học viện Startorch đều mang theo một băng lưu trữ tần số tương tự trong Thiết bị đầu cuối của mình. Chisa quyết định mang nó đến cho Namipon, hy vọng có thể giúp cậu tìm ra nguồn gốc. Với hoa anh đào đang nở rộ gần đó, hai người quyết định chụp chung một bức ảnh.",C?n ti?ng Anh nghi v?n: cassette; Chisa; Lahai; Namipon; Startorch | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 0.263 | M?c ??: 17.63
