en_source,vn_translate,loi_du_doan
"Over 90% of the ""stars"" visible to the naked eye are distant suns. Just massive spheres of superheated plasma.","Hơn 90% những ""ngôi sao"" mà mắt thường nhìn thấy đều là những mặt trời xa xôi. Chỉ là những khối plasma siêu nóng khổng lồ thôi.",C?n ti?ng Anh nghi v?n: plasma | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"…We're the Department of <i>Exostrider</i> Engineering, not Electrical Engineering!","…Chúng ta là Khoa Kỹ thuật <i>Exostrider</i>, không phải Kỹ thuật Điện!",C?n ti?ng Anh nghi v?n: Exostrider | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Just look at the orders from the Research Institute and the frostlands: Instant Wakeup Energy Gel Sachet, Complete Nutrition Squeezy Jelly, Plant Milk...","Nhìn mấy đơn hàng từ Viện Nghiên Cứu và vùng băng giá mà xem: Túi Gel Năng Lượng Tỉnh Táo Tức Thì, Thạch Dinh Dưỡng Đầy Đủ Ép Sẵn, Sữa Thực Vật...",C?n ti?ng Anh nghi v?n: Gel | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Wait... Professor Lycowell! Why are you pretending to be a student?,Chờ đã... Giáo sư Lycowell! Sao thầy lại giả làm học sinh vậy?,C?n ti?ng Anh nghi v?n: Lycowell | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Midnight Train? The New Federation's Headless Knight at Buffalo is way cooler...,"Tàu Bóng Đêm à? ""Hiệp Sĩ Vô Đầu"" của Liên Bang Mới ở Buffalo nghe ngầu hơn nhiều...",C?n ti?ng Anh nghi v?n: Buffalo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"He really lives up to his name... Maybe they can also call him ""Abby"" for short.","Hắn quả không hổ danh... Hay là gọi tắt là ""Abby"" cũng được.",C?n ti?ng Anh nghi v?n: Abby | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
It's... SO CUTE! I've got to send this to Lynae!,Nó... DỄ THƯƠNG QUÁ ĐI MẤT! Phải gửi ngay cho Lynae mới được!,C?n ti?ng Anh nghi v?n: Lynae | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
It depends on your project. The first choice in Energy Network Planning is Professor Fatih.,Còn tùy vào dự án của cậu. Lựa chọn đầu tiên cho môn Quy Hoạch Mạng Lưới Năng Lượng là Giáo sư Fatih.,C?n ti?ng Anh nghi v?n: Fatih | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"It was the middle of the night, but the sky over Lahai-Roi lit up like dusk.","Đêm đã khuya, nhưng bầu trời phía trên Lahai-Roi sáng rực như hoàng hôn.",C?n ti?ng Anh nghi v?n: Lahai | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Without that optimization algorithm, the Twin Nova's flight test might've been delayed.","Nếu không có thuật toán tối ưu đó, chuyến bay thử nghiệm của Twin Nova có lẽ đã bị trì hoãn.",C?n ti?ng Anh nghi v?n: Twin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Strapping an Ironhoof to your bike to ship it into the Academy... Are you crazy?!,Buộc một con Ironhoof vào xe để chở vào Học viện... Cậu điên à?!,C?n ti?ng Anh nghi v?n: Ironhoof | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Finally... we're turning the Lahai-Roi Road Survey Plan into reality now!,Cuối cùng... giờ chúng ta sẽ biến Kế hoạch Khảo sát Đường Lahai-Roi thành hiện thực!,C?n ti?ng Anh nghi v?n: Lahai | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Midnight Train? The New Federation's Headless Knight at Buffalo is way cooler...,"Tàu Bóng Đêm à? ""Hiệp Sĩ Vô Đầu"" của Liên Bang Mới ở Buffalo nghe ngầu hơn nhiều...",C?n ti?ng Anh nghi v?n: Buffalo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"You can walk there. And if you tire out, get an Ironhoof to carry you. Or crawl on your hands and knees if you must!",Đi bộ tới đó cũng được. Nếu mệt thì gọi một con Ironhoof chở đi. Hoặc bò bằng tay không nếu cần!,C?n ti?ng Anh nghi v?n: Ironhoof | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"If you're not standing in front of the Solisylum on time tomorrow, consider your graduation delayed.","Nếu ngày mai cậu không có mặt đúng giờ trước Solisylum, coi như lễ tốt nghiệp của cậu bị hoãn lại.",C?n ti?ng Anh nghi v?n: Solisylum | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Strapping an Ironhoof to your bike to ship it into the Academy... Are you crazy?!,Buộc một con Ironhoof vào xe để chở vào Học viện... Cậu điên à?!,C?n ti?ng Anh nghi v?n: Ironhoof | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Finally... we're turning the Lahai-Roi Road Survey Plan into reality now!,Cuối cùng... giờ chúng ta sẽ biến Kế hoạch Khảo sát Đường Lahai-Roi thành hiện thực!,C?n ti?ng Anh nghi v?n: Lahai | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
VR gaming as a way to regulate Resonator frequencies? Not a bad idea.,Dùng game VR để điều chỉnh tần số Cộng Hưởng Giả à? Ý hay đấy.,C?n ti?ng Anh nghi v?n: VR | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Don't complain about the energy gel tasting bad. Its caloric density is off the charts.,Đừng có kêu gel năng lượng dở. Hàm lượng calo của nó cao ngất ngưởng đấy.,C?n ti?ng Anh nghi v?n: gel | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"As for that one from the Multi-Turret Club... Tsk, way too over the top.","Còn thằng cha ở Câu Lạc Bộ Đa Tháp Pháo kia... Tsk, kiểu gì cũng quá lố.",C?n ti?ng Anh nghi v?n: Tsk | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"That name brings back memories. If President Lucilla knows he's now in Jinzhou, it would definitely hit her right in the feels.","Cái tên đó gợi lại bao kỷ niệm. Nếu Chủ tịch Lucilla biết giờ hắn đang ở Jinzhou, chắc chắn bà ấy sẽ rất xúc động.",C?n ti?ng Anh nghi v?n: Lucilla | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"However, the Antivoid Canopy still can't perfectly replicate that trait. Once wear sets in, we must manually apply newly cultivated coating cells.","Nhưng vòm Antivoid vẫn chưa thể tái tạo hoàn hảo đặc tính đó. Một khi lớp phủ bị mòn, chúng ta phải thủ công bôi lớp tế bào mới nuôi cấy.",C?n ti?ng Anh nghi v?n: Antivoid | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
They've betrayed the Roya's duty and betrayed the Exostrider. Pfff!,Họ đã phản bội nhiệm vụ của Roya và phản bội Exostrider. Pff!,C?n ti?ng Anh nghi v?n: Exostrider | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Look, those plants look like Silver Lotus, same family as the Edelschnee in the frostlands.","Nhìn kìa, mấy cây đó trông giống Hoa Sen Bạc, cùng họ với Edelschnee ở vùng băng giá.",C?n ti?ng Anh nghi v?n: Edelschnee | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Chief, I still don't get it. Just how many procedures does external cargo need to get into Lahai-Roi?","Thủ trưởng ơi, cháu vẫn chưa hiểu. Hàng hóa bên ngoài cần bao nhiêu thủ tục mới vào được Lahai-Roi vậy ạ?",C?n ti?ng Anh nghi v?n: Lahai | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Just how many procedures does external cargo need to get into Lahai-Roi?,Hàng hóa bên ngoài cần bao nhiêu thủ tục mới vào được Lahai-Roi vậy?,C?n ti?ng Anh nghi v?n: Lahai | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"""Now in active production!!! The Academy's 100 Great Mysteries!"" You can just tell this is from some Ashinohara students...","""Đang sản xuất cực hot!!! 100 Bí Ẩn Vĩ Đại của Học Viện!"" Chỉ cần nhìn là biết mấy đứa sinh viên Ashinohara làm rồi...",C?n ti?ng Anh nghi v?n: Ashinohara | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"If our Royan ancestors were as clueless as you, we'd have frozen to death out in the frostlands!","Nếu tổ tiên nhà Royan chúng ta ngốc như cậu, chắc chúng ta đã chết cóng ngoài vùng băng giá rồi!",C?n ti?ng Anh nghi v?n: Royan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
No idea. We get a couple of these drama kings and queens every year. Must be the freshman hype.,Không biết nữa. Năm nào cũng có mấy ông vua bà chúa drama kiểu này. Chắc là hứng khởi tân binh thôi.,C?n ti?ng Anh nghi v?n: drama | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Finally done! Lahai-Roi is way bigger than I thought... Hard to believe this is all natural.,Cuối cùng cũng xong! Lahai-Roi rộng hơn mình tưởng nhiều... Không ngờ toàn bộ đều là tự nhiên.,C?n ti?ng Anh nghi v?n: Lahai | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
You could call Lahai-Roi a natural seed vault—cold and damp enough to preserve ancient seeds and spores.,Có thể gọi Lahai-Roi là một kho hạt giống tự nhiên – đủ lạnh và ẩm để bảo quản những hạt giống và bào tử cổ xưa.,C?n ti?ng Anh nghi v?n: Lahai | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Do you think Exoswarm grow just by basking in the Drive's light alone?,Cậu nghĩ bọn Exoswarm chỉ cần phơi mình dưới ánh sáng của Drive là có thể phát triển sao?,C?n ti?ng Anh nghi v?n: Exoswarm | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Yeah. Mr. Aalto got sent to the New Federation for urgent marine insurance issues, so the application changed at the last minute.","Ừ. Ông Aalto bị gọi về Liên Bang Mới gấp vì vấn đề bảo hiểm hàng hải, nên đơn đăng ký thay đổi vào phút chót.",C?n ti?ng Anh nghi v?n: Aalto | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"No, no, no! This isn't how you play Solaris Soldier at all…","Không, không, không! Cậu chơi Solaris Soldier sai hoàn toàn rồi…",C?n ti?ng Anh nghi v?n: Soldier | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"No, no, no! This isn't how you play Solaris Soldier at all…","Không, không, không! Cậu chơi Solaris Soldier sai hoàn toàn rồi…",C?n ti?ng Anh nghi v?n: Soldier | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"You're supposed to hit the boss from range, then swap to Sword to parry and break its stance...","Cậu phải tấn công boss từ xa, rồi đổi sang Kiếm để đỡ đòn và phá thế của nó...",C?n ti?ng Anh nghi v?n: boss | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
So the anonymous poster was Lynae?! How did she even figure that out…,Vậy là người đăng ẩn danh chính là Lynae?! Làm sao cô ấy biết được chứ...,C?n ti?ng Anh nghi v?n: Lynae | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Why does Rabelle College make us study everything? Why is school so hard…?,Sao trường Rabelle lại bắt tụi mình học đủ thứ thế? Học hành sao mà khó quá…,C?n ti?ng Anh nghi v?n: Rabelle | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
...Oh? This Tropical Pine‑Needle Soda from the Agronomy Wing is actually pretty good.,...Ủa? Nước soda lá thông nhiệt đới của Khu Nông Nghiệp này ngon thật đấy.,C?n ti?ng Anh nghi v?n: soda | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Ugh, ""Information Security Essentials""... What a joke of a class. I'd rather be in the lab getting real work done.","Ugh, ""Những điều cơ bản về Bảo mật Thông tin""... Lớp học vớ vẩn. Ta thà ở phòng thí nghiệm làm việc thực tế còn hơn.",C?n ti?ng Anh nghi v?n: Ugh | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"I'll grab an Instant Wakeup Energy Gel Sachet… Crush the hunger, and keep burning the midnight oil!","Tớ sẽ lấy gói Gel Năng Lượng Tỉnh Táo Ngay… Đánh bay cơn đói, tiếp tục thức đêm chiến đấu!",C?n ti?ng Anh nghi v?n: Gel | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Hehe, that's a bit of academic hyperbole. The laws of physics still exist, there are just far too many new variables for our models to handle.","Hehe, đó chỉ là cách nói khoa trương thôi. Các định luật vật lý vẫn tồn tại, chỉ là có quá nhiều biến số mới mà mô hình của chúng ta không thể xử lý nổi.",C?n ti?ng Anh nghi v?n: Hehe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Alright, calm down. The professor confiscated a bunch recently, and the Spacetrek Archive pulled them too... but I just so happen to have a copy.","Thôi nào, bình tĩnh nào. Gần đây giáo sư tịch thu cả đống rồi, kho lưu trữ Spacetrek cũng gỡ bỏ hết... nhưng tình cờ tớ vẫn còn giữ một bản.",C?n ti?ng Anh nghi v?n: Spacetrek | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"What do you plan to do after graduation, Galilei?","Sau khi tốt nghiệp, Galilei định làm gì tiếp?",C?n ti?ng Anh nghi v?n: Galilei | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
All the research shows it! Synchronists who master Royan consistently achieve higher sync rates!,Tất cả các nghiên cứu đều chỉ ra điều đó! Những Đồng Bộ Giả thành thạo Royan luôn đạt tỷ lệ đồng bộ cao hơn!,C?n ti?ng Anh nghi v?n: Royan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
There's nothing worth buying here. I should have gone to the fan club to duel...,Chỗ này chẳng có gì đáng mua cả. Đáng lẽ nên đến câu lạc bộ fan để đấu tay đôi...,C?n ti?ng Anh nghi v?n: fan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Our next expedition will be near Bjartr Woods.,Chuyến thám hiểm tiếp theo của chúng ta sẽ gần Rừng Bjartr.,C?n ti?ng Anh nghi v?n: Bjartr | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Definitely. Remember when the Exoswarm would start getting stuck in the mud after a few steps...?,Chắc chắn rồi. Nhớ hồi bọn Exoswarm bị sa lầy chỉ sau vài bước không?,C?n ti?ng Anh nghi v?n: Exoswarm | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
I have no idea how Sigrika does it. She's in the lecture hall studying super early every single day.,Ta không hiểu Sigrika làm thế nào được. Cô ấy học trong giảng đường từ sớm mỗi ngày.,C?n ti?ng Anh nghi v?n: Sigrika | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Small wonder why Professor Mornye likes it. This should be standard sustenance for all students!,Chẳng trách Giáo sư Mornye lại thích món này. Đây nên là khẩu phần tiêu chuẩn cho mọi học sinh!,C?n ti?ng Anh nghi v?n: Mornye | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"No, that can't be right. This is Startorch Academy. There must be a reason behind this foul taste.","Không, không thể nào đúng được. Đây là Học viện Startorch mà. Chắc hẳn phải có lý do nào đó đằng sau cái vị khó chịu này.",C?n ti?ng Anh nghi v?n: Startorch | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Well, well. Why don't you two just hop straight into the Exostrider, then? Seems like you aren't interested in staying alive.","Ồ, này này. Sao hai người không nhảy thẳng vào Exostrider luôn đi? Có vẻ như các người chẳng màng đến mạng sống của mình nhỉ.",C?n ti?ng Anh nghi v?n: Exostrider | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
...Where in the world does Rabelle College recruit idiots like you?,...Rabella College tuyển mấy kẻ ngốc như cậu ở đâu ra thế hả?,C?n ti?ng Anh nghi v?n: College | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Listen up. Syncing with the Exostrider isn't about grit, speed, or brute force.","Nghe đây. Đồng bộ với Exostrider không phải là chuyện về nghị lực, tốc độ hay sức mạnh thô bạo.",C?n ti?ng Anh nghi v?n: Exostrider | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
And… voila! Now the robot copies everything I do.,Và… xong xuôi! Giờ con robot này sẽ bắt chước mọi động tác của tớ.,C?n ti?ng Anh nghi v?n: robot | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Current ID: Rabelle College, First-Year Student… Cross-referencing anomaly?","Danh tính hiện tại: Sinh viên năm nhất, Học viện Rabelle… Đối chiếu thấy bất thường?",C?n ti?ng Anh nghi v?n: Rabelle | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"I only got halfway through ""Baka and Echo Test""...","Ta mới đọc được nửa cuốn ""Baka và Bài Kiểm Tra Tiếng Vọng""...",C?n ti?ng Anh nghi v?n: Baka | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Oh, is that Rabelle College? Can I go have a look?","Ồ, đó là Học viện Rabelle à? Ta có thể đi xem thử không?",C?n ti?ng Anh nghi v?n: Rabelle | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Don't know the answer? Don't just stare! The answers to Lahai-Roi's history aren't written on my face!,Không biết à? Đừng có nhìn chằm chằm thế! Lịch sử của Lahai-Roi đâu có viết trên mặt ta!,C?n ti?ng Anh nghi v?n: Lahai | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"However, ""The class is too easy, I ask for leave to tend to my Exoswarm"" is unequivocally...","Nhưng mà, ""Bài học quá dễ, con xin phép nghỉ để đi diệt Exoswarm"" thì quả là...",C?n ti?ng Anh nghi v?n: Exoswarm | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Why's this drone glitching today? It's been fine recently…,Sao drone hôm nay lại trục trặc thế? Gần đây nó vẫn chạy tốt mà…,C?n ti?ng Anh nghi v?n: drone | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Sigrika! Your parents brought you a desk, a chair, a blanket, jars, plates, and… I can't carry all this!","Sigrika! Bố mẹ cậu gửi cho cậu bàn, ghế, chăn, lọ, đĩa và... ta không thể vác hết đống này được!",C?n ti?ng Anh nghi v?n: Sigrika | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Yo! Communications Wing nerds... Why's my network down again? My Terminal won't connect to the Beacon!,Ê! Mấy ông chuyên viên Cánh Truyền Thông... Sao mạng tôi lại die nữa thế? Thiết bị đầu cuối của tôi không kết nối được với Beacon đấy!,C?n ti?ng Anh nghi v?n: Beacon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Just dropping off lunch for her sister, Aluna. Then she left like it was the most normal thing in the world.",Chỉ là ghé mang bữa trưa cho chị gái Aluna thôi. Rồi cô ấy đi như chẳng có gì đặc biệt cả.,C?n ti?ng Anh nghi v?n: Aluna | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"I didn't have time to react, alright? That Void Storm hit harder than a TARD-E's late paper reminder!","Ta không kịp phản ứng, được chưa? Cơn Bão Hư Không ấy mạnh hơn cả lời nhắc nộp bài muộn của TARD-E!",C?n ti?ng Anh nghi v?n: TARD | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Hey, why do you guys always have an appointment with Dr. Luuk before club activities?","Này, sao mấy người lúc nào cũng hẹn gặp bác sĩ Luuk trước khi họp câu lạc bộ vậy?",C?n ti?ng Anh nghi v?n: Luuk | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Ahaha... well... let's just say you'll find out after you join.,Ahaha... thôi thì... cứ tham gia rồi sẽ biết.,C?n ti?ng Anh nghi v?n: Ahaha | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
And… voila! Now the robot copies everything I do.,Và… xong xuôi! Giờ con robot này sẽ bắt chước mọi động tác của tớ.,C?n ti?ng Anh nghi v?n: robot | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Don't worry. Just lead with ""Dear Madam Lucilla."" Watch that frown vanish.","Đừng lo. Chỉ cần mở đầu là ""Kính gửi Quý Bà Lucilla"" thôi. Mặt bà ấy sẽ tươi ngay.",C?n ti?ng Anh nghi v?n: Lucilla | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
