en_source,vn_translate,loi_du_doan
"Pudding, good boy, go back home. Be good, okay? I'll bring you tasty treats when I return!","Pudding ngoan, về nhà đi nhé. Ngoan nghe chưa? Tớ sẽ mang đồ ăn ngon về cho cậu!",C?n ti?ng Anh nghi v?n: Pudding | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"Well, I think she fits the real Fiamma of Jinzhou better than me. I'm happy for her.","Thật ra, ta nghĩ cô ấy mới là Fiamma thực sự của Jinzhou, chứ không phải ta. Ta mừng cho cô ấy.",C?n ti?ng Anh nghi v?n: Fiamma | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
I don't know how the Jinzhou Magistrate and Jinhsi Magistrate handle so many things every day...,Tôi không hiểu làm sao Tri huyện Jinzhou và Tri huyện Jinhsi lại lo được bao nhiêu việc mỗi ngày...,C?n ti?ng Anh nghi v?n: Jinhsi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"They say if he's in a good mood, he can create anything. Maybe even something like a sound amplifier that lets you hear conversations miles away... hehe.","Người ta bảo nếu hắn vui, hắn có thể tạo ra bất cứ thứ gì. Thậm chí là một bộ khuếch đại âm thanh giúp nghe lén cuộc trò chuyện cách xa hàng dặm... hehe.",C?n ti?ng Anh nghi v?n: hehe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"Brother Bai, I'm back again. I have a new idea about the Tacetite weapons. You must hear me out this time.","Anh Bạch à, em lại đến rồi. Em có ý tưởng mới về vũ khí Tacetite đấy. Lần này anh phải nghe em nói hết mới được.",C?n ti?ng Anh nghi v?n: Tacetite | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"After going through all these orders, I realized that the most important thing the ""Lollo Genie"" needs is not some top-of-the-line feature, but the heart of companionship.","Sau khi xem qua hết mấy đơn hàng này, tớ nhận ra điều ""Thần Đèn Lollo"" cần nhất không phải là một tính năng tối tân nào đó, mà là trái tim của tình bạn.",C?n ti?ng Anh nghi v?n: Lollo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"Actually, this reminds me of the Reinfish from the Riccioli Islands. I heard they float upright in the water like this to catch passing prey.","Thực ra, điều này làm ta nhớ đến loài Cá Tái Sinh ở quần đảo Riccioli. Nghe nói chúng nổi thẳng đứng trong nước như thế này để bắt mồi trôi qua.",C?n ti?ng Anh nghi v?n: Riccioli | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
But now we're seeing… Clang Bangs? Hoartoises? Gulpuffs?! Is the intruder a hardcore TD lover?,Nhưng giờ chúng ta lại thấy… Clang Bang? Hoartoise? Gulpuff?! Kẻ đột nhập này là fan cứng của TD à?,C?n ti?ng Anh nghi v?n: Clang | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
The Gondola has reached its maximum speed. Please proceed with caution. The Second Coming of Solaris is not liable for any damage incurred while operating this boat.,Thuyền Gondola đã đạt tốc độ tối đa. Hãy cẩn thận khi điều khiển. Sự Trỗi Dậy Thứ Hai của Solaris không chịu trách nhiệm cho bất kỳ thiệt hại nào xảy ra trong quá trình vận hành.,C?n ti?ng Anh nghi v?n: Gondola | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"It may not be a bad thing if it's so. Lately, Damian's been coming around after hearing something from Carlow.","Nếu thế thì cũng không phải chuyện xấu. Gần đây, Damian thường hay lui tới sau khi nghe được điều gì đó từ Carlow.",C?n ti?ng Anh nghi v?n: Carlow | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"I don't disagree, but... listen, Agio, I respect us as brothers and sisters under the Sentinel's wings.","Con không phản đối, nhưng... nghe này, Agio, con tôn trọng chúng ta như anh em ruột thịt dưới cánh của Người Bảo Hộ.",C?n ti?ng Anh nghi v?n: Agio | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"Recently, the Tacet Discord activity outside Ragunna City has become more active. If you plan to venture into the wild to collect Echoes, please be careful.","Gần đây, hoạt động của Tacet Discord bên ngoài Thành phố Ragunna trở nên dữ dội hơn. Nếu cậu định ra ngoài hoang dã thu thập Echoes, hãy cẩn thận đấy.",C?n ti?ng Anh nghi v?n: Discord | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
I heard the Engineering Department's new motorbike can spin in mid-air and even comes with a drone unit!,Nghe nói Khoa Kỹ Thuật vừa chế ra xe máy mới có thể xoay tròn giữa không trung và còn gắn cả drone nữa đấy!,C?n ti?ng Anh nghi v?n: drone | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"But then, this Royan woman appeared. She had a staff, a Mining Reindeer by her side, with the Reactor's glow shining behind her... She just grinned at me.","Nhưng rồi, một người phụ nữ Royan xuất hiện. Cô ta cầm một cây trượng, bên cạnh là một con Tuần Lộc Khai Khoáng, ánh sáng của Lò Phản Ứng chiếu phía sau... Cô ta chỉ cười toe toét nhìn tôi.",C?n ti?ng Anh nghi v?n: Royan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"If you ask what I believe, it is this: Lahai-Roi will weather the Twilight Epoch. It will find its way into the new era beyond it.","Còn nếu hỏi ta tin gì, thì đây: Lahai-Roi sẽ vượt qua Kỷ Nguyên Chạng Vạng. Nó sẽ tìm được con đường bước vào kỷ nguyên mới phía sau đó.",C?n ti?ng Anh nghi v?n: Lahai | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
I'll bet it was the same with the Exostrider's sword here. It must've laid the foundation for Lahai-Roi's future.,Ta cá là thanh kiếm của Exostrider ở đây cũng vậy. Nó hẳn đã đặt nền móng cho tương lai của Lahai-Roi.,C?n ti?ng Anh nghi v?n: Lahai | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
Keep a close eye on the Solisylum. They know how the Outcasts think better than we do. They might be able to see the bigger play.,Theo dõi sát Tổ Solisylum đi. Họ hiểu lối suy nghĩ của bọn Outcast hơn chúng ta. Có khi họ nhìn ra được toàn cảnh đấy.,C?n ti?ng Anh nghi v?n: Solisylum | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
It's true! That robot nearly blew up the entire hill right in front of me!,Thật đấy! Con robot kia suýt nữa cho nổ tung cả ngọn đồi ngay trước mặt ta!,C?n ti?ng Anh nghi v?n: robot | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"This is why we rely on testers like you and Lady Sanhua, who possess both mental and physical fortitude, to provide realistic data for our research.","Đây chính là lý do chúng ta phải dựa vào những người thử nghiệm như cậu và Quý cô Sanhua – những người vừa có tinh thần vững vàng, vừa có thể lực dồi dào – để cung cấp dữ liệu thực tế cho nghiên cứu của chúng ta.",C?n ti?ng Anh nghi v?n: Sanhua | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"You know, that’s what I like. But hey, no pressure if spicy isn’t your thing. Auntie Panhua’s a culinary genius, whipping up many treats like Poached Chicken, Rising Loong... you name it! It’s all authentic Jinzhou cuisine!","Cậu biết không, tớ thích cái đó. Nhưng thôi, nếu cay không phải gu của cậu thì cũng chẳng sao. Dì Panhua là bậc thầy ẩm thực, nấu đủ món ngon như Gà Luộc, Long Phi Thiên... toàn đặc sản Tấn Châu chính hiệu!",C?n ti?ng Anh nghi v?n: Panhua | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"However, while searching through old books, I stumbled upon its recipe. Though, calling it a recipe might be a stretch. See, back then, they used names for ingredients that are like riddles to us now. “Red beads,” “sweet roots,” “Monkvyrid,” “golden handle spoon”... I have no idea what they are.","Tuy nhiên, khi lục lọi trong đống sách cũ, ta lại tình cờ tìm thấy công thức của nó. Dù gọi là công thức thì cũng hơi quá. Bởi ngày xưa, họ đặt tên nguyên liệu như những câu đố đối với chúng ta bây giờ. ""Hạt đỏ"", ""rễ ngọt"", ""Monkvyrid"", ""thìa cán vàng""... Ta chẳng hiểu chúng là gì cả.",C?n ti?ng Anh nghi v?n: Monkvyrid | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"One day, those factions took over our camps and turned them into a new arena… Now, The Hyenas is broken. Everyone in the faction is laughing at the old leader's ""foolish"" principle.","Một ngày nọ, các phe phái đó chiếm lấy trại của chúng ta và biến nó thành đấu trường mới… Giờ đây, The Hyenas đã tan vỡ. Mọi người trong phe đều cười nhạo ""nguyên tắc ngốc nghếch"" của thủ lĩnh cũ.",C?n ti?ng Anh nghi v?n: Hyenas | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"I'm looking for my cat Lulu. He likes to wander off a lot, but usually not very far away.","Ta đang tìm con mèo Lulu của mình. Nó hay đi lang thang lắm, nhưng thường không đi quá xa.",C?n ti?ng Anh nghi v?n: Lulu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"Haha, brag. Do you really think he can take down TDs, or am I the Magistrate of Jinzhou?","Haha, khoe khoang. Cậu thật sự nghĩ hắn có thể tiêu diệt mấy Tổ Tacet à, hay tôi mới là Quan Phủ của Jinzhou?",C?n ti?ng Anh nghi v?n: Haha | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"I saw some Aetherfin were trapped in the corrupted data and thought I could help, but those Tacet Discords just came out of nowhere...","Ta thấy vài con Aetherfin bị mắc kẹt trong dữ liệu nhiễm độc và nghĩ có thể giúp chúng, nhưng mấy con Tacet Discord lại xuất hiện bất ngờ...",C?n ti?ng Anh nghi v?n: Aetherfin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"The System does have records on the Aetherfins, but since they haven't been spotted in almost twenty years, I never got the chance to see one.","Hệ Thống có ghi chép về Aetherfins, nhưng vì gần hai mươi năm nay không ai thấy chúng đâu, nên ta chưa bao giờ có cơ hội tận mắt chiêm ngưỡng.",C?n ti?ng Anh nghi v?n: Aetherfins | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"Instructor Yhan is in charge of training new recruits. I heard he's pretty tough, but I think Rover can handle anything he throws at {Male=him;Female=her}.","Huấn luyện viên Yhan phụ trách đào tạo tân binh. Nghe nói ông ấy rất nghiêm khắc, nhưng ta tin Rover có thể đương đầu với mọi thử thách ông ấy đưa ra.",C?n ti?ng Anh nghi v?n: Yhan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"Right. The Glider can't carry us beyond the Tacet Field's range. Besides, Baizhi is there. We'll have to go down and see what is going on.","Được rồi. Máy bay lượn không thể chở chúng ta vượt khỏi phạm vi của Tổ Tacet. Hơn nữa, Baizhi đang ở đó. Chúng ta phải xuống xem tình hình thế nào.",C?n ti?ng Anh nghi v?n: Baizhi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"As soon as Baizhi sees you, she runs a diagnostic check on you. She urges you to leave the site immediately, but events unfold much faster than you expect...","Ngay khi thấy cậu, Baizhi lập tức chạy kiểm tra chẩn đoán. Cô ấy giục cậu rời khỏi hiện trường ngay lập tức, nhưng mọi chuyện diễn ra nhanh hơn cả dự tính...",C?n ti?ng Anh nghi v?n: Baizhi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"My apologies. We got a little carried away. Does ""Reverberation"" or ""Echo"" ring a bell to you, Rover?","Xin lỗi. Chúng ta hơi quá tay rồi. ""Reverberation"" hay ""Echo"" có gợi nhớ gì với cậu không, Rover?",C?n ti?ng Anh nghi v?n: Reverberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"Beimo was discovered in a cave-in after a week-long battle, and he rescued around twelve soldiers from starving to death beneath the sealed ground.","Beimo được tìm thấy trong một vụ sập hầm sau trận chiến kéo dài một tuần, và anh đã cứu khoảng mười hai binh lính khỏi chết đói dưới lòng đất bị phong tỏa.",C?n ti?ng Anh nghi v?n: Beimo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"We can always trust General Jiyan, Madam Magistrate, and our Sentinel to have our backs! We're not ones to mess with.","Ta luôn có thể tin tưởng Đại Tướng Jiyan, Quý Bà Quan Chấp, và các Sentinel sẽ bảo vệ chúng ta! Chúng ta không phải loại dễ bị bắt nạt đâu.",C?n ti?ng Anh nghi v?n: Jiyan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"...According to what I've gathered, Mr. Zongye's grandson is very likely in the Desorock Highland.","...Theo thông tin tôi thu thập được, cháu trai của ông Zongye rất có thể đang ở Cao nguyên Desorock.",C?n ti?ng Anh nghi v?n: Desorock | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"Lady Changli is our Magistrate's advisor and former teacher. She once held a high position in the Central Secretariat, but she requested a transfer to Jinzhou.","Quý bà Changli là cố vấn của Quan Chấp Hành và cũng từng là thầy dạy của ngài ấy. Bà từng giữ vị trí cao trong Bộ Trung Ương, nhưng đã xin chuyển đến Kim Châu.",C?n ti?ng Anh nghi v?n: Changli | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"My Elysium only breaks under coordinated attacks from both sides. I can never get rid of all these pesky little helpers around you, can I?",Elysium của ta chỉ sụp đổ khi bị tấn công phối hợp từ cả hai phía. Ta chẳng bao giờ thoát khỏi đám trợ thủ phiền toái này quanh ngươi được nhỉ?,C?n ti?ng Anh nghi v?n: Elysium | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"Yangyang, you're one of our Outriders. I hope you can go with Rover and provide assistance.","Yangyang, cậu là một trong những Kỵ Binh Hộ Vệ của chúng ta. Ta mong cậu có thể đi cùng Rover và hỗ trợ.",C?n ti?ng Anh nghi v?n: Yangyang | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
The rain is spreading across Desorock Highland... I can feel chaos growing in the Streams. We must hurry.,Mưa đang lan khắp Cao nguyên Desorock... Ta cảm nhận được sự hỗn loạn đang lớn dần trong các Luồng. Chúng ta phải nhanh lên.,C?n ti?ng Anh nghi v?n: Desorock | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"I've heard people comparing the Norfall Barrens to a massive graveyard. Whenever it rains, cries and moans can be heard, as if many ghosts are weeping...","Tôi từng nghe người ta ví Vùng Đất Cằn Cỗi Norfall như một nghĩa địa khổng lồ. Mỗi khi trời mưa, tiếng khóc than vang lên như thể vô số oan hồn đang sầu thảm...",C?n ti?ng Anh nghi v?n: Norfall | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"It is… It is a delight to make your acquaintance. I am Verina. My ""pressure"" to have the opportunity to meet with you today…",Đúng vậy... Thật vinh hạnh khi được gặp cậu. Ta là Verina. Áp lực của ta khi có cơ hội gặp cậu hôm nay... quả là không nhỏ.,C?n ti?ng Anh nghi v?n: Verina | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"Rover, it's dangerous there. The Norfall Barrens is the frontline in our defense against the Threnodian. We must be careful about going there.","Rover, chỗ đó nguy hiểm lắm. Vùng Đất Cằn Cỗi Norfall là tiền tuyến trong cuộc phòng thủ chống lại Threnodian. Chúng ta phải cẩn thận khi đến đó.",C?n ti?ng Anh nghi v?n: Norfall | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"At first, humans could handle it, until they were infected by the Tacetite, and mutated into the more dangerous creatures they are now.","Ban đầu, con người có thể kiểm soát được nó, cho đến khi bị nhiễm Tacetite và biến dị thành những sinh vật nguy hiểm như bây giờ.",C?n ti?ng Anh nghi v?n: Tacetite | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"Oh, no need to worry. I wouldn't waste processing power on an emotion like regret. Anyway, check your Terminal, Lumi seems to have sent you an important message.","Ồ, không cần lo lắng đâu. Tôi đâu có phí sức xử lý cho thứ cảm xúc như hối tiếc. À mà, kiểm tra Thiết bị đầu cuối đi, Lumi hình như gửi cho cậu một tin nhắn quan trọng đấy.",C?n ti?ng Anh nghi v?n: Lumi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
You didn't know? Aluna's her little sister. Zahira's got a huge soft spot for her. She'd blow every Credit she earns just to buy that kid a treat!,"Cậu không biết à? Aluna là em gái Zahira đấy. Zahira thương cô bé lắm, cô ấy có thể tiêu hết số Credit kiếm được chỉ để mua quà cho đứa trẻ!",C?n ti?ng Anh nghi v?n: Credit | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"Alright, enough snoopin' for now! Back to party business. Mr. Copo says we need new areas ready tomorrow, so I'd best get crackin'!","Được rồi, dòm ngó đủ rồi! Quay lại việc của nhóm thôi. Ông Copo bảo mai phải chuẩn bị xong mấy khu mới, mình phải bắt tay vào làm ngay!",C?n ti?ng Anh nghi v?n: Copo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"Hah! We'll save the brawling for a proper arena. Here, the only clashing we do is with cocktail glasses!","Haha! Đánh nhau thì để dành cho đấu trường chính thức. Ở đây, chúng ta chỉ va chạm bằng ly cocktail thôi!",C?n ti?ng Anh nghi v?n: cocktail | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"Hahaha, that was some good crosstalk! I've got a bunch of jokes ready to go. When you have time, I'd love to share them with you.","Hahaha, đối đáp hay quá! Ta còn cả đống chuyện tiếu lâm đây. Khi nào rảnh, ta sẽ kể cho cậu nghe.",C?n ti?ng Anh nghi v?n: Hahaha | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"""Dorothy"" can't find the way home... I saw Mr. White Cat and wanted to pet it. I chased after it, and before I realized, I had walked through that gate and ended up here.","""Dorothy"" không tìm được đường về nhà... Con thấy chú mèo trắng nên muốn vuốt ve. Con đuổi theo nó, rồi chẳng biết sao lại đi qua cái cổng đó và lạc tới đây.",C?n ti?ng Anh nghi v?n: Dorothy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"But the way those three peaks form a crest, combined with the visits of three Heroes of Heroes, has carved that name into the heart of every Septimontian.","Nhưng ba đỉnh núi ấy tạo thành một chiếc vương miện, cùng với sự hiện diện của ba Anh Hùng Trong Các Anh Hùng, đã khắc cái tên đó vào trái tim mỗi người Septimontian.",C?n ti?ng Anh nghi v?n: Septimontian | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"Hehe, don't fret, young man. I've walked this path longer than you've been alive.","Hehe, đừng lo, cậu bé. Con đường này ta đã đi từ trước khi cậu sinh ra rồi.",C?n ti?ng Anh nghi v?n: Hehe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
Here to join us in this glorious hunt? Or perhaps you're here to chase the Priestesses' prophecies in Tetragon Temple?,Đến để cùng chúng tôi tham gia cuộc săn huy hoàng này chăng? Hay là cậu đến đây để truy tìm lời tiên tri của các Nữ Tư Tế ở Đền Tetragon?,C?n ti?ng Anh nghi v?n: Tetragon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
Ahh. Greetings. I’m Qiuwang. Engineer. I received orders from the Defense Division to report my new assignment. I have been briefed on the recent incidents regarding this area. Thank you for your hard work thus far.,À... Xin chào. Ta là Qiuwang. Kỹ sư. Ta nhận lệnh từ Bộ Phòng Vệ về nhiệm vụ mới. Ta đã được thông báo về những sự cố gần đây ở khu vực này. Cảm ơn các cậu vì những nỗ lực đến nay.,C?n ti?ng Anh nghi v?n: Qiuwang | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
Constant moaning about these matters won't do you any good... You are familiar with this place more than any of us. Why don't you try recalling where the Cell may be?,Than vãn mãi về chuyện này cũng chẳng ích gì đâu... Cậu biết rõ nơi này hơn bất kỳ ai trong chúng ta. Sao không thử nhớ lại xem Cell có thể ở đâu?,C?n ti?ng Anh nghi v?n: Cell | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"Alright, I'll leave this to you. Lead everyone to a safe spot near the entrance, and we'll join you after rescuing Gousi.","Được thôi, giao việc này cho cậu. Dẫn mọi người đến chỗ an toàn gần lối vào, chúng tôi sẽ đến ngay sau khi giải cứu Gousi.",C?n ti?ng Anh nghi v?n: Gousi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"Sometimes, you forget the birthdays of the important ones in your life while you still remember container sorting numbers at the logistics center.","Đôi khi, cậu quên mất sinh nhật của những người quan trọng trong đời, nhưng lại nhớ vanh vách số thứ tự phân loại container ở trung tâm hậu cần.",C?n ti?ng Anh nghi v?n: container | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"After talking with the client, Lingyang agrees to celebrate an elderly person's birthday during tomorrow's performance.","Sau khi trao đổi với khách hàng, Lingyang đồng ý biểu diễn chúc mừng sinh nhật một cụ già trong buổi diễn ngày mai.",C?n ti?ng Anh nghi v?n: Lingyang | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"Now, if you'll excuse me, I need to confirm the safety of the surroundings before the race begins. You can consult Wenshu should you need any assistance.","Giờ xin phép để tôi đi kiểm tra an toàn xung quanh trước khi cuộc đua bắt đầu. Nếu cần giúp đỡ gì, cậu có thể hỏi Wenshu.",C?n ti?ng Anh nghi v?n: Wenshu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"You sit with her before ""Solis,"" each lost in your own thoughts, while the warm sun rests upon you...","Ngồi bên cô ấy trước ""Solis,"" mỗi người chìm trong suy nghĩ riêng, trong khi ánh nắng ấm áp bao phủ lấy hai người...",C?n ti?ng Anh nghi v?n: Solis | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"That stride... Hah. As I thought. Among all I know, only one moves with such unique composure.","Dáng đi ấy... Hah. Đúng như ta nghĩ. Trong số những người ta biết, chỉ có một người duy nhất di chuyển với phong thái điềm tĩnh độc đáo như vậy.",C?n ti?ng Anh nghi v?n: Hah | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
"Next time, bring me a souvenir? Hehe, I want something YOU picked out yourself. Something you think is worth keeping!","Lần sau, mang về cho ta một món quà lưu niệm nhé? Hehe, ta muốn thứ gì đó do CHÍNH cậu chọn. Thứ mà cậu thấy đáng giữ lại!",C?n ti?ng Anh nghi v?n: Hehe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.143 | M?c ??: 4.43
