en_source,vn_translate,loi_du_doan
"Or rather, I saw Fleurdelys battling the Threnodian.","Thực ra, ta thấy Fleurdelys đang chiến đấu với Threnodian.",C?n ti?ng Anh nghi v?n: Fleurdelys | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"Arbiter, forgive me for meeting thee in such a form.","Arbiter à, tha lỗi cho ta vì phải gặp ngươi dưới hình hài này.",C?n ti?ng Anh nghi v?n: Arbiter | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"When Leviathan merged with me, It breached my mind.","Khi Leviathan hợp nhất với ta, Nó đã xâm chiếm tâm trí ta.",C?n ti?ng Anh nghi v?n: Leviathan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
You vanquished the Threnodian and brought peace at last to the Fisalias. You should have it.,Ngươi đã đánh bại Threnodian và mang lại bình yên cuối cùng cho Fisalias. Nó thuộc về ngươi.,C?n ti?ng Anh nghi v?n: Fisalias | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"Well, it's a little tricky to explain in words... Think of it like being in an immersive portrait. Can you tell me about your meeting with Cartethyia?","Chà, khó mà diễn tả bằng lời lắm... Cứ tưởng tượng như đang đứng trong một bức tranh sống động ấy. Cậu kể tớ nghe về cuộc gặp với Cartethyia được không?",C?n ti?ng Anh nghi v?n: Cartethyia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
Isn't Abby... living inside your Tacet Mark?,Chẳng phải Abby... đang sống trong Tổ Tacet của cậu sao?,C?n ti?ng Anh nghi v?n: Abby | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
(You tell Ciaccona what happened.),Bạn kể cho Ciaccona nghe chuyện đã xảy ra.,C?n ti?ng Anh nghi v?n: Ciaccona | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
(The Fisalia family? The one that's likely worshipping the Threnodian?),Gia tộc Fisalia? Chẳng phải họ đang sùng bái Threnodian sao?,C?n ti?ng Anh nghi v?n: Fisalia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"Well... Long story short, the Fisalia family was one of the first to set foot on these islands and establish order in Rinascita.",Ừm... Nói ngắn gọn thì gia tộc Fisalia là một trong những dòng họ đầu tiên đặt chân đến quần đảo này và thiết lập trật tự tại Rinascita.,C?n ti?ng Anh nghi v?n: Fisalia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
It doesn't take long for Cartethyia to return and the three of you regroup.,"Không lâu sau, Cartethyia quay lại và ba người tụ họp lại.",C?n ti?ng Anh nghi v?n: Cartethyia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
Fleurdelys. Child of Divinity. The Immaculate One. Will you uphold the sacred teachings of the Order of the Deep?,Fleurdelys. Đứa Con Của Thần Tính. Kẻ Trong Sạch. Ngươi sẽ tiếp tục duy trì những giáo lý thiêng liêng của Giáo Đoàn Vực Sâu chứ?,C?n ti?ng Anh nghi v?n: Fleurdelys | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
Aaaahhhhhhh! I told you to stop sticking random stuff in here!!!,Aaaahhhhhhh! Ta bảo đừng có nhét linh tinh vào đây mà!!!,C?n ti?ng Anh nghi v?n: Aaaahhhhhhh | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
No. The reasons for the Fisalia family relinquishing their pride and enduring disgrace are far more intricate than that.,Không phải. Lý do gia tộc Fisalia từ bỏ danh dự và chịu nhục nhã phức tạp hơn thế nhiều.,C?n ti?ng Anh nghi v?n: Fisalia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"That being said, if the Fisalias try anything against you, I'll get you out, even if it means storming through their front gates.","Dù vậy, nếu bọn Fisalias có động thái gì chống lại ngươi, ta sẽ đưa ngươi ra khỏi đó, dù phải xông thẳng qua cổng chính của chúng.",C?n ti?ng Anh nghi v?n: Fisalias | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"In the meantime, I'll keep looking for more information and the person Cartethyia mentioned to you.","Trong lúc này, ta sẽ tiếp tục tìm kiếm thêm thông tin và người mà Cartethyia đã nhắc đến với cậu.",C?n ti?ng Anh nghi v?n: Cartethyia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"Cadanto, won't you let go?","Cadanto, anh buông tay ra đi chứ?",C?n ti?ng Anh nghi v?n: Cadanto | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
But there may be Tacetite devices nearby that can help amplify my Forte. Let's see if we can find one.,Nhưng có thể gần đây có thiết bị Tacetite giúp khuếch đại Forte của ta. Hãy thử tìm xem.,C?n ti?ng Anh nghi v?n: Tacetite | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
Let's check back on Hognis now.,Giờ ta hãy quay lại xem tình hình Hognis thế nào.,C?n ti?ng Anh nghi v?n: Hognis | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"It's always the same. One Talos goes, then another takes its place.","Chuyện vẫn thế thôi. Một con Talos đi, rồi lại có con khác thay thế.",C?n ti?ng Anh nghi v?n: Talos | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
Use my Terminal to contact the Montellis and get them here. You'll be able to track their location with it as well.,Dùng Thiết bị đầu cuối của ta để liên lạc với Montellis và đưa họ đến đây. Ngươi cũng có thể theo dõi vị trí của họ qua đó.,C?n ti?ng Anh nghi v?n: Montellis | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
Don't waste time on what-ifs. Talos has a debt to pay for all of this.,"Đừng phí thời gian với những điều ""nếu như"". Talos phải trả món nợ này cho tất cả những gì đã xảy ra.",C?n ti?ng Anh nghi v?n: Talos | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
How can this be... even Talos... has fallen?!,Sao lại thế này... ngay cả Talos... cũng đã sụp đổ rồi sao?!,C?n ti?ng Anh nghi v?n: Talos | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
It was a special time in the city's history. What the Nightwalker did still stirs debate to this day. Everyone has their own theories.,Đó là một thời kỳ đặc biệt trong lịch sử thành phố. Những gì Nightwalker làm vẫn còn gây tranh cãi đến tận bây giờ. Ai cũng có lý lẽ riêng của mình.,C?n ti?ng Anh nghi v?n: Nightwalker | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
Why not tell The Order?,Sao không báo cho The Order biết?,C?n ti?ng Anh nghi v?n: Order | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
Talos has us blindfolded whenever we leave the Black Alley. Keeps us from knowing the new entrance. A runner takes us to the meeting spot.,Talos bắt chúng tôi bịt mắt mỗi khi rời Hẻm Đen. Để không ai biết được lối vào mới. Một người đưa tin sẽ dẫn chúng tôi đến điểm hẹn.,C?n ti?ng Anh nghi v?n: Talos | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
The runner's men rush out in an attempt to overwhelm Zani with their numbers.,"Đám tay chân của Runner ào ra, định dùng số đông áp đảo Zani.",C?n ti?ng Anh nghi v?n: Zani | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
A shocking thought crosses your mind: What if... it's because even the strongest coffee has no effect on Zani?,Một ý nghĩ bất ngờ lóe lên trong đầu cậu: Chẳng lẽ... ngay cả cà phê đậm đặc nhất cũng chẳng có tác dụng gì với Zani sao?,C?n ti?ng Anh nghi v?n: Zani | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"As night falls over the city, you get off the Gondola and notice two suspicious figures nearby...","Khi màn đêm buông xuống thành phố, cậu bước xuống Gondola và để ý thấy hai bóng người khả nghi gần đó...",C?n ti?ng Anh nghi v?n: Gondola | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"So, Lupa didn't return after all. Emilio's neck is on the line this time.","Vậy nên, cuối cùng Lupa cũng không quay lại. Lần này cổ Emilio nguy rồi.",C?n ti?ng Anh nghi v?n: Lupa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"Maybe this year, I'll find a promising Gladiator! Someone who could even rival Contender Lupa.","Có lẽ năm nay, ta sẽ tìm được một Võ Sĩ đầy triển vọng! Một người thậm chí có thể sánh ngang với Đấu Thủ Lupa.",C?n ti?ng Anh nghi v?n: Lupa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"Behold, majestic Capitoline Hill, heart of Septimont... and the seat of Gryphon's Fortress.","Hãy ngắm nhìn ngọn đồi Capitoline hùng vĩ, trái tim của Septimont... và là nơi đặt pháo đài Gryphon.",C?n ti?ng Anh nghi v?n: Capitoline | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"But the Ragunnesi lost their way, treating the Sentinel like some kind of divinity. They forget it's the strength of people that counts.","Nhưng người Ragunnesi đã lạc lối, coi Sentinel như một vị thần. Họ quên mất rằng sức mạnh thực sự nằm ở con người.",C?n ti?ng Anh nghi v?n: Ragunnesi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
Pulling dirty tricks before the Agon... did you think I wouldn't notice? Did you ever stop to think you nearly got an innocent person killed? Shame on you!,Dùng chiêu bẩn trước trận Agon... cậu tưởng ta không phát hiện ra à? Đã bao giờ cậu nghĩ đến việc suýt hại chết một người vô tội chưa? Đáng xấu hổ!,C?n ti?ng Anh nghi v?n: Agon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
Lupa… so you're really not gonna reconsider? Even with the finals just around the corner?,Lupa… cậu thật sự không định suy nghĩ lại sao? Vòng chung kết sắp tới rồi đấy?,C?n ti?ng Anh nghi v?n: Lupa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"I tracked her to Septimont, and… it seems she confronted Arsinosa.","Ta đã lần theo dấu cô ấy đến Septimont, và… hình như cô ấy đã đối đầu với Arsinosa.",C?n ti?ng Anh nghi v?n: Arsinosa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"Haha, I take it you are referring to the two of us. The star does suit you well.","Haha, ta đoán ngươi đang nói về hai đứa mình. Ngôi sao này hợp với ngươi thật đấy.",C?n ti?ng Anh nghi v?n: Haha | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
They're just as lively as the baby Gryphon I came across before.,Chúng cũng hoạt bát như con Gryphon con mà ta từng gặp trước đây.,C?n ti?ng Anh nghi v?n: Gryphon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
I'm sorry. It's been too long since I've fought outside the Colosseum. Should've worn a helmet.,Xin lỗi. Lâu rồi ta không chiến đấu ngoài Colosseum. Đáng ra nên đội mũ bảo hiểm mới phải.,C?n ti?ng Anh nghi v?n: Colosseum | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
The traces are still fresh. We should follow them to find Cartethyia before they fade.,Dấu vết vẫn còn mới. Ta nên lần theo để tìm Cartethyia trước khi chúng biến mất.,C?n ti?ng Anh nghi v?n: Cartethyia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"Speaking of which, this area is actually under Silva jurisdiction. I used to play here as a child.","Nhắc mới nhớ, khu vực này thực ra thuộc quyền quản lý của Silva. Ta từng chơi ở đây hồi còn nhỏ.",C?n ti?ng Anh nghi v?n: Silva | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
Heard about you from an old friend. You know Jianxin? Pretty sure you met her in Jinzhou. She trained with the same master before me.,"Nghe một người bạn cũ kể về cậu. Biết Jianxin chứ? Chắc chắn cậu đã gặp cô ấy ở Jinzhou. Trước ta, cô ấy từng học cùng sư phụ.",C?n ti?ng Anh nghi v?n: Jianxin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"Heh, after the Carnevale, finally something that piques my interest again.","Heh, sau Carnevale, cuối cùng cũng có thứ khiến ta hứng thú trở lại rồi.",C?n ti?ng Anh nghi v?n: Heh | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"Troubled by how difficult it is to wrangle a bottle of Heartpour? Fret not, we've got a few bottles tucked away here!","Khổ sở vì không thể chế ngự nổi một chai Heartpour à? Đừng lo, chúng tôi còn vài chai dự trữ ở đây đấy!",C?n ti?ng Anh nghi v?n: Heartpour | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
Real glad to see the title of Champion go to folks like you and Lupa.,Thật vui khi thấy danh hiệu Quán Quân thuộc về những người như cậu và Lupa.,C?n ti?ng Anh nghi v?n: Lupa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
What say we teach this pig a lesson? Let's steal his stock of Heartpour...,Hay là mình dạy cho lão lợn này một bài học? Ăn cắp kho Heartpour của hắn đi...,C?n ti?ng Anh nghi v?n: Heartpour | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"Solis never disappoints! Their dishes hit the spot every time! Now that our bellies are full, time to relax.","Solis chưa bao giờ làm ta thất vọng! Mỗi món ăn đều hoàn hảo. Giờ bụng đã no, đến lúc thư giãn thôi.",C?n ti?ng Anh nghi v?n: Solis | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
To Leonidas Hotel! It's the best place for travelers in Septimont. I've got a long-term rental there myself.,Tới Khách sạn Leonidas! Đó là nơi tốt nhất cho du khách ở Septimont. Tôi cũng thuê dài hạn ở đó đấy.,C?n ti?ng Anh nghi v?n: Leonidas | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
I look forward to the rise of new heroes in this Agon.,Tôi rất mong chờ sự trỗi dậy của những anh hùng mới trong Agon lần này.,C?n ti?ng Anh nghi v?n: Agon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"But... Iuno is a bit extreme in our line of Priestesses. Not everyone agrees with her behavior, despite her capabilities.","Nhưng... Iuno hơi cực đoan trong số các Tư Tế của chúng ta. Không phải ai cũng đồng tình với cách hành xử của cô ấy, dù cô ấy có năng lực.",C?n ti?ng Anh nghi v?n: Iuno | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
Ephor Augusta's swift decision sealed their fate. Don't tell me you had no part in this.,Quyết định nhanh gọn của Ephor Augusta đã định đoạt số phận của họ. Đừng bảo ngươi không nhúng tay vào vụ này.,C?n ti?ng Anh nghi v?n: Ephor | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"The Great Agon carries immense weight for the city, and I guess that's why she chose this moment to act.","Đại Agon mang sức nặng khủng khiếp cho cả thành phố, và có lẽ đó là lý do cô ấy chọn thời điểm này để hành động.",C?n ti?ng Anh nghi v?n: Agon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"(I also sensed Cartethyia's frequency on Lupa, too. If she's here, she's making moves, just like I am.)","(Ta cũng cảm nhận được tần số của Cartethyia trên Lupa. Nếu ả ở đây, chắc chắn ả đang có động thái gì đó, giống như ta vậy.)",C?n ti?ng Anh nghi v?n: Lupa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
What do you think? The final's nearly here. Will Contender Mya claim the title?,Cậu thấy sao? Trận chung kết sắp tới rồi. Liệu Đấu thủ Mya có giành được danh hiệu không nhỉ?,C?n ti?ng Anh nghi v?n: Mya | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
The Heartpour I wanted you to try before. Chilled is the best way to have it.,Heartpour mà ta muốn ngươi thử trước kia. Uống lạnh mới ngon nhất.,C?n ti?ng Anh nghi v?n: Heartpour | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"Augusta, look! Another two have earned Arsinosa's blessing.","Augusta, nhìn kìa! Lại thêm hai người nữa được Arsinosa ban phước.",C?n ti?ng Anh nghi v?n: Augusta | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"She prides herself on being the ""perfect Septimontian."" It's highly unlikely she'd believe in the Sentinel.","Cô tự hào là một ""Septimontian hoàn hảo"". Khó có thể tin cô lại tin vào Sentinel.",C?n ti?ng Anh nghi v?n: Septimontian | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"(Before meeting Buling, when I touched the Echo in that village, I felt... a layered, indistinct frequency.)","Trước khi gặp Buling, khi chạm vào Tiếng Vọng ở ngôi làng đó, ta đã cảm nhận được... một tần số nhiều lớp, mơ hồ.",C?n ti?ng Anh nghi v?n: Buling | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"(It was like what Abby described on our journey to Septimont, but the source eluded me at the time.)","(Giống như Abby đã miêu tả trên đường đến Septimont, nhưng hồi đó ta không tìm ra được nguồn gốc.)",C?n ti?ng Anh nghi v?n: Abby | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"(Every time there's an <color=RedD>overlap</color> like this, the Tidal Blight appears, as well as Tacet Discords...)","(Mỗi khi có sự <color=RedD>overlap</color> như thế này, Bệnh Dịch Thủy Triều lại xuất hiện, cùng với đó là lũ Tacet Discord...)",C?n ti?ng Anh nghi v?n: overlap | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"With someone as clever and calculated as you at the helm, the House of Silva need not fear for its survival.","Với một người thông minh và tính toán như ngươi cầm đầu, Nhà Silva không cần phải lo lắng về sự tồn vong của mình.",C?n ti?ng Anh nghi v?n: Silva | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"Indeed. Decades have passed, yet Mya remains as she was when first pulled from the sea.","Đúng vậy. Đã hàng thập kỷ trôi qua, thế mà Mya vẫn y nguyên như khi mới được kéo lên từ biển.",C?n ti?ng Anh nghi v?n: Mya | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"I don't care for your taste, Cristoforo.","Ta không quan tâm đến gu của ngươi đâu, Cristoforo.",C?n ti?ng Anh nghi v?n: Cristoforo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"Cartethyia spent years trapped by the weight of everyone's expectations. Never stepped foot in Septimont before, but still sailed across the seas to be here.","Cartethyia đã bị giam cầm suốt bao năm dưới sức nặng của kỳ vọng mọi người. Nàng chưa từng đặt chân đến Septimont, nhưng vẫn vượt biển để đến đây.",C?n ti?ng Anh nghi v?n: Cartethyia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"First, it messed with my frequency, then... I just passed out. Wait! Cartethyia? And a girl I don't know?!","Đầu tiên, nó làm nhiễu tần số của tôi, rồi... tôi chỉ biết ngất đi. Khoan! Cartethyia? Và cô gái kia là ai?!",C?n ti?ng Anh nghi v?n: Cartethyia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"Lupa, will you be our tour guide? Show us the sights and glories of Septimont?","Lupa, cậu sẽ làm hướng dẫn viên cho bọn mình chứ? Dẫn bọn mình đi ngắm cảnh và vẻ huy hoàng của Septimont nhé?",C?n ti?ng Anh nghi v?n: Lupa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
