en_source,vn_translate,loi_du_doan
"Mom, that lady in the blue, uh, uniform is a Midnight Ranger.","Mẹ ơi, người phụ nữ mặc đồng phục xanh kia là một Midnight Ranger đấy ạ.",C?n ti?ng Anh nghi v?n: Midnight; Ranger | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"The old era is over. Mt. Firmament is no longer isolated. To the people of Hongzhen, it means more opportunities and possibilities.","Thời đại cũ đã qua. Núi Firmament không còn bị cô lập. Với người dân Hongzhen, điều này mang lại nhiều cơ hội và khả năng hơn.",C?n ti?ng Anh nghi v?n: Firmament; Hongzhen | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Can't even leave the house without Zhonglin’s prescriptions and those magic Sagaci Springs.,Không có đơn thuốc của Zhonglin và mấy dòng suối Sagaci thần kỳ này thì ta còn không ra khỏi nhà được.,C?n ti?ng Anh nghi v?n: Sagaci; Zhonglin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
(Ask about the Sagaci Springs.),Hỏi về Sagaci Springs xem sao.,C?n ti?ng Anh nghi v?n: Sagaci; Springs | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"Haha, I'll be here on Mt. Firmament for the next few days taking care of some business. Just take the suitcase, no rush in giving it back.","Haha, mấy ngày tới ta sẽ ở Núi Firmament giải quyết chuyện. Cứ lấy vali đi, không cần vội trả lại đâu.",C?n ti?ng Anh nghi v?n: Firmament; Haha | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Xiaotang waves you goodbye as she picks up Tabbie and Patchie and hippity-hops off into the distance,"Tiểu Đường vẫy tay chào tạm biệt cậu, ẵm Tabbie và Patchie rồi nhảy lò cò đi xa dần",C?n ti?ng Anh nghi v?n: Patchie; Tabbie | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Good Tabbie. Good Patchie.,Ngoan nào Tabbie. Ngoan nào Patchie.,C?n ti?ng Anh nghi v?n: Patchie; Tabbie | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"HAHAHA! We did it! Such a genius move, using human frequencies to take down Tacet Discord’s!","HAHAHA! Được rồi! Một nước đi thiên tài, dùng tần số của con người để hạ gục bọn Tacet Discord!",C?n ti?ng Anh nghi v?n: Discord; HAHAHA | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"If you're really curious, go see the monster for yourself. I spotted it near Loong's Crest. Just remember, I did warn you.","Nếu cậu thực sự tò mò, cứ tự mình đi xem con quái vật đó. Tớ thấy nó gần Loong's Crest đấy. Nhớ là tớ đã cảnh báo cậu rồi nhé.",C?n ti?ng Anh nghi v?n: Crest; Loong's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"Basically, I just give the Pavo Plum a good whiff, check its hue, and give it a quick lick. That’ll tell me all I need to know about the water's quality.","Cơ bản thì mình chỉ cần ngửi mùi Pavo Plum, kiểm tra màu sắc, rồi liếm thử một phát. Thế là biết ngay chất lượng nước thế nào.",C?n ti?ng Anh nghi v?n: Pavo; Plum | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"Good, I've gathered all the Pavo Plums Bing'ge requested.","Tốt, tôi đã thu thập đủ Pavo Plum mà Bing'ge yêu cầu rồi.",C?n ti?ng Anh nghi v?n: Bing'ge; Pavo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
He said he's a merchant from Mengzhou looking to invest in tourism around Mt. Firmament.,"Hắn tự nhận là thương nhân từ Mengzhou, muốn đầu tư vào du lịch quanh núi Firmament.",C?n ti?ng Anh nghi v?n: Firmament; Mengzhou | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
W-Wuli! I.. *cough*...,W-Wuli! Ta... *ho*...,C?n ti?ng Anh nghi v?n: W; Wuli | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
I never thought the solution would be to burn down the entire Sonoro Sphere from the inside...,Tôi chưa bao giờ nghĩ giải pháp lại là đốt cháy toàn bộ Sonoro Sphere từ bên trong...,C?n ti?ng Anh nghi v?n: Sonoro; Sphere | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"Yes, I want it now! Look, your name's Chixia, your name's Yangyang, and you... Uhhh, your name is...","Đúng rồi, ta muốn nó ngay bây giờ! Nhìn này, tên ngươi là Chixia, tên ngươi là Yangyang, còn ngươi... Ơ, tên ngươi là...",C?n ti?ng Anh nghi v?n: Chixia; Yangyang | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"A Blake Bloom falls into your hand, but you only find a handful of mist when you try to grasp it.","Một bông Blake Bloom rơi vào tay cậu, nhưng khi chụp lấy, chỉ còn lại một nắm sương mù.",C?n ti?ng Anh nghi v?n: Blake; Bloom | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
It was there we learned about the details of Mingyan's offense and the truth behind the tale of the Arcane Artist.,"Chính tại đó, chúng tôi mới biết rõ về tội trạng của Mingyan và sự thật đằng sau câu chuyện về Arcane Artist.",C?n ti?ng Anh nghi v?n: Arcane; Artist | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"Although you managed to halt the Ovathrax's hatching, its residual frequencies are still spreading from Norfall Barrens.","Dù cậu đã ngăn chặn được sự nở của Ovathrax, nhưng những tần số còn sót lại của nó vẫn đang lan rộng từ Norfall Barrens.",C?n ti?ng Anh nghi v?n: Barrens; Norfall | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"I'm linked to the Tethys System as the Black Shores' cleaning robot, but I don't have access to the information for every room here.","Mình được kết nối với Hệ thống Tethys với tư cách là robot dọn dẹp của Bờ Biển Đen, nhưng mình không có quyền truy cập thông tin của mọi phòng ở đây.",C?n ti?ng Anh nghi v?n: robot; Tethys | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"Really? But you have to admit, the part where Wooly Warrior kicked monster butts was suuuper cool, right?",Thật sao? Nhưng phải công nhận là cảnh Wooly Warrior đá đít lũ quái kinh dị lắm đúng không?,C?n ti?ng Anh nghi v?n: Warrior; Wooly | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Hmm? There's a letter attached to it. I should bring it over to Encore and Ying.,Hừm? Có lá thư đính kèm à. Nên mang đến cho Encore và Ying thôi.,C?n ti?ng Anh nghi v?n: Encore; Ying | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
And it's why Encore told Ying that our adventure should not end like this.,Và đó là lý do Encore bảo Ying rằng cuộc phiêu lưu của chúng ta không thể kết thúc như thế này.,C?n ti?ng Anh nghi v?n: Encore; Ying | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"What if we can find an iris and the Gateway of Wishes? Will you want to continue on this adventure, Ying?","Nếu ta tìm được một đóa iris và Cánh Cổng Ước Nguyện thì sao, Ying? Cậu vẫn muốn tiếp tục cuộc phiêu lưu này chứ?",C?n ti?ng Anh nghi v?n: iris; Ying | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"This is Cloudy Fairy. She gets scared pretty easily, but she's really nice and will give us directions.","Đây là Cloudy Fairy. Cô ấy rất dễ sợ hãi, nhưng lại rất tốt bụng và sẽ chỉ đường cho chúng ta.",C?n ti?ng Anh nghi v?n: Cloudy; Fairy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"Hahaha. All thanks to you, the ""Lollo Entrepreneur Incubator Project"" last time went down as smooth as butter. Even though it's not being adopted for the time being...","Hahaha. Tất cả là nhờ cậu đấy, dự án ""Lò Ấp Trứng Doanh Nhân Lollo"" lần trước diễn ra suôn sẻ như bôi mỡ. Dù hiện tại chưa được áp dụng...",C?n ti?ng Anh nghi v?n: Hahaha; Lollo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"I'll sort out all this data and fix any potential problems. Here's hoping that ""Lollo Navigator"" can officially go live and be promoted for mass use someday…","Tôi sẽ xử lý toàn bộ dữ liệu này và sửa mọi vấn đề tiềm ẩn. Hy vọng rằng ""Lollo Navigator"" có thể chính thức hoạt động và được phổ biến rộng rãi vào một ngày không xa…",C?n ti?ng Anh nghi v?n: Lollo; Navigator | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"For this trial run, {PlayerName}. I plan to merge the users as one group. A group I know best, the Lollo Logistics.","Đối với thử nghiệm lần này, {PlayerName}, ta dự định sẽ gộp những người dùng thành một nhóm. Một nhóm mà ta biết rõ nhất—Lollo Logistics.",C?n ti?ng Anh nghi v?n: Logistics; Lollo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"You come just in time, {PlayerName}. No time to explain. Quick, I need you to connect to ""Lollo Navigator.""","{PlayerName}, cậu đến đúng lúc rồi. Không có thời gian giải thích đâu. Nhanh lên, mình cần cậu kết nối với ""Lollo Navigator"".",C?n ti?ng Anh nghi v?n: Lollo; Navigator | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"As you traverse the Sonoro Sphere, you finally arrive at your true beginnings. Yet, the person who waits here remains beyond your grasp…","Khi băng qua Sonoro Sphere, cuối cùng bạn cũng trở về nơi khởi đầu thực sự của mình. Thế nhưng, người đang đợi ở đó vẫn ngoài tầm với…",C?n ti?ng Anh nghi v?n: Sonoro; Sphere | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"Because you're at Veiled Rock, your vision is veiled. Now, how about explaining what brings you here, uninvited guests?","Bởi các vị đang ở Veiled Rock, tầm nhìn của các vị cũng bị che khuất. Giờ thì nói xem, những vị khách không mời này đến đây có việc gì?",C?n ti?ng Anh nghi v?n: Rock; Veiled | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
You hand the antique Youhu gave you over to Aalto.,Bạn đưa món đồ cổ mà Youhu đưa cho cho Aalto.,C?n ti?ng Anh nghi v?n: Aalto; Youhu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"She's quite the mystery... Monica, can you try to gather more info about this Hoda for us?","Cô ấy đúng là bí ẩn thật... Monica, cậu thử thu thập thêm thông tin về Hoda này giúp bọn mình nhé?",C?n ti?ng Anh nghi v?n: Hoda; Monica | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"Aalto? I've told you before, when it comes to the classic games on the TR-1200, you don't stand a chance against me. Not in the slightest!","Aalto à? Ta đã bảo ngươi rồi, khi nói đến mấy trò cổ điển trên TR-1200, ngươi chẳng có cửa đâu! Một chút cơ hội cũng không có!",C?n ti?ng Anh nghi v?n: Aalto; TR | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"Aside from Court of Savantae gadgets, there are still plenty of mystery items that don't exactly scream Mt. Firmament, ya know?","Ngoài mấy món đồ chơi của Tòa án Savantae ra, vẫn còn cả đống bảo bối bí ẩn chẳng hề mang dáng dấp Núi Firmament gì cả, cậu biết chứ?",C?n ti?ng Anh nghi v?n: Firmament; Savantae | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"This is Youhu from Jinzhou. Like Mr. Chenpi, she's an expert in antiques.","Đây là Youhu đến từ Jinzhou. Giống như ông Chenpi, cô ấy là chuyên gia về đồ cổ.",C?n ti?ng Anh nghi v?n: Chenpi; Youhu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"Um… So you're a wandering traveler, right? Then a Blake Bloom would probably suit you well.",Ừm… vậy cậu là một lữ khách lang thang à? Thế thì Blake Bloom chắc sẽ hợp với cậu lắm đấy.,C?n ti?ng Anh nghi v?n: Blake; Bloom | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Seeing constructs appear from thin air like that... I may as well be looking at Retroact Rain.,Nhìn những cấu trúc hiện ra từ hư không như vậy... chẳng khác gì mưa Retroact Rain trước mắt ta.,C?n ti?ng Anh nghi v?n: Rain; Retroact | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"The gate to the underground has been opened. Pass through it, and you will reach the depths of the Black Shores.","Cánh cổng dẫn xuống lòng đất đã mở. Đi qua đó, ngươi sẽ đến tận sâu trong Black Shores.",C?n ti?ng Anh nghi v?n: Black; Shores | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"KU-Nana said you have important things to do, right? Go on, then. Leave the rest to us.","KU-Nana bảo cậu có việc quan trọng phải làm mà, đúng không? Đi đi. Phần còn lại cứ để bọn mình lo.",C?n ti?ng Anh nghi v?n: KU; Nana | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
The only way to achieve this is by bringing the Necrostar to the Modulation Hall and initializing it within Tethys.,Cách duy nhất để thực hiện điều này là đưa Necrostar đến Đại Sảnh Điều Chỉnh và khởi động nó bên trong Tethys.,C?n ti?ng Anh nghi v?n: Necrostar; Tethys | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"I have the highest access to the Tethys System. Bring the Necrostar to the Modulation Hall, and I'll erase its corrupted data.","Tôi có quyền truy cập cao nhất vào Hệ thống Tethys. Đưa Necrostar đến Phòng Điều Chế, tôi sẽ xóa dữ liệu bị hỏng của nó.",C?n ti?ng Anh nghi v?n: Necrostar; Tethys | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"Welcome to the Eidoscope, Creator. You may observe the Tethys System through this lens.","Chào mừng đến với Eidoscope, Người Sáng Tạo. Người có thể quan sát Hệ Tethys qua ống kính này.",C?n ti?ng Anh nghi v?n: Eidoscope; Tethys | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
The Tethys System now uses less of my computational power since the Necrostar was controlled.,Hệ thống Tethys giờ đây tiêu tốn ít năng lực tính toán của ta hơn kể từ khi Necrostar bị kiểm soát.,C?n ti?ng Anh nghi v?n: Necrostar; Tethys | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Members of the Black Shores have followed Tethys' calculations and commands.,Thành viên của Black Shores đã tuân theo những tính toán và mệnh lệnh của Tethys.,C?n ti?ng Anh nghi v?n: Black; Shores | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
This is MY name. I once lived under it… as a Bloom Bearer.,Đây là TÊN của ta. Ta từng sống dưới cái tên này… với tư cách là một Bloom Bearer.,C?n ti?ng Anh nghi v?n: Bearer; Bloom | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"Remember your past, the past you turned your back on… The past as one of the Black Shores...",Hãy nhớ về quá khứ của cậu đi... Quá khứ mà cậu đã quay lưng... Quá khứ khi cậu còn là một phần của Black Shores...,C?n ti?ng Anh nghi v?n: Black; Shores | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
That's why Tethys contained this Necrostar.,Đó là lý do Tethys đã giam giữ Necrostar này.,C?n ti?ng Anh nghi v?n: Necrostar; Tethys | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"I'm part of it now, but I've never forgotten my duty as a Bloom Bearer, not for a moment.","Giờ tôi đã là một phần của nó, nhưng chưa bao giờ quên đi nhiệm vụ của một Bloom Bearer, dù chỉ trong khoảnh khắc.",C?n ti?ng Anh nghi v?n: Bearer; Bloom | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"For the first time, the Shorekeeper savors the taste of tea and resolves to keep a special reserve of leaves for you within her Sonoro.","Lần đầu tiên, Shorekeeper nếm trải hương vị trà và quyết định dành riêng một phần lá trà đặc biệt cho cậu trong Sonoro của bà.",C?n ti?ng Anh nghi v?n: Shorekeeper; Sonoro | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"Additionally, the Shorekeeper is composed of the Sonoro and is not human.","Ngoài ra, Shorekeeper được cấu thành từ Sonoro chứ không phải con người.",C?n ti?ng Anh nghi v?n: Shorekeeper; Sonoro | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"First, place your Pangu Terminal on the Nexus, and it will start loading the relevant information.","Đầu tiên, đặt Thiết bị đầu cuối Pangu của bạn lên Nexus, nó sẽ bắt đầu tải thông tin liên quan.",C?n ti?ng Anh nghi v?n: Nexus; Pangu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"{PlayerName}, have you ever noticed that your Terminal's design is different from the Jinzhou standard and the ones you find in the Black Shores?","{PlayerName}, cậu có bao giờ để ý rằng thiết kế Thiết bị đầu cuối của cậu khác với tiêu chuẩn ở Jinzhou và những cái tìm thấy ở Black Shores không?",C?n ti?ng Anh nghi v?n: Black; Shores | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"You saw Illusia, not real Lumi. She is safe, don't worry...","Ngươi thấy Illusia chứ không phải Lumi thật. Cô ấy an toàn, đừng lo…",C?n ti?ng Anh nghi v?n: Illusia; Lumi | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
A gateway opens. Desorock Highland. The Somnoire shows up. A collection of dreams...,Một cánh cổng mở ra. Cao nguyên Desorock. Somnoire xuất hiện. Một tập hợp những giấc mơ...,C?n ti?ng Anh nghi v?n: Desorock; Somnoire | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"Hmm... My memories were sealed by Lady Flora somehow. No matter how much I try to recall, it doesn't work.",Hừm... Ký ức của con bị Lady Flora phong ấn mất rồi. Dù cố nhớ thế nào cũng không được.,C?n ti?ng Anh nghi v?n: Flora; Lady | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
You continue searching and find a forsaken Blake Bloom in a cave.,Ngươi tiếp tục tìm kiếm và phát hiện Blake Bloom bị bỏ rơi trong một hang động.,C?n ti?ng Anh nghi v?n: Blake; Bloom | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"She and the leader of Black Shores vanished at the same time, no longer appearing in records.","Cô ấy và thủ lĩnh Black Shores đã biến mất cùng lúc, không còn xuất hiện trong bất kỳ ghi chép nào.",C?n ti?ng Anh nghi v?n: Black; Shores | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"The recording ends there. I had just joined the Black Shores back then, feeling curious about everything… especially about our leader.","Bản ghi kết thúc ở đó. Lúc ấy, tôi mới gia nhập Black Shores, tò mò về mọi thứ... đặc biệt là về thủ lĩnh của chúng tôi.",C?n ti?ng Anh nghi v?n: Black; Shores | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"I'm Camellya. Or call me ""Lady Flora"" if you want. People from Petalfall Village like to call me that.","Tôi là Camellya. Hoặc nếu muốn, cậu có thể gọi tôi là ""Quý Cô Hoa"" cũng được. Dân làng Petalfall vẫn hay gọi tôi như vậy.",C?n ti?ng Anh nghi v?n: Camellya; Petalfall | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
(Most of the villagers are safe… and with the way Camellya looks now… It seems I'm in an alternate timeline again.),(Hầu hết dân làng đều an toàn... và nhìn bộ dạng của Camellya bây giờ... Có vẻ ta lại lạc vào một dòng thời gian khác rồi.),C?n ti?ng Anh nghi v?n: an; Camellya | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"By the way, Camellya, Shorekeeper asked me to remind you. Please use the medical pod in good time.","À này, Camellya, Shorekeeper nhờ tôi nhắc cậu. Hãy sử dụng khoang y tế kịp thời nhé.",C?n ti?ng Anh nghi v?n: Camellya; Shorekeeper | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
My Rabelle Index has worsened. The doctors and the Shorekeeper said I need a rest.,Chỉ số Rabelle của ta đã xấu đi. Các bác sĩ và Shorekeeper bảo ta cần nghỉ ngơi.,C?n ti?ng Anh nghi v?n: Rabelle; Shorekeeper | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
I passed the Bloom Bearer test!,Tôi đã vượt qua bài kiểm tra Bloom Bearer rồi!,C?n ti?ng Anh nghi v?n: Bearer; Bloom | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
We need you to infiltrate the Blue Camel and get their latest transaction records.,Chúng tôi cần anh đột nhập vào Blue Camel và lấy hồ sơ giao dịch mới nhất của họ.,C?n ti?ng Anh nghi v?n: Blue; Camel | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
You change to blend in with the other Blue Camel Exiles.,Cậu thay đổi để hòa nhập với đám Blue Camel Exiles.,C?n ti?ng Anh nghi v?n: Blue; Camel | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
We need you to infiltrate the Blue Camel and get their latest transaction records.,Chúng tôi cần anh đột nhập vào Blue Camel và lấy hồ sơ giao dịch mới nhất của họ.,C?n ti?ng Anh nghi v?n: Blue; Camel | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"With his brave heart, Cosmos decided to fight the Big Bad Demon and save the Magical Kingdom with Encore!","Với trái tim dũng cảm, Cosmos quyết định chiến đấu với Con Quỷ Đại Ác và giải cứu Vương Quốc Phép Thuật cùng Encore!",C?n ti?ng Anh nghi v?n: Cosmos; Encore | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
