en_source,vn_translate,loi_du_doan
"Pull yourself together. Don't be scared. Even if you fall, Lorel will pull you back up...","Bình tĩnh lại nào. Đừng sợ. Dù có ngã xuống, Lorel cũng sẽ kéo cậu dậy...",C?n ti?ng Anh nghi v?n: Lorel | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lorel?,Lorel à?,C?n ti?ng Anh nghi v?n: Lorel | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Huh? Easy? Well, I won't say that. Guess it depends on the person, haha...","Hả? Dễ à? Chà, không hẳn đâu. Tùy người thôi, haha...",C?n ti?ng Anh nghi v?n: haha | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"I know, I'm already a Septimontian.","Tôi biết, tôi đã là một Septimontian rồi mà.",C?n ti?ng Anh nghi v?n: Septimontian | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
I don't want to be a Gladiator! There's no point in talking about it!,Tôi không muốn trở thành Gladiator! Nói nữa cũng vô ích thôi!,C?n ti?ng Anh nghi v?n: Gladiator | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"I can be a Gladiator, and much more.","Tôi có thể là một Gladiator, và còn hơn thế nữa.",C?n ti?ng Anh nghi v?n: Gladiator | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Hi, Brant!",Chào Brant!,C?n ti?ng Anh nghi v?n: Brant | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"You know how it is. We're always short on money. And we still owe Bella, remember?","Cậu biết mà, tụi mình lúc nào cũng thiếu tiền. Với lại vẫn nợ Bella nữa, nhớ không?",C?n ti?ng Anh nghi v?n: Bella | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Haha, fate sure loves its little twists, huh?","Haha, số phận đúng là thích những cú ngoặt nhỏ nhỉ?",C?n ti?ng Anh nghi v?n: Haha | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Hi, Brant!",Chào Brant!,C?n ti?ng Anh nghi v?n: Brant | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Haha, fate sure loves its little twists, huh?","Haha, số phận đúng là thích những cú ngoặt nhỏ nhỉ?",C?n ti?ng Anh nghi v?n: Haha | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Not too shabby, Captain Brant!","Không tồi đấy, Đội trưởng Brant!",C?n ti?ng Anh nghi v?n: Brant | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Just a minute, Contender Lupa.","Chờ chút, Đối Thủ Lupa.",C?n ti?ng Anh nghi v?n: Lupa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Long time no see, Calcharo.","Lâu rồi không gặp, Calcharo.",C?n ti?ng Anh nghi v?n: Calcharo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
(Looks like Furius is really stressing over money right now.),(Có vẻ Furius đang thực sự căng thẳng vì tiền bạc.),C?n ti?ng Anh nghi v?n: Furius | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
(Looks like Mr. Furius is really stressing over money right now.),(Có vẻ ông Furius đang thực sự căng thẳng vì tiền bạc.),C?n ti?ng Anh nghi v?n: Furius | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"See you at the arena, Duelist!","Hẹn gặp lại ở đấu trường, Duelist!",C?n ti?ng Anh nghi v?n: Duelist | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Otherwise, it'd be a Calamity-Class marketing disaster!","Nếu không, đây sẽ là một thảm họa tiếp thị cấp Calamity!",C?n ti?ng Anh nghi v?n: Calamity | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Hahaha! Splendid, absolutely splendid!","Hahaha! Tuyệt vời, thật sự quá tuyệt vời!",C?n ti?ng Anh nghi v?n: Hahaha | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lupa!,Lupa!,C?n ti?ng Anh nghi v?n: Lupa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Slash through your foes like a red-hot blade! Hahahaha!,Chém xuyên kẻ địch như lưỡi kiếm đỏ rực! Hahahaha!,C?n ti?ng Anh nghi v?n: Hahahaha | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Hehe, never thought I'd see the day I'd come here as a spectator, not a medic.","Hehe, không ngờ tớ lại có ngày đến đây với tư cách khán giả, chứ không phải bác sĩ.",C?n ti?ng Anh nghi v?n: Hehe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Challenger, t-that match doesn't count! One more time, pleeeeease?","Thách đấu ơi, t-trận đó không tính đâu! Làm ơn chơi lại lần nữa đi màaaaa?",C?n ti?ng Anh nghi v?n: t | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Oh, don't cry, Liliania! You fought so hard! You're amazing no matter what!","Ôi, đừng khóc nữa, Liliania! Cậu đã chiến đấu rất tuyệt vời rồi! Dù kết quả thế nào, cậu vẫn là nhất!",C?n ti?ng Anh nghi v?n: Liliania | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Especially Raul. Better to crush that spirit early.,Nhất là Raul. Tốt nhất là dập tắt ý chí đó từ sớm.,C?n ti?ng Anh nghi v?n: Raul | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Your grandpa just really likes playing the game.,Ông nội cậu chỉ đơn giản là rất thích chơi game thôi.,C?n ti?ng Anh nghi v?n: game | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Haha, you earned your name!","Haha, cậu xứng đáng với cái tên đó lắm!",C?n ti?ng Anh nghi v?n: Haha | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hmph... Liliania...,Hừ... Liliania...,C?n ti?ng Anh nghi v?n: Liliania | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hmph... Liliania...,Hừ... Liliania...,C?n ti?ng Anh nghi v?n: Liliania | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hehe. My deck has no equal.,Hehe. Bộ bài của tớ thì khỏi phải bàn rồi.,C?n ti?ng Anh nghi v?n: Hehe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Haha... Guess I'm still no match for you.,Haha... Có vẻ tớ vẫn chưa là đối thủ của cậu.,C?n ti?ng Anh nghi v?n: Haha | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Dr. Marcia says my leg is as good as new. If this keeps up, I'll be out of here for sure...","Bác sĩ Marcia bảo chân tôi đã bình phục hoàn toàn rồi. Nếu tiếp tục thế này, chắc chắn tôi sẽ được xuất viện sớm...",C?n ti?ng Anh nghi v?n: Marcia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Bond? You don't say, Uncle Cromer.",Mối liên kết á? Chú Cromer nói đùa à.,C?n ti?ng Anh nghi v?n: Cromer | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"You just won't give up, will you, Grandpa Gaferro?","Ông không chịu bỏ cuộc đấy à, ông già Gaferro?",C?n ti?ng Anh nghi v?n: Gaferro | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Ah, greetings, Apex Duelist {Male=Sir;Female=Miss}!","À, chào ngài, Duelist Xuất Sắc {Male=ngài;Female=cô}!",C?n ti?ng Anh nghi v?n: Duelist | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Oh, wow...","Ôi, wow...",C?n ti?ng Anh nghi v?n: wow | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Haha... that's very kind of you.,Haha... cậu thật tốt bụng.,C?n ti?ng Anh nghi v?n: Haha | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Come on, Liliania! You can do it!","Liliania, cố lên! Cậu làm được mà!",C?n ti?ng Anh nghi v?n: Liliania | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"What's wrong, Liliania?","Có chuyện gì vậy, Liliania?",C?n ti?ng Anh nghi v?n: Liliania | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"...I'm not entirely sure this is a good thing, Mr. Scipius.","...Tôi không chắc đây là điều tốt đâu, ông Scipius à.",C?n ti?ng Anh nghi v?n: Scipius | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Gimmick, huh? Heh...",Mánh khóe à? Heh...,C?n ti?ng Anh nghi v?n: Heh | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Blaise...,Blaise...,C?n ti?ng Anh nghi v?n: Blaise | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"He's a goldmine, Caprio! A walking, breathing goldmine!","Hắn là một mỏ vàng sống đấy, Caprio! Một mỏ vàng biết đi, biết thở!",C?n ti?ng Anh nghi v?n: Caprio | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"...I don't quite follow, Blaise.","...Tôi không hiểu lắm, Blaise à.",C?n ti?ng Anh nghi v?n: Blaise | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
That final match in the Colosseum.,Trận đấu cuối cùng ở đấu trường Colosseum.,C?n ti?ng Anh nghi v?n: Colosseum | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Haha... I could deny it, but that'd make me a lousy merchant.",Haha... Nói dối thì chẳng khác nào tự biến mình thành một lái buôn tồi.,C?n ti?ng Anh nghi v?n: Haha | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Too bad it's not an exclusive deal. To be honest, Mr. Furius has no clue how business works...","Tiếc là không phải hàng độc quyền. Thật lòng mà nói, ông Furius chẳng hiểu gì về làm ăn cả...",C?n ti?ng Anh nghi v?n: Furius | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Ugh, don't remind me. Mr. Furius must've seen this coming, but he... he's all about peace.","Ôi, đừng nhắc mình nữa. Ông Furius chắc đã lường trước chuyện này, nhưng ông ấy... ông ấy chỉ muốn hòa bình thôi.",C?n ti?ng Anh nghi v?n: Furius | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Hehe, you see, I haven't broken any laws.","Hehe, cậu thấy đấy, tớ có phá luật gì đâu.",C?n ti?ng Anh nghi v?n: Hehe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"She did, she must have! The Ephor is the embodiment of all virtue, right?","Đúng vậy, cô ấy chắc chắn đã làm! Ephor chính là hiện thân của mọi đức hạnh mà, phải không?",C?n ti?ng Anh nghi v?n: Ephor | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"...Putini, what hour is it?","...Putini, mấy giờ rồi?",C?n ti?ng Anh nghi v?n: Putini | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Haha... It is. I used to teach you swordplay. Now you're teaching me deck combos. What a world.,"Haha... Đúng thật. Ngày trước tôi dạy cậu kiếm thuật, giờ cậu lại dạy tôi cách kết hợp bộ bài. Cuộc đời quả là trớ trêu.",C?n ti?ng Anh nghi v?n: Haha | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Heheh!,Heheh!,C?n ti?ng Anh nghi v?n: Heheh | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Well, you were right. He got caught, haha.","Đúng là cậu nói rồi. Hắn bị bắt thật, haha.",C?n ti?ng Anh nghi v?n: haha | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Augusta—,Augusta...,C?n ti?ng Anh nghi v?n: Augusta | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Look Cato straight in the eye.,Nhìn Thẳng Vào Mắt Cato.,C?n ti?ng Anh nghi v?n: Cato | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"You stand before Cato again. Dragging your exhausted body, nearly at your limit.","Ngươi lại đứng trước mặt Cato. Kéo lê thân xác mệt mỏi, gần như kiệt sức.",C?n ti?ng Anh nghi v?n: Cato | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
You seize the opening and land a hit on Cato.,Cậu chớp lấy cơ hội và đánh trúng Cato.,C?n ti?ng Anh nghi v?n: Cato | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Call out to Cato.,Gọi Cato.,C?n ti?ng Anh nghi v?n: Cato | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Victor...,Victor...,C?n ti?ng Anh nghi v?n: Victor | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Do you mean... Cato?,Ý cậu là... Cato à?,C?n ti?ng Anh nghi v?n: Cato | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Offer Cato your thanks.,Bày tỏ lòng biết ơn với Cato.,C?n ti?ng Anh nghi v?n: Cato | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Cato seemed to mention this before.,Cato có vẻ đã nhắc đến chuyện này trước đây.,C?n ti?ng Anh nghi v?n: Cato | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Amidst the endless chanting of the name ""Aridel,""
you arrive as promised.","Giữa những lời cầu nguyện bất tận gọi tên ""Aridel"",
ngươi đã đến như lời hứa.",C?n ti?ng Anh nghi v?n: Aridel | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
(Aridel closes his eyes and accepts his fate),(Aridel nhắm mắt lại và chấp nhận số phận của mình.),C?n ti?ng Anh nghi v?n: Aridel | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Look up at Arsinosa.,Nhìn lên Arsinosa kìa,C?n ti?ng Anh nghi v?n: Arsinosa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
I still don't know the Ephor enough.,Tôi vẫn chưa hiểu rõ về Ephor lắm.,C?n ti?ng Anh nghi v?n: Ephor | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Took you long enough, Augusta.","Lâu quá rồi đấy, Augusta.",C?n ti?ng Anh nghi v?n: Augusta | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"You're overthinking it, Augusta. I'm here to see that person.","Chị đang nghĩ quá nhiều rồi đấy, Augusta. Tôi đến đây để gặp người đó thôi.",C?n ti?ng Anh nghi v?n: Augusta | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Haha...,Haha...,C?n ti?ng Anh nghi v?n: Haha | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Thank you, Iuno.","Cảm ơn cậu, Iuno.",C?n ti?ng Anh nghi v?n: Iuno | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Exhaustion takes over. You have given everything, but still cannot defeat Arsinosa.
She doesn't spare you another look before turning away. You fall at the center of the arena alone.","Sự kiệt quệ tràn ngập. Cậu đã dốc hết sức, nhưng vẫn không thể đánh bại Arsinosa.
Nàng chẳng thèm nhìn lại mà bỏ đi. Cậu gục xuống giữa đấu trường, cô đơn.",C?n ti?ng Anh nghi v?n: Arsinosa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Solis is bringing you live coverage of every match, and best of all, drinks are on the house for the entire tournament!","Solis sẽ trực tiếp tường thuật mọi trận đấu, và điều tuyệt nhất là đồ uống miễn phí suốt giải đấu!",C?n ti?ng Anh nghi v?n: Solis | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Come grab a seat and enjoy at Solis!,Hãy đến ngồi và thưởng thức tại Solis nhé!,C?n ti?ng Anh nghi v?n: Solis | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Fenrico...,Fenrico...,C?n ti?ng Anh nghi v?n: Fenrico | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Phrolova...,Phrolova...,C?n ti?ng Anh nghi v?n: Phrolova | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
It seems like the Beyond has now completely merged with her.,Có vẻ như Beyond giờ đã hoàn toàn hòa nhập với cô ấy.,C?n ti?ng Anh nghi v?n: Beyond | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
(Could this be the Lost Beyond Phrolova mentioned?),"(Phải chăng đây chính là ""Khuất Lộ"" mà Phrolova đã nhắc đến?)",C?n ti?ng Anh nghi v?n: Phrolova | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"But for now… Mrs. Leah, it's time to set out!","Nhưng bây giờ... Bà Leah, đã đến lúc lên đường rồi!",C?n ti?ng Anh nghi v?n: Leah | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Maybe Phrolova knows.,Có lẽ Phrolova biết.,C?n ti?ng Anh nghi v?n: Phrolova | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Phrolova?,Phrolova à?,C?n ti?ng Anh nghi v?n: Phrolova | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Phrolova?,Phrolova à?,C?n ti?ng Anh nghi v?n: Phrolova | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Does the Order know about the Fabricatorium?,Hội có biết về Fabricatorium không?,C?n ti?ng Anh nghi v?n: Fabricatorium | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Might be because Fenrico is keeping the cost of failure in check.,Có lẽ vì Fenrico đang kiểm soát hậu quả thất bại thôi.,C?n ti?ng Anh nghi v?n: Fenrico | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Another Orchestration Altar?,Lại một bàn thờ Orchestration nữa?,C?n ti?ng Anh nghi v?n: Orchestration | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Uh... haha, we saw them grow up. Those young'uns are like family to us.","Ưm... haha, tụi tôi đã thấy tụi nhỏ lớn lên. Bọn trẻ đó như người nhà với chúng tôi vậy.",C?n ti?ng Anh nghi v?n: haha | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Yes, we know, Ms. Searle. You've told us a million times already!","Đúng, chúng tôi biết rồi, cô Searle. Cô đã nói với chúng tôi cả triệu lần rồi ấy!",C?n ti?ng Anh nghi v?n: Searle | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
So you think the Primus is...,Vậy cậu nghĩ Primus là...,C?n ti?ng Anh nghi v?n: Primus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
You mean to imply that the Primus is...,Ý cậu là... Primus...,C?n ti?ng Anh nghi v?n: Primus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"No, the Orchestration was <color=Highlight>wrong</color>. It should be...","Không, Bản Hòa Tấu đó <color=Highlight>wrong</color>. Đáng lẽ phải là...",C?n ti?ng Anh nghi v?n: wrong | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"An interesting approach to Orchestration, I must say.","Một cách tiếp cận Orchestration khá thú vị, phải nói thế.",C?n ti?ng Anh nghi v?n: Orchestration | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Phrolova, in a bit of trouble, hmm？","Phrolova, gặp chút rắc rối à?",C?n ti?ng Anh nghi v?n: Phrolova | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Ha, as expected.","Ha, đúng như dự đoán.",C?n ti?ng Anh nghi v?n: Ha | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Huh? Is that Phrolova?,Hả? Đó là Phrolova à?,C?n ti?ng Anh nghi v?n: Phrolova | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Phrolova, did you notice...","Phrolova, cậu có nhận thấy...",C?n ti?ng Anh nghi v?n: Phrolova | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
It seems that your recovery is in sync with the merging between you and the Beyond.,Có vẻ như sự hồi phục của cậu đang đồng bộ với sự hòa nhập giữa cậu và Beyond.,C?n ti?ng Anh nghi v?n: Beyond | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
He's the Harbinger!,Hắn chính là Harbinger!,C?n ti?ng Anh nghi v?n: Harbinger | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hehe...,Hehe...,C?n ti?ng Anh nghi v?n: Hehe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
(Fenrico spoke of a... Paradise. What does it mean?),Fenrico từng nhắc đến... Thiên Đường. Ý hắn là gì nhỉ?,C?n ti?ng Anh nghi v?n: Fenrico | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Fenrico?,Fenrico à?,C?n ti?ng Anh nghi v?n: Fenrico | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
You mean a Sonoro Sphere?,Ý cậu là một Quả Cầu Sonoro?,C?n ti?ng Anh nghi v?n: Sonoro | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
(It hurts... Phrolova... I don't want to be here...),(Đau quá... Phrolova... Tôi không muốn ở đây...),C?n ti?ng Anh nghi v?n: Phrolova | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Phrolova, it's time to go home for dinner! Your parents must be waiting for you!","Phrolova, đến giờ về nhà ăn tối rồi! Bố mẹ cậu chắc đang đợi đấy!",C?n ti?ng Anh nghi v?n: Phrolova | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Just like before, you'll handle the Orchestration.","Như trước đây thôi, cậu sẽ đảm nhận phần Orchestration nhé.",C?n ti?ng Anh nghi v?n: Orchestration | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Triss, do you want me to keep going with my plan?","Triss, cậu muốn tớ tiếp tục kế hoạch không?",C?n ti?ng Anh nghi v?n: Triss | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"But you can't, Phrolova. You can't simply die. Didn't you promise to bring them home?","Nhưng cô không thể chết được, Phrolova. Cô không thể chết đơn giản vậy. Cô đã hứa sẽ đưa họ về nhà mà?",C?n ti?ng Anh nghi v?n: Phrolova | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
