en_source,vn_translate,loi_du_doan
2nd Wave,2nd Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
3rd Wave,3rd Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
4th Wave,4th Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
5th Wave,5th Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
6th Wave,6th Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
7th Wave,7th Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Inspect the researcher's log,Inspect nhật ký của nhà nghiên cứu,C?n ti?ng Anh nghi v?n: Inspect | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Inspect the researcher's log,Inspect nhật ký của nhà nghiên cứu,C?n ti?ng Anh nghi v?n: Inspect | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Inspect the researcher's log,Inspect nhật ký của nhà nghiên cứu,C?n ti?ng Anh nghi v?n: Inspect | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Read,Read,C?n ti?ng Anh nghi v?n: Read | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Touch,Touch,C?n ti?ng Anh nghi v?n: Touch | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Touch,Touch,C?n ti?ng Anh nghi v?n: Touch | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Touch,Touch,C?n ti?ng Anh nghi v?n: Touch | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Touch,Touch,C?n ti?ng Anh nghi v?n: Touch | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Touch,Touch,C?n ti?ng Anh nghi v?n: Touch | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Inquire,Inquire,C?n ti?ng Anh nghi v?n: Inquire | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Zhezhi,Nói chuyện với Zhezhi,C?n ti?ng Anh nghi v?n: Zhezhi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Complete the Aetherfin challenge,Hoàn thành thử thách Aetherfin,C?n ti?ng Anh nghi v?n: Aetherfin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Complete the Aetherfin challenge,Hoàn thành thử thách Aetherfin,C?n ti?ng Anh nghi v?n: Aetherfin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Defeat the Tacet Discord,Tiêu diệt Discord,C?n ti?ng Anh nghi v?n: Discord | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
1st Wave,1st Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
2nd Wave,2nd Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
3rd Wave,3rd Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
4th Wave,4th Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
1st Wave,1st Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
2nd Wave,2nd Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
3rd Wave,3rd Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
4th Wave,4th Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sinister Calling III,Lời Triệu Tập Quỷ Dị III,C?n ti?ng Anh nghi v?n: III | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
1st Wave,1st Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
2nd Wave,2nd Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
3rd Wave,3rd Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
4th Wave,4th Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
5th Wave,5th Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
6th Wave,6th Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sinister Calling IV,Lời Triệu Tập Quỷ Dị IV,C?n ti?ng Anh nghi v?n: IV | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
1st Wave,1st Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
2nd Wave,2nd Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
3rd Wave,3rd Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
4th Wave,4th Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
5th Wave,5th Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
6th Wave,6th Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
1st Wave,1st Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
2nd Wave,2nd Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
3rd Wave,3rd Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
4th Wave,4th Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
5th Wave,5th Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
6th Wave,6th Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sinister Calling II,Lời Triệu Tập Quỷ Dị II,C?n ti?ng Anh nghi v?n: II | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
1st Wave,1st Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
2nd Wave,2nd Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
3rd Wave,3rd Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
4th Wave,4th Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
5th Wave,5th Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
6th Wave,6th Wave,C?n ti?ng Anh nghi v?n: Wave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Investigate,Investigate,C?n ti?ng Anh nghi v?n: Investigate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Progress,Progress,C?n ti?ng Anh nghi v?n: Progress | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Progress,Progress,C?n ti?ng Anh nghi v?n: Progress | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Progress,Progress,C?n ti?ng Anh nghi v?n: Progress | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Progress,Progress,C?n ti?ng Anh nghi v?n: Progress | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Progress,Progress,C?n ti?ng Anh nghi v?n: Progress | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Progress,Progress,C?n ti?ng Anh nghi v?n: Progress | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Progress,Progress,C?n ti?ng Anh nghi v?n: Progress | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Progress,Progress,C?n ti?ng Anh nghi v?n: Progress | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Progress,Progress,C?n ti?ng Anh nghi v?n: Progress | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Progress,Progress,C?n ti?ng Anh nghi v?n: Progress | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Progress,Progress,C?n ti?ng Anh nghi v?n: Progress | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Progress,Progress,C?n ti?ng Anh nghi v?n: Progress | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Progress,Progress,C?n ti?ng Anh nghi v?n: Progress | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Progress,Progress,C?n ti?ng Anh nghi v?n: Progress | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Progress,Progress,C?n ti?ng Anh nghi v?n: Progress | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Progress,Progress,C?n ti?ng Anh nghi v?n: Progress | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Progress,Progress,C?n ti?ng Anh nghi v?n: Progress | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Activate,Activate,C?n ti?ng Anh nghi v?n: Activate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Activate,Activate,C?n ti?ng Anh nghi v?n: Activate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Activate,Activate,C?n ti?ng Anh nghi v?n: Activate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Activate,Activate,C?n ti?ng Anh nghi v?n: Activate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Activate,Activate,C?n ti?ng Anh nghi v?n: Activate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Activate,Activate,C?n ti?ng Anh nghi v?n: Activate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Activate,Activate,C?n ti?ng Anh nghi v?n: Activate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Activate,Activate,C?n ti?ng Anh nghi v?n: Activate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Activate,Activate,C?n ti?ng Anh nghi v?n: Activate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Activate,Activate,C?n ti?ng Anh nghi v?n: Activate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Activate,Activate,C?n ti?ng Anh nghi v?n: Activate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Activate,Activate,C?n ti?ng Anh nghi v?n: Activate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Activate,Activate,C?n ti?ng Anh nghi v?n: Activate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Activate,Activate,C?n ti?ng Anh nghi v?n: Activate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Activate,Activate,C?n ti?ng Anh nghi v?n: Activate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Activate,Activate,C?n ti?ng Anh nghi v?n: Activate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Activate,Activate,C?n ti?ng Anh nghi v?n: Activate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Activate,Activate,C?n ti?ng Anh nghi v?n: Activate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Activate,Activate,C?n ti?ng Anh nghi v?n: Activate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Activate,Activate,C?n ti?ng Anh nghi v?n: Activate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Rescue Camellya,Giải cứu Camellya,C?n ti?ng Anh nghi v?n: Camellya | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
The abnormal Somnoire gate has been closed,Cổng Somnoire bất thường đã được đóng lại,C?n ti?ng Anh nghi v?n: Somnoire | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
The abnormal Somnoire gate has been closed,Cổng Somnoire bất thường đã được đóng lại,C?n ti?ng Anh nghi v?n: Somnoire | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
The abnormal Somnoire gate has been closed,Cổng Somnoire bất thường đã được đóng lại,C?n ti?ng Anh nghi v?n: Somnoire | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
The abnormal Somnoire gate has been closed,Cổng Somnoire bất thường đã được đóng lại,C?n ti?ng Anh nghi v?n: Somnoire | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
The abnormal Somnoire gate has been closed,Cổng Somnoire bất thường đã được đóng lại,C?n ti?ng Anh nghi v?n: Somnoire | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
The abnormal Somnoire gate has been closed,Cổng Somnoire bất thường đã được đóng lại,C?n ti?ng Anh nghi v?n: Somnoire | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
The abnormal Somnoire gate has been closed,Cổng Somnoire bất thường đã được đóng lại,C?n ti?ng Anh nghi v?n: Somnoire | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Draw,Draw,C?n ti?ng Anh nghi v?n: Draw | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Draw,Draw,C?n ti?ng Anh nghi v?n: Draw | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Draw,Draw,C?n ti?ng Anh nghi v?n: Draw | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Draw,Draw,C?n ti?ng Anh nghi v?n: Draw | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Draw,Draw,C?n ti?ng Anh nghi v?n: Draw | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Draw,Draw,C?n ti?ng Anh nghi v?n: Draw | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Draw,Draw,C?n ti?ng Anh nghi v?n: Draw | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Draw,Draw,C?n ti?ng Anh nghi v?n: Draw | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Draw,Draw,C?n ti?ng Anh nghi v?n: Draw | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Draw,Draw,C?n ti?ng Anh nghi v?n: Draw | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Draw,Draw,C?n ti?ng Anh nghi v?n: Draw | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Draw,Draw,C?n ti?ng Anh nghi v?n: Draw | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Draw,Draw,C?n ti?ng Anh nghi v?n: Draw | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Complete all challenges to defeat Nightmares,Hoàn thành tất cả thử thách đánh bại Nightmares.,C?n ti?ng Anh nghi v?n: Nightmares | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Complete all challenges to defeat Nightmares,Hoàn thành tất cả thử thách đánh bại Nightmares.,C?n ti?ng Anh nghi v?n: Nightmares | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Defend the Dreamscape Nexus throughout the challenge,Bảo vệ Nexus Giấc Mơ xuyên suốt thử thách,C?n ti?ng Anh nghi v?n: Nexus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Save the Dreamscape Nexus from destruction,Hãy cứu lấy Nexus Giấc Mơ khỏi sự hủy diệt,C?n ti?ng Anh nghi v?n: Nexus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Defend the Dreamscape Nexus to complete the challenge,Bảo vệ Nexus Giấc Mơ để hoàn thành thử thách,C?n ti?ng Anh nghi v?n: Nexus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Complete all challenges to defeat Nightmares,Hoàn thành tất cả thử thách đánh bại Nightmares.,C?n ti?ng Anh nghi v?n: Nightmares | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Complete all challenges to defeat Nightmares,Hoàn thành tất cả thử thách đánh bại Nightmares.,C?n ti?ng Anh nghi v?n: Nightmares | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Defend the Dreamscape Nexus throughout the challenge,Bảo vệ Nexus Giấc Mơ xuyên suốt thử thách,C?n ti?ng Anh nghi v?n: Nexus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Save the Dreamscape Nexus from destruction,Hãy cứu lấy Nexus Giấc Mơ khỏi sự hủy diệt,C?n ti?ng Anh nghi v?n: Nexus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Defend the Dreamscape Nexus to complete the challenge,Bảo vệ Nexus Giấc Mơ để hoàn thành thử thách,C?n ti?ng Anh nghi v?n: Nexus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Defend the Dreamscape Nexus throughout the challenge,Bảo vệ Nexus Giấc Mơ xuyên suốt thử thách,C?n ti?ng Anh nghi v?n: Nexus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Save the Dreamscape Nexus from destruction,Hãy cứu lấy Nexus Giấc Mơ khỏi sự hủy diệt,C?n ti?ng Anh nghi v?n: Nexus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Defend the Dreamscape Nexus to complete the challenge,Bảo vệ Nexus Giấc Mơ để hoàn thành thử thách,C?n ti?ng Anh nghi v?n: Nexus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Defend the Dreamscape Nexus throughout the challenge,Bảo vệ Nexus Giấc Mơ xuyên suốt thử thách,C?n ti?ng Anh nghi v?n: Nexus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Save the Dreamscape Nexus from destruction,Hãy cứu lấy Nexus Giấc Mơ khỏi sự hủy diệt,C?n ti?ng Anh nghi v?n: Nexus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Defend the Dreamscape Nexus to complete the challenge,Bảo vệ Nexus Giấc Mơ để hoàn thành thử thách,C?n ti?ng Anh nghi v?n: Nexus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Say hello to Fratello,Chào Fratello,C?n ti?ng Anh nghi v?n: Fratello | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Say hello to Fratello,Chào Fratello,C?n ti?ng Anh nghi v?n: Fratello | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Say hello to Fratello,Chào Fratello,C?n ti?ng Anh nghi v?n: Fratello | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Say hello to Fratello,Chào Fratello,C?n ti?ng Anh nghi v?n: Fratello | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Say hello to Fratello,Chào Fratello,C?n ti?ng Anh nghi v?n: Fratello | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Say hello to Fratello,Chào Fratello,C?n ti?ng Anh nghi v?n: Fratello | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Say hello to Fratello,Chào Fratello,C?n ti?ng Anh nghi v?n: Fratello | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Say hello to Fratello,Chào Fratello,C?n ti?ng Anh nghi v?n: Fratello | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Say hello to Fratello,Chào Fratello,C?n ti?ng Anh nghi v?n: Fratello | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Say hello to Fratello,Chào Fratello,C?n ti?ng Anh nghi v?n: Fratello | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Say hello to Fratello,Chào Fratello,C?n ti?ng Anh nghi v?n: Fratello | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Say hello to Fratello,Chào Fratello,C?n ti?ng Anh nghi v?n: Fratello | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Say hello to Fratello,Chào Fratello,C?n ti?ng Anh nghi v?n: Fratello | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Say hello to Fratello,Chào Fratello,C?n ti?ng Anh nghi v?n: Fratello | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Say hello to Fratello,Chào Fratello,C?n ti?ng Anh nghi v?n: Fratello | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
