en_source,vn_translate,loi_du_doan
Villeneuve,Villeneuve,C?n ti?ng Anh nghi v?n: Villeneuve | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Phayari,Phayari,C?n ti?ng Anh nghi v?n: Phayari | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Donnie,Donnie,C?n ti?ng Anh nghi v?n: Donnie | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Avidius,Avidius,C?n ti?ng Anh nghi v?n: Avidius | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hiyuki,Hiyuki,C?n ti?ng Anh nghi v?n: Hiyuki | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Nastasha,Nastasha,C?n ti?ng Anh nghi v?n: Nastasha | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
placeholder,placeholder,C?n ti?ng Anh nghi v?n: placeholder | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Desi,Desi,C?n ti?ng Anh nghi v?n: Desi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hado,Hado,C?n ti?ng Anh nghi v?n: Hado | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Chisa,Chisa,C?n ti?ng Anh nghi v?n: Chisa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lucyla,Lucyla,C?n ti?ng Anh nghi v?n: Lucyla | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Serge,Serge,C?n ti?ng Anh nghi v?n: Serge | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Colleen,Colleen,C?n ti?ng Anh nghi v?n: Colleen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Biao,Biao,C?n ti?ng Anh nghi v?n: Biao | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Bryan,Bryan,C?n ti?ng Anh nghi v?n: Bryan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Palorma,Palorma,C?n ti?ng Anh nghi v?n: Palorma | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Feyver,Feyver,C?n ti?ng Anh nghi v?n: Feyver | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Karthes,Karthes,C?n ti?ng Anh nghi v?n: Karthes | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Doumi,Doumi,C?n ti?ng Anh nghi v?n: Doumi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
: Yuanlong,: Yuanlong,C?n ti?ng Anh nghi v?n: Yuanlong | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Zahir,Zahir,C?n ti?ng Anh nghi v?n: Zahir | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Survivor,Survivor,C?n ti?ng Anh nghi v?n: Survivor | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Seryll,Seryll,C?n ti?ng Anh nghi v?n: Seryll | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Aomame,Aomame,C?n ti?ng Anh nghi v?n: Aomame | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Aomei,Aomei,C?n ti?ng Anh nghi v?n: Aomei | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Rubbles,Rubbles,C?n ti?ng Anh nghi v?n: Rubbles | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Maqi,Maqi,C?n ti?ng Anh nghi v?n: Maqi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Qianyue,Qianyue,C?n ti?ng Anh nghi v?n: Qianyue | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Moya,Moya,C?n ti?ng Anh nghi v?n: Moya | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Isla,Isla,C?n ti?ng Anh nghi v?n: Isla | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Steer,Steer,C?n ti?ng Anh nghi v?n: Steer | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Whitmore,Whitmore,C?n ti?ng Anh nghi v?n: Whitmore | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Angelo,Angelo,C?n ti?ng Anh nghi v?n: Angelo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Oran,Oran,C?n ti?ng Anh nghi v?n: Oran | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sundell,Sundell,C?n ti?ng Anh nghi v?n: Sundell | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Jumao,Jumao,C?n ti?ng Anh nghi v?n: Jumao | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sage,Sage,C?n ti?ng Anh nghi v?n: Sage | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Villeneuve,Villeneuve,C?n ti?ng Anh nghi v?n: Villeneuve | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ignaz,Ignaz,C?n ti?ng Anh nghi v?n: Ignaz | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Saveria,Saveria,C?n ti?ng Anh nghi v?n: Saveria | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Herja,Herja,C?n ti?ng Anh nghi v?n: Herja | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Grey,Grey,C?n ti?ng Anh nghi v?n: Grey | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Caleb,Caleb,C?n ti?ng Anh nghi v?n: Caleb | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Nero,Nero,C?n ti?ng Anh nghi v?n: Nero | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Kastelton,Kastelton,C?n ti?ng Anh nghi v?n: Kastelton | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
placeholder,placeholder,C?n ti?ng Anh nghi v?n: placeholder | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Huanzhen,Huanzhen,C?n ti?ng Anh nghi v?n: Huanzhen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Yoh,Yoh,C?n ti?ng Anh nghi v?n: Yoh | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Kaimastos,Kaimastos,C?n ti?ng Anh nghi v?n: Kaimastos | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Tove,Tove,C?n ti?ng Anh nghi v?n: Tove | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Giorgio,Giorgio,C?n ti?ng Anh nghi v?n: Giorgio | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lehton,Lehton,C?n ti?ng Anh nghi v?n: Lehton | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Yuni,Yuni,C?n ti?ng Anh nghi v?n: Yuni | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Arno,Arno,C?n ti?ng Anh nghi v?n: Arno | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Leah,Leah,C?n ti?ng Anh nghi v?n: Leah | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Jiangsheng,Jiangsheng,C?n ti?ng Anh nghi v?n: Jiangsheng | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Piers,Piers,C?n ti?ng Anh nghi v?n: Piers | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Studious Royan Girl,Cô Gái Royan Chăm Chỉ,C?n ti?ng Anh nghi v?n: Royan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talkie,Talkie,C?n ti?ng Anh nghi v?n: Talkie | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Emmie,Emmie,C?n ti?ng Anh nghi v?n: Emmie | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Head to Neon Tower,Đến Tháp Neon,C?n ti?ng Anh nghi v?n: Neon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Clarisse,Clarisse,C?n ti?ng Anh nghi v?n: Clarisse | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Rylee,Rylee,C?n ti?ng Anh nghi v?n: Rylee | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Pola,Pola,C?n ti?ng Anh nghi v?n: Pola | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ziling,Ziling,C?n ti?ng Anh nghi v?n: Ziling | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Zhaoyang,Zhaoyang,C?n ti?ng Anh nghi v?n: Zhaoyang | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Magnus,Magnus,C?n ti?ng Anh nghi v?n: Magnus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gyokuro,Gyokuro,C?n ti?ng Anh nghi v?n: Gyokuro | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Baici,Baici,C?n ti?ng Anh nghi v?n: Baici | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Alviss,Alviss,C?n ti?ng Anh nghi v?n: Alviss | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Disanta,Disanta,C?n ti?ng Anh nghi v?n: Disanta | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Calaris,Calaris,C?n ti?ng Anh nghi v?n: Calaris | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lunaria,Lunaria,C?n ti?ng Anh nghi v?n: Lunaria | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Dewvetch,Dewvetch,C?n ti?ng Anh nghi v?n: Dewvetch | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ellinor,Ellinor,C?n ti?ng Anh nghi v?n: Ellinor | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Penny,Penny,C?n ti?ng Anh nghi v?n: Penny | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Yago,Yago,C?n ti?ng Anh nghi v?n: Yago | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Pitbull,Pitbull,C?n ti?ng Anh nghi v?n: Pitbull | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Zhiyuan,Zhiyuan,C?n ti?ng Anh nghi v?n: Zhiyuan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Raul,Raul,C?n ti?ng Anh nghi v?n: Raul | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sobetto,Sobetto,C?n ti?ng Anh nghi v?n: Sobetto | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hagner,Hagner,C?n ti?ng Anh nghi v?n: Hagner | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sylph,Sylph,C?n ti?ng Anh nghi v?n: Sylph | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lector,Lector,C?n ti?ng Anh nghi v?n: Lector | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Italo,Italo,C?n ti?ng Anh nghi v?n: Italo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Umberto,Umberto,C?n ti?ng Anh nghi v?n: Umberto | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Eric,Eric,C?n ti?ng Anh nghi v?n: Eric | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
placeholder,placeholder,C?n ti?ng Anh nghi v?n: placeholder | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Eloni,Eloni,C?n ti?ng Anh nghi v?n: Eloni | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hugo,Hugo,C?n ti?ng Anh nghi v?n: Hugo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Zani,Zani,C?n ti?ng Anh nghi v?n: Zani | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Academician,Academician,C?n ti?ng Anh nghi v?n: Academician | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mercurio,Mercurio,C?n ti?ng Anh nghi v?n: Mercurio | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Buddy,Buddy,C?n ti?ng Anh nghi v?n: Buddy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Durant,Durant,C?n ti?ng Anh nghi v?n: Durant | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Xinyi,Xinyi,C?n ti?ng Anh nghi v?n: Xinyi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Encore,Encore,C?n ti?ng Anh nghi v?n: Encore | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Giordano,Giordano,C?n ti?ng Anh nghi v?n: Giordano | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Crafting,Crafting,C?n ti?ng Anh nghi v?n: Crafting | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Bori,Bori,C?n ti?ng Anh nghi v?n: Bori | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Jakob,Jakob,C?n ti?ng Anh nghi v?n: Jakob | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Salvage,Salvage,C?n ti?ng Anh nghi v?n: Salvage | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Activate,Activate,C?n ti?ng Anh nghi v?n: Activate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Elma,Elma,C?n ti?ng Anh nghi v?n: Elma | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gondola Market,Chợ Gondola,C?n ti?ng Anh nghi v?n: Gondola | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Albara,Albara,C?n ti?ng Anh nghi v?n: Albara | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Enter the Chaos,Vào Chaos,C?n ti?ng Anh nghi v?n: Chaos | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Oskar,Oskar,C?n ti?ng Anh nghi v?n: Oskar | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Donners,Donners,C?n ti?ng Anh nghi v?n: Donners | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Diamondclaw,Diamondclaw,C?n ti?ng Anh nghi v?n: Diamondclaw | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Jump into Ginnungamere,Nhảy vào Ginnungamere,C?n ti?ng Anh nghi v?n: Ginnungamere | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Qingxi,Qingxi,C?n ti?ng Anh nghi v?n: Qingxi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Pami,Pami,C?n ti?ng Anh nghi v?n: Pami | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Enhance,Enhance,C?n ti?ng Anh nghi v?n: Enhance | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Linsu,Linsu,C?n ti?ng Anh nghi v?n: Linsu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Francesco,Francesco,C?n ti?ng Anh nghi v?n: Francesco | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Tita,Tita,C?n ti?ng Anh nghi v?n: Tita | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Xingzhu,Xingzhu,C?n ti?ng Anh nghi v?n: Xingzhu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Jules,Jules,C?n ti?ng Anh nghi v?n: Jules | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Niu,Niu,C?n ti?ng Anh nghi v?n: Niu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Carapace,Carapace,C?n ti?ng Anh nghi v?n: Carapace | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Calanthe,Calanthe,C?n ti?ng Anh nghi v?n: Calanthe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hunter,Hunter,C?n ti?ng Anh nghi v?n: Hunter | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Modigliani,Modigliani,C?n ti?ng Anh nghi v?n: Modigliani | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Denia,Denia,C?n ti?ng Anh nghi v?n: Denia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Dungeon_Air Wall Manager_Leave,Dungeon_Air Wall Manager_Leave,C?n ti?ng Anh nghi v?n: Wall | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lilian,Lilian,C?n ti?ng Anh nghi v?n: Lilian | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Shangshang,Shangshang,C?n ti?ng Anh nghi v?n: Shangshang | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Jinhe,Jinhe,C?n ti?ng Anh nghi v?n: Jinhe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Maji,Maji,C?n ti?ng Anh nghi v?n: Maji | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Yuehui,Yuehui,C?n ti?ng Anh nghi v?n: Yuehui | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Firi,Firi,C?n ti?ng Anh nghi v?n: Firi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Carvill,Carvill,C?n ti?ng Anh nghi v?n: Carvill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Fabiano,Fabiano,C?n ti?ng Anh nghi v?n: Fabiano | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Jump into Ginnungamere,Nhảy vào Ginnungamere,C?n ti?ng Anh nghi v?n: Ginnungamere | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Linling,Linling,C?n ti?ng Anh nghi v?n: Linling | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Cartethyia,Cartethyia,C?n ti?ng Anh nghi v?n: Cartethyia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Xisha,Xisha,C?n ti?ng Anh nghi v?n: Xisha | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Galbrena,Galbrena,C?n ti?ng Anh nghi v?n: Galbrena | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Xiaoguan,Xiaoguan,C?n ti?ng Anh nghi v?n: Xiaoguan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Tubpup,Tubpup,C?n ti?ng Anh nghi v?n: Tubpup | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sloan,Sloan,C?n ti?ng Anh nghi v?n: Sloan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Miaoshan,Miaoshan,C?n ti?ng Anh nghi v?n: Miaoshan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
placeholder,placeholder,C?n ti?ng Anh nghi v?n: placeholder | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Aleksander,Aleksander,C?n ti?ng Anh nghi v?n: Aleksander | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mornye,Mornye,C?n ti?ng Anh nghi v?n: Mornye | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Indigoite,Indigoite,C?n ti?ng Anh nghi v?n: Indigoite | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gnessa,Gnessa,C?n ti?ng Anh nghi v?n: Gnessa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
