en_source,vn_translate,loi_du_doan
Capacity Upgrade I,Capacity Nâng cấp I,C?n ti?ng Anh nghi v?n: Capacity; I | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Wonder Bubble,Wonder Bubble,C?n ti?ng Anh nghi v?n: Bubble; Wonder | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Abyssal Hull,Abyssal Hull,C?n ti?ng Anh nghi v?n: Abyssal; Hull | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Capacity Upgrade II,Capacity Nâng cấp II,C?n ti?ng Anh nghi v?n: Capacity; II | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Nautical Light,Nautical Light,C?n ti?ng Anh nghi v?n: Light; Nautical | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Oceanic Hull,Oceanic Hull,C?n ti?ng Anh nghi v?n: Hull; Oceanic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Capacity Upgrade III,Capacity Nâng cấp III,C?n ti?ng Anh nghi v?n: Capacity; III | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Voyage Litany,Voyage Litany,C?n ti?ng Anh nghi v?n: Litany; Voyage | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Recycle Techniques,Recycle Techniques,C?n ti?ng Anh nghi v?n: Recycle; Techniques | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Forbidden Scrolls,Forbidden Scrolls,C?n ti?ng Anh nghi v?n: Forbidden; Scrolls | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Wonder Bubble,Wonder Bubble,C?n ti?ng Anh nghi v?n: Bubble; Wonder | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Smallest Catch,Smallest Catch,C?n ti?ng Anh nghi v?n: Catch; Smallest | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Biggest Catch,Biggest Catch,C?n ti?ng Anh nghi v?n: Biggest; Catch | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ability Required,Ability Required,C?n ti?ng Anh nghi v?n: Ability; Required | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fish King,Fish King,C?n ti?ng Anh nghi v?n: Fish; King | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Siren's Boneyard,Siren's Boneyard,C?n ti?ng Anh nghi v?n: Boneyard; Siren's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Darkblight Ruins,Darkblight Ruins,C?n ti?ng Anh nghi v?n: Darkblight; Ruins | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mistbound Lair,Mistbound Lair,C?n ti?ng Anh nghi v?n: Lair; Mistbound | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Weeping Walkway,Weeping Walkway,C?n ti?ng Anh nghi v?n: Walkway; Weeping | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Starfall Expanse,Starfall Expanse,C?n ti?ng Anh nghi v?n: Expanse; Starfall | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Infinite Torrents,Infinite Torrents,C?n ti?ng Anh nghi v?n: Infinite; Torrents | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Forbidden Waters,Forbidden Waters,C?n ti?ng Anh nghi v?n: Forbidden; Waters | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Respawning Waters,Respawning Waters,C?n ti?ng Anh nghi v?n: Respawning; Waters | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fishing Adventure,Fishing Adventure,C?n ti?ng Anh nghi v?n: Adventure; Fishing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Complete Chapter II Prologue to experience in advance,Hoàn thành Chương II Prologue để trải nghiệm trước,C?n ti?ng Anh nghi v?n: II; Prologue | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Priority Request,Priority Request,C?n ti?ng Anh nghi v?n: Priority; Request | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Premium Request,Premium Request,C?n ti?ng Anh nghi v?n: Premium; Request | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Common Request,Common Request,C?n ti?ng Anh nghi v?n: Common; Request | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Personal Request,Personal Request,C?n ti?ng Anh nghi v?n: Personal; Request | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Original Species,Original Species,C?n ti?ng Anh nghi v?n: Original; Species | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Clear Goal,Clear Goal,C?n ti?ng Anh nghi v?n: Clear; Goal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Create Frequency,Create Frequency,C?n ti?ng Anh nghi v?n: Create; Frequency | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Date Achieved,Date Achieved,C?n ti?ng Anh nghi v?n: Achieved; Date | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Catch 1 type of Fish King,Bắt được 1 loại Fish King,C?n ti?ng Anh nghi v?n: Fish; King | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Catch 3 types of Fish Kings,Bắt được 3 loại Fish Kings,C?n ti?ng Anh nghi v?n: Fish; Kings | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Catch 5 types of Fish Kings,Bắt được 5 loại Fish Kings,C?n ti?ng Anh nghi v?n: Fish; Kings | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Finish all Priority Requests,Hoàn thành tất cả Priority Requests,C?n ti?ng Anh nghi v?n: Priority; Requests | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unlock all Fishing Abilities,Mở khóa tất cả Fishing Abilities,C?n ti?ng Anh nghi v?n: Abilities; Fishing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Use ""Sweet Puff"" 1 time","Sử dụng ""Sweet Puff"" 1 lần",C?n ti?ng Anh nghi v?n: Puff; Sweet | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thorncrown Rises,Thorncrown Rises,C?n ti?ng Anh nghi v?n: Rises; Thorncrown | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Past Lessons,Past Lessons,C?n ti?ng Anh nghi v?n: Lessons; Past | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sailer's Conviction,Sailer's Conviction,C?n ti?ng Anh nghi v?n: Conviction; Sailer's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tidebreaker's Valor,Tidebreaker's Valor,C?n ti?ng Anh nghi v?n: Tidebreaker's; Valor | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Vengeful Compulsion,Vengeful Compulsion,C?n ti?ng Anh nghi v?n: Compulsion; Vengeful | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ranking Points,Ranking Points,C?n ti?ng Anh nghi v?n: Points; Ranking | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Flamebound Compass,Flamebound Compass,C?n ti?ng Anh nghi v?n: Compass; Flamebound | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ray Mo,Ray Mo,C?n ti?ng Anh nghi v?n: Mo; Ray | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Kishio Daisuke,Kishio Daisuke,C?n ti?ng Anh nghi v?n: Daisuke; Kishio | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hyoie O'Grady,Hyoie O'Grady,C?n ti?ng Anh nghi v?n: Hyoie; O'Grady | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Graceful Luminescence,Graceful Luminescence,C?n ti?ng Anh nghi v?n: Graceful; Luminescence | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fu Tingyun,Fu Tingyun,C?n ti?ng Anh nghi v?n: Fu; Tingyun | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hondo Kaede,Hondo Kaede,C?n ti?ng Anh nghi v?n: Hondo; Kaede | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rebecca LaChance,Rebecca LaChance,C?n ti?ng Anh nghi v?n: LaChance; Rebecca | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Countless Nights,Countless Nights,C?n ti?ng Anh nghi v?n: Countless; Nights | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
But Morning Came,Nhưng Morning Came,C?n ti?ng Anh nghi v?n: Came; Morning | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thoughts: I,Thoughts: I,C?n ti?ng Anh nghi v?n: I; Thoughts | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thoughts: II,Thoughts: II,C?n ti?ng Anh nghi v?n: II; Thoughts | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thoughts: III,Thoughts: III,C?n ti?ng Anh nghi v?n: III; Thoughts | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thoughts: IV,Thoughts: IV,C?n ti?ng Anh nghi v?n: IV; Thoughts | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thoughts: V,Thoughts: V,C?n ti?ng Anh nghi v?n: Thoughts; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Brant's Hobby,Brant's Hobby,C?n ti?ng Anh nghi v?n: Brant's; Hobby | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Brant's Trouble,Brant's Trouble,C?n ti?ng Anh nghi v?n: Brant's; Trouble | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chat: I,Chat: I,C?n ti?ng Anh nghi v?n: Chat; I | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chat: II,Chat: II,C?n ti?ng Anh nghi v?n: Chat; II | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Idle: I,Idle: I,C?n ti?ng Anh nghi v?n: I; Idle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Idle: II,Idle: II,C?n ti?ng Anh nghi v?n: Idle; II | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Idle: III,Idle: III,C?n ti?ng Anh nghi v?n: Idle; III | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Self-Introduction,Self-Introduction,C?n ti?ng Anh nghi v?n: Introduction; Self | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Join Team: I,Join Đội: I,C?n ti?ng Anh nghi v?n: I; Join | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Join Team: II,Join Đội: II,C?n ti?ng Anh nghi v?n: II; Join | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Join Team: III,Join Đội: III,C?n ti?ng Anh nghi v?n: III; Join | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ascension: I,Ascension: I,C?n ti?ng Anh nghi v?n: Ascension; I | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ascension: II,Ascension: II,C?n ti?ng Anh nghi v?n: Ascension; II | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ascension: III,Ascension: III,C?n ti?ng Anh nghi v?n: Ascension; III | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ascension: IV,Ascension: IV,C?n ti?ng Anh nghi v?n: Ascension; IV | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ascension: V,Ascension: V,C?n ti?ng Anh nghi v?n: Ascension; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Injured: I,Injured: I,C?n ti?ng Anh nghi v?n: I; Injured | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Injured: II,Injured: II,C?n ti?ng Anh nghi v?n: II; Injured | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Injured: III,Injured: III,C?n ti?ng Anh nghi v?n: III; Injured | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fallen: I,Fallen: I,C?n ti?ng Anh nghi v?n: Fallen; I | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fallen: II,Fallen: II,C?n ti?ng Anh nghi v?n: Fallen; II | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fallen: III,Fallen: III,C?n ti?ng Anh nghi v?n: Fallen; III | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thoughts: I,Thoughts: I,C?n ti?ng Anh nghi v?n: I; Thoughts | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thoughts: II,Thoughts: II,C?n ti?ng Anh nghi v?n: II; Thoughts | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thoughts: III,Thoughts: III,C?n ti?ng Anh nghi v?n: III; Thoughts | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thoughts: IV,Thoughts: IV,C?n ti?ng Anh nghi v?n: IV; Thoughts | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thoughts: V,Thoughts: V,C?n ti?ng Anh nghi v?n: Thoughts; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Phoebe's Hobby,Phoebe's Hobby,C?n ti?ng Anh nghi v?n: Hobby; Phoebe's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Phoebe's Trouble,Phoebe's Trouble,C?n ti?ng Anh nghi v?n: Phoebe's; Trouble | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chat: I,Chat: I,C?n ti?ng Anh nghi v?n: Chat; I | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chat: II,Chat: II,C?n ti?ng Anh nghi v?n: Chat; II | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Idle: I,Idle: I,C?n ti?ng Anh nghi v?n: I; Idle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Idle: II,Idle: II,C?n ti?ng Anh nghi v?n: Idle; II | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Idle: III,Idle: III,C?n ti?ng Anh nghi v?n: Idle; III | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Self-Introduction,Self-Introduction,C?n ti?ng Anh nghi v?n: Introduction; Self | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Join Team: I,Join Đội: I,C?n ti?ng Anh nghi v?n: I; Join | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Join Team: II,Join Đội: II,C?n ti?ng Anh nghi v?n: II; Join | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Join Team: III,Join Đội: III,C?n ti?ng Anh nghi v?n: III; Join | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ascension: I,Ascension: I,C?n ti?ng Anh nghi v?n: Ascension; I | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ascension: II,Ascension: II,C?n ti?ng Anh nghi v?n: Ascension; II | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ascension: III,Ascension: III,C?n ti?ng Anh nghi v?n: Ascension; III | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ascension: IV,Ascension: IV,C?n ti?ng Anh nghi v?n: Ascension; IV | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ascension: V,Ascension: V,C?n ti?ng Anh nghi v?n: Ascension; V | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Injured: I,Injured: I,C?n ti?ng Anh nghi v?n: I; Injured | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Injured: II,Injured: II,C?n ti?ng Anh nghi v?n: II; Injured | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Injured: III,Injured: III,C?n ti?ng Anh nghi v?n: III; Injured | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fallen: I,Fallen: I,C?n ti?ng Anh nghi v?n: Fallen; I | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fallen: II,Fallen: II,C?n ti?ng Anh nghi v?n: Fallen; II | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fallen: III,Fallen: III,C?n ti?ng Anh nghi v?n: Fallen; III | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ability Activated,Ability Activated,C?n ti?ng Anh nghi v?n: Ability; Activated | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Quick Launch,Quick Launch,C?n ti?ng Anh nghi v?n: Launch; Quick | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Overworld Exploration,Overworld Exploration,C?n ti?ng Anh nghi v?n: Exploration; Overworld | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Preset Teams,Preset Teams,C?n ti?ng Anh nghi v?n: Preset; Teams | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""Sweet Puff"" launched","""Sweet Puff"" đã kích hoạt",C?n ti?ng Anh nghi v?n: Puff; Sweet | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Virtual Trailblazer,Virtual Trailblazer,C?n ti?ng Anh nghi v?n: Trailblazer; Virtual | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Adversity Expeditioner,Adversity Expeditioner,C?n ti?ng Anh nghi v?n: Adversity; Expeditioner | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Darkness Repeller,Darkness Repeller,C?n ti?ng Anh nghi v?n: Darkness; Repeller | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Howling Chainsaw,Howling Chainsaw,C?n ti?ng Anh nghi v?n: Chainsaw; Howling | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Raspy Radio,Raspy Radio,C?n ti?ng Anh nghi v?n: Radio; Raspy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Static Noise,Static Noise,C?n ti?ng Anh nghi v?n: Noise; Static | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Winking Doll,Winking Doll,C?n ti?ng Anh nghi v?n: Doll; Winking | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Floating Balloon,Floating Balloon,C?n ti?ng Anh nghi v?n: Balloon; Floating | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cracked Glasses,Cracked Glasses,C?n ti?ng Anh nghi v?n: Cracked; Glasses | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ominous Collection,Ominous Collection,C?n ti?ng Anh nghi v?n: Collection; Ominous | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Solo Ranking,Solo Ranking,C?n ti?ng Anh nghi v?n: Ranking; Solo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mainstats Available,Mainstats Available,C?n ti?ng Anh nghi v?n: Available; Mainstats | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shield Absorption:,Shield Absorption:,C?n ti?ng Anh nghi v?n: Absorption; Shield | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dodge Count:,Dodge Count:,C?n ti?ng Anh nghi v?n: Count; Dodge | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Counterattack Count:,Counterattack Count:,C?n ti?ng Anh nghi v?n: Count; Counterattack | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
