en_source,vn_translate,loi_du_doan
Pierrot,Pierrot,C?n ti?ng Anh nghi v?n: Pierrot | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Larylus,Larylus,C?n ti?ng Anh nghi v?n: Larylus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Jinyue,Jinyue,C?n ti?ng Anh nghi v?n: Jinyue | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Fjordheim,Fjordheim,C?n ti?ng Anh nghi v?n: Fjordheim | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Eleazar,Eleazar,C?n ti?ng Anh nghi v?n: Eleazar | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ivor,Ivor,C?n ti?ng Anh nghi v?n: Ivor | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Chat,Chat,C?n ti?ng Anh nghi v?n: Chat | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Firus,Firus,C?n ti?ng Anh nghi v?n: Firus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Feed,Feed,C?n ti?ng Anh nghi v?n: Feed | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Helsing,Helsing,C?n ti?ng Anh nghi v?n: Helsing | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ernst,Ernst,C?n ti?ng Anh nghi v?n: Ernst | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lady,Lady,C?n ti?ng Anh nghi v?n: Lady | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Chengshi,Chengshi,C?n ti?ng Anh nghi v?n: Chengshi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Asa,Asa,C?n ti?ng Anh nghi v?n: Asa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Rogate,Rogate,C?n ti?ng Anh nghi v?n: Rogate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Zeyuan,Zeyuan,C?n ti?ng Anh nghi v?n: Zeyuan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Wenmao,Wenmao,C?n ti?ng Anh nghi v?n: Wenmao | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mingming,Mingming,C?n ti?ng Anh nghi v?n: Mingming | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Jiuyue,Jiuyue,C?n ti?ng Anh nghi v?n: Jiuyue | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Katvia,Katvia,C?n ti?ng Anh nghi v?n: Katvia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Peattie,Peattie,C?n ti?ng Anh nghi v?n: Peattie | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Matheus,Matheus,C?n ti?ng Anh nghi v?n: Matheus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gayer,Gayer,C?n ti?ng Anh nghi v?n: Gayer | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lampylumen,Lampylumen,C?n ti?ng Anh nghi v?n: Lampylumen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Luoluo,Luoluo,C?n ti?ng Anh nghi v?n: Luoluo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
[Lollo Campaign] Overview,[Lollo Campaign] Overview,C?n ti?ng Anh nghi v?n: Overview | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Miriam,Miriam,C?n ti?ng Anh nghi v?n: Miriam | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Research Records of Dollmaker,Hồ Sơ Nghiên Cứu Của Dollmaker,C?n ti?ng Anh nghi v?n: Dollmaker | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Touch,Touch,C?n ti?ng Anh nghi v?n: Touch | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Jinlan,Jinlan,C?n ti?ng Anh nghi v?n: Jinlan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Frost,Frost,C?n ti?ng Anh nghi v?n: Frost | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Graenada,Graenada,C?n ti?ng Anh nghi v?n: Graenada | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Edelschnee,Edelschnee,C?n ti?ng Anh nghi v?n: Edelschnee | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Inspect,Inspect,C?n ti?ng Anh nghi v?n: Inspect | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ablyon,Ablyon,C?n ti?ng Anh nghi v?n: Ablyon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Samousas,Samousas,C?n ti?ng Anh nghi v?n: Samousas | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Chat,Chat,C?n ti?ng Anh nghi v?n: Chat | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Xuanxuan,Xuanxuan,C?n ti?ng Anh nghi v?n: Xuanxuan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Baptiste,Baptiste,C?n ti?ng Anh nghi v?n: Baptiste | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Xiangning,Xiangning,C?n ti?ng Anh nghi v?n: Xiangning | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Denia,Denia,C?n ti?ng Anh nghi v?n: Denia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mortefi,Mortefi,C?n ti?ng Anh nghi v?n: Mortefi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Petrah,Petrah,C?n ti?ng Anh nghi v?n: Petrah | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Play the piano,Chơi đàn piano,C?n ti?ng Anh nghi v?n: piano | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"""Minghu""","""Minghu""",C?n ti?ng Anh nghi v?n: Minghu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Pudding,Pudding,C?n ti?ng Anh nghi v?n: Pudding | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Enzo,Enzo,C?n ti?ng Anh nghi v?n: Enzo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Cook,Cook,C?n ti?ng Anh nghi v?n: Cook | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Aubrey,Aubrey,C?n ti?ng Anh nghi v?n: Aubrey | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Eudokia,Eudokia,C?n ti?ng Anh nghi v?n: Eudokia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Jules,Jules,C?n ti?ng Anh nghi v?n: Jules | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Claud,Claud,C?n ti?ng Anh nghi v?n: Claud | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Althea,Althea,C?n ti?ng Anh nghi v?n: Althea | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Heying,Heying,C?n ti?ng Anh nghi v?n: Heying | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
placeholder,placeholder,C?n ti?ng Anh nghi v?n: placeholder | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Petrova,Petrova,C?n ti?ng Anh nghi v?n: Petrova | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Eveflitter,Eveflitter,C?n ti?ng Anh nghi v?n: Eveflitter | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Xingfeng,Xingfeng,C?n ti?ng Anh nghi v?n: Xingfeng | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Jinghua,Jinghua,C?n ti?ng Anh nghi v?n: Jinghua | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ria,Ria,C?n ti?ng Anh nghi v?n: Ria | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Transporter,Transporter,C?n ti?ng Anh nghi v?n: Transporter | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lambier,Lambier,C?n ti?ng Anh nghi v?n: Lambier | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Samp,Samp,C?n ti?ng Anh nghi v?n: Samp | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Aluna,Aluna,C?n ti?ng Anh nghi v?n: Aluna | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hermilia,Hermilia,C?n ti?ng Anh nghi v?n: Hermilia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Joanne,Joanne,C?n ti?ng Anh nghi v?n: Joanne | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Craft,Craft,C?n ti?ng Anh nghi v?n: Craft | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Wunian,Wunian,C?n ti?ng Anh nghi v?n: Wunian | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ariosto,Ariosto,C?n ti?ng Anh nghi v?n: Ariosto | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Eirny,Eirny,C?n ti?ng Anh nghi v?n: Eirny | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Shaper,Shaper,C?n ti?ng Anh nghi v?n: Shaper | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sebastian,Sebastian,C?n ti?ng Anh nghi v?n: Sebastian | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Historian,Historian,C?n ti?ng Anh nghi v?n: Historian | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Theo,Theo,C?n ti?ng Anh nghi v?n: Theo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Julian,Julian,C?n ti?ng Anh nghi v?n: Julian | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Aerius,Aerius,C?n ti?ng Anh nghi v?n: Aerius | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Qingning,Qingning,C?n ti?ng Anh nghi v?n: Qingning | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mural,Mural,C?n ti?ng Anh nghi v?n: Mural | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Fuling,Fuling,C?n ti?ng Anh nghi v?n: Fuling | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Barnaby,Barnaby,C?n ti?ng Anh nghi v?n: Barnaby | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Chellin,Chellin,C?n ti?ng Anh nghi v?n: Chellin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Exoswarm encased in ice,Exoswarm bị đóng băng,C?n ti?ng Anh nghi v?n: Exoswarm | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Overdash Researcher,Nhà nghiên cứu Overdash,C?n ti?ng Anh nghi v?n: Overdash | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Firework,Firework,C?n ti?ng Anh nghi v?n: Firework | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Memory of Endgame,Ký ức Endgame,C?n ti?ng Anh nghi v?n: Endgame | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Pyak,Pyak,C?n ti?ng Anh nghi v?n: Pyak | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Wutheride Transmitter_Group,Wutheride Transmitter_Group,C?n ti?ng Anh nghi v?n: Wutheride | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Soliskin,Soliskin,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Salome,Salome,C?n ti?ng Anh nghi v?n: Salome | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Haley,Haley,C?n ti?ng Anh nghi v?n: Haley | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Matson,Matson,C?n ti?ng Anh nghi v?n: Matson | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Zuryka,Zuryka,C?n ti?ng Anh nghi v?n: Zuryka | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sher,Sher,C?n ti?ng Anh nghi v?n: Sher | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Intern,Intern,C?n ti?ng Anh nghi v?n: Intern | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Elevator,Elevator,C?n ti?ng Anh nghi v?n: Elevator | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Jeremy,Jeremy,C?n ti?ng Anh nghi v?n: Jeremy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Feed,Feed,C?n ti?ng Anh nghi v?n: Feed | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lefur,Lefur,C?n ti?ng Anh nghi v?n: Lefur | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hamm,Hamm,C?n ti?ng Anh nghi v?n: Hamm | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Maher,Maher,C?n ti?ng Anh nghi v?n: Maher | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Xinping,Xinping,C?n ti?ng Anh nghi v?n: Xinping | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Qingzhou,Qingzhou,C?n ti?ng Anh nghi v?n: Qingzhou | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Leda,Leda,C?n ti?ng Anh nghi v?n: Leda | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Halvad,Halvad,C?n ti?ng Anh nghi v?n: Halvad | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Stav,Stav,C?n ti?ng Anh nghi v?n: Stav | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Zhixiu,Zhixiu,C?n ti?ng Anh nghi v?n: Zhixiu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mechascout,Mechascout,C?n ti?ng Anh nghi v?n: Mechascout | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Chimera,Chimera,C?n ti?ng Anh nghi v?n: Chimera | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Laliah,Laliah,C?n ti?ng Anh nghi v?n: Laliah | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Esa,Esa,C?n ti?ng Anh nghi v?n: Esa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Strength,Strength,C?n ti?ng Anh nghi v?n: Strength | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Terry,Terry,C?n ti?ng Anh nghi v?n: Terry | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Adrian,Adrian,C?n ti?ng Anh nghi v?n: Adrian | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sauron,Sauron,C?n ti?ng Anh nghi v?n: Sauron | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Rutherford,Rutherford,C?n ti?ng Anh nghi v?n: Rutherford | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Rashelle,Rashelle,C?n ti?ng Anh nghi v?n: Rashelle | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Waystone frequency,Tần số Waystone,C?n ti?ng Anh nghi v?n: Waystone | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Darcy,Darcy,C?n ti?ng Anh nghi v?n: Darcy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Xiaoxuan,Xiaoxuan,C?n ti?ng Anh nghi v?n: Xiaoxuan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Vetto,Vetto,C?n ti?ng Anh nghi v?n: Vetto | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Joss,Joss,C?n ti?ng Anh nghi v?n: Joss | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Bing'ge,Bing'ge,C?n ti?ng Anh nghi v?n: Bing'ge | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Arisa,Arisa,C?n ti?ng Anh nghi v?n: Arisa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sarah,Sarah,C?n ti?ng Anh nghi v?n: Sarah | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Teahouse,Teahouse,C?n ti?ng Anh nghi v?n: Teahouse | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Surveillance camera,Camera giám sát,C?n ti?ng Anh nghi v?n: Camera | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Bulletin,Bulletin,C?n ti?ng Anh nghi v?n: Bulletin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Rui,Rui,C?n ti?ng Anh nghi v?n: Rui | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Silverstein,Silverstein,C?n ti?ng Anh nghi v?n: Silverstein | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lingyan,Lingyan,C?n ti?ng Anh nghi v?n: Lingyan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Harita,Harita,C?n ti?ng Anh nghi v?n: Harita | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
