en_source,vn_translate,loi_du_doan
Group B QF - 2nd Half,Tứ kết Bảng B - Hiệp 2,C?n ti?ng Anh nghi v?n: B | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
No Supported Cube,Không Có Cube Được Hỗ Trợ,C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Advances,Advances,C?n ti?ng Anh nghi v?n: Advances | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Champion,Champion,C?n ti?ng Anh nghi v?n: Champion | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Final,Final,C?n ti?ng Anh nghi v?n: Final | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Support Cube,Hỗ Trợ Cube,C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Cancelled,Cancelled,C?n ti?ng Anh nghi v?n: Cancelled | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Underdog,Underdog,C?n ti?ng Anh nghi v?n: Underdog | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Cube Supported,Cube Được Hỗ Trợ,C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
No Support Record,Không Hỗ Trợ Record,C?n ti?ng Anh nghi v?n: Record | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ranking,Ranking,C?n ti?ng Anh nghi v?n: Ranking | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Champion,Champion,C?n ti?ng Anh nghi v?n: Champion | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Support Rewards,Rewards hỗ trợ,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Popularity Rewards,Rewards độ phổ biến,C?n ti?ng Anh nghi v?n: Rewards | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Unground Flight Challenge,Thử thách Flight Không Đất,C?n ti?ng Anh nghi v?n: Flight | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Underground Flight Challenge,Thử thách Flight Dưới Lòng Đất,C?n ti?ng Anh nghi v?n: Flight | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Devotee,Devotee,C?n ti?ng Anh nghi v?n: Devotee | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Orchestrator,Orchestrator,C?n ti?ng Anh nghi v?n: Orchestrator | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Maroonwood,Maroonwood,C?n ti?ng Anh nghi v?n: Maroonwood | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Murmurstown,Murmurstown,C?n ti?ng Anh nghi v?n: Murmurstown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Chaos,Chaos,C?n ti?ng Anh nghi v?n: Chaos | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Weekly Challenge: Cindernite Apocalypse,Thử Thách Hàng Tuần: Cơn Đại Họa Cindernite,C?n ti?ng Anh nghi v?n: Cindernite | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Warehouse,Warehouse,C?n ti?ng Anh nghi v?n: Warehouse | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Namipon Case Files,Hồ Sơ Vụ Án Namipon,C?n ti?ng Anh nghi v?n: Namipon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Warehouse,Warehouse,C?n ti?ng Anh nghi v?n: Warehouse | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Namipon Case Files,Hồ Sơ Vụ Án Namipon,C?n ti?ng Anh nghi v?n: Namipon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sundermere,Sundermere,C?n ti?ng Anh nghi v?n: Sundermere | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Solisylum,Solisylum,C?n ti?ng Anh nghi v?n: Solisylum | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Haldarheim,Haldarheim,C?n ti?ng Anh nghi v?n: Haldarheim | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Department of Voidmatters,Department Vật Chất Hư Không,C?n ti?ng Anh nghi v?n: Department | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Square,Square,C?n ti?ng Anh nghi v?n: Square | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ginnungamere,Ginnungamere,C?n ti?ng Anh nghi v?n: Ginnungamere | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Solisylum,Solisylum,C?n ti?ng Anh nghi v?n: Solisylum | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Voidspawn Emergence,Sự Trỗi Dậy Của Voidspawn,C?n ti?ng Anh nghi v?n: Voidspawn | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Soliskin,Soliskin,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mayo,Mayo,C?n ti?ng Anh nghi v?n: Mayo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Minna,Minna,C?n ti?ng Anh nghi v?n: Minna | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Soliskin,Soliskin,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Dimmr Plains,Đồng Bằng Dimmr,C?n ti?ng Anh nghi v?n: Dimmr | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Keystone,Keystone,C?n ti?ng Anh nghi v?n: Keystone | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lunite,Lunite,C?n ti?ng Anh nghi v?n: Lunite | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Astrite,Astrite,C?n ti?ng Anh nghi v?n: Astrite | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Daybreak at Last,Daybreak Cuối Cùng,C?n ti?ng Anh nghi v?n: Daybreak | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Tales from Mt. Firmament,Chuyện Kể Từ Núi Firmament,C?n ti?ng Anh nghi v?n: Firmament | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lollo Campaign,Chiến Dịch Lollo,C?n ti?ng Anh nghi v?n: Lollo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gifts of Celestial Light,Quà tặng Light Thiên Giới,C?n ti?ng Anh nghi v?n: Light | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Traces of Mt. Firmament,Dấu Vết Núi Firmament,C?n ti?ng Anh nghi v?n: Firmament | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Small Wooly, Big Adventures","Wooly Nhỏ, Cuộc Phiêu Lưu Lớn",C?n ti?ng Anh nghi v?n: Wooly | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Beyond the Waves,Beyond Sóng Gió,C?n ti?ng Anh nghi v?n: Beyond | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lollo Campaign: Comeback,Chiến dịch Lollo: Trở lại,C?n ti?ng Anh nghi v?n: Lollo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Beyond the Waves,Beyond Sóng Gió,C?n ti?ng Anh nghi v?n: Beyond | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Avinoleum,Avinoleum,C?n ti?ng Anh nghi v?n: Avinoleum | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Proceed,Proceed,C?n ti?ng Anh nghi v?n: Proceed | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gifts of Approaching Dawn,Quà Tặng Dawn Đến Gần,C?n ti?ng Anh nghi v?n: Dawn | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gifts of Solsworn,Quà Tặng Solsworn,C?n ti?ng Anh nghi v?n: Solsworn | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Windrider Project,Dự án Windrider,C?n ti?ng Anh nghi v?n: Windrider | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Stranger Things in Honami,Chuyện Lạ Ở Honami,C?n ti?ng Anh nghi v?n: Honami | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Decipher,Decipher,C?n ti?ng Anh nghi v?n: Decipher | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Startorch Racing,Đua Startorch,C?n ti?ng Anh nghi v?n: Startorch | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gifts of Starlight,Quà Tặng Starlight,C?n ti?ng Anh nghi v?n: Starlight | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Bouquet,Bouquet,C?n ti?ng Anh nghi v?n: Bouquet | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Elegant,Elegant,C?n ti?ng Anh nghi v?n: Elegant | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Wrong,Wrong,C?n ti?ng Anh nghi v?n: Wrong | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Meow—,Meow—,C?n ti?ng Anh nghi v?n: Meow | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Meow—,Meow—,C?n ti?ng Anh nghi v?n: Meow | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Purr—,Purr—,C?n ti?ng Anh nghi v?n: Purr | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Grandpa Zou seems to be telling another story…,Ông Zou lại kể một câu chuyện khác…,C?n ti?ng Anh nghi v?n: Zou | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Remove the mask,Remove mặt nạ,C?n ti?ng Anh nghi v?n: Remove | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
(Draw your sword),(Draw kiếm),C?n ti?ng Anh nghi v?n: Draw | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
(Draw your sword),(Draw kiếm),C?n ti?ng Anh nghi v?n: Draw | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
The Garden of Promise—,Garden Lời Hứa—,C?n ti?ng Anh nghi v?n: Garden | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
So…,So…,C?n ti?ng Anh nghi v?n: So | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Grrr…,Grrr…,C?n ti?ng Anh nghi v?n: Grrr | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
It seems like the Tethys System is hiding something from you…,Có vẻ như Hệ thống Tethys đang giấu gì đó khỏi cậu…,C?n ti?ng Anh nghi v?n: Tethys | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
You mean…,Bạn mean…,C?n ti?ng Anh nghi v?n: mean | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hmm…,Hmm…,C?n ti?ng Anh nghi v?n: Hmm | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Maggie—,Maggie—,C?n ti?ng Anh nghi v?n: Maggie | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
(Gulping),(Gulping),C?n ti?ng Anh nghi v?n: Gulping | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lost…,Lost…,C?n ti?ng Anh nghi v?n: Lost | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Anyway,Anyway,C?n ti?ng Anh nghi v?n: Anyway | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Versus—,Versus—,C?n ti?ng Anh nghi v?n: Versus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
No worries…,Không worries…,C?n ti?ng Anh nghi v?n: worries | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Well…,Well…,C?n ti?ng Anh nghi v?n: Well | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
But Emilia… her expedition team is still out in the frostlands…,Nhưng Emilia… đội thám hiểm của cô ấy vẫn còn ngoài vùng băng giá…,C?n ti?ng Anh nghi v?n: Emilia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
*Sob*,*Sob*,C?n ti?ng Anh nghi v?n: Sob | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
I know you Roya excel at number theory and geometry…,Tôi biết cậu Roya rất giỏi lý thuyết số và hình học…,C?n ti?ng Anh nghi v?n: Roya | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
So that's why Gugloo keeps having an upset stomach…,Vậy nên Gugloo mới luôn bị đau bụng…,C?n ti?ng Anh nghi v?n: Gugloo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
*System busy*,*Hệ thống busy*,C?n ti?ng Anh nghi v?n: busy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
I—defeated—a—Roya—before—,Tôi—đã đánh bại—một—Roya—trước—,C?n ti?ng Anh nghi v?n: Roya | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
(Listen),(Listen),C?n ti?ng Anh nghi v?n: Listen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
(Send a hello emoji),(Send một biểu tượng chào hỏi),C?n ti?ng Anh nghi v?n: Send | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sylph… modeling… indicators…,Sylph… mô hình hóa… chỉ số…,C?n ti?ng Anh nghi v?n: Sylph | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Surprise,Surprise,C?n ti?ng Anh nghi v?n: Surprise | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Thinking,Thinking,C?n ti?ng Anh nghi v?n: Thinking | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Surprise,Surprise,C?n ti?ng Anh nghi v?n: Surprise | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Thinking,Thinking,C?n ti?ng Anh nghi v?n: Thinking | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
(I wonder how Sigrika is doing…),(Tự hỏi Sigrika đang thế nào…),C?n ti?ng Anh nghi v?n: Sigrika | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Algernon, you don't have to—","Algernon, cậu không cần phải—",C?n ti?ng Anh nghi v?n: Algernon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
(Listen),(Listen),C?n ti?ng Anh nghi v?n: Listen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
(Listen),(Listen),C?n ti?ng Anh nghi v?n: Listen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
(Listen),(Listen),C?n ti?ng Anh nghi v?n: Listen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
(Listen),(Listen),C?n ti?ng Anh nghi v?n: Listen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sephira… They—,Sephira… Họ—,C?n ti?ng Anh nghi v?n: Sephira | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Dhalifa, your speech impediment…","Dhalifa, tật nói của cậu…",C?n ti?ng Anh nghi v?n: Dhalifa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Outcasts…,Outcasts…,C?n ti?ng Anh nghi v?n: Outcasts | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Shh—,Shh—,C?n ti?ng Anh nghi v?n: Shh | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Rakosan…,Rakosan…,C?n ti?ng Anh nghi v?n: Rakosan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Shh—,Shh—,C?n ti?ng Anh nghi v?n: Shh | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Shh—,Shh—,C?n ti?ng Anh nghi v?n: Shh | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
You're now friends with Lynae,Bạn và Lynae giờ đã là bạn bè,C?n ti?ng Anh nghi v?n: Lynae | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
☆⌒(*^-゜)v,☆⌒(*^-゜)v,C?n ti?ng Anh nghi v?n: v | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Friend has gone offline,Bạn đã offline,C?n ti?ng Anh nghi v?n: offline | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Friend has gone offline,Bạn bè đã offline,C?n ti?ng Anh nghi v?n: offline | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
(Zahira puffs her cheeks and traces circles in the air…),(Zahira phồng má và vẽ vòng tròn trên không…),C?n ti?ng Anh nghi v?n: Zahira | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"""But now I'm a bit lost… Where was my part again… the sound of Mi…""","""Nhưng giờ tớ hơi lạc mất… Phần của tớ ở đâu nhỉ… âm Mi ấy…""",C?n ti?ng Anh nghi v?n: Mi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Like,Like,C?n ti?ng Anh nghi v?n: Like | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Yesterday 08:05,Yesterday 08:05,C?n ti?ng Anh nghi v?n: Yesterday | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Yesterday 11:57,Yesterday 11:57,C?n ti?ng Anh nghi v?n: Yesterday | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Yesterday 18:16,Yesterday 18:16,C?n ti?ng Anh nghi v?n: Yesterday | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Well…,Well…,C?n ti?ng Anh nghi v?n: Well | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Thinking,Thinking,C?n ti?ng Anh nghi v?n: Thinking | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Thinking,Thinking,C?n ti?ng Anh nghi v?n: Thinking | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Thinking,Thinking,C?n ti?ng Anh nghi v?n: Thinking | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Thinking,Thinking,C?n ti?ng Anh nghi v?n: Thinking | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Thinking,Thinking,C?n ti?ng Anh nghi v?n: Thinking | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Thinking,Thinking,C?n ti?ng Anh nghi v?n: Thinking | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Thinking,Thinking,C?n ti?ng Anh nghi v?n: Thinking | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Thinking,Thinking,C?n ti?ng Anh nghi v?n: Thinking | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Thinking,Thinking,C?n ti?ng Anh nghi v?n: Thinking | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Thinking,Thinking,C?n ti?ng Anh nghi v?n: Thinking | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Shocked,Shocked,C?n ti?ng Anh nghi v?n: Shocked | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hug,Hug,C?n ti?ng Anh nghi v?n: Hug | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
…Ready—,…Ready—,C?n ti?ng Anh nghi v?n: Ready | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"(Slightly flustered) Ugh, you're impossible…","(Hơi ngượng ngùng) Ugh, cậu thật là…",C?n ti?ng Anh nghi v?n: Ugh | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
(Gasp),(Gasp),C?n ti?ng Anh nghi v?n: Gasp | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"(Offer ""Instant Wakeup Energy Gel Sachet"")","(Đưa ""Túi Gel Năng Lượng Tỉnh Táo Tức Thì"")",C?n ti?ng Anh nghi v?n: Gel | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"Shion, don't scare yourself—","Shion, đừng tự dọa mình—",C?n ti?ng Anh nghi v?n: Shion | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
(Fierce),(Fierce),C?n ti?ng Anh nghi v?n: Fierce | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Aemeath,Aemeath,C?n ti?ng Anh nghi v?n: Aemeath | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hmm—,Hmm—,C?n ti?ng Anh nghi v?n: Hmm | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Aemeath—,Aemeath—,C?n ti?ng Anh nghi v?n: Aemeath | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Yip—,Yip—,C?n ti?ng Anh nghi v?n: Yip | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Meow—,Meow—,C?n ti?ng Anh nghi v?n: Meow | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
