en_source,vn_translate,loi_du_doan
Common Class,Common Class,C?n ti?ng Anh nghi v?n: Class; Common | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Calamity Class,Calamity Class,C?n ti?ng Anh nghi v?n: Calamity; Class | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Endless Arena,Endless Arena,C?n ti?ng Anh nghi v?n: Arena; Endless | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Common Class,Common Class,C?n ti?ng Anh nghi v?n: Class; Common | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Calamity Class,Calamity Class,C?n ti?ng Anh nghi v?n: Calamity; Class | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Endless Arena,Endless Arena,C?n ti?ng Anh nghi v?n: Arena; Endless | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Final Stage,Final Stage,C?n ti?ng Anh nghi v?n: Final; Stage | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fallen Sanctum,Fallen Sanctum,C?n ti?ng Anh nghi v?n: Fallen; Sanctum | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stricken Sanctum,Stricken Sanctum,C?n ti?ng Anh nghi v?n: Sanctum; Stricken | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dark Moon,Dark Moon,C?n ti?ng Anh nghi v?n: Dark; Moon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Devil Form,Devil Form,C?n ti?ng Anh nghi v?n: Devil; Form | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Oakheart Highcourt,Oakheart Highcourt,C?n ti?ng Anh nghi v?n: Highcourt; Oakheart | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fagaceae Formation,Fagaceae Formation,C?n ti?ng Anh nghi v?n: Fagaceae; Formation | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Storm Eye,Storm Eye,C?n ti?ng Anh nghi v?n: Eye; Storm | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hallowed Reach,Hallowed Reach,C?n ti?ng Anh nghi v?n: Hallowed; Reach | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Whisperwind Haven,Whisperwind Haven,C?n ti?ng Anh nghi v?n: Haven; Whisperwind | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Nimbus Sanctum,Nimbus Sanctum,C?n ti?ng Anh nghi v?n: Nimbus; Sanctum | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fagaceae Peninsula,Fagaceae Peninsula,C?n ti?ng Anh nghi v?n: Fagaceae; Peninsula | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thessaleo Fells,Thessaleo Fells,C?n ti?ng Anh nghi v?n: Fells; Thessaleo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Beohr Waters,Beohr Waters,C?n ti?ng Anh nghi v?n: Beohr; Waters | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Abyssal Crucible,Abyssal Crucible,C?n ti?ng Anh nghi v?n: Abyssal; Crucible | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tower of Unity,Tower Unity,C?n ti?ng Anh nghi v?n: Tower; Unity | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Beohr Trench,Beohr Trench,C?n ti?ng Anh nghi v?n: Beohr; Trench | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Titanbone Expanse,Titanbone Expanse,C?n ti?ng Anh nghi v?n: Expanse; Titanbone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mournfell Canyon,Mournfell Canyon,C?n ti?ng Anh nghi v?n: Canyon; Mournfell | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Border Mountains,Border Mountains,C?n ti?ng Anh nghi v?n: Border; Mountains | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Capitoline Hill,Capitoline Hill,C?n ti?ng Anh nghi v?n: Capitoline; Hill | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Minos Sewers,Minos Sewers,C?n ti?ng Anh nghi v?n: Minos; Sewers | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Capitoline Foothills,Capitoline Foothills,C?n ti?ng Anh nghi v?n: Capitoline; Foothills | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Capitoline Hillside,Capitoline Hillside,C?n ti?ng Anh nghi v?n: Capitoline; Hillside | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Capitoline Hilltop,Capitoline Hilltop,C?n ti?ng Anh nghi v?n: Capitoline; Hilltop | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sentry Construct,Sentry Construct,C?n ti?ng Anh nghi v?n: Construct; Sentry | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Reactor Husk,Reactor Husk,C?n ti?ng Anh nghi v?n: Husk; Reactor | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hadrian's Gladiator,Hadrian's Gladiator,C?n ti?ng Anh nghi v?n: Gladiator; Hadrian's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Aria Mummer,Aria Mummer,C?n ti?ng Anh nghi v?n: Aria; Mummer | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
C-MOSS,C-MOSS,C?n ti?ng Anh nghi v?n: C; MOSS | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Farceur's Faces,Farceur's Faces,C?n ti?ng Anh nghi v?n: Faces; Farceur's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Signor Octopus,Signor Octopus,C?n ti?ng Anh nghi v?n: Octopus; Signor | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Plushies Gang,Plushies Gang,C?n ti?ng Anh nghi v?n: Gang; Plushies | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tactical Hologram: Fallacy of No Return,Tactical Hologram: Ảo Tưởng Không Trở Lại,C?n ti?ng Anh nghi v?n: Hologram; Tactical | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Raging Strikes,Raging Strikes,C?n ti?ng Anh nghi v?n: Raging; Strikes | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Vital Core,Vital Core,C?n ti?ng Anh nghi v?n: Core; Vital | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shield's Embrace,Shield's Embrace,C?n ti?ng Anh nghi v?n: Embrace; Shield's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fury Strike,Fury Strike,C?n ti?ng Anh nghi v?n: Fury; Strike | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Armor Shatter,Armor Shatter,C?n ti?ng Anh nghi v?n: Armor; Shatter | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Burst Strike,Burst Strike,C?n ti?ng Anh nghi v?n: Burst; Strike | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Piercing Strike,Piercing Strike,C?n ti?ng Anh nghi v?n: Piercing; Strike | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ultimate Strike,Ultimate Strike,C?n ti?ng Anh nghi v?n: Strike; Ultimate | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Razor Fury,Razor Fury,C?n ti?ng Anh nghi v?n: Fury; Razor | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Resonant Symphony,Resonant Symphony,C?n ti?ng Anh nghi v?n: Resonant; Symphony | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Glacial Bite,Glacial Bite,C?n ti?ng Anh nghi v?n: Bite; Glacial | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Infernal Blaze,Infernal Blaze,C?n ti?ng Anh nghi v?n: Blaze; Infernal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Howling Gale,Howling Gale,C?n ti?ng Anh nghi v?n: Gale; Howling | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Etheral Halo,Etheral Halo,C?n ti?ng Anh nghi v?n: Etheral; Halo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Awakening Umbra,Awakening Umbra,C?n ti?ng Anh nghi v?n: Awakening; Umbra | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Deadly Wish,Deadly Wish,C?n ti?ng Anh nghi v?n: Deadly; Wish | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Paranoid Hope,Paranoid Hope,C?n ti?ng Anh nghi v?n: Hope; Paranoid | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cursed Town,Cursed Town,C?n ti?ng Anh nghi v?n: Cursed; Town | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Endless Dream,Endless Dream,C?n ti?ng Anh nghi v?n: Dream; Endless | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Brief Respite,Brief Respite,C?n ti?ng Anh nghi v?n: Brief; Respite | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Exorcism Ritual,Exorcism Ritual,C?n ti?ng Anh nghi v?n: Exorcism; Ritual | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Abyssal Gaze,Abyssal Gaze,C?n ti?ng Anh nghi v?n: Abyssal; Gaze | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tangled Fate,Tangled Fate,C?n ti?ng Anh nghi v?n: Fate; Tangled | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Impermanence Heron,Impermanence Heron,C?n ti?ng Anh nghi v?n: Heron; Impermanence | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tempest Mephis,Tempest Mephis,C?n ti?ng Anh nghi v?n: Mephis; Tempest | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thundering Mephis,Thundering Mephis,C?n ti?ng Anh nghi v?n: Mephis; Thundering | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chest Mimic,Chest Mimic,C?n ti?ng Anh nghi v?n: Chest; Mimic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Feilian Beringal,Feilian Beringal,C?n ti?ng Anh nghi v?n: Beringal; Feilian | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lampylumen Myriad,Lampylumen Myriad,C?n ti?ng Anh nghi v?n: Lampylumen; Myriad | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Restoration Station,Restoration Station,C?n ti?ng Anh nghi v?n: Restoration; Station | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Flight Point,Flight Point,C?n ti?ng Anh nghi v?n: Flight; Point | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Threat Elimination,Threat Elimination,C?n ti?ng Anh nghi v?n: Elimination; Threat | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cubie Derby,Cubie Derby,C?n ti?ng Anh nghi v?n: Cubie; Derby | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Jinhsi Cube,Jinhsi Cube,C?n ti?ng Anh nghi v?n: Cube; Jinhsi | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Changli Cube,Changli Cube,C?n ti?ng Anh nghi v?n: Changli; Cube | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Calcharo Cube,Calcharo Cube,C?n ti?ng Anh nghi v?n: Calcharo; Cube | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shorekeeper Cube,Shorekeeper Cube,C?n ti?ng Anh nghi v?n: Cube; Shorekeeper | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Camellya Cube,Camellya Cube,C?n ti?ng Anh nghi v?n: Camellya; Cube | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Carlotta Cube,Carlotta Cube,C?n ti?ng Anh nghi v?n: Carlotta; Cube | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Roccia Cube,Roccia Cube,C?n ti?ng Anh nghi v?n: Cube; Roccia | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Brant Cube,Brant Cube,C?n ti?ng Anh nghi v?n: Brant; Cube | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cantarella Cube,Cantarella Cube,C?n ti?ng Anh nghi v?n: Cantarella; Cube | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Zani Cube,Zani Cube,C?n ti?ng Anh nghi v?n: Cube; Zani | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cartethyia Cube,Cartethyia Cube,C?n ti?ng Anh nghi v?n: Cartethyia; Cube | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Phoebe Cube,Phoebe Cube,C?n ti?ng Anh nghi v?n: Cube; Phoebe | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Final - 1st Half,Final - 1st Half,C?n ti?ng Anh nghi v?n: Final; Half | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Final - 2nd Half,Final - 2nd Half,C?n ti?ng Anh nghi v?n: Final; Half | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Watch Replay,Watch Replay,C?n ti?ng Anh nghi v?n: Replay; Watch | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Final - 1st Half,Final - 1st Half,C?n ti?ng Anh nghi v?n: Final; Half | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Final - 2nd Half,Final - 2nd Half,C?n ti?ng Anh nghi v?n: Final; Half | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cube Advanced,Cube Advanced,C?n ti?ng Anh nghi v?n: Advanced; Cube | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Total Popularity,Total Popularity,C?n ti?ng Anh nghi v?n: Popularity; Total | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Underdog Odds,Underdog Odds,C?n ti?ng Anh nghi v?n: Odds; Underdog | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Popularity Ratio,Popularity Ratio,C?n ti?ng Anh nghi v?n: Popularity; Ratio | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Total Popularity,Total Popularity,C?n ti?ng Anh nghi v?n: Popularity; Total | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Underdog Odds,Underdog Odds,C?n ti?ng Anh nghi v?n: Odds; Underdog | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Support Underdog Odds,Hỗ Trợ Underdog Odds,C?n ti?ng Anh nghi v?n: Odds; Underdog | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Popularity Changes,Popularity Changes,C?n ti?ng Anh nghi v?n: Changes; Popularity | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Race Stage,Race Stage,C?n ti?ng Anh nghi v?n: Race; Stage | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cube Ranking,Cube Ranking,C?n ti?ng Anh nghi v?n: Cube; Ranking | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Popularity Changes,Popularity Changes,C?n ti?ng Anh nghi v?n: Changes; Popularity | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Correct Predictions,Correct Predictions,C?n ti?ng Anh nghi v?n: Correct; Predictions | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Total Popularity,Total Popularity,C?n ti?ng Anh nghi v?n: Popularity; Total | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Daily Tasks,Daily Tasks,C?n ti?ng Anh nghi v?n: Daily; Tasks | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
In Progress,In Progress,C?n ti?ng Anh nghi v?n: In; Progress | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Saving Available,Saving Available,C?n ti?ng Anh nghi v?n: Available; Saving | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cube Exclusive,Cube Exclusive,C?n ti?ng Anh nghi v?n: Cube; Exclusive | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Universal Text,Universal Text,C?n ti?ng Anh nghi v?n: Text; Universal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Collective Future,Collective Future,C?n ti?ng Anh nghi v?n: Collective; Future | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Solo Extravaganza,Solo Extravaganza,C?n ti?ng Anh nghi v?n: Extravaganza; Solo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Upper Hand,Upper Hand,C?n ti?ng Anh nghi v?n: Hand; Upper | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Snatch Then Grab,Snatch Vậy thì Grab,C?n ti?ng Anh nghi v?n: Grab; Snatch | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Plot Twist,Plot Twist,C?n ti?ng Anh nghi v?n: Plot; Twist | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cloud Platformer,Cloud Platformer,C?n ti?ng Anh nghi v?n: Cloud; Platformer | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dream Patrol,Dream Patrol,C?n ti?ng Anh nghi v?n: Dream; Patrol | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Resurfaced Past,Resurfaced Past,C?n ti?ng Anh nghi v?n: Past; Resurfaced | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Action Order,Action Order,C?n ti?ng Anh nghi v?n: Action; Order | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tarnished Sword Tomb,Tarnished Kiếm Tomb,C?n ti?ng Anh nghi v?n: Tarnished; Tomb | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tarnished Sword Tomb,Tarnished Kiếm Tomb,C?n ti?ng Anh nghi v?n: Tarnished; Tomb | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tarnished Sword Tomb,Tarnished Kiếm Tomb,C?n ti?ng Anh nghi v?n: Tarnished; Tomb | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Incomplete Log,Incomplete Log,C?n ti?ng Anh nghi v?n: Incomplete; Log | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thermes Baths,Thermes Baths,C?n ti?ng Anh nghi v?n: Baths; Thermes | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Experiment Records,Experiment Records,C?n ti?ng Anh nghi v?n: Experiment; Records | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Vampire demo level01,Vampire demo level01,C?n ti?ng Anh nghi v?n: demo; Vampire | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Vampire demo level02,Vampire demo level02,C?n ti?ng Anh nghi v?n: demo; Vampire | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Vampire demo level03,Vampire demo level03,C?n ti?ng Anh nghi v?n: demo; Vampire | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Vampire demo level04,Vampire demo level04,C?n ti?ng Anh nghi v?n: demo; Vampire | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Vampire demo level05,Vampire demo level05,C?n ti?ng Anh nghi v?n: demo; Vampire | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Vampire demo level06,Vampire demo level06,C?n ti?ng Anh nghi v?n: demo; Vampire | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Vampire demo level07,Vampire demo level07,C?n ti?ng Anh nghi v?n: demo; Vampire | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Polyphone Orchestration,Polyphone Orchestration,C?n ti?ng Anh nghi v?n: Orchestration; Polyphone | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Triptych Chests,Triptych Chests,C?n ti?ng Anh nghi v?n: Chests; Triptych | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Pipeline Maintenance,Pipeline Maintenance,C?n ti?ng Anh nghi v?n: Maintenance; Pipeline | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Atilius Canyon,Atilius Canyon,C?n ti?ng Anh nghi v?n: Atilius; Canyon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tetragon Temple,Tetragon Temple,C?n ti?ng Anh nghi v?n: Temple; Tetragon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
