en_source,vn_translate,loi_du_doan
Discarded Log I,Nhật ký Bị Loại I,C?n ti?ng Anh nghi v?n: I | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Discarded Log II,Nhật ký Bị Loại II,C?n ti?ng Anh nghi v?n: II | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lias,Lias,C?n ti?ng Anh nghi v?n: Lias | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sestan,Sestan,C?n ti?ng Anh nghi v?n: Sestan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Becker,Becker,C?n ti?ng Anh nghi v?n: Becker | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Emmie,Emmie,C?n ti?ng Anh nghi v?n: Emmie | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Luncius,Luncius,C?n ti?ng Anh nghi v?n: Luncius | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Silno,Silno,C?n ti?ng Anh nghi v?n: Silno | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lianna,Lianna,C?n ti?ng Anh nghi v?n: Lianna | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Dole,Dole,C?n ti?ng Anh nghi v?n: Dole | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ecks,Ecks,C?n ti?ng Anh nghi v?n: Ecks | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ickhard,Ickhard,C?n ti?ng Anh nghi v?n: Ickhard | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Charlene,Charlene,C?n ti?ng Anh nghi v?n: Charlene | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Arthus,Arthus,C?n ti?ng Anh nghi v?n: Arthus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Qingzhao,Qingzhao,C?n ti?ng Anh nghi v?n: Qingzhao | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Germain,Germain,C?n ti?ng Anh nghi v?n: Germain | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Cindra,Cindra,C?n ti?ng Anh nghi v?n: Cindra | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Meredia,Meredia,C?n ti?ng Anh nghi v?n: Meredia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Keny,Keny,C?n ti?ng Anh nghi v?n: Keny | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Miks,Miks,C?n ti?ng Anh nghi v?n: Miks | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Anson,Anson,C?n ti?ng Anh nghi v?n: Anson | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mingwu,Mingwu,C?n ti?ng Anh nghi v?n: Mingwu | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Qiulin,Qiulin,C?n ti?ng Anh nghi v?n: Qiulin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Terry,Terry,C?n ti?ng Anh nghi v?n: Terry | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lilith,Lilith,C?n ti?ng Anh nghi v?n: Lilith | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Donners,Donners,C?n ti?ng Anh nghi v?n: Donners | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Althea,Althea,C?n ti?ng Anh nghi v?n: Althea | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Nue,Nue,C?n ti?ng Anh nghi v?n: Nue | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Fabiano,Fabiano,C?n ti?ng Anh nghi v?n: Fabiano | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Frigga,Frigga,C?n ti?ng Anh nghi v?n: Frigga | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gracia,Gracia,C?n ti?ng Anh nghi v?n: Gracia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gianfranco,Gianfranco,C?n ti?ng Anh nghi v?n: Gianfranco | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ebersole,Ebersole,C?n ti?ng Anh nghi v?n: Ebersole | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Wuchen,Wuchen,C?n ti?ng Anh nghi v?n: Wuchen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Belucci,Belucci,C?n ti?ng Anh nghi v?n: Belucci | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Helsing,Helsing,C?n ti?ng Anh nghi v?n: Helsing | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Eikroyd,Eikroyd,C?n ti?ng Anh nghi v?n: Eikroyd | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Chevi,Chevi,C?n ti?ng Anh nghi v?n: Chevi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Amison,Amison,C?n ti?ng Anh nghi v?n: Amison | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Samborg,Samborg,C?n ti?ng Anh nghi v?n: Samborg | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Tinafi,Tinafi,C?n ti?ng Anh nghi v?n: Tinafi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Yuna,Yuna,C?n ti?ng Anh nghi v?n: Yuna | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Greta,Greta,C?n ti?ng Anh nghi v?n: Greta | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Levona,Levona,C?n ti?ng Anh nghi v?n: Levona | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Dion,Dion,C?n ti?ng Anh nghi v?n: Dion | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Anakis,Anakis,C?n ti?ng Anh nghi v?n: Anakis | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Chapul,Chapul,C?n ti?ng Anh nghi v?n: Chapul | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Bradley,Bradley,C?n ti?ng Anh nghi v?n: Bradley | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Silverstein,Silverstein,C?n ti?ng Anh nghi v?n: Silverstein | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Shannon,Shannon,C?n ti?ng Anh nghi v?n: Shannon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
??? (Lynae),??? (Lynae),C?n ti?ng Anh nghi v?n: Lynae | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Nochard,Nochard,C?n ti?ng Anh nghi v?n: Nochard | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Enaru,Enaru,C?n ti?ng Anh nghi v?n: Enaru | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Dawn,Dawn,C?n ti?ng Anh nghi v?n: Dawn | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Davin,Davin,C?n ti?ng Anh nghi v?n: Davin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Baug,Baug,C?n ti?ng Anh nghi v?n: Baug | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Bryan,Bryan,C?n ti?ng Anh nghi v?n: Bryan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sydney,Sydney,C?n ti?ng Anh nghi v?n: Sydney | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lindsey,Lindsey,C?n ti?ng Anh nghi v?n: Lindsey | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Fleming,Fleming,C?n ti?ng Anh nghi v?n: Fleming | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Laheer,Laheer,C?n ti?ng Anh nghi v?n: Laheer | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Nigel,Nigel,C?n ti?ng Anh nghi v?n: Nigel | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Petrah,Petrah,C?n ti?ng Anh nghi v?n: Petrah | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Richardson,Richardson,C?n ti?ng Anh nghi v?n: Richardson | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Moritz,Moritz,C?n ti?ng Anh nghi v?n: Moritz | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Monopod,Monopod,C?n ti?ng Anh nghi v?n: Monopod | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Strauss,Strauss,C?n ti?ng Anh nghi v?n: Strauss | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Songdis,Songdis,C?n ti?ng Anh nghi v?n: Songdis | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Songdis,Songdis,C?n ti?ng Anh nghi v?n: Songdis | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Rubia,Rubia,C?n ti?ng Anh nghi v?n: Rubia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Pikjo,Pikjo,C?n ti?ng Anh nghi v?n: Pikjo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Erio,Erio,C?n ti?ng Anh nghi v?n: Erio | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sena,Sena,C?n ti?ng Anh nghi v?n: Sena | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Pikbo,Pikbo,C?n ti?ng Anh nghi v?n: Pikbo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Dagdir,Dagdir,C?n ti?ng Anh nghi v?n: Dagdir | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hiroyuki,Hiroyuki,C?n ti?ng Anh nghi v?n: Hiroyuki | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Fassdorf,Fassdorf,C?n ti?ng Anh nghi v?n: Fassdorf | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mechascout,Mechascout,C?n ti?ng Anh nghi v?n: Mechascout | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Qiangong,Qiangong,C?n ti?ng Anh nghi v?n: Qiangong | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Nagasawa,Nagasawa,C?n ti?ng Anh nghi v?n: Nagasawa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Grant,Grant,C?n ti?ng Anh nghi v?n: Grant | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Berson,Berson,C?n ti?ng Anh nghi v?n: Berson | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Caryl,Caryl,C?n ti?ng Anh nghi v?n: Caryl | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Miles,Miles,C?n ti?ng Anh nghi v?n: Miles | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mayo,Mayo,C?n ti?ng Anh nghi v?n: Mayo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Klein,Klein,C?n ti?ng Anh nghi v?n: Klein | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mortis,Mortis,C?n ti?ng Anh nghi v?n: Mortis | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Selna,Selna,C?n ti?ng Anh nghi v?n: Selna | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ouming,Ouming,C?n ti?ng Anh nghi v?n: Ouming | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Pagasa,Pagasa,C?n ti?ng Anh nghi v?n: Pagasa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Jixing,Jixing,C?n ti?ng Anh nghi v?n: Jixing | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Schwartz,Schwartz,C?n ti?ng Anh nghi v?n: Schwartz | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lyla,Lyla,C?n ti?ng Anh nghi v?n: Lyla | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hammond,Hammond,C?n ti?ng Anh nghi v?n: Hammond | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ellave,Ellave,C?n ti?ng Anh nghi v?n: Ellave | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lyan,Lyan,C?n ti?ng Anh nghi v?n: Lyan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Vennik,Vennik,C?n ti?ng Anh nghi v?n: Vennik | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Kalen,Kalen,C?n ti?ng Anh nghi v?n: Kalen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Colin,Colin,C?n ti?ng Anh nghi v?n: Colin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Heimdall,Heimdall,C?n ti?ng Anh nghi v?n: Heimdall | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Laliah,Laliah,C?n ti?ng Anh nghi v?n: Laliah | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Yixin,Yixin,C?n ti?ng Anh nghi v?n: Yixin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Pippi,Pippi,C?n ti?ng Anh nghi v?n: Pippi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Celo,Celo,C?n ti?ng Anh nghi v?n: Celo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Jode,Jode,C?n ti?ng Anh nghi v?n: Jode | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Buenda,Buenda,C?n ti?ng Anh nghi v?n: Buenda | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Cass,Cass,C?n ti?ng Anh nghi v?n: Cass | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mayo,Mayo,C?n ti?ng Anh nghi v?n: Mayo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Zeon,Zeon,C?n ti?ng Anh nghi v?n: Zeon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Outcast Leader,Thủ lĩnh Outcast,C?n ti?ng Anh nghi v?n: Outcast | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mechascout (?),Mechascout (?),C?n ti?ng Anh nghi v?n: Mechascout | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Dari,Dari,C?n ti?ng Anh nghi v?n: Dari | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Shion,Shion,C?n ti?ng Anh nghi v?n: Shion | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Pyak,Pyak,C?n ti?ng Anh nghi v?n: Pyak | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Rachel,Rachel,C?n ti?ng Anh nghi v?n: Rachel | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Piers,Piers,C?n ti?ng Anh nghi v?n: Piers | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Montos,Montos,C?n ti?ng Anh nghi v?n: Montos | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Perley,Perley,C?n ti?ng Anh nghi v?n: Perley | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Rick,Rick,C?n ti?ng Anh nghi v?n: Rick | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Rodd,Rodd,C?n ti?ng Anh nghi v?n: Rodd | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Distant Voice,Distant Giọng nói,C?n ti?ng Anh nghi v?n: Distant | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gianluca,Gianluca,C?n ti?ng Anh nghi v?n: Gianluca | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Chengxi,Chengxi,C?n ti?ng Anh nghi v?n: Chengxi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Kastelton,Kastelton,C?n ti?ng Anh nghi v?n: Kastelton | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Quinones,Quinones,C?n ti?ng Anh nghi v?n: Quinones | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Deasmund,Deasmund,C?n ti?ng Anh nghi v?n: Deasmund | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Tisdale,Tisdale,C?n ti?ng Anh nghi v?n: Tisdale | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Solveig,Solveig,C?n ti?ng Anh nghi v?n: Solveig | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gorm,Gorm,C?n ti?ng Anh nghi v?n: Gorm | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Peder,Peder,C?n ti?ng Anh nghi v?n: Peder | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Zakarias,Zakarias,C?n ti?ng Anh nghi v?n: Zakarias | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hagner,Hagner,C?n ti?ng Anh nghi v?n: Hagner | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Farren,Farren,C?n ti?ng Anh nghi v?n: Farren | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Dessel,Dessel,C?n ti?ng Anh nghi v?n: Dessel | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Timo,Timo,C?n ti?ng Anh nghi v?n: Timo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Chongshan,Chongshan,C?n ti?ng Anh nghi v?n: Chongshan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Derrin,Derrin,C?n ti?ng Anh nghi v?n: Derrin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Akira,Akira,C?n ti?ng Anh nghi v?n: Akira | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Oto,Oto,C?n ti?ng Anh nghi v?n: Oto | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Petra,Petra,C?n ti?ng Anh nghi v?n: Petra | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Albie,Albie,C?n ti?ng Anh nghi v?n: Albie | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Darius,Darius,C?n ti?ng Anh nghi v?n: Darius | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Miguel,Miguel,C?n ti?ng Anh nghi v?n: Miguel | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Zorah,Zorah,C?n ti?ng Anh nghi v?n: Zorah | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
