en_source,vn_translate,loi_du_doan
Rover - Signature Outfit,Rover - Signature Trang phục,C?n ti?ng Anh nghi v?n: Signature | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
I'll Show You the Mech,Tôi sẽ cho bạn xem Mech,C?n ti?ng Anh nghi v?n: Mech | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
The Film-Loving Ghost Miko,Miko Ma Yêu Phim,C?n ti?ng Anh nghi v?n: Miko | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
The Azure Echoes,The Azure Echoes,C?n ti?ng Anh nghi v?n: Azure | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Interact with Lynae after completing the prerequisite event (16:00-18:00),Tương tác với Lynae sau khi hoàn thành sự kiện tiên quyết (16:00-18:00),C?n ti?ng Anh nghi v?n: Lynae | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Interact with Mornye after completing the prerequisite event (14:00-16:00),Tương tác với Mornye sau khi hoàn thành sự kiện tiền đề (14:00-16:00),C?n ti?ng Anh nghi v?n: Mornye | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Interact with Lucilla after completing the prerequisite event (8:00-10:00),Tương tác với Lucilla sau khi hoàn thành sự kiện tiền đề (8:00-10:00),C?n ti?ng Anh nghi v?n: Lucilla | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Acolyte with the Pearl Earrings,Acolyte Với Bông Tai Ngọc Trai,C?n ti?ng Anh nghi v?n: Acolyte | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Goal 1: Reach and maintain Battle Rank S or above for 8s,Mục tiêu 1: Đạt và duy trì Hạng Chiến Đấu S trở lên trong 8 giây,C?n ti?ng Anh nghi v?n: S | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Goal 1: Reach and maintain Battle Rank S or above for 8s,Mục tiêu 1: Đạt và duy trì Hạng Chiến Đấu S trở lên trong 8 giây,C?n ti?ng Anh nghi v?n: S | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Goal 1: Reach and maintain Battle Rank S or above for 8s,Mục tiêu 1: Đạt và duy trì Hạng Chiến Đấu S trở lên trong 8 giây,C?n ti?ng Anh nghi v?n: S | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Goal 1: Reach and maintain Battle Rank S or above for 6s,Mục tiêu 1: Đạt và duy trì Hạng Chiến Đấu S trở lên trong 6 giây,C?n ti?ng Anh nghi v?n: S | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Goal 1: Reach and maintain Battle Rank S or above for 6s,Mục tiêu 1: Đạt và duy trì Hạng Chiến Đấu S trở lên trong 6 giây,C?n ti?ng Anh nghi v?n: S | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Goal 2: Stun Sabyr Boars by making them run into obstacles 2 times,Mục tiêu 2: Làm cho Sabyr Boar choáng bằng cách đâm vào chướng ngại vật 2 lần,C?n ti?ng Anh nghi v?n: Sabyr | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Goal 1: Reach Battle Rank S for more than 8s,Mục tiêu 1: Đạt và duy trì Cấp Độ Chiến Đấu S trong hơn 8 giây,C?n ti?ng Anh nghi v?n: S | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Goal 2: Stun Sabyr Boars by making them run into obstacles 2 times,Mục tiêu 2: Làm cho Sabyr Boar choáng bằng cách đâm vào chướng ngại vật 2 lần,C?n ti?ng Anh nghi v?n: Sabyr | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Goal 1: Reach and maintain Battle Rank S or above for 6s,Mục tiêu 1: Đạt và duy trì Hạng Chiến Đấu S trở lên trong 6 giây,C?n ti?ng Anh nghi v?n: S | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Goal 1: Reach and maintain Battle Rank S or above for 8s,Mục tiêu 1: Đạt và duy trì Hạng Chiến Đấu S trở lên trong 8 giây,C?n ti?ng Anh nghi v?n: S | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Goal 1: Reach and maintain Battle Rank S or above for 8s,Mục tiêu 1: Đạt và duy trì Hạng Chiến Đấu S trở lên trong 8 giây,C?n ti?ng Anh nghi v?n: S | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Goal 3: Do not get hit by rocks thrown by the Kerasaur,Mục tiêu 3: Không bị trúng đá do Kerasaur Dodgem,C?n ti?ng Anh nghi v?n: Kerasaur | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Goal 1: Reach and maintain Battle Rank SS or above for 10s,Mục tiêu 1: Đạt và duy trì Cấp Độ Chiến Đấu SS trở lên trong 10 giây,C?n ti?ng Anh nghi v?n: SS | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Goal 3: Do not get hit by rocks thrown by the Kerasaur,Mục tiêu 3: Không bị trúng đá do Kerasaur Dodgem,C?n ti?ng Anh nghi v?n: Kerasaur | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Support a Cube and confirm the result of 1 match in the event page,Hỗ trợ một Cube và xác nhận kết quả 1 trận trong trang sự kiện,C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Support a Cube and confirm the result of 2 matches in the event page,Hỗ trợ một Cube và xác nhận kết quả 2 trận trong trang sự kiện,C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Support a Cube and confirm the result of 3 matches in the event page,Hỗ trợ một Cube và xác nhận kết quả 3 trận trong trang sự kiện,C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Support a Cube and confirm the result of 4 matches in the event page,Hỗ trợ một Cube và xác nhận kết quả 4 trận trong trang sự kiện,C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Support a Cube and confirm the result of 5 matches in the event page,Ủng hộ một Cube và xác nhận kết quả 5 trận trong trang sự kiện,C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Support a Cube and confirm the result of 6 matches in the event page,Ủng hộ một Cube và xác nhận kết quả 6 trận trong trang sự kiện,C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Support a Cube and confirm the result of 7 matches in the event page,Ủng hộ một Cube và xác nhận kết quả 7 trận trong trang sự kiện,C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Support a Cube and confirm the result of 8 matches in the event page,Ủng hộ một Cube và xác nhận kết quả 8 trận trong trang sự kiện,C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Support a Cube and confirm the result of 9 matches in the event page,Ủng hộ một Cube và xác nhận kết quả 9 trận trong trang sự kiện,C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Support a Cube and confirm the result of 10 matches in the event page,Ủng hộ một Cube và xác nhận kết quả 10 trận trong trang sự kiện,C?n ti?ng Anh nghi v?n: Cube | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
The Sentinel Protects,The Sentinel Protects,C?n ti?ng Anh nghi v?n: Protects | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Lahai-Roi: Tape of Last Words Collector,Lahai-Roi: Người Thu Thập Băng Cuối Cùng,C?n ti?ng Anh nghi v?n: Lahai | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
The Film-Loving Ghost Miko,Miko Ma Yêu Phim,C?n ti?ng Anh nghi v?n: Miko | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Next Stop: Lahai-Roi,Điểm Đến Tiếp Theo: Lahai-Roi,C?n ti?ng Anh nghi v?n: Lahai | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Her mom recorded all the Wooly Warrior's adventures,Mẹ cô bé đã ghi lại tất cả những cuộc phiêu lưu của Wooly Warrior,C?n ti?ng Anh nghi v?n: Wooly | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
I still can't believe the Tacet Discords showed signs of cooperation…,Tôi vẫn không thể tin được Tacet Discords lại có dấu hiệu hợp tác…,C?n ti?ng Anh nghi v?n: Discords | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Haha… Let's see how this plays out,Haha… Để xem mọi chuyện sẽ diễn ra thế nào,C?n ti?ng Anh nghi v?n: Haha | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Whoa, so Grisoni fulfilled Strozzia's wish and its own in the end…","Ồ, hóa ra Grisoni đã thực hiện được nguyện vọng của Strozzia và cả của chính nó…",C?n ti?ng Anh nghi v?n: Grisoni | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Tacet Discords have appeared in the city without the slightest forewarning—,Tacet Discords đột nhiên xuất hiện trong thành phố mà không hề có bất kỳ dấu hiệu báo trước nào—,C?n ti?ng Anh nghi v?n: Discords | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"It was Unity that saved us, just as the revelation foretold…","Chính Unity đã cứu chúng ta, đúng như lời tiên tri đã nói…",C?n ti?ng Anh nghi v?n: Unity | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"The newer paper used updated Tacetite purification tech, so the samples were way purer…",Bài mới dùng công nghệ tinh chế Tacetite cập nhật nên mẫu thử tinh khiết hơn nhiều…,C?n ti?ng Anh nghi v?n: Tacetite | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
I never knew the Soliskin carried such an important duty…,Tôi không ngờ Soliskin lại mang một nhiệm vụ quan trọng đến vậy…,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
All first-time visitors to Lahai-Roi—,Tất cả những ai lần đầu đến Lahai-Roi—,C?n ti?ng Anh nghi v?n: Lahai | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"I wanted to create a mech to protect everyone, but put people in danger instead…","Tôi muốn tạo ra một mech để bảo vệ mọi người, nhưng lại đẩy họ vào nguy hiểm…",C?n ti?ng Anh nghi v?n: mech | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Just grab somebody and ask for directions to the cassette burning room,Chỉ cần bắt ai đó và hỏi đường đến phòng ghi băng cassette,C?n ti?ng Anh nghi v?n: cassette | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Please, Miss Zahira… d-don't tease me like that…",Xin cô Zahira… đ-đừng trêu chọc em như vậy…,C?n ti?ng Anh nghi v?n: Zahira | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
People built a home here on Lahai-Roi's frostlands with their own hands…,Mọi người đã tự tay xây dựng một mái ấm ở vùng đất băng giá Lahai-Roi…,C?n ti?ng Anh nghi v?n: Lahai | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"A few days ago, Ahab summoned me to take helm of this fine vessel…","Mấy hôm trước, Ahab gọi ta lên để nắm lái con tàu tuyệt vời này…",C?n ti?ng Anh nghi v?n: Ahab | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Speaking of which, I've never been to the Sanguis Plateaus myself…","Nhân tiện, bản thân tôi chưa bao giờ đến Cao nguyên Sanguis…",C?n ti?ng Anh nghi v?n: Sanguis | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Septimont feels so different from Ragunna…,Septimont thật khác biệt so với Ragunna…,C?n ti?ng Anh nghi v?n: so | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Including what's happening with the ""Séance Society""…","Bao gồm cả những gì đang xảy ra với ""Séance Society""…",C?n ti?ng Anh nghi v?n: Society | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"So, everything I've been through with Iuno…",Vậy là tất cả những gì con đã trải qua cùng Iuno…,C?n ti?ng Anh nghi v?n: Iuno | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Thundering Mephis… The rain brought it back to life, crushing our transport…","Mephis Sấm Sét… Cơn mưa đã hồi sinh nó, nghiền nát đoàn vận tải của chúng ta…",C?n ti?ng Anh nghi v?n: Mephis | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Dock the boat and deliver the catches to Dana,Cập bến và giao hải sản cho Dana,C?n ti?ng Anh nghi v?n: Dana | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Head to the Black Shores' underground,Đến khu ngầm Black Shores,C?n ti?ng Anh nghi v?n: Black | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Echo Challenge: Cruisewing- mobile circle,Thử thách Echo: Cruisewing - vòng tròn di động,C?n ti?ng Anh nghi v?n: Cruisewing | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
Student by the Arcade,Học sinh gần Khu Arcade,C?n ti?ng Anh nghi v?n: Arcade | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
