en_source,vn_translate,loi_du_doan
Lunite Purchase 2x First Top-up Reset,Nạp Lần Đầu 2x Lunite - Đặt lại,C?n ti?ng Anh nghi v?n: Lunite | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
PRAGMATA,PRAGMATA,C?n ti?ng Anh nghi v?n: PRAGMATA | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sonata: Wishes of Quiet Snowfall,Sonata: Lời Nguyện Ước Tuyết Yên Tĩnh,C?n ti?ng Anh nghi v?n: Sonata | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Accessories,Accessories,C?n ti?ng Anh nghi v?n: Accessories | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Accessories,Accessories,C?n ti?ng Anh nghi v?n: Accessories | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Blueprint,Blueprint,C?n ti?ng Anh nghi v?n: Blueprint | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Failed,Failed,C?n ti?ng Anh nghi v?n: Failed | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Thank—,Thank—,C?n ti?ng Anh nghi v?n: Thank | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ashinohara…,Ashinohara…,C?n ti?ng Anh nghi v?n: Ashinohara | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
<color=#ffffff>Pharmacy Store</color>,<color=#ffffff>Pharmacy Cửa hàng</color>,C?n ti?ng Anh nghi v?n: Pharmacy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
An'ke,An'ke,C?n ti?ng Anh nghi v?n: An'ke | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Yangyang,Yangyang,C?n ti?ng Anh nghi v?n: Yangyang | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gulpuff,Gulpuff,C?n ti?ng Anh nghi v?n: Gulpuff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gulpuff,Gulpuff,C?n ti?ng Anh nghi v?n: Gulpuff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gulpuff,Gulpuff,C?n ti?ng Anh nghi v?n: Gulpuff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gulpuff,Gulpuff,C?n ti?ng Anh nghi v?n: Gulpuff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Cruisewing,Cruisewing,C?n ti?ng Anh nghi v?n: Cruisewing | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Cruisewing,Cruisewing,C?n ti?ng Anh nghi v?n: Cruisewing | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Cruisewing,Cruisewing,C?n ti?ng Anh nghi v?n: Cruisewing | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Cruisewing,Cruisewing,C?n ti?ng Anh nghi v?n: Cruisewing | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Excarat,Excarat,C?n ti?ng Anh nghi v?n: Excarat | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Excarat,Excarat,C?n ti?ng Anh nghi v?n: Excarat | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Excarat,Excarat,C?n ti?ng Anh nghi v?n: Excarat | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Excarat,Excarat,C?n ti?ng Anh nghi v?n: Excarat | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hooscamp,Hooscamp,C?n ti?ng Anh nghi v?n: Hooscamp | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hooscamp,Hooscamp,C?n ti?ng Anh nghi v?n: Hooscamp | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hooscamp,Hooscamp,C?n ti?ng Anh nghi v?n: Hooscamp | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hooscamp,Hooscamp,C?n ti?ng Anh nghi v?n: Hooscamp | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hoochief,Hoochief,C?n ti?ng Anh nghi v?n: Hoochief | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hoochief,Hoochief,C?n ti?ng Anh nghi v?n: Hoochief | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hoochief,Hoochief,C?n ti?ng Anh nghi v?n: Hoochief | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hoochief,Hoochief,C?n ti?ng Anh nghi v?n: Hoochief | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gleamtender,Gleamtender,C?n ti?ng Anh nghi v?n: Gleamtender | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gleamtender,Gleamtender,C?n ti?ng Anh nghi v?n: Gleamtender | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gleamtender,Gleamtender,C?n ti?ng Anh nghi v?n: Gleamtender | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gleamtender,Gleamtender,C?n ti?ng Anh nghi v?n: Gleamtender | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Chaserazor,Chaserazor,C?n ti?ng Anh nghi v?n: Chaserazor | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Chaserazor,Chaserazor,C?n ti?ng Anh nghi v?n: Chaserazor | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Chaserazor,Chaserazor,C?n ti?ng Anh nghi v?n: Chaserazor | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Chaserazor,Chaserazor,C?n ti?ng Anh nghi v?n: Chaserazor | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Chirpuff,Chirpuff,C?n ti?ng Anh nghi v?n: Chirpuff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Chirpuff,Chirpuff,C?n ti?ng Anh nghi v?n: Chirpuff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Chirpuff,Chirpuff,C?n ti?ng Anh nghi v?n: Chirpuff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Chirpuff,Chirpuff,C?n ti?ng Anh nghi v?n: Chirpuff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Yangyang,Yangyang,C?n ti?ng Anh nghi v?n: Yangyang | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Chixia,Chixia,C?n ti?ng Anh nghi v?n: Chixia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
San'hua,San'hua,C?n ti?ng Anh nghi v?n: San'hua | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Taoqi,Taoqi,C?n ti?ng Anh nghi v?n: Taoqi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Bailian,Bailian,C?n ti?ng Anh nghi v?n: Bailian | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
An'ke,An'ke,C?n ti?ng Anh nghi v?n: An'ke | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Danjin,Danjin,C?n ti?ng Anh nghi v?n: Danjin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Aalto,Aalto,C?n ti?ng Anh nghi v?n: Aalto | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Taoqi,Taoqi,C?n ti?ng Anh nghi v?n: Taoqi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Yangyang,Yangyang,C?n ti?ng Anh nghi v?n: Yangyang | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Yangyang,Yangyang,C?n ti?ng Anh nghi v?n: Yangyang | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
San'hua,San'hua,C?n ti?ng Anh nghi v?n: San'hua | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
R,R,C?n ti?ng Anh nghi v?n: R | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Triumph,Triumph,C?n ti?ng Anh nghi v?n: Triumph | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Bailian,Bailian,C?n ti?ng Anh nghi v?n: Bailian | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
An'ke,An'ke,C?n ti?ng Anh nghi v?n: An'ke | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Taoqi,Taoqi,C?n ti?ng Anh nghi v?n: Taoqi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
San'hua,San'hua,C?n ti?ng Anh nghi v?n: San'hua | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Taoqi,Taoqi,C?n ti?ng Anh nghi v?n: Taoqi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Danjin,Danjin,C?n ti?ng Anh nghi v?n: Danjin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Chixia,Chixia,C?n ti?ng Anh nghi v?n: Chixia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Yangyang,Yangyang,C?n ti?ng Anh nghi v?n: Yangyang | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Aalto,Aalto,C?n ti?ng Anh nghi v?n: Aalto | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gleamtender,Gleamtender,C?n ti?ng Anh nghi v?n: Gleamtender | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Yangyang,Yangyang,C?n ti?ng Anh nghi v?n: Yangyang | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
San'hua,San'hua,C?n ti?ng Anh nghi v?n: San'hua | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Taoqi,Taoqi,C?n ti?ng Anh nghi v?n: Taoqi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
An'ke?,An'ke?,C?n ti?ng Anh nghi v?n: An'ke | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Scar,Scar,C?n ti?ng Anh nghi v?n: Scar | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Yangyang,Yangyang,C?n ti?ng Anh nghi v?n: Yangyang | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Crownless,Crownless,C?n ti?ng Anh nghi v?n: Crownless | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gleamtender,Gleamtender,C?n ti?ng Anh nghi v?n: Gleamtender | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gleamtender,Gleamtender,C?n ti?ng Anh nghi v?n: Gleamtender | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gleamtender,Gleamtender,C?n ti?ng Anh nghi v?n: Gleamtender | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Aalto,Aalto,C?n ti?ng Anh nghi v?n: Aalto | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
San'hua,San'hua,C?n ti?ng Anh nghi v?n: San'hua | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Taoqi,Taoqi,C?n ti?ng Anh nghi v?n: Taoqi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Focus,Focus,C?n ti?ng Anh nghi v?n: Focus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Focus,Focus,C?n ti?ng Anh nghi v?n: Focus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Focus,Focus,C?n ti?ng Anh nghi v?n: Focus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Focus,Focus,C?n ti?ng Anh nghi v?n: Focus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Focus,Focus,C?n ti?ng Anh nghi v?n: Focus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
chords,chords,C?n ti?ng Anh nghi v?n: chords | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
chords,chords,C?n ti?ng Anh nghi v?n: chords | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
chords,chords,C?n ti?ng Anh nghi v?n: chords | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
chords,chords,C?n ti?ng Anh nghi v?n: chords | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
chords,chords,C?n ti?ng Anh nghi v?n: chords | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Discipline,Discipline,C?n ti?ng Anh nghi v?n: Discipline | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Discipline,Discipline,C?n ti?ng Anh nghi v?n: Discipline | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Discipline,Discipline,C?n ti?ng Anh nghi v?n: Discipline | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Discipline,Discipline,C?n ti?ng Anh nghi v?n: Discipline | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Discipline,Discipline,C?n ti?ng Anh nghi v?n: Discipline | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Judgement,Judgement,C?n ti?ng Anh nghi v?n: Judgement | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Judgement,Judgement,C?n ti?ng Anh nghi v?n: Judgement | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Judgement,Judgement,C?n ti?ng Anh nghi v?n: Judgement | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Judgement,Judgement,C?n ti?ng Anh nghi v?n: Judgement | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Judgement,Judgement,C?n ti?ng Anh nghi v?n: Judgement | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Revelation,Revelation,C?n ti?ng Anh nghi v?n: Revelation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Revelation,Revelation,C?n ti?ng Anh nghi v?n: Revelation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Revelation,Revelation,C?n ti?ng Anh nghi v?n: Revelation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Revelation,Revelation,C?n ti?ng Anh nghi v?n: Revelation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Revelation,Revelation,C?n ti?ng Anh nghi v?n: Revelation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Dance,Dance,C?n ti?ng Anh nghi v?n: Dance | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Dance,Dance,C?n ti?ng Anh nghi v?n: Dance | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Dance,Dance,C?n ti?ng Anh nghi v?n: Dance | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Dance,Dance,C?n ti?ng Anh nghi v?n: Dance | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Dance,Dance,C?n ti?ng Anh nghi v?n: Dance | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hum,Hum,C?n ti?ng Anh nghi v?n: Hum | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hum,Hum,C?n ti?ng Anh nghi v?n: Hum | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hum,Hum,C?n ti?ng Anh nghi v?n: Hum | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hum,Hum,C?n ti?ng Anh nghi v?n: Hum | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hum,Hum,C?n ti?ng Anh nghi v?n: Hum | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Triumph,Triumph,C?n ti?ng Anh nghi v?n: Triumph | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Triumph,Triumph,C?n ti?ng Anh nghi v?n: Triumph | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Triumph,Triumph,C?n ti?ng Anh nghi v?n: Triumph | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Triumph,Triumph,C?n ti?ng Anh nghi v?n: Triumph | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Triumph,Triumph,C?n ti?ng Anh nghi v?n: Triumph | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Oblivion,Oblivion,C?n ti?ng Anh nghi v?n: Oblivion | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Oblivion,Oblivion,C?n ti?ng Anh nghi v?n: Oblivion | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Oblivion,Oblivion,C?n ti?ng Anh nghi v?n: Oblivion | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Oblivion,Oblivion,C?n ti?ng Anh nghi v?n: Oblivion | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Oblivion,Oblivion,C?n ti?ng Anh nghi v?n: Oblivion | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Assemble,Assemble,C?n ti?ng Anh nghi v?n: Assemble | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Assemble,Assemble,C?n ti?ng Anh nghi v?n: Assemble | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Assemble,Assemble,C?n ti?ng Anh nghi v?n: Assemble | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Assemble,Assemble,C?n ti?ng Anh nghi v?n: Assemble | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Assemble,Assemble,C?n ti?ng Anh nghi v?n: Assemble | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Conquer,Conquer,C?n ti?ng Anh nghi v?n: Conquer | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Temper,Temper,C?n ti?ng Anh nghi v?n: Temper | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Conquer,Conquer,C?n ti?ng Anh nghi v?n: Conquer | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Conquer,Conquer,C?n ti?ng Anh nghi v?n: Conquer | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Conquer,Conquer,C?n ti?ng Anh nghi v?n: Conquer | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
R,R,C?n ti?ng Anh nghi v?n: R | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
The Sea Drake.,The Sea Drake.,C?n ti?ng Anh nghi v?n: Drake; Sea | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Thermal-Conduct Concerto,Thermal-Conduct Concerto,C?n ti?ng Anh nghi v?n: Conduct; Thermal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Hot & Cold Concerto,Hot & Cold Concerto,C?n ti?ng Anh nghi v?n: Cold; Hot | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Glacio-Thermo Interference,Glacio-Thermo Interference,C?n ti?ng Anh nghi v?n: Interference; Thermo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Thermo-Electro Interference,Thermo-Electro Interference,C?n ti?ng Anh nghi v?n: Interference; Thermo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Thermo-Aero Interference,Thermo-Aero Interference,C?n ti?ng Anh nghi v?n: Interference; Thermo | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Thermal-Conduct Concerto,Thermal-Conduct Concerto,C?n ti?ng Anh nghi v?n: Conduct; Thermal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Wutherium-related Lightning & molten Tacetite,Sấm sét liên quan Wutherium & Tacetite nóng chảy,C?n ti?ng Anh nghi v?n: Tacetite; Wutherium | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Fusion Dreadmane Minor,Fusion Dreadmane Minor,C?n ti?ng Anh nghi v?n: Dreadmane; Minor | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Minutes of Mourn Guard Commander's Murder,Biên Bản Vụ Ám Sát Chỉ Huy Đội Mourn Guard,C?n ti?ng Anh nghi v?n: Guard; Mourn | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Glacio Topological Prism,Glacio Topological Prism,C?n ti?ng Anh nghi v?n: Prism; Topological | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
Glacio Topological Crystal,Glacio Topological Crystal,C?n ti?ng Anh nghi v?n: Crystal; Topological | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.667 | M?c ??: 12.67
