en_source,vn_translate,loi_du_doan
Camilus,Camilus,C?n ti?ng Anh nghi v?n: Camilus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Aurus,Aurus,C?n ti?ng Anh nghi v?n: Aurus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Maher,Maher,C?n ti?ng Anh nghi v?n: Maher | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Danvers,Danvers,C?n ti?ng Anh nghi v?n: Danvers | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Galby,Galby,C?n ti?ng Anh nghi v?n: Galby | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Katvia,Katvia,C?n ti?ng Anh nghi v?n: Katvia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Kase,Kase,C?n ti?ng Anh nghi v?n: Kase | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Payne,Payne,C?n ti?ng Anh nghi v?n: Payne | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Vero,Vero,C?n ti?ng Anh nghi v?n: Vero | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Olivia,Olivia,C?n ti?ng Anh nghi v?n: Olivia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Cicero,Cicero,C?n ti?ng Anh nghi v?n: Cicero | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Decimus,Decimus,C?n ti?ng Anh nghi v?n: Decimus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ivanck,Ivanck,C?n ti?ng Anh nghi v?n: Ivanck | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Julius,Julius,C?n ti?ng Anh nghi v?n: Julius | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Olet,Olet,C?n ti?ng Anh nghi v?n: Olet | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Calliope,Calliope,C?n ti?ng Anh nghi v?n: Calliope | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Daphne,Daphne,C?n ti?ng Anh nghi v?n: Daphne | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Annika,Annika,C?n ti?ng Anh nghi v?n: Annika | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Emilia,Emilia,C?n ti?ng Anh nghi v?n: Emilia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Brutus,Brutus,C?n ti?ng Anh nghi v?n: Brutus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Hadrian,Hadrian,C?n ti?ng Anh nghi v?n: Hadrian | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Flavia,Flavia,C?n ti?ng Anh nghi v?n: Flavia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Marcella,Marcella,C?n ti?ng Anh nghi v?n: Marcella | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Rolark,Rolark,C?n ti?ng Anh nghi v?n: Rolark | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Stav,Stav,C?n ti?ng Anh nghi v?n: Stav | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gorgo,Gorgo,C?n ti?ng Anh nghi v?n: Gorgo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Euryale,Euryale,C?n ti?ng Anh nghi v?n: Euryale | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Scythina,Scythina,C?n ti?ng Anh nghi v?n: Scythina | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Calanthe,Calanthe,C?n ti?ng Anh nghi v?n: Calanthe | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Quinta,Quinta,C?n ti?ng Anh nghi v?n: Quinta | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Karnak,Karnak,C?n ti?ng Anh nghi v?n: Karnak | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Symmonds,Symmonds,C?n ti?ng Anh nghi v?n: Symmonds | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Fontana,Fontana,C?n ti?ng Anh nghi v?n: Fontana | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Nidi,Nidi,C?n ti?ng Anh nghi v?n: Nidi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lucyla,Lucyla,C?n ti?ng Anh nghi v?n: Lucyla | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Rosa,Rosa,C?n ti?ng Anh nghi v?n: Rosa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lise,Lise,C?n ti?ng Anh nghi v?n: Lise | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Roland,Roland,C?n ti?ng Anh nghi v?n: Roland | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Roland,Roland,C?n ti?ng Anh nghi v?n: Roland | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Silas,Silas,C?n ti?ng Anh nghi v?n: Silas | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Tessala,Tessala,C?n ti?ng Anh nghi v?n: Tessala | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Jana,Jana,C?n ti?ng Anh nghi v?n: Jana | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Verbia,Verbia,C?n ti?ng Anh nghi v?n: Verbia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Aulus,Aulus,C?n ti?ng Anh nghi v?n: Aulus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Aemilia,Aemilia,C?n ti?ng Anh nghi v?n: Aemilia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Laon,Laon,C?n ti?ng Anh nghi v?n: Laon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gnaeus,Gnaeus,C?n ti?ng Anh nghi v?n: Gnaeus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Vibia,Vibia,C?n ti?ng Anh nghi v?n: Vibia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Perseus,Perseus,C?n ti?ng Anh nghi v?n: Perseus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Tita,Tita,C?n ti?ng Anh nghi v?n: Tita | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Cyrus,Cyrus,C?n ti?ng Anh nghi v?n: Cyrus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Palanca,Palanca,C?n ti?ng Anh nghi v?n: Palanca | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Quintus,Quintus,C?n ti?ng Anh nghi v?n: Quintus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lunaria,Lunaria,C?n ti?ng Anh nghi v?n: Lunaria | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Haenia,Haenia,C?n ti?ng Anh nghi v?n: Haenia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Virginia,Virginia,C?n ti?ng Anh nghi v?n: Virginia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Domitian,Domitian,C?n ti?ng Anh nghi v?n: Domitian | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Jules,Jules,C?n ti?ng Anh nghi v?n: Jules | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Karthes,Karthes,C?n ti?ng Anh nghi v?n: Karthes | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Camilla,Camilla,C?n ti?ng Anh nghi v?n: Camilla | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Vibius,Vibius,C?n ti?ng Anh nghi v?n: Vibius | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Maccus,Maccus,C?n ti?ng Anh nghi v?n: Maccus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Cassero,Cassero,C?n ti?ng Anh nghi v?n: Cassero | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Parsimon,Parsimon,C?n ti?ng Anh nghi v?n: Parsimon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ivo,Ivo,C?n ti?ng Anh nghi v?n: Ivo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Varinia,Varinia,C?n ti?ng Anh nghi v?n: Varinia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Selene,Selene,C?n ti?ng Anh nghi v?n: Selene | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Renatus,Renatus,C?n ti?ng Anh nghi v?n: Renatus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ludwig,Ludwig,C?n ti?ng Anh nghi v?n: Ludwig | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Pauline,Pauline,C?n ti?ng Anh nghi v?n: Pauline | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Livia,Livia,C?n ti?ng Anh nghi v?n: Livia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Bram,Bram,C?n ti?ng Anh nghi v?n: Bram | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Kasper,Kasper,C?n ti?ng Anh nghi v?n: Kasper | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Fabianus,Fabianus,C?n ti?ng Anh nghi v?n: Fabianus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Vetrius,Vetrius,C?n ti?ng Anh nghi v?n: Vetrius | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Puberius,Puberius,C?n ti?ng Anh nghi v?n: Puberius | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Amelie,Amelie,C?n ti?ng Anh nghi v?n: Amelie | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Klaus,Klaus,C?n ti?ng Anh nghi v?n: Klaus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Derbius,Derbius,C?n ti?ng Anh nghi v?n: Derbius | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Furius,Furius,C?n ti?ng Anh nghi v?n: Furius | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sylvester,Sylvester,C?n ti?ng Anh nghi v?n: Sylvester | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Liselotta,Liselotta,C?n ti?ng Anh nghi v?n: Liselotta | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gunther,Gunther,C?n ti?ng Anh nghi v?n: Gunther | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ashland,Ashland,C?n ti?ng Anh nghi v?n: Ashland | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Dringer,Dringer,C?n ti?ng Anh nghi v?n: Dringer | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Trentia,Trentia,C?n ti?ng Anh nghi v?n: Trentia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Turia,Turia,C?n ti?ng Anh nghi v?n: Turia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ricken,Ricken,C?n ti?ng Anh nghi v?n: Ricken | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Robertus,Robertus,C?n ti?ng Anh nghi v?n: Robertus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Iohannes,Iohannes,C?n ti?ng Anh nghi v?n: Iohannes | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Angartitus,Angartitus,C?n ti?ng Anh nghi v?n: Angartitus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Aerius,Aerius,C?n ti?ng Anh nghi v?n: Aerius | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"""Ironhold""","""Ironhold""",C?n ti?ng Anh nghi v?n: Ironhold | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"""Viper""","""Viper""",C?n ti?ng Anh nghi v?n: Viper | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Gemma,Gemma,C?n ti?ng Anh nghi v?n: Gemma | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Bordeaux,Bordeaux,C?n ti?ng Anh nghi v?n: Bordeaux | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Tiberis,Tiberis,C?n ti?ng Anh nghi v?n: Tiberis | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Pableus,Pableus,C?n ti?ng Anh nghi v?n: Pableus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Olenna,Olenna,C?n ti?ng Anh nghi v?n: Olenna | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Missoula,Missoula,C?n ti?ng Anh nghi v?n: Missoula | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Megorilla,Megorilla,C?n ti?ng Anh nghi v?n: Megorilla | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Paros,Paros,C?n ti?ng Anh nghi v?n: Paros | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Amphion,Amphion,C?n ti?ng Anh nghi v?n: Amphion | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Flaviola,Flaviola,C?n ti?ng Anh nghi v?n: Flaviola | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Protona,Protona,C?n ti?ng Anh nghi v?n: Protona | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Eurydice,Eurydice,C?n ti?ng Anh nghi v?n: Eurydice | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Cassius,Cassius,C?n ti?ng Anh nghi v?n: Cassius | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Serious Hotel Staff,Nhân Viên Hotel Đứng Đắn,C?n ti?ng Anh nghi v?n: Hotel | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Silvanus,Silvanus,C?n ti?ng Anh nghi v?n: Silvanus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Agni,Agni,C?n ti?ng Anh nghi v?n: Agni | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Pyris,Pyris,C?n ti?ng Anh nghi v?n: Pyris | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Crispus,Crispus,C?n ti?ng Anh nghi v?n: Crispus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Aurea,Aurea,C?n ti?ng Anh nghi v?n: Aurea | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Deximus,Deximus,C?n ti?ng Anh nghi v?n: Deximus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Isidora,Isidora,C?n ti?ng Anh nghi v?n: Isidora | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Rubi,Rubi,C?n ti?ng Anh nghi v?n: Rubi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Amar,Amar,C?n ti?ng Anh nghi v?n: Amar | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"""Sabretooth""","""Sabretooth""",C?n ti?ng Anh nghi v?n: Sabretooth | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Philly,Philly,C?n ti?ng Anh nghi v?n: Philly | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Medulius,Medulius,C?n ti?ng Anh nghi v?n: Medulius | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Aulus?,Aulus?,C?n ti?ng Anh nghi v?n: Aulus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Tulia,Tulia,C?n ti?ng Anh nghi v?n: Tulia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Isth,Isth,C?n ti?ng Anh nghi v?n: Isth | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Flavio?,Flavio?,C?n ti?ng Anh nghi v?n: Flavio | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Isth?,Isth?,C?n ti?ng Anh nghi v?n: Isth | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Raechyl,Raechyl,C?n ti?ng Anh nghi v?n: Raechyl | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Fireclaw,Fireclaw,C?n ti?ng Anh nghi v?n: Fireclaw | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Movanth,Movanth,C?n ti?ng Anh nghi v?n: Movanth | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lubeon,Lubeon,C?n ti?ng Anh nghi v?n: Lubeon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Dirac,Dirac,C?n ti?ng Anh nghi v?n: Dirac | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Levis?,Levis?,C?n ti?ng Anh nghi v?n: Levis | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Iaen,Iaen,C?n ti?ng Anh nghi v?n: Iaen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Jocaresa,Jocaresa,C?n ti?ng Anh nghi v?n: Jocaresa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sulpicia,Sulpicia,C?n ti?ng Anh nghi v?n: Sulpicia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Artemus,Artemus,C?n ti?ng Anh nghi v?n: Artemus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Kaimastos,Kaimastos,C?n ti?ng Anh nghi v?n: Kaimastos | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Aucustus,Aucustus,C?n ti?ng Anh nghi v?n: Aucustus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Galatea,Galatea,C?n ti?ng Anh nghi v?n: Galatea | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Flamaxis,Flamaxis,C?n ti?ng Anh nghi v?n: Flamaxis | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Samousas,Samousas,C?n ti?ng Anh nghi v?n: Samousas | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Favnia,Favnia,C?n ti?ng Anh nghi v?n: Favnia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Feyver,Feyver,C?n ti?ng Anh nghi v?n: Feyver | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Myself,Myself,C?n ti?ng Anh nghi v?n: Myself | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Biao,Biao,C?n ti?ng Anh nghi v?n: Biao | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Liru,Liru,C?n ti?ng Anh nghi v?n: Liru | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Laramia,Laramia,C?n ti?ng Anh nghi v?n: Laramia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Lorel,Lorel,C?n ti?ng Anh nghi v?n: Lorel | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Fireclaw,Fireclaw,C?n ti?ng Anh nghi v?n: Fireclaw | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Malacius,Malacius,C?n ti?ng Anh nghi v?n: Malacius | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Julia,Julia,C?n ti?ng Anh nghi v?n: Julia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Adelman,Adelman,C?n ti?ng Anh nghi v?n: Adelman | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Caprio,Caprio,C?n ti?ng Anh nghi v?n: Caprio | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Eri,Eri,C?n ti?ng Anh nghi v?n: Eri | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Kirine,Kirine,C?n ti?ng Anh nghi v?n: Kirine | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Aomame,Aomame,C?n ti?ng Anh nghi v?n: Aomame | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Shouta,Shouta,C?n ti?ng Anh nghi v?n: Shouta | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
