en_source,vn_translate,loi_du_doan
"A crate handed to Rover by Muzhi, big boss of the Madam Sow Gang","A crate handed to Rover by Muzhi, big boss of the Madam Sow Gang",C?n ti?ng Anh nghi v?n: A; big; boss; by; crate; Gang; handed; Madam; Muzhi; of; Sow; to | S? t?/c?m nghi v?n: 12 | T? l? nghi v?n: 0.857 | M?c ??: 45.57
"Unique Effect: When Stability reaches Critical State, Resonance Skill Cooldown is reduced each time Basic Attack is cast.","Hiệu ứng Đặc biệt: Khi **Stability** đạt trạng thái **Critical State**, **Cooldown** của **Resonance Skill** giảm mỗi khi thực hiện **Basic Attack**.",C?n ti?ng Anh nghi v?n: Attack; Basic; Cooldown; Critical; Skill; Stability; State | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 0.7 | M?c ??: 43.0
What You Should Never Do As A Startorch Express Passenger (Excerpt),What Bạn Should Never Do As A Startorch Express Passenger (Excerpt),C?n ti?ng Anh nghi v?n: A; As; Excerpt; Express; Never; Passenger; Should; Startorch; What | S? t?/c?m nghi v?n: 9 | T? l? nghi v?n: 0.9 | M?c ??: 42.0
"""Wu Sheng/Shunlian… Lianyue/Lian Xiaosheng… Jinlu/He Chang… Lady Guan/Xiaoguan…""","""Wu Sheng/Shunlian… Lianyue/Lian Xiaosheng… Jinlu/Anh ấy Chang… Lady Guan/Xiaoguan…""",C?n ti?ng Anh nghi v?n: Chang; Guan; Jinlu; Lady; Lian; Lianyue; Sheng; Shunlian; Wu; Xiaoguan; Xiaosheng | S? t?/c?m nghi v?n: 11 | T? l? nghi v?n: 0.917 | M?c ??: 41.17
"Complete ""A Splash of True Colors (Throttle Up!)"" on Normal with a Rating higher than A","Hoàn thành ""A Splash of True Colors (Throttle Up!)"" ở độ khó Thường với Rating cao hơn A",C?n ti?ng Anh nghi v?n: A; Colors; of; Rating; Splash; Throttle; True; Up | S? t?/c?m nghi v?n: 9 | T? l? nghi v?n: 0.9 | M?c ??: 41.0
Unique Effect: Casting Resonance Skill grants <color=Highlight>{0}</color> Basic Attack DMG Bonus and increases Basic Attack Speed by <color=Highlight>{1}</color> for <color=Highlight>{2}</color>s.,Hiệu ứng Đặc biệt: Sử dụng Resonance Skill sẽ nhận <color=Highlight>{0}</color> Basic Attack DMG Bonus và tăng tốc độ Basic Attack thêm <color=Highlight>{1}</color> trong <color=Highlight>{2}</color> giây.,C?n ti?ng Anh nghi v?n: Attack; Basic; Bonus; Skill | S? t?/c?m nghi v?n: 6 | T? l? nghi v?n: 0.667 | M?c ??: 40.67
Averardo Vault Guidelines I: Precious Metals and Artworks Depository,Averardo Vault Guidelines I: Precious Metals and Artworks Depository,C?n ti?ng Anh nghi v?n: and; Artworks; Averardo; Depository; Guidelines; I; Metals; Precious; Vault | S? t?/c?m nghi v?n: 9 | T? l? nghi v?n: 1.0 | M?c ??: 40.0
E-E-E-R-R-R-R-O-O-O-R-R-R,E-E-E-R-R-R-R-O-O-O-R-R-R,C?n ti?ng Anh nghi v?n: E; O; R | S? t?/c?m nghi v?n: 13 | T? l? nghi v?n: 1.0 | M?c ??: 39.0
{message} My Grim Reaper Classmate Wants My Name,{message} My Grim Reaper Classmate Wants My Name,C?n ti?ng Anh nghi v?n: Classmate; Grim; My; Name; Reaper; Wants | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 1.0 | M?c ??: 39.0
♪Hustlin' n' Bangin' we be in da rap game♪,♪Hustlin' n' Bangin' we be in da rap game♪,C?n ti?ng Anh nghi v?n: Bangin'; be; game; Hustlin'; in; n'; rap; we | S? t?/c?m nghi v?n: 8 | T? l? nghi v?n: 0.889 | M?c ??: 38.89
"Progress the Quest ""The Answer Is Where a River of Stars Falls"" to unlock","Hoàn thành nhiệm vụ ""The Answer Is Where a River of Stars Falls"" để mở khóa",C?n ti?ng Anh nghi v?n: a; Answer; Falls; Is; of; River; Stars; Where | S? t?/c?m nghi v?n: 8 | T? l? nghi v?n: 0.889 | M?c ??: 38.89
"Obtain 4,400 points in Pilgrim in the Sea of Fog of Although Colors Have No Form",Đạt 4.400 điểm trong Pilgrim in the Sea of Fog của Although Colors Have Không Form,C?n ti?ng Anh nghi v?n: Although; Colors; Fog; Form; Have; in; of; Pilgrim; Sea | S? t?/c?m nghi v?n: 9 | T? l? nghi v?n: 0.818 | M?c ??: 38.18
"Obtain 8,000 points in Echo Car Driver of John Wicktorio: No Debts for Old Men",Đạt 8.000 điểm trong Echo Car Driver của John Wicktorio: Không Debts for Old Men,C?n ti?ng Anh nghi v?n: Car; Debts; Driver; for; John; Men; Old; Wicktorio | S? t?/c?m nghi v?n: 8 | T? l? nghi v?n: 0.8 | M?c ??: 38.0
Texte de test soumettre l'outil texte 1Texte de test soumettre l'outil texte 133333,Texte de test soumettre l'outil texte 1Texte de test soumettre l'outil texte 133333,C?n ti?ng Anh nghi v?n: l'outil; soumettre; test; Texte; texte | S? t?/c?m nghi v?n: 9 | T? l? nghi v?n: 0.818 | M?c ??: 37.18
"Then this one… ""Y-type Fern Spore Synthesized Injection Coagulation Factor VIII""…","Rồi cái này… ""Y-type Fern Spore Synthesized Injection Coagulation Factor VIII""…",C?n ti?ng Anh nghi v?n: Coagulation; Factor; Fern; Injection; Spore; Synthesized; type; VIII; Y | S? t?/c?m nghi v?n: 9 | T? l? nghi v?n: 1.0 | M?c ??: 37.0
Wuthering Waves Pioneer Podcast / baitian / Gone Li / VISION SOUND,Wuthering Waves Pioneer Podcast / baitian / Gone Li / VISION SOUND,C?n ti?ng Anh nghi v?n: baitian; Gone; Li; Pioneer; Podcast; SOUND; VISION; Waves; Wuthering | S? t?/c?m nghi v?n: 9 | T? l? nghi v?n: 1.0 | M?c ??: 37.0
A Splash of True Colors (Throttle Up!),A Splash of True Colors (Throttle Up!),C?n ti?ng Anh nghi v?n: A; Colors; of; Splash; Throttle; True; Up | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 1.0 | M?c ??: 37.0
Complete Task: A Soliskin and Its Mysterious Friend,Hoàn thành Nhiệm vụ: A Soliskin and Its Mysterious Friend,C?n ti?ng Anh nghi v?n: A; and; Friend; Its; Mysterious; Soliskin | S? t?/c?m nghi v?n: 6 | T? l? nghi v?n: 1.0 | M?c ??: 37.0
Justice to be Served: Default Buff,Justice to be Served: Default Buff,C?n ti?ng Anh nghi v?n: be; Buff; Default; Justice; Served; to | S? t?/c?m nghi v?n: 6 | T? l? nghi v?n: 1.0 | M?c ??: 37.0
Complete challenge and collect tokens,Complete challenge and collect tokens,C?n ti?ng Anh nghi v?n: and; challenge; collect; Complete; tokens | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 37.0
Complete challenge and collect tokens,Complete challenge and collect tokens,C?n ti?ng Anh nghi v?n: and; challenge; collect; Complete; tokens | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 37.0
Complete challenge and collect tokens,Complete challenge and collect tokens,C?n ti?ng Anh nghi v?n: and; challenge; collect; Complete; tokens | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 37.0
Complete challenge and collect tokens,Complete challenge and collect tokens,C?n ti?ng Anh nghi v?n: and; challenge; collect; Complete; tokens | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 37.0
Complete challenge and collect tokens,Complete challenge and collect tokens,C?n ti?ng Anh nghi v?n: and; challenge; collect; Complete; tokens | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 37.0
Complete challenge and collect tokens,Complete challenge and collect tokens,C?n ti?ng Anh nghi v?n: and; challenge; collect; Complete; tokens | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 37.0
This module has been equipped,This module has been equipped,C?n ti?ng Anh nghi v?n: been; equipped; has; module; This | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 37.0
was said to be here,was said to be here,C?n ti?ng Anh nghi v?n: be; here; said; to; was | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 37.0
"Overtime To the Left, Vacation To the Right","Overtime To the Left, Vacation To the Right",C?n ti?ng Anh nghi v?n: Left; Overtime; Right; To; Vacation | S? t?/c?m nghi v?n: 6 | T? l? nghi v?n: 0.75 | M?c ??: 36.5
Clear March of Brutal Packs with Stress Module Tough Swarm and Iron Resolve equipped,Hoàn thành March of Brutal Packs với Stress Mô-đun Tough Swarm và Iron Resolve trang bị,C?n ti?ng Anh nghi v?n: Brutal; Iron; March; of; Packs; Resolve; Stress; Swarm; Tough | S? t?/c?m nghi v?n: 9 | T? l? nghi v?n: 0.9 | M?c ??: 36.0
Clear Crisis Trial - Applause for the Swift at Stress Level 6,Hoàn thành Crisis Trial - Applause for the Swift ở Stress Level 6,C?n ti?ng Anh nghi v?n: Applause; Crisis; for; Level; Stress; Swift; Trial | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 0.875 | M?c ??: 35.75
"Reach Rank Level 15 in ""Peaks of Prestige: Rekindled Duel""","Đạt Rank Level 15 trong ""Peaks of Prestige: Rekindled Duel""",C?n ti?ng Anh nghi v?n: Duel; Level; of; Peaks; Prestige; Rank; Rekindled | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 0.875 | M?c ??: 35.75
"Complete ""O Sun, Witness My Name"" on Normal with a Rating higher than A","Hoàn thành ""O Sun, Witness My Name"" ở độ khó Thường với Rating cao hơn A",C?n ti?ng Anh nghi v?n: A; My; Name; O; Rating; Sun; Witness | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 0.875 | M?c ??: 35.75
"Reach Vibe Level 6 in ""Where Stars Cascade Down""","Đạt Vibe Level 6 trong ""Where Stars Cascade Down""",C?n ti?ng Anh nghi v?n: Cascade; Down; Level; Stars; Vibe; Where | S? t?/c?m nghi v?n: 6 | T? l? nghi v?n: 0.857 | M?c ??: 35.57
"Reach Vibe Level 9 in ""Where Stars Cascade Down""","Đạt Vibe Level 9 trong ""Where Stars Cascade Down""",C?n ti?ng Anh nghi v?n: Cascade; Down; Level; Stars; Vibe; Where | S? t?/c?m nghi v?n: 6 | T? l? nghi v?n: 0.857 | M?c ??: 35.57
Clear March of Brutal Packs with Stress Module Rage Leech and Rage Healing equipped,Hoàn thành March of Brutal Packs với Stress Mô-đun Rage Leech và Rage Healing trang bị,C?n ti?ng Anh nghi v?n: Brutal; Healing; Leech; March; of; Packs; Rage; Stress | S? t?/c?m nghi v?n: 9 | T? l? nghi v?n: 0.9 | M?c ??: 35.0
Early to Bed Early to Rise Soliskin,Early to Bed Early to Rise Soliskin,C?n ti?ng Anh nghi v?n: Bed; Early; Rise; Soliskin; to | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 1.0 | M?c ??: 35.0
"Obtain 2,000 points in Starry Night Over Ragunna of Although Colors Have No Form",Đạt 2.000 điểm trong Starry Night Over Ragunna của Although Colors Have Không Form,C?n ti?ng Anh nghi v?n: Although; Colors; Form; Have; Night; Over; Starry | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 0.778 | M?c ??: 34.78
"Obtain 4,400 points in Faith Leading the People of Although Colors Have No Form",Đạt 4.400 điểm trong Faith Leading the People của Although Colors Have Không Form,C?n ti?ng Anh nghi v?n: Although; Colors; Faith; Form; Have; Leading; People | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 0.778 | M?c ??: 34.78
"Earn a Rating higher than A on Easy or Normal in ""O Sun, Witness My Name"" to unlock","Đạt Đánh giá cao hơn A ở độ khó Easy hoặc Thường trong ""O Sun, Witness My Name"" để mở khóa",C?n ti?ng Anh nghi v?n: A; Easy; My; Name; O; Sun; Witness | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 0.778 | M?c ??: 34.78
"Unique Effect: Every <color=Highlight>{0}</color> times Basic Attack deals DMG, Namipon Support Skill Cooldown is reduced by <color=Highlight>{1}</color>s (multiple instances of damage dealt within <color=Highlight>{2}s</color> are counted as <color=Highlight>{3}</color> hit only).","Hiệu ứng Đặc biệt: Mỗi <color=Highlight>{0}</color> lần Basic Attack gây DMG, Cooldown của Namipon Hỗ Trợ Skill sẽ giảm <color=Highlight>{1}</color> giây (nhiều lần gây sát thương trong vòng <color=Highlight>{2}</color> giây chỉ được tính là <color=Highlight>{3}</color> lần gây sát thương).",C?n ti?ng Anh nghi v?n: Attack; Basic; Cooldown; Namipon; Skill | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 0.714 | M?c ??: 34.14
Freshman Essential: Startorch's Top Fan Club Picks (Excerpt),Freshman Essential: Startorch's Top Fan Club Picks (Excerpt),C?n ti?ng Anh nghi v?n: Club; Essential; Excerpt; Fan; Freshman; Picks; Startorch's; Top | S? t?/c?m nghi v?n: 8 | T? l? nghi v?n: 1.0 | M?c ??: 34.0
Clear Elegy from the Clouds with Stress Module Volatile Mirage and Surge Mirage equipped,Hoàn thành Elegy from the Clouds với Stress Mô-đun Volatile Mirage và Surge Mirage trang bị,C?n ti?ng Anh nghi v?n: Clouds; Elegy; from; Mirage; Stress; Surge; Volatile | S? t?/c?m nghi v?n: 8 | T? l? nghi v?n: 0.8 | M?c ??: 34.0
Use Aemeath or Luuk Herssen to clear Respawning Waters: Torrents in Whimpering Wastes,Sử dụng Aemeath hoặc Luuk Herssen để vượt ải Respawning Waters: Torrents tại Whimpering Wastes,C?n ti?ng Anh nghi v?n: Aemeath; Herssen; Luuk; Respawning; Torrents; Wastes; Waters; Whimpering | S? t?/c?m nghi v?n: 8 | T? l? nghi v?n: 1.0 | M?c ??: 34.0
Oriental Springs and Occidental Classics: Part I,Oriental Springs and Occidental Classics: Part I,C?n ti?ng Anh nghi v?n: and; Classics; I; Occidental; Oriental; Part; Springs | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 1.0 | M?c ??: 34.0
Squeaky Express new site preparation environment sampling,Squeaky Express new site preparation environment sampling,C?n ti?ng Anh nghi v?n: environment; Express; new; preparation; sampling; site; Squeaky | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 1.0 | M?c ??: 34.0
Squeaky Express new site preparation environment sampling,Squeaky Express new site preparation environment sampling,C?n ti?ng Anh nghi v?n: environment; Express; new; preparation; sampling; site; Squeaky | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 1.0 | M?c ??: 34.0
Squeaky Express new site preparation environment sampling,Squeaky Express new site preparation environment sampling,C?n ti?ng Anh nghi v?n: environment; Express; new; preparation; sampling; site; Squeaky | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 1.0 | M?c ??: 34.0
Wuthering Waves Pioneer Podcast / Empty old City,Wuthering Waves Pioneer Podcast / Empty old City,C?n ti?ng Anh nghi v?n: City; Empty; old; Pioneer; Podcast; Waves; Wuthering | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 1.0 | M?c ??: 34.0
Right of Self-Defense: Primary Buff,Right of Self-Defense: Primary Buff,C?n ti?ng Anh nghi v?n: Buff; Defense; of; Primary; Right; Self | S? t?/c?m nghi v?n: 6 | T? l? nghi v?n: 1.0 | M?c ??: 34.0
Right of Self-Defense: Enhanced Buff,Right of Self-Defense: Enhanced Buff,C?n ti?ng Anh nghi v?n: Buff; Defense; Enhanced; of; Right; Self | S? t?/c?m nghi v?n: 6 | T? l? nghi v?n: 1.0 | M?c ??: 34.0
Right of Self-Defense: Ultimate Buff,Right of Self-Defense: Ultimate Buff,C?n ti?ng Anh nghi v?n: Buff; Defense; of; Right; Self; Ultimate | S? t?/c?m nghi v?n: 6 | T? l? nghi v?n: 1.0 | M?c ??: 34.0
Right of Self-Defense: Default Buff,Right of Self-Defense: Default Buff,C?n ti?ng Anh nghi v?n: Buff; Default; Defense; of; Right; Self | S? t?/c?m nghi v?n: 6 | T? l? nghi v?n: 1.0 | M?c ??: 34.0
Complete John Wicktorio: No Debts for Old Men to unlock,Hoàn thành John Wicktorio: Không Debts for Old Men để mở khóa,C?n ti?ng Anh nghi v?n: Debts; for; John; Men; Old; Wicktorio | S? t?/c?m nghi v?n: 6 | T? l? nghi v?n: 1.0 | M?c ??: 34.0
John Wicktorio: No Debts for Old Men,John Wicktorio: Không Debts for Old Men,C?n ti?ng Anh nghi v?n: Debts; for; John; Men; Old; Wicktorio | S? t?/c?m nghi v?n: 6 | T? l? nghi v?n: 1.0 | M?c ??: 34.0
Clear Crisis Trial - Snowball Effect at Stress Level 6,Hoàn thành Crisis Trial - Snowball Effect ở Stress Level 6,C?n ti?ng Anh nghi v?n: Crisis; Effect; Level; Snowball; Stress; Trial | S? t?/c?m nghi v?n: 6 | T? l? nghi v?n: 1.0 | M?c ??: 34.0
"Complete Exploration Quest ""Where Wind Returns to Celestial Realms""","Hoàn thành Nhiệm Vụ Thám Hiểm ""Where Wind Returns to Celestial Realms""",C?n ti?ng Anh nghi v?n: Celestial; Realms; Returns; to; Where; Wind | S? t?/c?m nghi v?n: 6 | T? l? nghi v?n: 1.0 | M?c ??: 34.0
Complete all Ruins Where Shadows Roam challenges in Penitent's End to unlock,Hoàn thành tất cả thử thách Ruins Where Shadows Roam tại Penitent's End để mở khóa,C?n ti?ng Anh nghi v?n: End; Penitent's; Roam; Ruins; Shadows; Where | S? t?/c?m nghi v?n: 6 | T? l? nghi v?n: 1.0 | M?c ??: 34.0
Complete Challenge Within Time Limit,Complete Challenge Within Time Limit,C?n ti?ng Anh nghi v?n: Challenge; Complete; Limit; Time; Within | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 34.0
Complete Gulpuff Limited Time Challenge,Complete Gulpuff Limited Time Challenge,C?n ti?ng Anh nghi v?n: Challenge; Complete; Gulpuff; Limited; Time | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 34.0
Complete Gulpuff Limited Time Challenge,Complete Gulpuff Limited Time Challenge,C?n ti?ng Anh nghi v?n: Challenge; Complete; Gulpuff; Limited; Time | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 34.0
Complete Gulpuff Limited Time Challenge,Complete Gulpuff Limited Time Challenge,C?n ti?ng Anh nghi v?n: Challenge; Complete; Gulpuff; Limited; Time | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 34.0
Complete Gulpuff Limited Time Challenge,Complete Gulpuff Limited Time Challenge,C?n ti?ng Anh nghi v?n: Challenge; Complete; Gulpuff; Limited; Time | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 34.0
This Resonator's level is maxed,This Resonator's level is maxed,C?n ti?ng Anh nghi v?n: is; level; maxed; Resonator's; This | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 34.0
Short press to dismount only,Short press to dismount only,C?n ti?ng Anh nghi v?n: dismount; only; press; Short; to | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 34.0
Choose one picture to view,Choose one picture to view,C?n ti?ng Anh nghi v?n: Choose; one; picture; to; view | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 34.0
Previous message not deciphered yet,Previous message not deciphered yet,C?n ti?ng Anh nghi v?n: deciphered; message; not; Previous; yet | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 34.0
was our blood and tears,was our blood and tears,C?n ti?ng Anh nghi v?n: and; blood; our; tears; was | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 34.0
"Actually, we just wanted to—","Actually, we just wanted to—",C?n ti?ng Anh nghi v?n: Actually; just; to; wanted; we | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 34.0
There Will Be A Light,There Will Be A Light,C?n ti?ng Anh nghi v?n: A; Be; Light; There; Will | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 34.0
Node not in reward status,Node not in reward status,C?n ti?ng Anh nghi v?n: in; Node; not; reward; status | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 34.0
"""Where Stars Cascade Down"" Event","""Where Stars Cascade Down"" Event",C?n ti?ng Anh nghi v?n: Cascade; Down; Event; Stars; Where | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 34.0
Where This Heart Comes From,Where This Heart Comes From,C?n ti?ng Anh nghi v?n: Comes; From; Heart; This; Where | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 34.0
Quest and Event Test,Quest and Event Test,C?n ti?ng Anh nghi v?n: and; Event; Quest; Test | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 34.0
Strange TARD-E Unit (I.R.I.S),Strange TARD-E Unit (I.R.I.S),C?n ti?ng Anh nghi v?n: E; I; R; S; Strange; TARD; Unit | S? t?/c?m nghi v?n: 8 | T? l? nghi v?n: 1.0 | M?c ??: 33.0
Dream Patrol: An Eye for an Eye,Dream Patrol: An Eye for an Eye,C?n ti?ng Anh nghi v?n: An; an; Dream; Eye; for; Patrol | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 1.0 | M?c ??: 33.0
If On a Rainy Night a Family,If On a Rainy Night a Family,C?n ti?ng Anh nghi v?n: a; Family; If; Night; On; Rainy | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 1.0 | M?c ??: 33.0
