database,table,primary_key_column,primary_key,column,category,status,issues,rule_decision,rule_score,rule_issues,ai_decision,ai_score,ai_reason,source_en,translation_vi,review_note
lang_cycle_tower.db,CycleTowerChallengeConfig,Id,14,Content,general,translated,,PASS,10,,,,,Pilot Unit,Đơn Vị Điều Khiển,
lang_cycle_tower.db,CycleTowerChallengeConfig,Id,15,Content,general,translated,,PASS,10,,,,,Power Module,Mô-đun Năng Lượng,
lang_cycle_tower.db,CycleTowerChallengeConfig,Id,16,Content,general,translated,,PASS,10,,,,,Top Drive Track,Đường Đua Đỉnh Cao,
lang_cycle_tower.db,CycleTowerChallengeConfig,Id,17,Content,general,translated,,PASS,10,,,,,Pilot Unit,Đơn Vị Điều Khiển,
lang_cycle_tower.db,CycleTowerChallengeConfig,Id,18,Content,general,translated,,PASS,10,,,,,Power Module,Mô-đun Năng Lượng,
lang_cycle_tower.db,CycleTowerChallengeConfig,Id,19,Content,general,translated,,PASS,10,,,,,Top Drive Track,Đường Đua Đỉnh Cao,
lang_cycle_tower.db,CycleTowerChallengeConfig,Id,20,Content,general,translated,,PASS,10,,,,,Pilot Unit,Đơn Vị Điều Khiển,
lang_cycle_tower.db,CycleTowerChallengeConfig,Id,21,Content,general,translated,,PASS,10,,,,,Power Module,Mô-đun Năng Lượng,
lang_cycle_tower.db,CycleTowerChallengeConfig,Id,22,Content,general,translated,,PASS,10,,,,,Top Drive Track,Đường Đua Đỉnh Cao,
lang_cycle_tower.db,CycleTowerChallengeConfig,Id,23,Content,general,translated,,PASS,10,,,,,Pilot Unit,Đơn Vị Điều Khiển,
lang_cycle_tower.db,CycleTowerChallengeConfig,Id,24,Content,general,translated,,PASS,10,,,,,Power Module,Mô-đun Năng Lượng,
lang_cycle_tower.db,CycleTowerDifficulty,Id,1,Content,general,translated,,PASS,10,,,,,Surface Layer,Bề Mặt,
lang_cycle_tower.db,CycleTowerDifficulty,Id,2,Content,general,translated,,PASS,10,,,,,"Located in the zero point of the Lament, inside the deep well. It seems there's no end to its beginning. Only the dark moaning would reply to any pioneer, that's the reverberation of Lament.","Nằm tại điểm không của Lament, bên trong giếng sâu hun hút. Dường như khởi đầu của nó không có điểm dừng. Chỉ có những tiếng rên rỉ u ám đáp lại những kẻ tiên phong, đó chính là tiếng vọng của Lament.",
lang_cycle_tower.db,CycleTowerDifficulty,Id,3,Content,general,translated,,PASS,10,,,,,Relay Layer,Lớp Trung Chuyển,
lang_cycle_tower.db,CycleTowerDifficulty,Id,4,Content,general,translated,,PASS,10,,,,,"Located in the zero point of the Lament, inside the deep well. It seems there's no end to its beginning. Only the dark moaning would reply to any pioneer, that's the reverberation of Lament.","Nằm tại điểm không của Lament, bên trong giếng sâu hun hút. Dường như khởi đầu của nó không có điểm dừng. Chỉ có những tiếng rên rỉ u ám đáp lại những kẻ tiên phong, đó chính là tiếng vọng của Lament.",
lang_cycle_tower.db,CycleTowerDifficulty,Id,5,Content,general,translated,,PASS,10,,,,,Deep Layer,Tầng Sâu,
lang_cycle_tower.db,CycleTowerDifficulty,Id,6,Content,general,translated,,PASS,10,,,,,"Located in the zero point of the Lament, inside the deep well. It seems there's no end to its beginning. Only the dark moaning would reply to any pioneer, that's the reverberation of Lament.","Nằm tại điểm không của Lament, bên trong giếng sâu hun hút. Dường như khởi đầu của nó không có điểm dừng. Chỉ có những tiếng rên rỉ u ám đáp lại những kẻ tiên phong, đó chính là tiếng vọng của Lament.",
lang_cycle_tower.db,CycleTowerDifficulty,Id,7,Content,general,translated,,PASS,10,,,,,Mutation Layer,Lớp Đột Biến,
lang_cycle_tower.db,CycleTowerDifficulty,Id,8,Content,general,translated,,PASS,10,,,,,"Located in the zero point of the Lament, inside the deep well. It seems there's no end to its beginning. Only the dark moaning would reply to any pioneer, that's the reverberation of Lament.","Nằm tại điểm không của Lament, bên trong giếng sâu hun hút. Dường như khởi đầu của nó không có điểm dừng. Chỉ có những tiếng rên rỉ u ám đáp lại những kẻ tiên phong, đó chính là tiếng vọng của Lament.",
