database,table,primary_key_column,primary_key,column,category,status,issues,rule_decision,rule_score,rule_issues,ai_decision,ai_score,ai_reason,source_en,translation_vi,review_note
lang_role_reson.db,RoleResonance,Id,39,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,40,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,41,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,42,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,43,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,44,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,45,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,46,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,47,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,48,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,49,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,50,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,51,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,52,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,53,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,54,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,55,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,56,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,57,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,58,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,59,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,60,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,61,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,62,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,63,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,64,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,65,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,66,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,67,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,68,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,69,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,70,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,71,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,72,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,73,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,74,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,75,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,76,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,77,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,78,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,79,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,80,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,81,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,82,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,83,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,84,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,85,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,86,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,87,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,88,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,89,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,90,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,91,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,92,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,93,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,94,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,95,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,96,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,97,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,98,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,99,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,100,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,101,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,102,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,103,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,104,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,105,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,106,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,107,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,108,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,109,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,110,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,111,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,112,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,113,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,114,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,115,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,116,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,117,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,118,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,119,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,120,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,121,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,122,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,123,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,124,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,125,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,126,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,127,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,128,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,129,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,130,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,131,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,132,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,133,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,134,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,135,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,136,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,137,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,138,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,139,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,140,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,141,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,142,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,143,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,144,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,145,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,146,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,147,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,148,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,149,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,150,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,151,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,152,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,153,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,154,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,155,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,156,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,157,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,158,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,159,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,160,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,161,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,162,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,163,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,164,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,165,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,166,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,167,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,168,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,169,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,170,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,171,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,172,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,173,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,174,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,175,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,176,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,177,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,178,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,179,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,180,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,181,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,182,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,183,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,184,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,185,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,186,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,187,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,188,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,189,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,190,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,191,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,192,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,193,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,194,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,195,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,196,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,197,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,198,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,199,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,200,Content,general,translated,,PASS,10,,,,,"<b>Doppelganger</b>'s Hp is doubled, and Qiu Shui's attack is increased by 15% when attacking the enemy taunted by the <b>doppelganger</b>.","<b>Doppelganger</b> có HP tăng gấp đôi, và sát thương của Qiu Shui tăng 15% khi tấn công kẻ địch bị <b>doppelganger</b> khiêu khích.",
lang_role_reson.db,RoleResonance,Id,201,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,202,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
lang_role_reson.db,RoleResonance,Id,203,Content,general,translated,,PASS,10,,,,,Cooldown of <b>Blink</b> is reduced by 4 seconds.,Thời gian hồi chiêu của <b>Blink</b> giảm 4 giây.,
lang_role_reson.db,RoleResonance,Id,204,Content,general,translated,,PASS,10,,,,,Consumes Life Stars.,Tiêu hao Life Stars.,
