database,table,primary_key_column,primary_key,column,category,status,issues,rule_decision,rule_score,rule_issues,ai_decision,ai_score,ai_reason,source_en,translation_vi,review_note
lang_handbook.db,MonsterHandBook,Id,23,Content,lore,translated,,PASS,10,,,,,"Binomial name ""Devorsonidum fusio"", a member of the genus Devorsonidum. Bilateral upper limbs resemble long and short spears respectively, and can attack by stabbing and chopping. Moderate danger level.","Tên nhị thức ""Devorsonidum fusio"", thuộc chi Devorsonidum. Hai chi trước có hình dạng giống giáo dài và ngắn, có thể tấn công bằng cách đâm và chém. Mức độ nguy hiểm trung bình.",
lang_handbook.db,MonsterHandBook,Id,25,Content,lore,translated,,PASS,10,,,,,Rupture Warrior,Chiến Binh Đứt Gãy,
lang_handbook.db,MonsterHandBook,Id,27,Content,lore,translated,,PASS,10,,,,,"Binomial name ""Devorsonidum ruptura"", a member of the genus Disorder. Its appearance resembles that of a human, with a strong desire to attack and a certain degree of danger.","Tên nhị thức ""Devorsonidum ruptura"", thuộc chi Disorder. Ngoại hình giống con người, có ham muốn tấn công mạnh mẽ và mức độ nguy hiểm nhất định.",
lang_handbook.db,MonsterHandBook,Id,29,Content,lore,translated,,PASS,10,,,,,Snip Snap,Kẹp Kẹp,
lang_handbook.db,MonsterHandBook,Id,31,Content,lore,translated,,PASS,10,,,,,"Binomial name ""Strepoplasmidum fusio"", a member of the genus Strepoplasmidum. Does not possess any intelligence, due of its plier-shape body, occasionally called the ""plier beast"".","Tên nhị thức ""Strepoplasmidum fusio"", thành viên thuộc chi Strepoplasmidum. Không có trí tuệ, do cơ thể hình kìm nên đôi khi được gọi là ""quái thú kìm"".",
lang_handbook.db,MonsterHandBook,Id,33,Content,lore,translated,,REVIEW,6,same_as_source,,,,Zig Zag,Zig Zag,
lang_handbook.db,MonsterHandBook,Id,35,Content,lore,translated,,PASS,10,,,,,"Scientifically named the ""Strepoplasmidum spectrum"", a member of the genus Strepoplasmidum. Gained its name due to the lack of intelligence and simple behavioral logic.","Được khoa học đặt tên là ""Strepoplasmidum spectrum"", thuộc chi Strepoplasmidum. Loài này có tên gọi như vậy do thiếu trí thông minh và hành vi logic đơn giản.",
lang_handbook.db,MonsterHandBook,Id,37,Content,lore,translated,,PASS,10,,,,,Whiff Whoosh,Vút Vèo,
lang_handbook.db,MonsterHandBook,Id,39,Content,lore,translated,,PASS,10,,,,,"Binomial name ""Strepoplasmidum spiritalis"", a member of the genus Strepoplasmidum. Possesses no intelligence, due to the Aero energy mass gathered in its ""head"" emitting sound similar to that of a gust of wind, hence the name ""Whiff Whoosh"".","Tên nhị thức ""Strepoplasmidum spiritalis"", thành viên thuộc chi Strepoplasmidum. Không có trí tuệ, do khối năng lượng Aero tích tụ trong ""đầu"" phát ra âm thanh giống như gió rít, nên được gọi là ""Tiếng Rít Gió"".",
lang_handbook.db,MonsterHandBook,Id,41,Content,lore,translated,,REVIEW,6,same_as_source,,,,Tic Tac,Tic Tac,
lang_handbook.db,MonsterHandBook,Id,43,Content,lore,translated,,PASS,10,,,,,"Binomial name ""Strepoplasmidum ruptura"", a member of the genus Strepoplasmidum. Can use Havoc energy in simple ways to attacks, possesses no intelligence.","Tên nhị thức ""Strepoplasmidum ruptura"", thành viên thuộc chi Strepoplasmidum. Có thể sử dụng năng lượng Havoc một cách đơn giản để tấn công, nhưng không có trí tuệ.",
lang_handbook.db,MonsterHandBook,Id,45,Content,lore,translated,,REVIEW,6,same_as_source,,,,Gulpuff,Gulpuff,
lang_handbook.db,MonsterHandBook,Id,47,Content,lore,translated,,PASS,10,,,,,"Binomial name ""Tetraodon lateo"", a Mutant Organism of the genus Tetraodon.","Tên khoa học ""Tetraodon lateo"", một Sinh Vật Đột Biến thuộc chi Tetraodon.",
lang_handbook.db,MonsterHandBook,Id,49,Content,lore,translated,,REVIEW,6,same_as_source,,,,Chirpuff,Chirpuff,
lang_handbook.db,MonsterHandBook,Id,51,Content,lore,translated,,PASS,10,,,,,"Binomial name ""Tetraodon spiritalis"", a Mutant Organism of the genus Tetraodon. Theorieds suggests it is a relative to the Gurglepuff, but the ecological zones of the two are slightly different.","Tên nhị thức ""Tetraodon spiritalis"", một Sinh Vật Đột Biến thuộc chi Tetraodon. Các giả thuyết cho rằng nó có quan hệ họ hàng với Gurglepuff, nhưng vùng sinh thái của hai loài có sự khác biệt nhỏ.",
lang_handbook.db,MonsterHandBook,Id,53,Content,lore,translated,,PASS,10,,,,,Glacio Prism,Lăng Kính Glacio,
lang_handbook.db,MonsterHandBook,Id,55,Content,lore,translated,,PASS,10,,,,,"Binomial name ""Resinacrustidum convenire"", a member of the genus Resinacrustidum. One of many low danger level Tacet Discords that are widely found across the world.","Tên khoa học ""Resinacrustidum convenire"", một thành viên của chi Resinacrustidum. Đây là một trong nhiều Tacet Discord cấp độ nguy hiểm thấp, phân bố rộng rãi trên toàn thế giới.",
lang_handbook.db,MonsterHandBook,Id,57,Content,lore,translated,,PASS,10,,,,,Fusion Prism,Lăng Kính Fusion,
lang_handbook.db,MonsterHandBook,Id,59,Content,lore,translated,,PASS,10,,,,,"Binomial name ""Resinacrustidum convenire"", a member of the genus Resinacrustidum. One of many low danger level Tacet Discords that are widely found across the world.","Tên khoa học ""Resinacrustidum convenire"", một thành viên của chi Resinacrustidum. Đây là một trong nhiều Tacet Discord cấp độ nguy hiểm thấp, phân bố rộng rãi trên toàn thế giới.",
lang_handbook.db,MonsterHandBook,Id,61,Content,lore,translated,,PASS,10,,,,,Spectra Prism,Lăng Kính Phổ,
lang_handbook.db,MonsterHandBook,Id,63,Content,lore,translated,,PASS,10,,,,,"Binomial name ""Resinacrustidum convenire"", a member of the genus Resinacrustidum. One of many low danger level Tacet Discords that are widely found across the world.","Tên khoa học ""Resinacrustidum convenire"", một thành viên của chi Resinacrustidum. Đây là một trong nhiều Tacet Discord cấp độ nguy hiểm thấp, phân bố rộng rãi trên toàn thế giới.",
lang_handbook.db,MonsterHandBook,Id,65,Content,lore,translated,,PASS,10,,,,,Rupture Prism,Lăng Kính Đột Phá,
lang_handbook.db,MonsterHandBook,Id,67,Content,lore,translated,,PASS,10,,,,,"Binomial name ""Resinacrustidum convenire"", a member of the genus Resinacrustidum. One of many low danger level Tacet Discords that are widely found across the world.","Tên khoa học ""Resinacrustidum convenire"", một thành viên của chi Resinacrustidum. Đây là một trong nhiều Tacet Discord cấp độ nguy hiểm thấp, phân bố rộng rãi trên toàn thế giới.",
lang_handbook.db,MonsterHandBook,Id,69,Content,lore,translated,,PASS,10,,,,,Cruisewing,Cánh Tuần Thám,
lang_handbook.db,MonsterHandBook,Id,71,Content,lore,translated,,PASS,10,,,,,"Binomial name ""Acanthacorydalis squapenna"", a member of the genus Resinacrustidum. Commonly found on waterfronts in warm and humid areas throughout Huanglong. Although slightly aggressive, they are easily preyed upon by Geohide Saurians and others, and are not very dangerous. Relatively low danger level.","Tên nhị thức ""Acanthacorydalis squapenna"", thuộc chi Resinacrustidum. Thường xuất hiện ở các khu vực ven nước tại những vùng ấm áp và ẩm ướt trên khắp Huanglong. Dù hơi hung dữ, chúng lại dễ dàng trở thành con mồi của Geohide Saurian và các loài khác, nên không quá nguy hiểm. Mức độ nguy hiểm tương đối thấp.",
lang_handbook.db,MonsterHandBook,Id,73,Content,lore,translated,,PASS,10,,,,,Sabyr Boar,Lợn Rừng Sabyr,
lang_handbook.db,MonsterHandBook,Id,75,Content,lore,translated,,PASS,10,,,,,"Binomial name ""Babyrousa fractden"", a Mutant Organism the genus Babyrousa. An omnivore Mutant Organism commonly seen everywhere. Although its diet is mainly of vegetative origin, but the temperament is unlike the ordinary herbivores.","Tên nhị thức ""Babyrousa fractden"", một Sinh Vật Đột Biến thuộc chi Babyrousa. Là loài ăn tạp phổ biến khắp nơi. Dù chủ yếu ăn thực vật, nhưng tính khí của chúng không hề giống các loài ăn cỏ thông thường.",
lang_handbook.db,MonsterHandBook,Id,77,Content,lore,translated,,REVIEW,6,same_as_source,,,,Excarat,Excarat,
lang_handbook.db,MonsterHandBook,Id,79,Content,lore,translated,,PASS,10,,,,,"Binomial name ""Myospalax actinoaftia"", a Mutant Organism the genus Myospalax. A common small rodent Mutant Organism, mostly found in grasslands or temperate forests and mountains.","Tên khoa học ""Myospalax actinoaftia"", một Sinh Vật Đột Biến thuộc chi Myospalax. Đây là loài gặm nhấm đột biến nhỏ phổ biến, thường xuất hiện ở đồng cỏ, rừng ôn đới và vùng núi.",
lang_handbook.db,MonsterHandBook,Id,81,Content,lore,translated,,REVIEW,6,same_as_source,,,,Lil Geohide Saurian,Lil Geohide Saurian,
lang_handbook.db,MonsterHandBook,Id,83,Content,lore,translated,,PASS,10,,,,,"Binomial name ""Aigialosauridae lapis"", a Mutant Organism the genus Aigialosauridae. The lizards have no natural habit of caring for their younglings, thus hatchlings can only survive by imitating the hunting behavior of the adults, scavenging the remains of their food and, if necessary, using other hatchlings as targets for prey.","Tên nhị thức ""Aigialosauridae lapis"", một Sinh Vật Đột Biến thuộc chi Aigialosauridae. Loài thằn lằn này không có tập tính chăm sóc con non, vì vậy những con mới nở chỉ có thể sống sót bằng cách bắt chước hành vi săn mồi của con trưởng thành, ăn xác thối của con mồi và nếu cần, sử dụng những con non khác làm mục tiêu tập săn.",
lang_handbook.db,MonsterHandBook,Id,85,Content,lore,translated,,PASS,10,,,,,Roseshroom (Immature),Nấm Hồng (Chưa Trưởng Thành),
lang_handbook.db,MonsterHandBook,Id,87,Content,lore,translated,,PASS,10,,,,,"Binomial name ""Agaricus mimetikos"", a Mutant Organism the genus Agaricus. In its immatured stage, the Roseshroom does not yet possess the ability to absorb nutrients from Tacetites, thus needing to gather nutrients from nearby matured Roseshrooms in order to survive.","Tên nhị thức ""Agaricus mimetikos"", một Sinh Vật Đột Biến thuộc chi Agaricus. Ở giai đoạn chưa trưởng thành, Roseshroom chưa có khả năng hấp thụ dưỡng chất từ Tacetite, do đó cần thu thập chất dinh dưỡng từ những cây Roseshroom trưởng thành gần đó để sinh tồn.",
lang_handbook.db,MonsterHandBook,Id,89,Content,lore,translated,,PASS,10,,,,,Exile Commoner,Dân Lưu Đày Thường,
lang_handbook.db,MonsterHandBook,Id,91,Content,lore,translated,,PASS,10,,,,,"The name ""Exile"" bears an unforgivable felony. They can not enter towns, thus left wandering in the wilderness. Although most of the Exiles only paid for their past misdeeds, considering that not all trials in various nations are ""fair"", there are quite a number who were wrongfully exiled and are rebelling with a sense of fury in mind","Cái tên ""Kẻ Lưu Đày"" mang theo trọng tội không thể tha thứ. Họ không được phép vào các thị trấn, đành lang thang nơi hoang dã. Dù phần lớn Kẻ Lưu Đày chỉ phải trả giá cho những lỗi lầm trong quá khứ, nhưng xét rằng không phải phiên tòa nào ở các quốc gia cũng ""công bằng"", vẫn có không ít người bị lưu đày oan uổng và đang nổi dậy với lòng căm phẫn.",
lang_handbook.db,MonsterHandBook,Id,92,Content,lore,translated,,PASS,10,,,,,"Exile Commoners will pick up any weapon at their disposal to engage enemies, but upon taking damage, their weapons will be knocked out of their hands, you can grab these weapons to fight back, but they're quite old, and likely to break mid-fight.","Dân thường Exile sẽ nhặt bất kỳ vũ khí nào trong tầm tay để chống trả kẻ thù, nhưng khi bị thương, vũ khí sẽ rơi khỏi tay họ. Bạn có thể nhặt những vũ khí này để phản công, nhưng chúng khá cũ và dễ gãy giữa trận.",
lang_handbook.db,MonsterHandBook,Id,93,Content,lore,translated,,PASS,10,,,,,Exile Commoner,Dân Lưu Đày Thường,
lang_handbook.db,MonsterHandBook,Id,95,Content,lore,translated,,PASS,10,,,,,"The name ""Exile"" bears an unforgivable felony. They can not enter towns, thus left wandering in the wilderness. Although most of the Exiles only paid for their past misdeeds, considering that not all trials in various nations are ""fair"", there are quite a number who were wrongfully exiled and are rebelling with a sense of fury in mind","Cái tên ""Kẻ Lưu Đày"" mang theo trọng tội không thể tha thứ. Họ không được phép vào các thị trấn, đành lang thang nơi hoang dã. Dù phần lớn Kẻ Lưu Đày chỉ phải trả giá cho những lỗi lầm trong quá khứ, nhưng xét rằng không phải phiên tòa nào ở các quốc gia cũng ""công bằng"", vẫn có không ít người bị lưu đày oan uổng và đang nổi dậy với lòng căm phẫn.",
lang_handbook.db,MonsterHandBook,Id,96,Content,lore,translated,,PASS,10,,,,,"Exile Commoners will pick up any weapon at their disposal to engage enemies, but upon taking damage, their weapons will be knocked out of their hands, you can grab these weapons to fight back, but they're quite old, and likely to break mid-fight.","Dân thường Exile sẽ nhặt bất kỳ vũ khí nào trong tầm tay để chống trả kẻ thù, nhưng khi bị thương, vũ khí sẽ rơi khỏi tay họ. Bạn có thể nhặt những vũ khí này để phản công, nhưng chúng khá cũ và dễ gãy giữa trận.",
lang_handbook.db,MonsterHandBook,Id,97,Content,lore,translated,,REVIEW,6,same_as_source,,,,Hoochief,Hoochief,
lang_handbook.db,MonsterHandBook,Id,99,Content,lore,translated,,PASS,10,,,,,"Binomial name ""Hoolock vexo"", a Mutant Organism the genus Hoolock. Hooscamps, though physically incomparable to the more adult Hoochiefs, but the intellectual development has been no different, the Hoochiefs tends to teach Hooscamps to hunt and ambush passers-by in the Dim Forest.","Tên nhị thức ""Hoolock vexo"", một Sinh Vật Đột Biến thuộc chi Hoolock. Dù Hooscamps không thể sánh với Hoochiefs trưởng thành về thể chất, nhưng sự phát triển trí tuệ không hề thua kém. Hoochiefs thường dạy Hooscamps săn mồi và phục kích người đi đường trong Khu Rừng Mờ.",
lang_handbook.db,MonsterHandBook,Id,103,Content,lore,translated,,PASS,10,,,,,The Cyrscorpion is one of the few Mutant Organisms that shares the same common name and scientific classification.,Cyrscorpion là một trong số ít Sinh Vật Đột Biến có tên thông thường và phân loại khoa học trùng nhau.,
lang_handbook.db,MonsterHandBook,Id,105,Content,lore,translated,,PASS,10,,,,,Frostbite Tertoise,Rùa Băng Giá,
lang_handbook.db,MonsterHandBook,Id,107,Content,lore,translated,,PASS,10,,,,,"Binomial name ""Chelydra frigidus "", a Mutant Organism the genus Chelydra.","Tên nhị thức ""Chelydra frigidus"", một Sinh Vật Đột Biến thuộc chi Chelydra.",
lang_handbook.db,MonsterHandBook,Id,111,Content,lore,translated,,PASS,10,,,,,"Trinomial name ""Chrysocyon brachyurus terreo"", a Mutant Organism the subspecies Chrysocyon brachyurus.","Tên ba phần ""Chrysocyon brachyurus terreo"", một Sinh Vật Đột Biến thuộc phân loài Chrysocyon brachyurus.",
lang_handbook.db,MonsterHandBook,Id,113,Content,lore,translated,,PASS,10,,,,,Stonewall Bracer,Băng Tay Đá Tảng,
lang_handbook.db,MonsterHandBook,Id,115,Content,lore,translated,,PASS,10,,,,,"Binomial name ""Resinacrustidum lapis"", a member of the genus Resinacrustidum.","Tên khoa học ""Resinacrustidum lapis"", một thành viên của chi Resinacrustidum.",
lang_handbook.db,MonsterHandBook,Id,117,Content,lore,translated,,PASS,10,,,,,Violet-Feathered Heron,Diệc Lông Tím,
lang_handbook.db,MonsterHandBook,Id,119,Content,lore,translated,,PASS,10,,,,,"Trinomial name ""Ardea purpurea bipenna"", a subspecies of Ardea purpurea uniquely found in Huanglong.","Tên ba phần ""Ardea purpurea bipenna"", một phân loài của Ardea purpurea chỉ tìm thấy duy nhất ở Hoàng Long.",
lang_handbook.db,MonsterHandBook,Id,121,Content,lore,translated,,PASS,10,,,,,Cyan-Feathered Heron,Diệc Lông Xanh,
lang_handbook.db,MonsterHandBook,Id,123,Content,lore,translated,,PASS,10,,,,,"Trinomial name ""Ardea purpurea bipenna"", a subspecies of Ardea purpurea uniquely found in Huanglong.","Tên ba phần ""Ardea purpurea bipenna"", một phân loài của Ardea purpurea chỉ tìm thấy duy nhất ở Hoàng Long.",
lang_handbook.db,MonsterHandBook,Id,125,Content,lore,translated,,PASS,10,,,,,Flute Instrumentalist,Nghệ Nhân Sáo,
lang_handbook.db,MonsterHandBook,Id,127,Content,lore,translated,,PASS,10,,,,,"Binomial name ""Devorsonidum impulsio"", a member of the genus Devorsonidum.","Tên nhị thức ""Devorsonidum impulsio"", thuộc chi Devorsonidum.",
lang_handbook.db,MonsterHandBook,Id,129,Content,lore,translated,,PASS,10,,,,,Tambourine Instrumentalist,Nghệ Sĩ Trống Lắc,
lang_handbook.db,MonsterHandBook,Id,131,Content,lore,translated,,PASS,10,,,,,"Binomial name ""Devorsonidum ruptura"", a member of the genus Devorsonidum.","Tên nhị thức ""Devorsonidum ruptura"", thuộc chi Devorsonidum.",
lang_handbook.db,MonsterHandBook,Id,133,Content,lore,translated,,PASS,10,,,,,Rocksteady Guardian,Người Bảo Vệ Vững Chắc,
lang_handbook.db,MonsterHandBook,Id,135,Content,lore,translated,,PASS,10,,,,,"Binomial name ""Devorsonidum spectrum"", a member of the genus Devorsonidum.","Tên nhị thức ""Devorsonidum spectrum"", thuộc chi Devorsonidum.",
lang_handbook.db,MonsterHandBook,Id,137,Content,lore,translated,,PASS,10,,,,,Chasm Guardian,Người Bảo Vệ Vực Sâu,
lang_handbook.db,MonsterHandBook,Id,139,Content,lore,translated,,PASS,10,,,,,"Binomial name ""Devorsonidum ruptura"", a member of the genus Devorsonidum.","Tên nhị thức ""Devorsonidum ruptura"", thuộc chi Devorsonidum.",
lang_handbook.db,MonsterHandBook,Id,141,Content,lore,translated,,REVIEW,6,same_as_source,,,,Lil Geohide Saurian,Lil Geohide Saurian,
lang_handbook.db,MonsterHandBook,Id,143,Content,lore,translated,,PASS,10,,,,,"Binomial name ""Aigialosauridae lapis"", a Mutant Organism of the genus Aigialosauridae.","Tên nhị thức ""Aigialosauridae lapis"", một Sinh Vật Đột Biến thuộc chi Aigialosauridae.",
lang_handbook.db,MonsterHandBook,Id,145,Content,lore,translated,,PASS,10,,,,,Roseshroom (Mature),Nấm Hồng (Trưởng Thành),
lang_handbook.db,MonsterHandBook,Id,147,Content,lore,translated,,PASS,10,,,,,"Binomial name ""Agaricus mimicus"". Prefers shade and humidity, tend to gather in groups of two or three in west caves rich in Tacetite.","Tên nhị thức ""Agaricus mimicus"". Ưa bóng râm và độ ẩm, thường tụ tập thành nhóm hai hoặc ba cá thể trong các hang động phía tây giàu Tacetite.",
lang_handbook.db,MonsterHandBook,Id,149,Content,lore,translated,,PASS,10,,,,,Rupture Dreadmane Major,Dreadmane Major Đột Phá,
lang_handbook.db,MonsterHandBook,Id,151,Content,lore,translated,,PASS,10,,,,,"Trinomial name ""Chrysocyon brachyurus terreo"". Adult Dreadmanes are larger in size, ambulant and nocturnal, and lives in packs, with strong social and aggressive characteristics.","Tên ba phần ""Chrysocyon brachyurus terreo"". Dreadmane trưởng thành có kích thước lớn hơn, di chuyển và hoạt động về đêm, sống theo bầy đàn, với đặc tính xã hội mạnh mẽ và hung hãn.",
lang_handbook.db,MonsterHandBook,Id,153,Content,lore,translated,,REVIEW,6,same_as_source,,,,Hoochief,Hoochief,
lang_handbook.db,MonsterHandBook,Id,155,Content,lore,translated,,PASS,10,,,,,"Binomial name ""Hoolock vexo"". There are only sightings in the Dim Forest, Mutant Organism with the highest level of intelligence found in Huanglong.","Tên nhị thức ""Hoolock vexo"". Chỉ được phát hiện trong Khu Rừng Mờ, đây là Sinh Vật Đột Biến có mức độ thông minh cao nhất từng được tìm thấy ở Huanglong.",
lang_handbook.db,MonsterHandBook,Id,157,Content,lore,translated,,PASS,10,,,,,Spearback Ursa,Gấu Gai Lưng,
lang_handbook.db,MonsterHandBook,Id,159,Content,lore,translated,,PASS,10,,,,,"Trinomial name ""Ursus spelaeus sagispina"", mainly found inhabiting the Huanglong Forest. This Mutant Organism has poor eyesight and relies mainly on hearing for hunting.","Tên ba phần ""Ursus spelaeus sagispina"", chủ yếu sinh sống tại Rừng Hoàng Long. Sinh Vật Đột Biến này có thị lực kém và chủ yếu dựa vào thính giác để săn mồi.",
lang_handbook.db,MonsterHandBook,Id,160,Content,lore,translated,,PASS,10,,,,,Spearback Ursa's front paws are covered with Tacetite with extremely strong physical durability.,Hai chân trước của Spearback Ursa được bao phủ bởi Tacetite có độ bền vật lý cực cao.,
lang_handbook.db,MonsterHandBook,Id,161,Content,lore,translated,,REVIEW,6,same_as_source,,,,Chaserazor,Chaserazor,
lang_handbook.db,MonsterHandBook,Id,163,Content,lore,translated,,PASS,10,,,,,"Part of th artificial species, only found in the Dim Forest. Th Tacet Discord usually uses abandoned vehicles as a host shell, and moves quickly, and once it has set eyes on its prey, it will never give up, hence the name ""wind chasing blade scythe"". This claim is not very credible, according to the analysis of this equipment, most likely because the prey chased by it fled as fast as the ""wind"".","Thuộc loài nhân tạo, chỉ xuất hiện ở Rừng Mờ. Tacet Discord thường sử dụng phương tiện bị bỏ hoang làm vỏ bọc, di chuyển nhanh chóng, và một khi đã nhắm mục tiêu, nó sẽ không bao giờ từ bỏ, do đó có tên gọi ""lưỡi hái săn gió"". Tuy nhiên, tuyên bố này không hoàn toàn đáng tin, theo phân tích thiết bị này, nhiều khả năng con mồi mà nó đuổi theo đã chạy nhanh như ""gió"".",
lang_handbook.db,MonsterHandBook,Id,165,Content,lore,translated,,PASS,10,,,,,Exile Leader,Thủ Lĩnh Lưu Đày,
lang_handbook.db,MonsterHandBook,Id,167,Content,lore,translated,,PASS,10,,,,,"Exile Leaders are mostly Resonators. In the Huanglong region, for example, the Exile Leaders are usually those who have been expelled from the Mornguard for various reasons, and their combat experience and abilities cannot be compared with those of ordinary Exiles.","Thủ Lĩnh Lưu Đày hầu hết đều là Resonator. Ví dụ như ở khu vực Huanglong, họ thường là những người bị trục xuất khỏi Mornguard vì nhiều lý do khác nhau, và kinh nghiệm chiến đấu cũng như khả năng của họ không thể so sánh với dân Lưu Đày thông thường.",
lang_handbook.db,MonsterHandBook,Id,169,Content,lore,translated,,PASS,10,,,,,Exile Craftsman,Thợ Thủ Công Lưu Đày,
lang_handbook.db,MonsterHandBook,Id,171,Content,lore,translated,,PASS,10,,,,,"Skilled Exiles who assume the functions of a military officers and mechanics in their respective groups. Their slender appearance was once misunderstood as a lack of combat ability, but those who had this misunderstanding invariably suffered greatly.","Những Kẻ Lưu Đày Lão Luyện đảm nhiệm vai trò sĩ quan quân sự và thợ máy trong các nhóm của họ. Vẻ ngoài mảnh khảnh của họ từng bị hiểu lầm là thiếu khả năng chiến đấu, nhưng những kẻ hiểu lầm như vậy đều phải trả giá đắt.",
lang_handbook.db,MonsterHandBook,Id,173,Content,lore,translated,,PASS,10,,,,,Fractsidus Executioner,Đao Phủ Fractsidus,
lang_handbook.db,MonsterHandBook,Id,175,Content,lore,translated,,PASS,10,,,,,"The Executioner unit takes direct orders from the Fractsidus Leader, all of which are all highly trained Resonators. Executioners who has not perished through countless battles will be given the opportunity to be promoted and even become an candidate to ""The Twelve"", but from the available information, the chances of this are slim.","Đơn vị Executioner nhận lệnh trực tiếp từ Thủ lĩnh Fractsidus, toàn bộ đều là Resonator được huấn luyện tinh nhuệ. Những Executioner sống sót qua vô số trận chiến sẽ có cơ hội thăng tiến, thậm chí trở thành ứng cử viên cho ""Thập Nhị"", song theo thông tin hiện có, khả năng này rất mong manh.",
lang_handbook.db,MonsterHandBook,Id,181,Content,lore,translated,,PASS,10,,,,,Thunder Squama,Vảy Sấm Sét,
lang_handbook.db,MonsterHandBook,Id,183,Content,lore,translated,,PASS,10,,,,,"The Thunder Squama resembles the fusion of a human and a lizard. It is able to use Wutherons within the Tacet Field for high-speed maneuvers. Initially, it is judged to be the result of the natural evolution of TDs,.","Thunder Squama có hình dạng giống sự kết hợp giữa người và thằn lằn. Nó có thể sử dụng Wutheron trong Tổ Tacet để thực hiện các động tác cơ động tốc độ cao. Ban đầu, nó được cho là kết quả của quá trình tiến hóa tự nhiên của TD.",
lang_handbook.db,MonsterHandBook,Id,185,Content,lore,translated,,PASS,10,,,,,Inferno Rider,Kỵ Sĩ Hỏa Ngục,
lang_handbook.db,MonsterHandBook,Id,187,Content,lore,translated,,PASS,10,,,,,"The usual Tacet Discords does not require a ""vehicle"" for movement, but the appearance of the Inferno Rider resembles a rider on a motorcycle, presumably this form is derived from a poor imitation of human behavior. The TD's crazy rampage in the ""vehicle"" is secretly known as ""Flames of Fury"" by Huanglong.","Thông thường, Tacet Discord không cần ""phương tiện"" để di chuyển, nhưng sự xuất hiện của Inferno Rider lại giống như một kỵ sĩ trên xe mô tô, có lẽ hình dạng này bắt nguồn từ sự bắt chước vụng về hành vi của con người. Cơn điên cuồng của TD trên ""phương tiện"" này được dân Huanglong bí mật gọi là ""Lửa Giận Dữ"".",
lang_handbook.db,MonsterHandBook,Id,189,Content,lore,translated,,PASS,10,,,,,Impermanence Heron,Diệc Vô Thường,
