database,table,primary_key_column,primary_key,column,category,status,issues,rule_decision,rule_score,rule_issues,ai_decision,ai_score,ai_reason,source_en,translation_vi,review_note
lang_property.db,PropertyIndex,Id,92,Content,item,translated,,PASS,10,,,,,Toughness Reduction multiplier,Toughness Reduction multiplier,
lang_property.db,PropertyIndex,Id,93,Content,item,translated,,PASS,10,,,,,Passive Toughness Reduction multiplier,Passive Toughness Reduction multiplier,
lang_property.db,PropertyIndex,Id,104,Content,item,translated,,PASS,10,,,,,Defense Penetration Ratio,Defense Penetration Ratio,
lang_property.db,PropertyIndex,Id,118,Content,item,translated,,PASS,10,,,,,Movement Speed,Movement Speed,
lang_property.db,PropertyIndex,Id,119,Content,item,translated,,PASS,10,,,,,Wutrelic skill DMG bonus,Wutrelic skill DMG bonus,
lang_property.db,PropertyIndex,Id,120,Content,item,translated,,PASS,10,,,,,Normal Attack Speed,Normal Attack Speed,
lang_property.db,PropertyIndex,Id,121,Content,item,translated,,PASS,10,,,,,Charged Attack Speed,Charged Attack Speed,
lang_property.db,PropertyIndex,Id,139,Content,item,translated,,PASS,10,,,,,Level,Level,
lang_property.db,PropertyIndex,Id,140,Content,item,translated,,REVIEW,6,same_as_source,,,,HP,HP,
lang_property.db,PropertyIndex,Id,141,Content,item,translated,,REVIEW,6,same_as_source,,,,HP,HP,
lang_property.db,PropertyIndex,Id,142,Content,item,translated,,PASS,10,,,,,Shield,Shield,
lang_property.db,PropertyIndex,Id,143,Content,item,translated,,PASS,10,,,,,DEF Down Multiplier,DEF Down Multiplier,
lang_property.db,PropertyIndex,Id,144,Content,item,translated,,PASS,10,,,,,Passive DEF Down Multiplier,Passive DEF Down Multiplier,
lang_property.db,PropertyIndex,Id,145,Content,item,translated,,PASS,10,,,,,Attack,Attack,
lang_property.db,PropertyIndex,Id,146,Content,item,translated,,PASS,10,,,,,Crit. Rate,Crit. Rate,
lang_property.db,PropertyIndex,Id,147,Content,item,translated,,PASS,10,,,,,Critical DMG,Critical DMG,
lang_property.db,PropertyIndex,Id,148,Content,item,translated,,PASS,10,,,,,Defense,Defense,
lang_property.db,PropertyIndex,Id,149,Content,item,translated,,PASS,10,,,,,Resonance Efficiency,Resonance Efficiency,
lang_property.db,PropertyIndex,Id,150,Content,item,translated,,PASS,10,,,,,Cooldown Reduction,Cooldown Reduction,
lang_property.db,PropertyIndex,Id,151,Content,item,translated,,PASS,10,,,,,Concerto Sublimation,Concerto Sublimation,
lang_property.db,PropertyIndex,Id,152,Content,item,translated,,PASS,10,,,,,Resonance skill damage bonus,Resonance skill damage bonus,
lang_property.db,PropertyIndex,Id,153,Content,item,translated,,PASS,10,,,,,General DMG bonus,General DMG bonus,
lang_property.db,PropertyIndex,Id,154,Content,item,translated,,PASS,10,,,,,General Injury Reduction,General Injury Reduction,
lang_property.db,PropertyIndex,Id,155,Content,item,translated,,PASS,10,,,,,Normal Attack bonus,Normal Attack bonus,
lang_property.db,PropertyIndex,Id,156,Content,item,translated,,PASS,10,,,,,Charged Attack bonus,Charged Attack bonus,
lang_property.db,PropertyIndex,Id,157,Content,item,translated,,PASS,10,,,,,Resonance liberation DMG bonus,Resonance liberation DMG bonus,
lang_property.db,PropertyIndex,Id,158,Content,item,translated,,PASS,10,,,,,Combo skill DMG bonus,Combo skill DMG bonus,
lang_property.db,PropertyIndex,Id,159,Content,item,translated,,PASS,10,,,,,Physical DMG bonus,Physical DMG bonus,
lang_property.db,PropertyIndex,Id,160,Content,item,translated,,PASS,10,,,,,Frozen DMG bonus,Frozen DMG bonus,
lang_property.db,PropertyIndex,Id,161,Content,item,translated,,PASS,10,,,,,Smelt DMG bonus,Smelt DMG bonus,
lang_property.db,PropertyIndex,Id,162,Content,item,translated,,PASS,10,,,,,Conduction DMG bonus,Conduction DMG bonus,
lang_property.db,PropertyIndex,Id,163,Content,item,translated,,PASS,10,,,,,Aerodynamic DMG bonus,Aerodynamic DMG bonus,
lang_property.db,PropertyIndex,Id,164,Content,item,translated,,PASS,10,,,,,Diffusion DMG bonus,Diffusion DMG bonus,
lang_property.db,PropertyIndex,Id,165,Content,item,translated,,PASS,10,,,,,Dissociation DMG bonus,Dissociation DMG bonus,
lang_property.db,PropertyIndex,Id,166,Content,item,translated,,PASS,10,,,,,Physical DMG Resistance,Physical DMG Resistance,
lang_property.db,PropertyIndex,Id,167,Content,item,translated,,PASS,10,,,,,Frozen DMG Resistance,Frozen DMG Resistance,
lang_property.db,PropertyIndex,Id,168,Content,item,translated,,PASS,10,,,,,Smelt DMG Resistance,Smelt DMG Resistance,
lang_property.db,PropertyIndex,Id,169,Content,item,translated,,PASS,10,,,,,Conduction DMG Resistance,Conduction DMG Resistance,
lang_property.db,PropertyIndex,Id,170,Content,item,translated,,PASS,10,,,,,Aerodynamic DMG Resistance,Aerodynamic DMG Resistance,
lang_property.db,PropertyIndex,Id,171,Content,item,translated,,PASS,10,,,,,Diffusion DMG Resistance,Diffusion DMG Resistance,
lang_property.db,PropertyIndex,Id,172,Content,item,translated,,PASS,10,,,,,Dissociation DMG Resistance,Dissociation DMG Resistance,
lang_property.db,PropertyIndex,Id,173,Content,item,translated,,PASS,10,,,,,Healing Effect bonus,Healing Effect bonus,
lang_property.db,PropertyIndex,Id,174,Content,item,translated,,PASS,10,,,,,Recovery Effect bonus,Recovery Effect bonus,
lang_property.db,PropertyIndex,Id,175,Content,item,translated,,PASS,10,,,,,Physical DMG Immunity,Physical DMG Immunity,
lang_property.db,PropertyIndex,Id,176,Content,item,translated,,PASS,10,,,,,Element 1 DMG Immunity,Element 1 DMG Immunity,
lang_property.db,PropertyIndex,Id,177,Content,item,translated,,PASS,10,,,,,Element 2 DMG Immunity,Element 2 DMG Immunity,
lang_property.db,PropertyIndex,Id,178,Content,item,translated,,PASS,10,,,,,Element 3 DMG Immunity,Element 3 DMG Immunity,
lang_property.db,PropertyIndex,Id,179,Content,item,translated,,PASS,10,,,,,Element 4 DMG Immunity,Element 4 DMG Immunity,
lang_property.db,PropertyIndex,Id,180,Content,item,translated,,PASS,10,,,,,Element 5 DMG Immunity,Element 5 DMG Immunity,
lang_property.db,PropertyIndex,Id,181,Content,item,translated,,PASS,10,,,,,Element 6 DMG Immunity,Element 6 DMG Immunity,
lang_property.db,PropertyIndex,Id,182,Content,item,translated,,PASS,10,,,,,Reaction increase factor 1,Reaction increase factor 1,
lang_property.db,PropertyIndex,Id,183,Content,item,translated,,PASS,10,,,,,Reaction increase factor 2,Reaction increase factor 2,
lang_property.db,PropertyIndex,Id,184,Content,item,translated,,PASS,10,,,,,Reaction increase factor 3,Reaction increase factor 3,
lang_property.db,PropertyIndex,Id,185,Content,item,translated,,PASS,10,,,,,Reaction increase factor 4,Reaction increase factor 4,
lang_property.db,PropertyIndex,Id,186,Content,item,translated,,PASS,10,,,,,Reaction increase factor 5,Reaction increase factor 5,
lang_property.db,PropertyIndex,Id,187,Content,item,translated,,PASS,10,,,,,Reaction increase factor 6,Reaction increase factor 6,
lang_property.db,PropertyIndex,Id,188,Content,item,translated,,PASS,10,,,,,Reaction increase factor 7,Reaction increase factor 7,
lang_property.db,PropertyIndex,Id,189,Content,item,translated,,PASS,10,,,,,Reaction increase factor 8,Reaction increase factor 8,
lang_property.db,PropertyIndex,Id,190,Content,item,translated,,PASS,10,,,,,Reaction increase factor 9,Reaction increase factor 9,
lang_property.db,PropertyIndex,Id,191,Content,item,translated,,PASS,10,,,,,Reaction increase factor 10,Reaction increase factor 10,
lang_property.db,PropertyIndex,Id,192,Content,item,translated,,PASS,10,,,,,Reaction increase factor 11,Reaction increase factor 11,
lang_property.db,PropertyIndex,Id,193,Content,item,translated,,PASS,10,,,,,Reaction increase factor 12,Reaction increase factor 12,
lang_property.db,PropertyIndex,Id,194,Content,item,translated,,PASS,10,,,,,Reaction increase factor 13,Reaction increase factor 13,
lang_property.db,PropertyIndex,Id,195,Content,item,translated,,PASS,10,,,,,Reaction increase factor 14,Reaction increase factor 14,
lang_property.db,PropertyIndex,Id,196,Content,item,translated,,PASS,10,,,,,Reaction increase factor 15,Reaction increase factor 15,
lang_property.db,PropertyIndex,Id,197,Content,item,translated,,PASS,10,,,,,Resonance energy limit,Resonance energy limit,
lang_property.db,PropertyIndex,Id,198,Content,item,translated,,PASS,10,,,,,Resonance energy,Resonance energy,
lang_property.db,PropertyIndex,Id,199,Content,item,translated,,PASS,10,,,,,Special energy 1 limit,Special energy 1 limit,
lang_property.db,PropertyIndex,Id,200,Content,item,translated,,PASS,10,,,,,Special energy 1,Special energy 1,
lang_property.db,PropertyIndex,Id,201,Content,item,translated,,PASS,10,,,,,Special energy 2 limit,Special energy 2 limit,
lang_property.db,PropertyIndex,Id,202,Content,item,translated,,PASS,10,,,,,Special energy 2,Special energy 2,
lang_property.db,PropertyIndex,Id,203,Content,item,translated,,PASS,10,,,,,Special energy 3 limit,Special energy 3 limit,
lang_property.db,PropertyIndex,Id,204,Content,item,translated,,PASS,10,,,,,Special energy 3,Special energy 3,
lang_property.db,PropertyIndex,Id,205,Content,item,translated,,PASS,10,,,,,Special energy 4 limit,Special energy 4 limit,
lang_property.db,PropertyIndex,Id,206,Content,item,translated,,PASS,10,,,,,Special energy 4,Special energy 4,
lang_property.db,PropertyIndex,Id,207,Content,item,translated,,PASS,10,,,,,Stamina Limit,Stamina Limit,
lang_property.db,PropertyIndex,Id,208,Content,item,translated,,PASS,10,,,,,Stamina,Stamina,
lang_property.db,PropertyIndex,Id,209,Content,item,translated,,PASS,10,,,,,Stamina Recovery,Stamina Recovery,
lang_property.db,PropertyIndex,Id,210,Content,item,translated,,PASS,10,,,,,Zero stamina penalty time,Zero stamina penalty time,
lang_property.db,PropertyIndex,Id,216,Content,item,translated,,PASS,10,,,,,Max Plangency,Max Plangency,
lang_property.db,PropertyIndex,Id,217,Content,item,translated,,PASS,10,,,,,Max Plangency,Max Plangency,
lang_property.db,PropertyIndex,Id,218,Content,item,translated,,PASS,10,,,,,Plangency Recovery Rate,Plangency Recovery Rate,
lang_property.db,PropertyIndex,Id,219,Content,item,translated,,PASS,10,,,,,Extra zero Plangency time,Extra zero Plangency time,
lang_property.db,PropertyIndex,Id,220,Content,item,translated,,PASS,10,,,,,Plangency Reduction multiplier,Plangency Reduction multiplier,
lang_property.db,PropertyIndex,Id,221,Content,item,translated,,PASS,10,,,,,Passive Plangency Reduction multiplier,Passive Plangency Reduction multiplier,
lang_property.db,PropertyIndex,Id,222,Content,item,translated,,PASS,10,,,,,Max Toughness,Max Toughness,
lang_property.db,PropertyIndex,Id,223,Content,item,translated,,PASS,10,,,,,Toughness,Toughness,
lang_property.db,PropertyIndex,Id,224,Content,item,translated,,PASS,10,,,,,Toughness Recovery Speed,Toughness Recovery Speed,
lang_property.db,PropertyIndex,Id,225,Content,item,translated,,PASS,10,,,,,Toughness Reduction multiplier,Toughness Reduction multiplier,
lang_property.db,PropertyIndex,Id,226,Content,item,translated,,PASS,10,,,,,Passive Toughness Reduction multiplier,Passive Toughness Reduction multiplier,
lang_property.db,PropertyIndex,Id,237,Content,item,translated,,PASS,10,,,,,Defense Penetration Ratio,Defense Penetration Ratio,
lang_property.db,PropertyIndex,Id,251,Content,item,translated,,PASS,10,,,,,Movement Speed,Movement Speed,
lang_property.db,PropertyIndex,Id,252,Content,item,translated,,PASS,10,,,,,Wutrelic skill DMG bonus,Wutrelic skill DMG bonus,
lang_property.db,PropertyIndex,Id,253,Content,item,translated,,PASS,10,,,,,Normal Attack Speed,Normal Attack Speed,
lang_property.db,PropertyIndex,Id,254,Content,item,translated,,PASS,10,,,,,Charged Attack Speed,Charged Attack Speed,
