database,table,primary_key_column,primary_key,column,category,status,issues,rule_decision,rule_score,rule_issues,ai_decision,ai_score,ai_reason,source_en,translation_vi,review_note
lang_function.db,FunctionCondition,Id,14,Content,ui,translated,,PASS,10,,,,,Pioneer Association created this Ambience imitated from the well of Zero Point Research Station. It was used to train and test the Resonators before they enter the Zero Point Research Station.,Hiệp Hội Tiên Phong tạo ra Bầu Không Khí này dựa trên giếng của Trạm Nghiên Cứu Điểm Không. Nó được dùng để huấn luyện và thử nghiệm Resonator trước khi họ tiến vào Trạm Nghiên Cứu Điểm Không.,
lang_function.db,FunctionCondition,Id,15,Content,ui,translated,,PASS,10,,,,,Zero Point Research Station,Trạm Nghiên cứu Điểm Không,
lang_function.db,FunctionCondition,Id,16,Content,ui,translated,,PASS,10,,,,,Large-scale underground experiment center built before the Lament. The well below it attain the depth reaching the mohoroviic discontinuity. Secrets and unknown knowledge await you there.,Trung tâm thí nghiệm ngầm quy mô lớn được xây dựng trước Đại Than Vãn. Giếng bên dưới đạt độ sâu tới ranh giới Moho. Những bí mật và tri thức chưa biết đang chờ bạn ở đó.,
lang_function.db,FunctionCondition,Id,17,Content,ui,translated,,PASS,10,,,,,Tacet Field,Tacet Field,
lang_function.db,FunctionCondition,Id,18,Content,ui,translated,,PASS,10,,,,,Completing the challenge of Tacet Field and Overlord Class enemies will allow you to acquire resources. First-time challenge will reward you sample for exchanging rare materials with Interference Exchange.,Hoàn thành thử thách Tổ Tacet và kẻ địch Hạng Overlord sẽ giúp bạn thu thập tài nguyên. Lần đầu vượt qua sẽ nhận mẫu vật để đổi nguyên liệu hiếm tại Trao Đổi Nhiễu Loạn.,
lang_function.db,FunctionCondition,Id,21,Content,ui,translated,,PASS,10,,,,,Concerto Effect,Hiệu ứng Concerto,
lang_function.db,FunctionCondition,Id,22,Content,ui,translated,,PASS,10,,,,,"Powerful skill performed by 2 Resonators. While the Concerto Vibrancy is fully charged, switching Resonators will consume all of it, and trigger Concerto Effect base on the switched Character's attack attribute.","Kỹ năng mạnh được thực hiện bởi 2 Resonator. Khi Năng Lượng Giao Hưởng được nạp đầy, chuyển đổi Resonator sẽ tiêu hao toàn bộ và kích hoạt Hiệu Ứng Giao Hưởng dựa trên thuộc tính tấn công của nhân vật được chuyển đến.",
lang_function.db,FunctionCondition,Id,23,Content,ui,translated,,PASS,10,,,,,Star Align,Sao Đồng Tâm,
lang_function.db,FunctionCondition,Id,24,Content,ui,translated,,PASS,10,,,,,Completing the Star Up Mission for Rover will get Mission EXP to exchange for rewards.,Hoàn thành Nhiệm Vụ Nâng Sao cho Rover sẽ nhận Điểm Kinh Nghiệm Nhiệm Vụ để đổi phần thưởng.,
lang_function.db,FunctionCondition,Id,25,Content,ui,translated,,PASS,10,,,,,Ambience - Weapon,Bối cảnh - Vũ khí,
lang_function.db,FunctionCondition,Id,26,Content,ui,translated,,PASS,10,,,,,Ambience of the Resonators well-versed in weapon. The melodies in their broken blade can be used to enhance weapon.,Bối cảnh của Resonator tinh thông vũ khí. Giai điệu trong lưỡi kiếm gãy của họ có thể tăng cường vũ khí.,
lang_function.db,FunctionCondition,Id,27,Content,ui,translated,,PASS,10,,,,,Ambience - Skill,Bối cảnh - Kỹ năng,
lang_function.db,FunctionCondition,Id,28,Content,ui,translated,,PASS,10,,,,,Ambience of Resonators well-versed in battle technique. The melodies in their broken memories can be used to enhance battle skill.,Bối cảnh của Resonator tinh thông kỹ thuật chiến đấu. Giai điệu trong ký ức tan vỡ của họ có thể tăng cường kỹ năng chiến đấu.,
lang_function.db,FunctionCondition,Id,30,Content,ui,translated,,PASS,10,,,,,Co-op mode will allow you meet with other Rovers. Kindness may lead you to precious friendship.,Chế độ Hợp tác cho phép bạn gặp gỡ các Vận Mệnh Giả khác. Sự tử tế có thể mang đến những tình bạn quý giá.,
lang_function.db,FunctionCondition,Id,31,Content,ui,translated,,PASS,10,,,,,Resonance Record,Biên Bản Cộng Hưởng,
lang_function.db,FunctionCondition,Id,32,Content,ui,translated,,PASS,10,,,,,"Resonance Terminal was installed with module of Tacet Discords, Mutant Organism and Tacet Fields. Using them will allow you to locate them quickly in the wilds.","Thiết Bị Đầu Cuối Cộng Hưởng được lắp đặt mô-đun của Tacet Discord, Sinh Vật Đột Biến và Tổ Tacet. Sử dụng chúng sẽ giúp bạn nhanh chóng xác định vị trí của chúng ngoài hoang dã.",
lang_function.db,FunctionCondition,Id,33,Content,ui,translated,,PASS,10,,,,,Resonance Record,Biên Bản Cộng Hưởng,
lang_function.db,FunctionCondition,Id,34,Content,ui,translated,,PASS,10,,,,,"Resonance Terminal was installed with module of Tacet Discords, Mutant Organism and Tacet Fields. Using them will allow you to locate them quickly in the wilds.","Thiết Bị Đầu Cuối Cộng Hưởng được lắp đặt mô-đun của Tacet Discord, Sinh Vật Đột Biến và Tổ Tacet. Sử dụng chúng sẽ giúp bạn nhanh chóng xác định vị trí của chúng ngoài hoang dã.",
lang_function.db,FunctionCondition,Id,35,Content,ui,translated,,PASS,10,,,,,Resonance Record,Biên Bản Cộng Hưởng,
lang_function.db,FunctionCondition,Id,36,Content,ui,translated,,PASS,10,,,,,"Resonance Terminal was installed with module of Tacet Discords, Mutant Organism and Tacet Fields. Using them will allow you to locate them quickly in the wilds.","Thiết Bị Đầu Cuối Cộng Hưởng được lắp đặt mô-đun của Tacet Discord, Sinh Vật Đột Biến và Tổ Tacet. Sử dụng chúng sẽ giúp bạn nhanh chóng xác định vị trí của chúng ngoài hoang dã.",
lang_function.db,FunctionCondition,Id,37,Content,ui,translated,,PASS,10,,,,,Resonance Record,Biên Bản Cộng Hưởng,
lang_function.db,FunctionCondition,Id,38,Content,ui,translated,,PASS,10,,,,,"Resonance Terminal was installed with module of Tacet Discords, Mutant Organism and Tacet Fields. Using them will allow you to locate them quickly in the wilds.","Thiết Bị Đầu Cuối Cộng Hưởng được lắp đặt mô-đun của Tacet Discord, Sinh Vật Đột Biến và Tổ Tacet. Sử dụng chúng sẽ giúp bạn nhanh chóng xác định vị trí của chúng ngoài hoang dã.",
lang_function.db,FunctionCondition,Id,39,Content,ui,translated,,PASS,10,,,,,Resonance Record,Biên Bản Cộng Hưởng,
lang_function.db,FunctionCondition,Id,40,Content,ui,translated,,PASS,10,,,,,"Resonance Terminal was installed with module of Tacet Discords, Mutant Organism and Tacet Fields. Using them will allow you to locate them quickly in the wilds.","Thiết Bị Đầu Cuối Cộng Hưởng được lắp đặt mô-đun của Tacet Discord, Sinh Vật Đột Biến và Tổ Tacet. Sử dụng chúng sẽ giúp bạn nhanh chóng xác định vị trí của chúng ngoài hoang dã.",
