en_source,vn_translate,loi_du_doan
Squeaky Express new site preparation environment sampling.,Get mẫu môi trường chuẩn bị địa điểm mới của Squeaky Express.,C?n ti?ng Anh nghi v?n: Express; Get; Squeaky | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 21.0
"Dropped by the Thousand Sins - The Obscured, used for Resonator Ascension.","Rơi từ Thousand Sins - The Obscured, dùng để Increase Bậc Synergy Giả.",C?n ti?ng Anh nghi v?n: Increase; Obscured; Sins; Thousand | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 20.67
"Dropped by the Thousand Sins - The Obscured, used for Resonator Ascension.","Rơi từ Thousand Sins - The Obscured, dùng để Increase Bậc Synergy Giả.",C?n ti?ng Anh nghi v?n: Increase; Obscured; Sins; Thousand | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 20.67
"Many-Banded Gecko belongs to the family of lizards in the order of reptiles, and is a close relative of Azure Iguana and Green Pit Lizard. The body is covered with leathery scales and has black rings and white rings arranged in succession, with the white rings being narrower. It likes wet environment and is widely distributed on land all over the world.","Thằn Lằn Đa Vạch thuộc họ thằn lằn trong bộ bò sát, có họ hàng gần với Azure Iguana và Green Pit Lizard. Cơ thể phủ vảy da cứng, xen kẽ các vòng đen và trắng, trong đó vòng trắng hẹp hơn. Loài này ưa môi trường ẩm ướt và phân bố rộng rãi trên đất liền khắp thế giới.",C?n ti?ng Anh nghi v?n: Azure; Green; Iguana; Lizard; Pit | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 0.556 | M?c ??: 20.56
"A large phoebe of the genus Beaked Phoebe in the family Phoenixidae, and is related to the Red and Blue Plume butterflies. They are often active in dense vegetation areas in woodlands or other environments, fly in pairs at high altitudes, feed on nectar, and are not easily captured. It is the most common of the three species of butterflies because of its high reproductive ability and adaptability to the living environment.","Một loài phượng hoàng lớn thuộc chi Phoebe Mỏ trong họ Phoenixidae, có họ hàng với loài bướm Red Plume và Blue Plume. Chúng thường hoạt động ở những khu vực cây cối rậm rạp trong rừng hoặc môi trường tương tự, bay theo cặp ở độ cao lớn, hút mật hoa và rất khó bắt. Đây là loài phổ biến nhất trong ba loài bướm nhờ khả năng sinh sản cao và thích nghi tốt với môi trường sống.",C?n ti?ng Anh nghi v?n: Blue; Phoebe; Phoenixidae; Plume; Red | S? t?/c?m nghi v?n: 6 | T? l? nghi v?n: 0.316 | M?c ??: 20.16
"A detailed written recipe on how to make ""Chili Meat Slices"".","Recipe chi tiết cách làm ""Chili Meat Slices"".",C?n ti?ng Anh nghi v?n: Chili; Meat; Recipe; Slices | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.8 | M?c ??: 20.0
"A detailed written recipe on how to make ""Aureate Fried Rice"".","Recipe viết chi tiết cách chế biến món ""Aureate Fried Rice"".",C?n ti?ng Anh nghi v?n: Aureate; Fried; Recipe; Rice | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.8 | M?c ??: 20.0
The core of the Tacet Discord that hides under the Ji Ting ruins is a huge collection of countless consciousnesses lurking inside. The disorderly frequencies lingering around it are the symbol of the Tacet Discord's thousand eyes and thousand faces.,Core của Discord ẩn dưới tàn tích Ji Ting là một tập hợp khổng lồ của vô số ý thức ẩn náu bên trong. Những tần số hỗn loạn vương vấn xung quanh chính là biểu tượng cho ngàn mắt ngàn mặt của Discord.,C?n ti?ng Anh nghi v?n: Core; Discord; Ji; Ting | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 0.556 | M?c ??: 19.56
"At first, in order to celebrate the start of Tacetite mining operations, the mine cooks developed this dish with golden egg yolk representing Tacetreite. Later, the mine formed a tradition which at the start of each month, Aureate Fried Rice is to be made to wish for all goes well.","Ban đầu, để chào mừng hoạt động khai thác Tacetite, các đầu bếp mỏ đã sáng tạo ra món ăn này với lòng đỏ trứng vàng tượng trưng cho Tacetreite. Sau đó, mỏ hình thành truyền thống vào đầu mỗi tháng sẽ nấu Aureate Fried Rice để cầu mong mọi việc suôn sẻ.",C?n ti?ng Anh nghi v?n: Aureate; Fried; Rice; Tacetite; Tacetreite | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 0.455 | M?c ??: 19.55
"During the chaotic time where raw materials are of scarcity of, Fragrant Grass was used as an important medicine to fight against the cold by the folk of the Huanglong. In the era of resurgence, the production of synthetic drugs resumed, but the habit of using Fragrant Grass in water to strengthen immunity was retained and gradually developed into the present day Fragrant Tea.","Trong thời kỳ hỗn loạn khi nguyên liệu khan hiếm, Fragrant Grass được dân gian Huanglong sử dụng như một vị thuốc quan trọng chống lại cái lạnh. Đến thời kỳ phục hưng, việc sản xuất thuốc tổng hợp được khôi phục, nhưng thói quen dùng Fragrant Grass pha nước để tăng cường miễn dịch vẫn được giữ lại và dần phát triển thành Fragrant Tea như ngày nay.",C?n ti?ng Anh nghi v?n: Fragrant; Grass; Tea | S? t?/c?m nghi v?n: 6 | T? l? nghi v?n: 0.4 | M?c ??: 19.0
"The strange dish made of egg yolk, which has a golden color like fluid, said to be inspired by the Wutherium Fluid. The dish is sweet and tasty and is popular with the elderly and children.","Dish kỳ lạ làm từ lòng đỏ trứng, có màu vàng lỏng như Wutherium Fluid. Dish này ngọt ngào, thơm ngon và rất được lòng người già cùng trẻ nhỏ.",C?n ti?ng Anh nghi v?n: Dish; Fluid; Wutherium | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.8 | M?c ??: 19.0
"The Green Pit Lizard belongs to the family of lizards in the order of reptiles, and is a close relative of the Many-Banded Gecko and Azure Iguana. The lizard has short limbs, agile movements, leathery scales covering its body and a bright green body with fleshy spines on its back. It likes moist environment and is widely distributed in waterfront and wetland environment all over the world.","Green Pit Lizard thuộc họ thằn lằn trong bộ bò sát, có họ hàng gần với Tắc Kè Đa Vạch và Azure Iguana. Loài này có tứ chi ngắn, di chuyển nhanh nhẹn, thân phủ vảy da và lưng có gai thịt, toàn thân màu xanh sáng. Chúng ưa môi trường ẩm ướt và phân bố rộng rãi ở các vùng ven nước, đầm lầy trên toàn thế giới.",C?n ti?ng Anh nghi v?n: Azure; Green; Iguana; Lizard; Pit | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 0.385 | M?c ??: 18.85
"Delivery boxes printed with the Squeaky Express logo are durable and sturdy. If you meet similar boxes in the field, please help pick them up and recover them.","Những hộp giao hàng in logo Squeaky Express rất bền chắc. Nếu gặp những chiếc hộp tương tự trên đường, hãy giúp thu hồi chúng.",C?n ti?ng Anh nghi v?n: Express; in; logo; Squeaky | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 18.67
"Delivery boxes printed with the Squeaky Express logo are durable and sturdy. If you meet similar boxes in the field, please help pick them up and recover them.","Những hộp giao hàng in logo Squeaky Express rất bền chắc. Nếu gặp những chiếc hộp tương tự trên đường, hãy giúp thu hồi chúng.",C?n ti?ng Anh nghi v?n: Express; in; logo; Squeaky | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 18.67
"Delivery boxes printed with the Squeaky Express logo are durable and sturdy. If you meet similar boxes in the field, please help pick them up and recover them.","Những hộp giao hàng in logo Squeaky Express rất bền chắc. Nếu gặp những chiếc hộp tương tự trên đường, hãy giúp thu hồi chúng.",C?n ti?ng Anh nghi v?n: Express; in; logo; Squeaky | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 18.67
"A detailed written recipe on how to make ""Salted Milk Tea"".","Recipe chi tiết cách pha ""Salted Milk Tea"".",C?n ti?ng Anh nghi v?n: Milk; Recipe; Salted; Tea | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 18.67
"A detailed written recipe on how to make ""Shuyun Herbal Tea"".","Recipe chi tiết cách pha ""Shuyun Herbal Tea"".",C?n ti?ng Anh nghi v?n: Herbal; Recipe; Shuyun; Tea | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 18.67
"Dropped by Crownless - Replica, used for Resonator Ascension.","Rơi từ Crownless - Replica, dùng để Increase Cấp Synergy Giả.",C?n ti?ng Anh nghi v?n: Crownless; Increase; Replica | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 18.5
"Dropped by Crownless - Replica, used for Resonator Ascension.","Rơi từ Crownless - Replica, dùng để Increase Cấp Synergy Giả.",C?n ti?ng Anh nghi v?n: Crownless; Increase; Replica | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 18.5
"Dropped by Thunder Squama, used for Resonator Ascension.","Rơi từ Thunder Squama, dùng để Increase Bậc Synergy Giả.",C?n ti?ng Anh nghi v?n: Increase; Squama; Thunder | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 18.5
"Dropped by Thunder Squama, used for Resonator Ascension.","Rơi từ Thunder Squama, dùng để Increase Bậc Synergy Giả.",C?n ti?ng Anh nghi v?n: Increase; Squama; Thunder | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 18.5
"Dropped by Mourning Aix, used for Resonator Ascension.","Rơi từ Mourning Aix, dùng để Increase Bậc Synergy Giả.",C?n ti?ng Anh nghi v?n: Aix; Increase; Mourning | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 18.5
"Dropped by Mourning Aix, used for Resonator Ascension.","Rơi từ Mourning Aix, dùng để Increase Bậc Synergy Giả.",C?n ti?ng Anh nghi v?n: Aix; Increase; Mourning | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 18.5
"Dropped by Inferno Rider, used for Resonator Ascension.","Rơi từ Inferno Rider, dùng để Increase Bậc Synergy Giả.",C?n ti?ng Anh nghi v?n: Increase; Inferno; Rider | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 18.5
"Dropped by Inferno Rider, used for Resonator Ascension.","Rơi từ Inferno Rider, dùng để Increase Bậc Synergy Giả.",C?n ti?ng Anh nghi v?n: Increase; Inferno; Rider | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 18.5
"Dropped by Feilian Beringal, used for Resonator Ascension.","Rơi từ Feilian Beringal, dùng để Increase Cấp Synergy Giả.",C?n ti?ng Anh nghi v?n: Beringal; Feilian; Increase | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 18.5
"Dropped by Feilian Beringal, used for Resonator Ascension.","Rơi từ Feilian Beringal, dùng để Increase Cấp Synergy Giả.",C?n ti?ng Anh nghi v?n: Beringal; Feilian; Increase | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 18.5
"Dropped by Impermanence Heron, used for Resonator Ascension.","Rơi từ Impermanence Heron, dùng để Increase Bậc Synergy Giả.",C?n ti?ng Anh nghi v?n: Heron; Impermanence; Increase | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 18.5
"Dropped by Impermanence Heron, used for Resonator Ascension.","Rơi từ Impermanence Heron, dùng để Increase Bậc Synergy Giả.",C?n ti?ng Anh nghi v?n: Heron; Impermanence; Increase | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 18.5
"Learn ""Compressed Food Bar"" after use.","Học công thức ""Compressed Food Bar"" sau khi sử dụng.",C?n ti?ng Anh nghi v?n: Bar; Compressed; Food | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 18.0
"Learn ""Compressed Food Bar"" after use.","Học công thức ""Compressed Food Bar"" sau khi sử dụng.",C?n ti?ng Anh nghi v?n: Bar; Compressed; Food | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 18.0
"Decreases Stamina consumption from Side Sprinting for all team members by 10% for 1,000s. Effective on your own team only during Co-Op mode.",Decrease 10% tiêu hao Stamina khi Side Sprint cho tất cả thành viên trong đội trong 1.000 giây. Chỉ có hiệu lực với đội của bạn trong chế độ Co-Op.,C?n ti?ng Anh nghi v?n: Decrease; Op; Side; Stamina | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.333 | M?c ??: 17.33
"Decreases Stamina consumption from Side Sprinting for all team members by 20% for 1,000s. Effective on your own team only during Co-Op mode.",Decrease 20% tiêu hao Stamina khi Side Sprint cho tất cả thành viên trong đội trong 1.000 giây. Chỉ có hiệu lực với đội của bạn trong chế độ Co-Op.,C?n ti?ng Anh nghi v?n: Decrease; Op; Side; Stamina | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.333 | M?c ??: 17.33
"Decreases Stamina consumption from Side Sprinting for all team members by 20% for 1,000s. Effective on your own team only during Co-Op mode.",Decrease 20% tiêu hao Stamina khi Side Sprint cho tất cả thành viên trong đội trong 1.000 giây. Chỉ có hiệu lực với đội của bạn trong chế độ Co-Op.,C?n ti?ng Anh nghi v?n: Decrease; Op; Side; Stamina | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.333 | M?c ??: 17.33
"A microchip given by Empress Jinxi, storing research records the Ji Ting Laboratory had conducted on the mythical beast Sui'guang.","Một vi mạch do Hoàng hậu Jinxi trao tặng, lưu trữ hồ sơ nghiên cứu mà Phòng thí nghiệm Ji Ting đã thực hiện trên sinh vật thần thoại Sui'guang.",C?n ti?ng Anh nghi v?n: Ji; Jinxi; Sui'guang; Ting | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.5 | M?c ??: 17.0
"The yellow ore obtained after removing the Tacetite's shell is shaped like Tacetreite, but is actually still Tacetite, and is usually used by the Exile Leaders.","Ore vàng thu được sau khi loại bỏ vỏ Tacetite có hình dạng giống Tacetreite, nhưng thực chất vẫn là Tacetite, thường được các Thủ Lĩnh Lưu Đày sử dụng.",C?n ti?ng Anh nghi v?n: Ore; Tacetite; Tacetreite | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.571 | M?c ??: 16.71
"Members of the Midnight Rangers often go to dangerous areas, due to the harsh environment, they can only collect the wild mints to chew on for refreshment, and over time also formed a habit, mint has become a symbol of the Rangers. During their returns to the city, Rangers often have a fragrant smell around them, passersby don't know where the smell came from, but they eventually associated the aroma with the Rangers, thus getting the name Nightshade.","Các thành viên Midnight Rangers thường xuyên hoạt động ở những khu vực nguy hiểm, do môi trường khắc nghiệt, họ chỉ có thể nhai lá bạc hà dại để tỉnh táo. Lâu dần, bạc hà trở thành biểu tượng của Rangers. Khi trở về thành phố, mùi hương thoang thoảng quanh họ khiến người qua đường không biết nguồn gốc nhưng dần liên tưởng đến Rangers, từ đó có biệt danh ""Nightshade"".",C?n ti?ng Anh nghi v?n: Midnight; Nightshade; Rangers | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 0.357 | M?c ??: 16.57
"The core belonging to the Gleamtender, on the left side of the core is its expectation of a response to the point of the glow, breathing flicker Gleam under the Mass sound waves.","Core thuộc về Gleamtender, bên trái lõi là sự kỳ vọng về một phản hồi đến mức ánh sáng le lói nhấp nháy dưới sóng âm Mass.",C?n ti?ng Anh nghi v?n: Core; Gleamtender; Mass | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
Data chip found in the Dim Forest seems to be the record of a certain botanist's expedition.,Chip dữ liệu tìm thấy ở Dim Forest dường như ghi lại chuyến thám hiểm của một nhà thực vật học nào đó.,C?n ti?ng Anh nghi v?n: Chip; Dim; Forest | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
Data chip found in the Dim Forest seems to be the record of a certain botanist's expedition.,Chip dữ liệu tìm thấy ở Dim Forest dường như ghi lại chuyến thám hiểm của một nhà thực vật học nào đó.,C?n ti?ng Anh nghi v?n: Chip; Dim; Forest | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
Data chip found in the Dim Forest seems to be the record of a certain botanist's expedition.,Chip dữ liệu tìm thấy ở Dim Forest dường như ghi lại chuyến thám hiểm của một nhà thực vật học nào đó.,C?n ti?ng Anh nghi v?n: Chip; Dim; Forest | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
Data chip found in the Dim Forest seems to be the record of a certain botanist's expedition.,Chip dữ liệu tìm thấy ở Dim Forest dường như ghi lại chuyến thám hiểm của một nhà thực vật học nào đó.,C?n ti?ng Anh nghi v?n: Chip; Dim; Forest | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
Data chip found in the Dim Forest seems to be the record of a certain botanist's expedition.,Chip dữ liệu tìm thấy ở Dim Forest dường như ghi lại chuyến thám hiểm của một nhà thực vật học nào đó.,C?n ti?ng Anh nghi v?n: Chip; Dim; Forest | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
Data chip found in the Dim Forest seems to be the record of a certain botanist's expedition.,Chip dữ liệu tìm thấy ở Dim Forest dường như ghi lại chuyến thám hiểm của một nhà thực vật học nào đó.,C?n ti?ng Anh nghi v?n: Chip; Dim; Forest | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
A data chip found in the Forsaken Abundance. Seems to be the field recordings of a certain soldier.,Một chip dữ liệu tìm thấy ở Forsaken Abundance. Dường như là bản ghi âm thực địa của một người lính nào đó.,C?n ti?ng Anh nghi v?n: Abundance; chip; Forsaken | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
A data chip found in the Forsaken Abundance. Seems to be the field recordings of a certain soldier.,Một chip dữ liệu tìm thấy ở Forsaken Abundance. Dường như là bản ghi âm thực địa của một người lính nào đó.,C?n ti?ng Anh nghi v?n: Abundance; chip; Forsaken | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
A data chip found in the Forsaken Abundance. Seems to be the field recordings of a certain soldier.,Một chip dữ liệu tìm thấy ở Forsaken Abundance. Dường như là bản ghi âm thực địa của một người lính nào đó.,C?n ti?ng Anh nghi v?n: Abundance; chip; Forsaken | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
A data chip found in the Forsaken Abundance. Seems to be the field recordings of a certain soldier.,Một chip dữ liệu tìm thấy ở Forsaken Abundance. Dường như là bản ghi âm thực địa của một người lính nào đó.,C?n ti?ng Anh nghi v?n: Abundance; chip; Forsaken | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
A data chip found in the Forsaken Abundance. Seems to be the field recordings of a certain soldier.,Một chip dữ liệu tìm thấy ở Forsaken Abundance. Dường như là bản ghi âm thực địa của một người lính nào đó.,C?n ti?ng Anh nghi v?n: Abundance; chip; Forsaken | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
"A detailed written recipe on how to make ""The Awu Special"".","Recipe chi tiết cách làm ""Món Special của Awu"".",C?n ti?ng Anh nghi v?n: Awu; Recipe; Special | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
"A detailed written recipe on how to make """"Shredded Crownless"""".","Recipe viết chi tiết cách chế biến món ""Shredded Crownless"".",C?n ti?ng Anh nghi v?n: Crownless; Recipe; Shredded | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
"A detailed written recipe on how to make ""Dragon Dumplings"".","Recipe chi tiết cách làm ""Dragon Dumplings"".",C?n ti?ng Anh nghi v?n: Dragon; Dumplings; Recipe | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
"A detailed written recipe on how to make ""Crispy Roasted Squab"".","Recipe chi tiết cách làm ""Crispy Squab"".",C?n ti?ng Anh nghi v?n: Crispy; Recipe; Squab | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
The core of a low-class Tacet Discord. Has many uses.,Core của một Discord cấp thấp. Có nhiều công dụng.,C?n ti?ng Anh nghi v?n: Core; Discord | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
The core of a low-class Tacet Discord. Has many uses.,Core của một Discord cấp thấp. Có nhiều công dụng.,C?n ti?ng Anh nghi v?n: Core; Discord | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
