en_source,vn_translate,loi_du_doan
Take a photo of Chuji and Yoren,Take a photo of Chuji và Yoren,C?n ti?ng Anh nghi v?n: a; Chuji; of; photo; Take; Yoren | S? t?/c?m nghi v?n: 6 | T? l? nghi v?n: 1.0 | M?c ??: 34.0
Build up Sanhua's Concerto Energy during Baizhi's Outro Skill to trigger Sanhua's Outro Skill,Tích lũy Concerto Energy của Sanhua trong Outro Skill của Baizhi để kích hoạt Outro Skill của Sanhua,C?n ti?ng Anh nghi v?n: Energy; Outro; Skill | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 0.5 | M?c ??: 33.0
Build up Sanhua's Concerto Energy during Baizhi's Outro Skill to trigger Sanhua's Outro Skill,Tích lũy Concerto Energy của Sanhua trong Outro Skill của Baizhi để kích hoạt Outro Skill của Sanhua,C?n ti?ng Anh nghi v?n: Energy; Outro; Skill | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 0.5 | M?c ??: 33.0
"Startorch Academy and the Roya Tribe have joined forces to establish a foothold on the Dimmr Plains, launching a joint scientific expedition into this long-isolated realm. A message from I.R.I.S. invites you to join the inaugural expedition...","Startorch Academy và Bộ tộc Roya đã hợp tác thiết lập căn cứ tại Dimmr Plains, khởi động chuyến thám hiểm khoa học chung vào vùng đất cô lập từ lâu này. Một thông điệp từ I.R.I.S. mời cậu tham gia chuyến thám hiểm đầu tiên...",C?n ti?ng Anh nghi v?n: Academy; Dimmr; I; Plains; R; Roya; S; Startorch | S? t?/c?m nghi v?n: 9 | T? l? nghi v?n: 0.692 | M?c ??: 32.92
Go deep into Sea of Flames at Port City of Guixu together with Lollo Logistics and Huaxu Academy to finish the uncompleted mission.,Cùng Lollo Logistics và Huaxu Academy tiến sâu vào Sea of Flames ở Thành phố Cảng Guixu để hoàn thành nhiệm vụ còn dang dở.,C?n ti?ng Anh nghi v?n: Academy; Flames; Guixu; Huaxu; Logistics; Lollo; of; Sea | S? t?/c?m nghi v?n: 8 | T? l? nghi v?n: 0.889 | M?c ??: 32.89
"Return to Cube Square, talk to KU-Lolo, and enter Second Coming of Solaris together","Return Quảng Trường Cube, nói chuyện với KU-Lolo và cùng bước vào Second Coming of Solaris",C?n ti?ng Anh nghi v?n: Coming; Cube; KU; Lolo; of; Return; Second | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 0.875 | M?c ??: 32.75
"Use Enhanced Absorption to eliminate all Nightmare Cloud: One-offs.
<color=#ffd12f>(Hold for Enhanced Absorption)</color>","Dùng Enhanced Absorption để tiêu diệt toàn bộ Nightmare Cloud: One-offs.
<color=#ffd12f>(Giữ để kích hoạt Enhanced Absorption)</color>",C?n ti?ng Anh nghi v?n: Absorption; Cloud; Enhanced; Nightmare; offs; One | S? t?/c?m nghi v?n: 8 | T? l? nghi v?n: 1.0 | M?c ??: 32.0
"Use Enhanced Absorption to eliminate all Nightmare Cloud: One-offs.
<color=#ffd12f>(Hold for Enhanced Absorption)</color>","Dùng Enhanced Absorption để tiêu diệt toàn bộ Nightmare Cloud: One-offs.
<color=#ffd12f>(Giữ để kích hoạt Enhanced Absorption)</color>",C?n ti?ng Anh nghi v?n: Absorption; Cloud; Enhanced; Nightmare; offs; One | S? t?/c?m nghi v?n: 8 | T? l? nghi v?n: 1.0 | M?c ??: 32.0
"Use Enhanced Absorption to eliminate all Nightmare Cloud: One-offs.
<color=#ffd12f>(Hold for Enhanced Absorption)</color>","Dùng Enhanced Absorption để tiêu diệt toàn bộ Nightmare Cloud: One-offs.
<color=#ffd12f>(Giữ để kích hoạt Enhanced Absorption)</color>",C?n ti?ng Anh nghi v?n: Absorption; Cloud; Enhanced; Nightmare; offs; One | S? t?/c?m nghi v?n: 8 | T? l? nghi v?n: 1.0 | M?c ??: 32.0
"Use Enhanced Absorption to eliminate all Nightmare Cloud: One-offs.
<color=#ffd12f>(Hold for Enhanced Absorption)</color>","Dùng Enhanced Absorption để tiêu diệt toàn bộ Nightmare Cloud: One-offs.
<color=#ffd12f>(Giữ để kích hoạt Enhanced Absorption)</color>",C?n ti?ng Anh nghi v?n: Absorption; Cloud; Enhanced; Nightmare; offs; One | S? t?/c?m nghi v?n: 8 | T? l? nghi v?n: 1.0 | M?c ??: 32.0
"Use Enhanced Absorption to eliminate all Nightmare Cloud: One-offs.
<color=#ffd12f>(Hold for Enhanced Absorption)</color>","Dùng Enhanced Absorption để tiêu diệt toàn bộ Nightmare Cloud: One-offs.
<color=#ffd12f>(Giữ để kích hoạt Enhanced Absorption)</color>",C?n ti?ng Anh nghi v?n: Absorption; Cloud; Enhanced; Nightmare; offs; One | S? t?/c?m nghi v?n: 8 | T? l? nghi v?n: 1.0 | M?c ??: 32.0
"Use Enhanced Absorption to eliminate all Nightmare Cloud: One-offs.
<color=#ffd12f>(Hold for Enhanced Absorption)</color>","Dùng Enhanced Absorption để tiêu diệt toàn bộ Nightmare Cloud: One-offs.
<color=#ffd12f>(Giữ để kích hoạt Enhanced Absorption)</color>",C?n ti?ng Anh nghi v?n: Absorption; Cloud; Enhanced; Nightmare; offs; One | S? t?/c?m nghi v?n: 8 | T? l? nghi v?n: 1.0 | M?c ??: 32.0
"Use Enhanced Absorption to eliminate all Nightmare Cloud: One-offs.
<color=#ffd12f>(Hold for Enhanced Absorption)</color>","Dùng Enhanced Absorption để tiêu diệt toàn bộ Nightmare Cloud: One-offs.
<color=#ffd12f>(Giữ để kích hoạt Enhanced Absorption)</color>",C?n ti?ng Anh nghi v?n: Absorption; Cloud; Enhanced; Nightmare; offs; One | S? t?/c?m nghi v?n: 8 | T? l? nghi v?n: 1.0 | M?c ??: 32.0
"Use Enhanced Absorption to eliminate all Nightmare Cloud: One-offs.
<color=#ffd12f>(Hold for Enhanced Absorption)</color>","Dùng Enhanced Absorption để tiêu diệt toàn bộ Nightmare Cloud: One-offs.
<color=#ffd12f>(Giữ để kích hoạt Enhanced Absorption)</color>",C?n ti?ng Anh nghi v?n: Absorption; Cloud; Enhanced; Nightmare; offs; One | S? t?/c?m nghi v?n: 8 | T? l? nghi v?n: 1.0 | M?c ??: 32.0
"Use Enhanced Absorption to eliminate all Nightmare Cloud: One-offs.
<color=#ffd12f>(Hold for Enhanced Absorption)</color>","Dùng Enhanced Absorption để tiêu diệt toàn bộ Nightmare Cloud: One-offs.
<color=#ffd12f>(Giữ để kích hoạt Enhanced Absorption)</color>",C?n ti?ng Anh nghi v?n: Absorption; Cloud; Enhanced; Nightmare; offs; One | S? t?/c?m nghi v?n: 8 | T? l? nghi v?n: 1.0 | M?c ??: 32.0
"Use Enhanced Absorption to eliminate all Nightmare Cloud: One-offs.
<color=#ffd12f>(Hold for Enhanced Absorption)</color>","Dùng Enhanced Absorption để tiêu diệt toàn bộ Nightmare Cloud: One-offs.
<color=#ffd12f>(Giữ để kích hoạt Enhanced Absorption)</color>",C?n ti?ng Anh nghi v?n: Absorption; Cloud; Enhanced; Nightmare; offs; One | S? t?/c?m nghi v?n: 8 | T? l? nghi v?n: 1.0 | M?c ??: 32.0
Complete all Void Storm Reinforcement assignments and claim rewards from S.I.G.M.A.,Hoàn thành tất cả nhiệm vụ Tăng Cường Void Storm và nhận thưởng từ S.I.G.M.A.,C?n ti?ng Anh nghi v?n: A; G; I; M; S; Storm; Void | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 1.0 | M?c ??: 31.0
Photo of Jinhsi performing Incarnation Basic Attack Stage 4,Chụp ảnh Jinhsi thực hiện Basic Attack Stage 4 của Incarnation,C?n ti?ng Anh nghi v?n: Attack; Basic; Incarnation; Jinhsi; Stage | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 31.0
Photo of Jinhsi performing Incarnation Basic Attack Stage 4,Chụp ảnh Jinhsi thực hiện Basic Attack Stage 4 của Incarnation,C?n ti?ng Anh nghi v?n: Attack; Basic; Incarnation; Jinhsi; Stage | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 31.0
Meet up with Yangyang and Chixia,Meet up with Yangyang và Chixia,C?n ti?ng Anh nghi v?n: Chixia; Meet; up; with; Yangyang | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 31.0
Ask KU-Lolo about the Second Coming of Solaris Simulator,Ask KU-Lolo về Second Coming of Solaris Simulator,C?n ti?ng Anh nghi v?n: Ask; Coming; KU; Lolo; of; Second; Simulator | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 0.875 | M?c ??: 29.75
"KU-Lolo has a new idea to turn your fondest memories into unique Cube souvenirs in the Second Coming of Solaris! <color=HighlightB>Head on over to the Memory Travelogue event</color>, collect memories with with the Cubes, and turn them in to KU-Lolo!","KU-Lolo vừa nảy ra ý tưởng mới để biến những kỷ niệm yêu thích của cậu thành những Cube lưu niệm độc đáo trong Second Coming of Solaris! <color=HighlightB>Hãy đến ngay sự kiện Hồi Ức Ký Ức</color>, thu thập kỷ niệm cùng các Cube và giao cho KU-Lolo nhé!",C?n ti?ng Anh nghi v?n: Coming; Cube; KU; Lolo; of; Second | S? t?/c?m nghi v?n: 9 | T? l? nghi v?n: 0.562 | M?c ??: 29.62
Luuk Herssen tries out a new waffle recipe. Head to the infirmary and enjoy a relaxing afternoon tea with him.,Luuk Herssen thử nghiệm công thức waffle mới. Head to the infirmary và cùng cậu ấy thưởng thức một buổi trà chiều thư giãn.,C?n ti?ng Anh nghi v?n: Head; Herssen; infirmary; Luuk; to; waffle | S? t?/c?m nghi v?n: 6 | T? l? nghi v?n: 0.857 | M?c ??: 29.57
"Urban Legend I: The Tale Teller
Please go to the streetlamp in the Academy Garden and investigate the whereabouts of the one telling ghost stories. Find the clues behind this urban legend.

Urban Legend II: No-Escape Classroom 
Please go to the Teaching Zone and uncover the truth about the students who cannot leave. Find the clues behind this urban legend.

Urban Legend III: Train to Who-Knows-Where
Please go to Fangspire Chasm at the stroke of midnight and investigate the Midnight Train and its cargo of ""Lost Souls."" Find the clues behind this urban legend.

Urban Legend IV: The Rogue Constructor
Please go to the Collapsed Ravine on a rainy night and investigate the strange noises from ""ghosts"" that cannot be turned off. Find the clues behind this urban legend.

Urban Legend V: Lost in the Fog Tunnel
 Please go to the station under Stagnant Run at night and investigate the extra tunnel that appears in the thick fog. Find the clues behind this urban legend.","Huyền Thoại Đô Thị I: Người Kể Chuyện Ma
Hãy đến cột đèn ở Garden Học Viện và điều tra tung tích kẻ đang kể chuyện ma. Tìm manh mối đằng sau huyền thoại đô thị này.

Huyền Thoại Đô Thị II: Lớp Học Không Thể Thoát
Hãy đến Khu Giảng Đường và vén màn bí mật về những học sinh không thể rời đi. Tìm manh mối đằng sau huyền thoại đô thị này.

Huyền Thoại Đô Thị III: Chuyến Tàu Đến Nơi Không Tên
Hãy đến Hẻm Núi Fangspire vào đúng nửa đêm và điều tra Chuyến Tàu Nửa Đêm cùng hàng hóa ""Linh Hồn Lạc Lối"" của nó. Tìm manh mối đằng sau huyền thoại đô thị này.

Huyền Thoại Đô Thị IV: Người Xây Dựng Vô Danh
Hãy đến Khe Núi Sụp Đổ vào một đêm mưa và điều tra những âm thanh kỳ lạ từ ""ma"" không thể tắt đi. Tìm manh mối đằng sau huyền thoại đô thị này.

Huyền Thoại Đô Thị V: Lạc Trong Đường Hầm Sương Mù
Hãy đến ga tàu dưới Stagnant Run vào ban đêm và điều tra đường hầm bí ẩn xuất hiện trong màn sương dày đặc. Tìm manh mối đằng sau huyền thoại đô thị này.",C?n ti?ng Anh nghi v?n: Fangspire; Garden; I; II; III; IV; Run; Stagnant; V | S? t?/c?m nghi v?n: 9 | T? l? nghi v?n: 0.243 | M?c ??: 29.43
"According to Xinyi, Hongzhen's Mayor, Jinhsi has gone off to Truthseeker's Pass, or the Court of Savantae Ruins. The Cipher Key stored in the heart of Truthseeker's Pass is a precondition to opening Mianloong Chamber and the audience with Jué, the Sentinel.","Theo lời Xinyi, Thị trưởng Hongzhen, Jinhsi đã đi đến Đèo Truthseeker, hay còn gọi là Ruins Court of Savantae. Chìa khóa Mật Mã lưu giữ trong lòng Đèo Truthseeker là điều kiện tiên quyết để mở Mianloong Chamber và diện kiến Jué, Sentinel.",C?n ti?ng Anh nghi v?n: Chamber; Court; Jinhsi; Mianloong; of; Ruins; Savantae; Xinyi | S? t?/c?m nghi v?n: 8 | T? l? nghi v?n: 0.533 | M?c ??: 29.33
Meet up with Carlotta in Ragunna City,Meet up with Carlotta tại Ragunna City,C?n ti?ng Anh nghi v?n: Carlotta; City; Meet; up; with | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 0.833 | M?c ??: 29.33
"Based on the current network status, we recommend prioritizing the rebuild of the Orbit Valley Pass - North. This will accelerate the renewal of Lahai-Roi's route network and support the reconstruction of the Spacetrek Observatory.","Dựa trên tình trạng mạng lưới hiện tại, chúng tôi đề xuất ưu tiên tái thiết Orbit Valley Pass - North. Điều này sẽ đẩy nhanh việc khôi phục mạng lưới tuyến đường của Lahai-Roi và hỗ trợ tái thiết Spacetrek Observatory.",C?n ti?ng Anh nghi v?n: Lahai; North; Observatory; Orbit; Pass; Spacetrek; Valley | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 0.778 | M?c ??: 28.78
"Based on the current network status, we recommend prioritizing the rebuild of the Orbit Valley Pass - South. This will accelerate the renewal of Lahai-Roi's route network and support the reconstruction of the Spacetrek Observatory.","Dựa trên tình trạng mạng lưới hiện tại, chúng tôi đề xuất ưu tiên tái thiết Orbit Valley Pass - South. Điều này sẽ đẩy nhanh việc khôi phục mạng lưới tuyến đường của Lahai-Roi và hỗ trợ tái thiết Spacetrek Observatory.",C?n ti?ng Anh nghi v?n: Lahai; Observatory; Orbit; Pass; South; Spacetrek; Valley | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 0.778 | M?c ??: 28.78
"KU-Lolo has a new idea to turn your fondest memories into unique Cube souvenirs in the Second Coming of Solaris! <color=HighlightB>Head to the event page to participate in the event</color>, collect memories with with the Cubes, and turn them in to KU-Lolo!","KU-Lolo vừa nảy ra ý tưởng mới để biến những kỷ niệm yêu thích của cậu thành những Cube lưu niệm độc đáo trong Second Coming of Solaris! <color=HighlightB>Truy cập trang sự kiện để tham gia</color>, thu thập kỷ niệm cùng các Cube và giao cho KU-Lolo nào!",C?n ti?ng Anh nghi v?n: Coming; Cube; KU; Lolo; of; Second | S? t?/c?m nghi v?n: 9 | T? l? nghi v?n: 0.474 | M?c ??: 28.74
Enter the Stellar Matrix showing Port City of Guixu's destruction,Enter the Stellar Matrix chứng kiến sự hủy diệt của Port City of Guixu,C?n ti?ng Anh nghi v?n: City; Enter; Matrix; of; Port; Stellar | S? t?/c?m nghi v?n: 6 | T? l? nghi v?n: 0.75 | M?c ??: 28.5
"Play Stellar Orbit Beats and complete ""Till Dawn"" at any difficulty with a Rating higher than A","Play Stellar Orbit Beats và hoàn thành ""Tới Dawn"" ở bất kỳ độ khó nào với Đánh Giá trên A",C?n ti?ng Anh nghi v?n: A; Beats; Dawn; Orbit; Play; Stellar | S? t?/c?m nghi v?n: 6 | T? l? nghi v?n: 1.0 | M?c ??: 28.0
"Rampaging Exoswarm are closing in on the research station. Help Professor Maeve find her missing student, Finella, and Soliskin Budee.","Đàn Exoswarm Cuồng Nộ đang tiến gần đến trạm nghiên cứu. Hãy giúp Professor Maeve tìm học trò mất tích của bà, Finella, và Soliskin Budee.",C?n ti?ng Anh nghi v?n: Budee; Exoswarm; Finella; Maeve; Professor; Soliskin | S? t?/c?m nghi v?n: 6 | T? l? nghi v?n: 1.0 | M?c ??: 28.0
Collect Belle Poppy in the Port City of Guixu,Tìm gặp Belle Poppy ở Port City of Guixu,C?n ti?ng Anh nghi v?n: Belle; City; Guixu; of; Poppy; Port | S? t?/c?m nghi v?n: 6 | T? l? nghi v?n: 1.0 | M?c ??: 28.0
Head to the Precious Metals and Artworks Depository,Đến Precious Metals and Artworks Depository Quý Giá,C?n ti?ng Anh nghi v?n: and; Artworks; Depository; Metals; Precious | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 28.0
Head to the Precious Metals and Artworks Depository,Đến Precious Metals and Artworks Depository Quý Giá,C?n ti?ng Anh nghi v?n: and; Artworks; Depository; Metals; Precious | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 28.0
Head to the Precious Metals and Artworks Depository,Đến Precious Metals and Artworks Depository Quý Giá,C?n ti?ng Anh nghi v?n: and; Artworks; Depository; Metals; Precious | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 28.0
Head to Shashou Cafe and talk to Namipon,Head to Shashou Cafe và nói chuyện với Namipon,C?n ti?ng Anh nghi v?n: Cafe; Head; Namipon; Shashou; to | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 28.0
Head to Shashou Cafe and talk to Namipon,Head to Shashou Cafe và nói chuyện với Namipon,C?n ti?ng Anh nghi v?n: Cafe; Head; Namipon; Shashou; to | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 28.0
Enter the Precious Metals and Artworks Depository,Bước vào Precious Metals and Artworks Depository Quý,C?n ti?ng Anh nghi v?n: and; Artworks; Depository; Metals; Precious | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 28.0
Enter the Precious Metals and Artworks Depository,Bước vào Precious Metals and Artworks Depository Quý,C?n ti?ng Anh nghi v?n: and; Artworks; Depository; Metals; Precious | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 28.0
Gain access to Precious Metals and Artworks Depository,Mở khóa Precious Metals and Artworks Depository Quý Giá,C?n ti?ng Anh nghi v?n: and; Artworks; Depository; Metals; Precious | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 28.0
Head to the Abbowser Castle from the event menu or by talking to KU-Lolo,Đến Abbowser Castle từ menu sự kiện hoặc nói chuyện với KU-Lolo,C?n ti?ng Anh nghi v?n: Abbowser; Castle; KU; Lolo; menu | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 28.0
Head to the Abbowser Castle from the event menu or by talking to KU-Lolo,Đến Abbowser Castle từ menu sự kiện hoặc nói chuyện với KU-Lolo,C?n ti?ng Anh nghi v?n: Abbowser; Castle; KU; Lolo; menu | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 28.0
Head to the Abbowser Castle from the event menu or by talking to KU-Lolo,Đến Abbowser Castle từ menu sự kiện hoặc nói chuyện với KU-Lolo,C?n ti?ng Anh nghi v?n: Abbowser; Castle; KU; Lolo; menu | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 1.0 | M?c ??: 28.0
Photo of Jiyan performing Basic Attack Stage 5,Hình ảnh Jiyan thực hiện Basic Attack Stage 5,C?n ti?ng Anh nghi v?n: Attack; Basic; Jiyan; Stage | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 28.0
Photo of Jiyan performing Basic Attack Stage 5,Hình ảnh Jiyan thực hiện Basic Attack Stage 5,C?n ti?ng Anh nghi v?n: Attack; Basic; Jiyan; Stage | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 28.0
Photo of Jinhsi performing Basic Attack Stage 4,Chụp ảnh Jinhsi thực hiện Basic Attack Stage 4,C?n ti?ng Anh nghi v?n: Attack; Basic; Jinhsi; Stage | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 28.0
Photo of Jinhsi performing Basic Attack Stage 4,Chụp ảnh Jinhsi thực hiện Basic Attack Stage 4,C?n ti?ng Anh nghi v?n: Attack; Basic; Jinhsi; Stage | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 28.0
Photo of Galbrena performing Basic Attack Stage 2,Chụp ảnh Galbrena thực hiện Basic Attack Stage 2,C?n ti?ng Anh nghi v?n: Attack; Basic; Galbrena; Stage | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 28.0
Photo of Galbrena performing Basic Attack Stage 2,Chụp ảnh Galbrena thực hiện Basic Attack Stage 2,C?n ti?ng Anh nghi v?n: Attack; Basic; Galbrena; Stage | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 28.0
Photo of Galbrena performing Basic Attack Stage 4,Chụp ảnh Galbrena thực hiện Basic Attack Stage 4,C?n ti?ng Anh nghi v?n: Attack; Basic; Galbrena; Stage | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 28.0
Photo of Galbrena performing Basic Attack Stage 4,Chụp ảnh Galbrena thực hiện Basic Attack Stage 4,C?n ti?ng Anh nghi v?n: Attack; Basic; Galbrena; Stage | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 28.0
Photo of Phrolova performing Basic Attack Stage 2,Chụp ảnh Phrolova thực hiện Basic Attack Stage 2,C?n ti?ng Anh nghi v?n: Attack; Basic; Phrolova; Stage | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 28.0
Photo of Phrolova performing Basic Attack Stage 2,Chụp ảnh Phrolova thực hiện Basic Attack Stage 2,C?n ti?ng Anh nghi v?n: Attack; Basic; Phrolova; Stage | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 28.0
Photo of Iuno performing Basic Attack Stage 3,Chụp ảnh Iuno Thực Hiện Basic Attack Stage 3,C?n ti?ng Anh nghi v?n: Attack; Basic; Iuno; Stage | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 28.0
Photo of Iuno performing Basic Attack Stage 3,Chụp ảnh Iuno Thực Hiện Basic Attack Stage 3,C?n ti?ng Anh nghi v?n: Attack; Basic; Iuno; Stage | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 28.0
Rest up for tomorrow (Progresses quest),Rest up for tomorrow (Tiến triển nhiệm vụ),C?n ti?ng Anh nghi v?n: for; Rest; tomorrow; up | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 28.0
Rest up for tomorrow (Progresses quest),Rest up for tomorrow (Tiến triển nhiệm vụ),C?n ti?ng Anh nghi v?n: for; Rest; tomorrow; up | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 1.0 | M?c ??: 28.0
