en_source,vn_translate,loi_du_doan
"A weapon specially made for the Midnight Rangers, to commemorate their dedication. A poem appreciates them: ""should my body be lit, the flame will burn evil.""","Vũ khí đặc biệt được chế tạo cho Midnight Rangers để tưởng nhớ sự cống hiến của họ. Một bài thơ ca ngợi họ: ""Nếu thân ta được thắp sáng, ngọn lửa sẽ thiêu rụi cái ác.""",C?n ti?ng Anh nghi v?n: Midnight; Rangers | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
"A weapon specially made for the Midnight Rangers, to commemorate their dedication. A poem appreciates them: ""should my body be lit, the flame will burn evil.""","Vũ khí đặc biệt được chế tạo cho Midnight Rangers để tưởng nhớ sự cống hiến của họ. Một bài thơ ca ngợi họ: ""Nếu thân ta được thắp sáng, ngọn lửa sẽ thiêu rụi cái ác.""",C?n ti?ng Anh nghi v?n: Midnight; Rangers | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
"A weapon specially made for the Midnight Rangers, to commemorate their dedication. A poem appreciates them: ""should my body be lit, the flame will burn evil.""","Vũ khí đặc biệt được chế tạo cho Midnight Rangers để tưởng nhớ sự cống hiến của họ. Một bài thơ ca ngợi họ: ""Nếu thân ta được thắp sáng, ngọn lửa sẽ thiêu rụi cái ác.""",C?n ti?ng Anh nghi v?n: Midnight; Rangers | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
"A weapon specially made for the Midnight Rangers, to commemorate their solid friendship. A poem appreciates them: ""Though thin clothes hardly resist frosty moons, armors take chill stars.""","Vũ khí đặc biệt được chế tạo cho Midnight Rangers để tưởng nhớ tình bạn vững chắc của họ. Một bài thơ ca ngợi họ: ""Dù áo mỏng khó chống chọi trăng sương, giáp trụ vẫn ôm lấy sao lạnh.""",C?n ti?ng Anh nghi v?n: Midnight; Rangers | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
"A weapon specially made for the Midnight Rangers, to commemorate their solid friendship. A poem appreciates them: ""Though thin clothes hardly resist frosty moons, armors take chill stars.""","Vũ khí đặc biệt được chế tạo cho Midnight Rangers để tưởng nhớ tình bạn vững chắc của họ. Một bài thơ ca ngợi họ: ""Dù áo mỏng khó chống chọi trăng sương, giáp trụ vẫn ôm lấy sao lạnh.""",C?n ti?ng Anh nghi v?n: Midnight; Rangers | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
"A weapon specially made for the Midnight Rangers, to commemorate their solid friendship. A poem appreciates them: ""Though thin clothes hardly resist frosty moons, armors take chill stars.""","Vũ khí đặc biệt được chế tạo cho Midnight Rangers để tưởng nhớ tình bạn vững chắc của họ. Một bài thơ ca ngợi họ: ""Dù áo mỏng khó chống chọi trăng sương, giáp trụ vẫn ôm lấy sao lạnh.""",C?n ti?ng Anh nghi v?n: Midnight; Rangers | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
"A weapon specially made for the Midnight Rangers to commemorate their constant preparedness. A poem appreciates them: ""autumn dims in endless nights, starry spots stand ready.""","Vũ khí đặc biệt được chế tạo cho Midnight Rangers để tưởng nhớ sự sẵn sàng thường trực của họ. Một bài thơ ca ngợi họ: ""Thu tàn trong đêm vô tận, ánh sao sẵn sàng đứng canh.""",C?n ti?ng Anh nghi v?n: Midnight; Rangers | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.25 | M?c ??: 8.5
"A weapon specially made for the Midnight Rangers to commemorate their constant preparedness. A poem appreciates them: ""autumn dims in endless nights, starry spots stand ready.""","Vũ khí đặc biệt được chế tạo cho Midnight Rangers để tưởng nhớ sự sẵn sàng thường trực của họ. Một bài thơ ca ngợi họ: ""Thu tàn trong đêm vô tận, ánh sao sẵn sàng đứng canh.""",C?n ti?ng Anh nghi v?n: Midnight; Rangers | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.25 | M?c ??: 8.5
"A weapon specially made for the Midnight Rangers to commemorate their constant preparedness. A poem appreciates them: ""autumn dims in endless nights, starry spots stand ready.""","Vũ khí đặc biệt được chế tạo cho Midnight Rangers để tưởng nhớ sự sẵn sàng thường trực của họ. Một bài thơ ca ngợi họ: ""Thu tàn trong đêm vô tận, ánh sao sẵn sàng đứng canh.""",C?n ti?ng Anh nghi v?n: Midnight; Rangers | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.25 | M?c ??: 8.5
"A weapon specially made for the Midnight Rangers to commemorate their courage. A poem appreciates them: ""A thousand noise transmit the news of war, and all the men are united in Gorges of spirit.","Vũ khí đặc biệt được chế tạo cho Midnight Rangers để tưởng nhớ lòng dũng cảm của họ. Một bài thơ ca ngợi họ: ""Ngàn tiếng vang truyền tin chiến trận, tất cả đều đoàn kết trong Hẻm Núi tinh thần.""",C?n ti?ng Anh nghi v?n: Midnight; Rangers | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.25 | M?c ??: 8.5
"A weapon specially made for the Midnight Rangers to commemorate their courage. A poem appreciates them: ""A thousand noise transmit the news of war, and all the men are united in Gorges of spirit.","Vũ khí đặc biệt được chế tạo cho Midnight Rangers để tưởng nhớ lòng dũng cảm của họ. Một bài thơ ca ngợi họ: ""Ngàn tiếng vang truyền tin chiến trận, tất cả đều đoàn kết trong Hẻm Núi tinh thần.""",C?n ti?ng Anh nghi v?n: Midnight; Rangers | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.25 | M?c ??: 8.5
"A weapon specially made for the Midnight Rangers to commemorate their courage. A poem appreciates them: ""A thousand noise transmit the news of war, and all the men are united in Gorges of spirit.","Vũ khí đặc biệt được chế tạo cho Midnight Rangers để tưởng nhớ lòng dũng cảm của họ. Một bài thơ ca ngợi họ: ""Ngàn tiếng vang truyền tin chiến trận, tất cả đều đoàn kết trong Hẻm Núi tinh thần.""",C?n ti?ng Anh nghi v?n: Midnight; Rangers | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.25 | M?c ??: 8.5
"When flick is triggered, character's ATK is raised by {0}%. Lasts for {1} second. This effect can be stacked for max. {2} times.","Khi kích hoạt Flick, ATK của nhân vật tăng {0}%. Hiệu ứng kéo dài {1} giây. Hiệu ứng này có thể cộng dồn tối đa {2} lần.",C?n ti?ng Anh nghi v?n: Flick | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
A Pistol made for training and teaching. Only essential capabilities.,Một Pistol được chế tạo cho việc huấn luyện và giảng dạy. Chỉ bao gồm các khả năng thiết yếu.,C?n ti?ng Anh nghi v?n: Pistol | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
A Pistol made for training and teaching. Only essential capabilities.,Một Pistol được chế tạo cho việc huấn luyện và giảng dạy. Chỉ bao gồm các khả năng thiết yếu.,C?n ti?ng Anh nghi v?n: Pistol | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
A Gun made for battle training. Only used for basic battles.,Một Gun được chế tạo cho huấn luyện chiến đấu. Chỉ dùng cho các trận chiến cơ bản.,C?n ti?ng Anh nghi v?n: Gun | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
A Gauntlet made for training and teaching. Only essential capabilities.,Một Gauntlet được chế tạo cho việc huấn luyện và giảng dạy. Chỉ bao gồm các khả năng thiết yếu.,C?n ti?ng Anh nghi v?n: Gauntlet | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
A Gauntlet made for training and teaching. Only essential capabilities.,Một Gauntlet được chế tạo cho việc huấn luyện và giảng dạy. Chỉ bao gồm các khả năng thiết yếu.,C?n ti?ng Anh nghi v?n: Gauntlet | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
A Gauntlet made for battle training. Only used for basic battles.,Một Gauntlet được chế tạo cho huấn luyện chiến đấu. Chỉ dùng cho các trận chiến cơ bản.,C?n ti?ng Anh nghi v?n: Gauntlet | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 6.33
"Code-name REGULARIZATION, Broadblade prototype, from the Huanglong next-gen mass-production weaponry project.","Mã hiệu REGULARIZATION, nguyên mẫu Broadblade, từ dự án vũ khí sản xuất hàng loạt thế hệ tiếp theo của Huanglong.",C?n ti?ng Anh nghi v?n: REGULARIZATION | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"Code-name REGULARIZATION, Broadblade prototype, from the Huanglong next-gen mass-production weaponry project.","Mã hiệu REGULARIZATION, nguyên mẫu Broadblade, từ dự án vũ khí sản xuất hàng loạt thế hệ tiếp theo của Huanglong.",C?n ti?ng Anh nghi v?n: REGULARIZATION | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"Code-name REGULARIZATION, Broadblade prototype, from the Huanglong next-gen mass-production weaponry project.","Mã hiệu REGULARIZATION, nguyên mẫu Broadblade, từ dự án vũ khí sản xuất hàng loạt thế hệ tiếp theo của Huanglong.",C?n ti?ng Anh nghi v?n: REGULARIZATION | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"Code-name SPEAR, Smallblade prototype, from the Huanglong next-gen mass-production weaponry project.","Mã hiệu SPEAR, nguyên mẫu Smallblade, từ dự án vũ khí sản xuất hàng loạt thế hệ tiếp theo của Huanglong.",C?n ti?ng Anh nghi v?n: SPEAR | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"Code-name SPEAR, Smallblade prototype, from the Huanglong next-gen mass-production weaponry project.","Mã hiệu SPEAR, nguyên mẫu Smallblade, từ dự án vũ khí sản xuất hàng loạt thế hệ tiếp theo của Huanglong.",C?n ti?ng Anh nghi v?n: SPEAR | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"Code-name SPEAR, Smallblade prototype, from the Huanglong next-gen mass-production weaponry project.","Mã hiệu SPEAR, nguyên mẫu Smallblade, từ dự án vũ khí sản xuất hàng loạt thế hệ tiếp theo của Huanglong.",C?n ti?ng Anh nghi v?n: SPEAR | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"Code-name SEQUENCE, Rectifier prototype, from the Huanglong next-gen mass-production weaponry project.","Mã hiệu SEQUENCE, nguyên mẫu Rectifier, từ dự án vũ khí sản xuất hàng loạt thế hệ tiếp theo của Huanglong.",C?n ti?ng Anh nghi v?n: SEQUENCE | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"Code-name SEQUENCE, Rectifier prototype, from the Huanglong next-gen mass-production weaponry project.","Mã hiệu SEQUENCE, nguyên mẫu Rectifier, từ dự án vũ khí sản xuất hàng loạt thế hệ tiếp theo của Huanglong.",C?n ti?ng Anh nghi v?n: SEQUENCE | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"Code-name SEQUENCE, Rectifier prototype, from the Huanglong next-gen mass-production weaponry project.","Mã hiệu SEQUENCE, nguyên mẫu Rectifier, từ dự án vũ khí sản xuất hàng loạt thế hệ tiếp theo của Huanglong.",C?n ti?ng Anh nghi v?n: SEQUENCE | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
The Beginning of Revolution Waves. A Smallblade specially made for beginner Resonators. Contains a power not to be underestimated under its simple outlook.,Khởi Đầu Của Những Waves Cách Mạng. Một lưỡi Smallblade được chế tạo đặc biệt cho Resonators mới. Ẩn chứa sức mạnh không thể xem thường dưới vẻ ngoài đơn giản.,C?n ti?ng Anh nghi v?n: Waves | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.2 | M?c ??: 5.0
The Beginning of Revolution Waves. A Smallblade specially made for beginner Resonators. Contains a power not to be underestimated under its simple outlook.,Khởi Đầu Của Những Waves Cách Mạng. Một lưỡi Smallblade được chế tạo đặc biệt cho Resonators mới. Ẩn chứa sức mạnh không thể xem thường dưới vẻ ngoài đơn giản.,C?n ti?ng Anh nghi v?n: Waves | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.2 | M?c ??: 5.0
