en_source,vn_translate,loi_du_doan
"Gain the following enhancements:
- At the start of the challenge, Resonance Energy is recovered by 100%, and the enemy's All-Attribute RES is reduced to 0.
- Resonators' certain attacks can disrupt the enemy's Tunability and accumulate Off-Tune Level. The enemy enters Mistune once Off-Tune Level is full. Resonators can transform into Kerasaur during this time to attack the enemy, resetting their Off-Tune Level on hit.
- The enemy enters Mistune immediately when some of their attacks are countered or successfully Dodged. During this time, Resonators can perform Tune Break to attack the enemy without resetting their Off-Tune Level.","Nhận các nâng cấp sau:
- Khi bắt đầu thử thách, Resonance Energy được phục hồi 100%, và RES toàn thuộc tính của kẻ địch giảm về 0.
- Một số đòn tấn công của Resonators có thể phá vỡ Tunability của kẻ địch và tích lũy Off-Tune Level. Khi Off-Tune Level đầy, kẻ địch sẽ rơi vào trạng thái Mistune. Trong thời gian này, Resonators có thể biến hình thành Kerasaur để tấn công kẻ địch, và mỗi lần trúng đòn sẽ reset Off-Tune Level.
- Kẻ địch sẽ lập tức rơi vào Mistune khi một số đòn tấn công của chúng bị phản đòn hoặc Dodge thành công. Trong thời gian này, Resonators có thể thực hiện Tune Break để tấn công kẻ địch mà không reset Off-Tune Level.",C?n ti?ng Anh nghi v?n: Break; Energy; Kerasaur; Level; Mistune; Off; RES; Tunability; Tune | S? t?/c?m nghi v?n: 20 | T? l? nghi v?n: 0.571 | M?c ??: 72.71
"Riot Blades
Lv. 0: <color=Highlight>Energy Regen</color> is increased by 50%. Cannot be downed during the challenge.
Lv. 1: When dealing <color=Highlight>Resonance Liberation DMG</color> or dealing damage with <color=Highlight>Resonance Liberation</color>, fire Riot Blades toward nearby enemies, dealing <color=Dark>Havoc DMG</color>. CD: 4s.
Lv. 2: <color=Highlight>Resonance Liberation</color> Cooldown is reduced by 50%. Riot Blades last longer and can orbit for a short distance, its Cooldown is reduced by 2s.
Lv. 3: <color=Highlight>Resonance Liberation</color> DMG is Amplified by 200%. For every enemy hit by Riot Blades, restore 5 Resonance Energy.","Riot Blades
Cấp 0: <color=Highlight>Concerto Regen</color> tăng 50%. Không thể bị hạ gục trong thử thách.
Cấp 1: Khi gây <color=Highlight>Resonance Liberation DMG</color> hoặc gây sát thương bằng <color=Highlight>Resonance Liberation</color>, bắn Riot Blades về phía kẻ địch gần đó, gây <color=Dark>Havoc DMG</color>. Cooldown: 4 giây.
Cấp 2: Cooldown của <color=Highlight>Resonance Liberation</color> giảm 50%. Riot Blades tồn tại lâu hơn và có thể di chuyển quỹ đạo trong khoảng cách ngắn, Cooldown giảm 2 giây.
Cấp 3: <color=Highlight>Resonance Liberation DMG</color> được khuếch đại 200%. Mỗi kẻ địch trúng Riot Blades sẽ phục hồi 5 Resonance Energy.",C?n ti?ng Anh nghi v?n: Blades; Cooldown; Energy; Liberation; Regen; Riot | S? t?/c?m nghi v?n: 17 | T? l? nghi v?n: 0.548 | M?c ??: 69.48
"Simulation: All enemies have 0 RES during the Tactical Simulacra event.
Abundance: Recover all Resonance Energy upon entering combat.
Surge: Recover 50 Resonance Energy when defeating an enemy.
Combat Rank: Your combat actions will count towards your Combat Rank. Successful Dodge, Dodge Counter, and Counterattack significantly boost your Combat Rank, while being hit drastically decreases your Combat Rank.","Mô phỏng: Tất cả kẻ địch có 0 RES trong sự kiện Tactical Simulacra.
Dồi dào: Phục hồi toàn bộ Resonance Energy khi vào combat.
Bùng nổ: Phục hồi 50 Resonance Energy khi đánh bại kẻ địch.
Hạng Combat: Các hành động chiến đấu của bạn sẽ được tính vào Combat Rank. Dodge thành công, Dodge Counter và Counterattack tăng đáng kể Combat Rank, trong khi bị đánh trúng sẽ làm giảm mạnh Combat Rank.",C?n ti?ng Anh nghi v?n: Combat; combat; Counter; Counterattack; Dodge; Energy; Rank; RES; Simulacra; Tactical | S? t?/c?m nghi v?n: 17 | T? l? nghi v?n: 0.708 | M?c ??: 69.08
"Right of Self-Defense
Default Buff: Successful Dodge summons a Swirl, dealing Aero DMG equal to 300% of the Resonator's ATK. All team members cannot be downed during the challenge.
Primary Buff: Dodge Counter DMG is increased by 500%.
Enhanced Buff: Hitting an enemy with Dodge Counter increases the Resonator's Crit. Rate and Crit. DMG by 10%, stacking up to 10 times.
Ultimate Buff: Dodge Counter DMG is increased by 100%. Performing Dodge Counter summons a Swirl Burst that deals Aero DMG equal to 600% of the Resonator's ATK.","Quyền Phòng Vệ
Buff Mặc Định: Dodge thành công triệu hồi một Swirl, gây Aero DMG bằng 300% ATK của Resonator. Tất cả thành viên trong đội không thể bị hạ gục trong thử thách.
Buff Chính: DMG của Dodge Counter tăng 500%.
Buff Buff: Đánh trúng kẻ địch bằng Dodge Counter làm tăng Crit. Rate và Crit. DMG của Resonator lên 10%, cộng dồn tối đa 10 lần.
Buff Tối Thượng: DMG của Dodge Counter tăng 100%. Thực hiện Dodge Counter triệu hồi một Swirl Burst gây Aero DMG bằng 600% ATK của Resonator.",C?n ti?ng Anh nghi v?n: Buff; Burst; Counter; Dodge; Rate; Swirl | S? t?/c?m nghi v?n: 18 | T? l? nghi v?n: 0.529 | M?c ??: 62.29
"Furious Alloy:
Echo Skill CD is reduced by 50%. The <color=highlight>Crit. Rate</color> and <color=highlight>Crit. DMG</color> of <color=highlight>Resonance Skill</color>, <color=highlight>Basic Attack</color> and <color=highlight>Heavy Attack</color> are increased by 100% and 30% respectively after Resonators cast an <color=highlight>Echo Skill</color>. The effect of Crit. DMG boost can stack up to 15 times.","Furious Alloy:
Cooldown của Echo Skill giảm 50%. <color=highlight>Crit. Rate</color> và <color=highlight>Crit. DMG</color> của <color=highlight>Resonance Skill</color>, <color=highlight>Basic Attack</color> và <color=highlight>Heavy Attack</color> tăng lần lượt 100% và 30% sau khi Resonators sử dụng <color=highlight>Echo Skill</color>. Hiệu ứng tăng Crit. DMG có thể cộng dồn tối đa 15 lần.",C?n ti?ng Anh nghi v?n: Alloy; Attack; Basic; Cooldown; Furious; Heavy; Rate; Skill | S? t?/c?m nghi v?n: 11 | T? l? nghi v?n: 0.5 | M?c ??: 58.0
"Hypnotic Chant
Lv. 0: All <color=Highlight>Negative Status</color> DMG is Amplified by 100%. Cannot be downed during the challenge.
Lv. 1: Defeating a target affected by <color=Highlight>Negative Statuses</color> leaves behind a Ceaseless Chant, dealing <color=Ice>Glacio DMG</color> per second to nearby targets.
Lv. 2: Damage dealt to enemies affected by <color=Highlight>Negative Statuses</color> is Amplified by 100%. Defeating such enemies applies 1 stack of the same <color=Highlight>Negative Status</color> to nearby targets. Ceaseless Chant DMG is increased by 100%.
Lv. 3: Ceaseless Chant DMG is further increased. It explodes every 4s, dealing additional damage and increasing affected targets' <color=Highlight>Negative Status</color> stacks by 1.","Hypnotic Chant
Cấp 0: Tất cả DMG từ <color=Highlight>Negative Status</color> được Khuếch Đại thêm 100%. Không thể bị hạ gục trong thử thách.
Cấp 1: Đánh bại mục tiêu đang chịu <color=Highlight>Negative Statuses</color> sẽ để lại một Ceaseless Chant, gây <color=Ice>Glacio DMG</color> mỗi giây lên kẻ địch gần đó.
Cấp 2: DMG gây lên kẻ địch đang chịu <color=Highlight>Negative Statuses</color> được Khuếch Đại thêm 100%. Đánh bại kẻ địch như vậy sẽ áp dụng 1 tầng <color=Highlight>Negative Status</color> tương tự lên kẻ địch gần đó. DMG của Ceaseless Chant tăng thêm 100%.
Cấp 3: DMG của Ceaseless Chant tiếp tục tăng. Nó phát nổ mỗi 4 giây, gây thêm sát thương và tăng 1 tầng <color=Highlight>Negative Status</color> cho kẻ địch bị ảnh hưởng.",C?n ti?ng Anh nghi v?n: Ceaseless; Chant; Hypnotic; Negative; Status; Statuses | S? t?/c?m nghi v?n: 18 | T? l? nghi v?n: 0.692 | M?c ??: 57.92
"Gunshot in the Motel
Default Buff: All team members gain 20 Concerto Energy every 2s and cannot be downed during the challenge. Casting Intro Skill increases the ATK of all team members by 15%, stacking up to 10 times.
Primary Buff: Casting Intro Skill summons a Shockwave that pulls enemies in and deals Havoc DMG equal to 200% of the Resonator's ATK.
Enhanced Buff: The Shockwave causes an Explosion shortly after, dealing Havoc DMG equal to 600% of the Resonator's ATK.
Ultimate Buff: Defeating a target with Shockwave or Explosion recovers 20 Concerto Energy for the Resonator.","Vụ Nổ Súng ở Nhà Nghỉ
Buff Mặc Định: Tất cả thành viên trong đội nhận 20 Concerto Energy mỗi 2 giây và không thể bị hạ gục trong thử thách. Sử dụng Intro Skill làm tăng ATK của tất cả thành viên trong đội lên 15%, cộng dồn tối đa 10 lần.
Buff Chính: Sử dụng Intro Skill triệu hồi Sóng Xung Kích hút kẻ địch vào và gây Havoc DMG bằng 200% ATK của Resonator.
Buff Nâng Cao: Sóng Xung Kích gây Nổ ngay sau đó, gây Havoc DMG bằng 600% ATK của Resonator.
Buff Tối Thượng: Đánh bại mục tiêu bằng Sóng Xung Kích hoặc Nổ sẽ phục hồi 20 Concerto Energy cho Resonator.",C?n ti?ng Anh nghi v?n: Buff; Energy; Intro; Skill | S? t?/c?m nghi v?n: 10 | T? l? nghi v?n: 0.312 | M?c ??: 57.12
"Rupture Alloy:
Casting <color=highlight>Resonance Skill</color> reduces Resonance Liberation Cooldown and regenerates Resonance Energy.
Casting <color=highlight>Resonance Liberation</color> reduces all party members' Resonance Skill Cooldown, increases their Resonance Skill Crit. Rate for 3s, and boosts their Resonance Skill Crit. DMG. This effect can be stacked.","Hợp Kim Đứt Gãy:
Sử dụng <color=highlight>Resonance Skill</color> sẽ giảm Cooldown của Resonance Liberation và phục hồi Resonance Energy.
Sử dụng <color=highlight>Resonance Liberation</color> sẽ giảm Cooldown Resonance Skill của tất cả thành viên trong đội, tăng Crit. Rate của Resonance Skill cho họ trong 3 giây và tăng Crit. DMG của Resonance Skill. Hiệu ứng này có thể cộng dồn.",C?n ti?ng Anh nghi v?n: Cooldown; Energy; Liberation; Rate; Skill | S? t?/c?m nghi v?n: 10 | T? l? nghi v?n: 0.417 | M?c ??: 56.17
"At the start of the challenge, Resonance Energy is recovered by 50%, and the target's RES to All Attributes is reduced to 0. Triggering Counterattack reduces the target's Vibration Strength by 21.5%. Your combat actions will count towards your Combat Rank. Defeating targets significantly boosts your Combat Rank. When targets are immobilized, they receive one of the following debuffs based on your Combat Rank:

A: Target takes 50% more damage.
S: Target takes 100% more damage.
SS: Target takes 200% more damage.","Khi bắt đầu thử thách, Resonance Energy được phục hồi 50% và RES với Tất cả Attributes của mục tiêu giảm xuống 0. Kích hoạt Phản Đòn sẽ giảm Vibration Strength của mục tiêu đi 21,5%. Các hành động chiến đấu của bạn sẽ được tính vào Combat Rank. Đánh bại mục tiêu sẽ tăng đáng kể Combat Rank của bạn. Khi mục tiêu bị bất động, chúng sẽ nhận một trong các debuff sau dựa trên Combat Rank của bạn:",C?n ti?ng Anh nghi v?n: Attributes; Combat; debuff; Energy; Rank; RES; Strength; Vibration | S? t?/c?m nghi v?n: 12 | T? l? nghi v?n: 0.706 | M?c ??: 56.06
"At the start of the challenge, Resonance Energy is recovered by 50%, and the target's RES to All Attributes is reduced to 0. Triggering Counterattack reduces the target's Vibration Strength by 21.5%. Your combat actions will count towards your Combat Rank. Defeating targets significantly boosts your Combat Rank. When targets are immobilized, they receive one of the following debuffs based on your Combat Rank:

A: Target takes 50% more damage.
S: Target takes 100% more damage.
SS: Target takes 200% more damage.","Khi bắt đầu thử thách, Resonance Energy được phục hồi 50% và RES với Tất cả Attributes của mục tiêu giảm xuống 0. Kích hoạt Phản Đòn sẽ giảm Vibration Strength của mục tiêu đi 21,5%. Các hành động chiến đấu của bạn sẽ được tính vào Combat Rank. Đánh bại mục tiêu sẽ tăng đáng kể Combat Rank của bạn. Khi mục tiêu bị bất động, chúng sẽ nhận một trong các debuff sau dựa trên Combat Rank của bạn:",C?n ti?ng Anh nghi v?n: Attributes; Combat; debuff; Energy; Rank; RES; Strength; Vibration | S? t?/c?m nghi v?n: 12 | T? l? nghi v?n: 0.706 | M?c ??: 56.06
"At the start of the challenge, Resonance Energy is recovered by 50%, and the target's RES to All Attributes is reduced to 0. Triggering Counterattack reduces the target's Vibration Strength by 21.5%. Your combat actions will count towards your Combat Rank. Defeating targets significantly boosts your Combat Rank. When targets are immobilized, they receive one of the following debuffs based on your Combat Rank:

A: Target takes 50% more damage.
S: Target takes 100% more damage.
SS: Target takes 200% more damage.","Khi bắt đầu thử thách, Resonance Energy được phục hồi 50% và RES với Tất cả Attributes của mục tiêu giảm xuống 0. Kích hoạt Phản Đòn sẽ giảm Vibration Strength của mục tiêu đi 21,5%. Các hành động chiến đấu của bạn sẽ được tính vào Combat Rank. Đánh bại mục tiêu sẽ tăng đáng kể Combat Rank của bạn. Khi mục tiêu bị bất động, chúng sẽ nhận một trong các debuff sau dựa trên Combat Rank của bạn:",C?n ti?ng Anh nghi v?n: Attributes; Combat; debuff; Energy; Rank; RES; Strength; Vibration | S? t?/c?m nghi v?n: 12 | T? l? nghi v?n: 0.706 | M?c ??: 56.06
"At the start of the challenge, Resonance Energy is recovered by 50%, and the target's RES to All Attributes is reduced to 0. Triggering Counterattack reduces the target's Vibration Strength by 21.5%. Your combat actions will count towards your Combat Rank. Defeating targets significantly boosts your Combat Rank. When targets are immobilized, they receive one of the following debuffs based on your Combat Rank:

A: Target takes 50% more damage.
S: Target takes 100% more damage.
SS: Target takes 200% more damage.","Khi bắt đầu thử thách, Resonance Energy được phục hồi 50% và RES với Tất cả Attributes của mục tiêu giảm xuống 0. Kích hoạt Phản Đòn sẽ giảm Vibration Strength của mục tiêu đi 21,5%. Các hành động chiến đấu của bạn sẽ được tính vào Combat Rank. Đánh bại mục tiêu sẽ tăng đáng kể Combat Rank của bạn. Khi mục tiêu bị bất động, chúng sẽ nhận một trong các debuff sau dựa trên Combat Rank của bạn:",C?n ti?ng Anh nghi v?n: Attributes; Combat; debuff; Energy; Rank; RES; Strength; Vibration | S? t?/c?m nghi v?n: 12 | T? l? nghi v?n: 0.706 | M?c ??: 56.06
