en_source,vn_translate,loi_du_doan
A Novelty has been found in your deck. Select the Transport Unit XE-01.,Đã tìm thấy một vật phẩm mới trong bộ bài của bạn. Hãy chọn Transport Unit XE-01.,C?n ti?ng Anh nghi v?n: Transport; Unit; XE | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
A Novelty has been found in your deck. Select the Transport Unit XE-01.,Đã tìm thấy một vật phẩm mới trong bộ bài của bạn. Hãy chọn Transport Unit XE-01.,C?n ti?ng Anh nghi v?n: Transport; Unit; XE | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
A Novelty has been found in your deck. Select the Transport Unit XE-01.,Đã tìm thấy một vật phẩm mới trong bộ bài của bạn. Hãy chọn Transport Unit XE-01.,C?n ti?ng Anh nghi v?n: Transport; Unit; XE | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} to view the Spacetrek Observatory Files","{Cus:Ipt,Touch=tap PC=click Gamepad=press} để xem Spacetrek Observatory Files",C?n ti?ng Anh nghi v?n: Files; Observatory; Spacetrek | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} to view the Spacetrek Observatory Files","{Cus:Ipt,Touch=tap PC=click Gamepad=press} để xem Spacetrek Observatory Files",C?n ti?ng Anh nghi v?n: Files; Observatory; Spacetrek | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} to view the Spacetrek Observatory Files","{Cus:Ipt,Touch=tap PC=click Gamepad=press} để xem Spacetrek Observatory Files",C?n ti?ng Anh nghi v?n: Files; Observatory; Spacetrek | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} to switch to the Tactical ROM tab.","{Cus:Ipt,Touch=Touch PC=click Gamepad=press} để chuyển sang tab Tactical ROM.",C?n ti?ng Anh nghi v?n: ROM; tab; Tactical | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} to switch to the Tactical ROM tab.","{Cus:Ipt,Touch=Touch PC=click Gamepad=press} để chuyển sang tab Tactical ROM.",C?n ti?ng Anh nghi v?n: ROM; tab; Tactical | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
"{Cus:Ipt,Touch=Tap PC=Click Gamepad=Press} to switch to the Tactical ROM tab.","{Cus:Ipt,Touch=Touch PC=click Gamepad=press} để chuyển sang tab Tactical ROM.",C?n ti?ng Anh nghi v?n: ROM; tab; Tactical | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
"Duration: 60 minutes
 
Produced by: Somnoire Box Office
 
Synopsis: What was meant to be the grand finale of the Film Festival becomes an ""isolated island"" after a sudden accident. As the perpetrator announces their crime, a carefully orchestrated tragedy begins to unravel...","Thời lượng: 60 phút

Sản xuất: Somnoire Box Office

Tóm tắt: Những gì đáng lẽ là đêm bế mạc hoành tráng của Liên hoan Film lại biến thành một ""hòn đảo cô lập"" sau một sự cố bất ngờ. Khi hung thủ tuyên bố tội ác của mình, một bi kịch được dàn dựng kỹ lưỡng bắt đầu hé lộ...",C?n ti?ng Anh nghi v?n: Box; Film; Office; Somnoire | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.444 | M?c ??: 16.44
"We publish two periodicals actually. <i>Wutherium Geographic</i> for general readers, and <i>Post-Lament Anthropocene</i> for academics.","Thực ra chúng tôi xuất bản hai loại tạp chí. <i>Wutherium Geographic</i> dành cho độc giả phổ thông, và <i>Post-Lament Anthropocene</i> dành cho giới học thuật.",C?n ti?ng Anh nghi v?n: Anthropocene; Geographic; Post; Wutherium | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.444 | M?c ??: 16.44
"Yes. After every Faded Zone is restored, finding a reliable artist to fill in the colors is all we need to do.","Yes. Sau khi mỗi Faded Zone được khôi phục, chúng ta chỉ cần tìm một nghệ nhân đáng tin cậy để tô màu lên thôi.",C?n ti?ng Anh nghi v?n: Faded; Yes; Zone | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.429 | M?c ??: 16.29
"After you have consumed 30 Thermobaric Bullets
Tap to cast the enhanced Attack","Sau khi tiêu hao 30 Viên Thermobaric Bullets
Chạm để tung đòn Attack được tăng cường",C?n ti?ng Anh nghi v?n: Attack; Bullets; Thermobaric | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.429 | M?c ??: 16.29
"With Resonance Skill<color=Highlight>Overflowing Radiance</color>, Jinhsi deals <color=Light>Spectro DMG</color> and enters the <color=Highlight>Incarnation</color> state.","Với Resonance Skill <color=Highlight>Light Tràn</color>, Jinhsi gây <color=Light>Spectro DMG</color> và进入 <color=Highlight>Incarnation</color>.",C?n ti?ng Anh nghi v?n: Incarnation; Jinhsi; Skill | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.429 | M?c ??: 16.29
<color=#ffd12f>Hold</color> {0} to open the <color=#ffd12f>Storage Bag</color> via the wheel menu and view the Stickers you've gathered.,<color=#ffd12f>Giữ</color> {0} để mở <color=#ffd12f>Storage Bag</color> qua menu tròn và xem các Sticker đã thu thập.,C?n ti?ng Anh nghi v?n: Bag; menu; Storage | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.429 | M?c ??: 16.29
"Vast and desolate, this land serves as the grave for countless Pilgrim's Sails. The colossal, dragon-shaped Tacet Discord relentlessly devours the nearby frequencies, and Remnant Clouds draw Tacet Discords to gather—never lower your guard when traversing this forsaken isle.

[Note]
Resonators of different heights in Solaris run at different speeds.","Vùng đất rộng lớn và hoang vu này là nơi an nghỉ của vô số Pilgrim's Sail. Discord khổng lồ hình rồng không ngừng nuốt chửng các tần số xung quanh, và Remnant Clouds thu hút Discord tụ tập—đừng bao giờ lơ là khi đi qua hòn đảo bị bỏ hoang này.

[Lưu ý]
Resonators ở các độ cao khác nhau tại Solaris di chuyển với tốc độ khác nhau.",C?n ti?ng Anh nghi v?n: Clouds; Discord; Pilgrim's; Remnant | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 0.227 | M?c ??: 16.27
Note: Completing a Floor in the Experiment Zone unlocks the same Floor in the Hazard Zone and Overdrive Zone.,Lưu ý: Hoàn thành một Tầng trong Experiment Zone sẽ mở khóa cùng Tầng trong Khu Vực Nguy Hiểm và Overdrive Zone.,C?n ti?ng Anh nghi v?n: Experiment; Overdrive; Zone | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.5 | M?c ??: 16.0
"Shilang has been conducting research on optimizing alloy properties.
A unique Sonoro Sphere has emerged recently, and Shilang discovers that the alloys he has forged possess exceptional abilities in this domain.","Shilang đang tiến hành nghiên cứu tối ưu hóa tính chất hợp kim.
Gần đây xuất hiện một Sonoro Sphere độc đáo, và Shilang phát hiện ra rằng các hợp kim ông rèn có khả năng đặc biệt trong lĩnh vực này.",C?n ti?ng Anh nghi v?n: Shilang; Sonoro; Sphere | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.5 | M?c ??: 16.0
"Shilang has been conducting research on optimizing alloy properties.
A unique Sonoro Sphere has emerged recently, and Shilang discovers that the alloys he has forged possess exceptional abilities in this domain.","Shilang đang tiến hành nghiên cứu tối ưu hóa tính chất hợp kim.
Gần đây xuất hiện một Sonoro Sphere độc đáo, và Shilang phát hiện ra rằng các hợp kim ông rèn có khả năng đặc biệt trong lĩnh vực này.",C?n ti?ng Anh nghi v?n: Shilang; Sonoro; Sphere | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.5 | M?c ??: 16.0
"I am the 18th Grand Commander of the Knights of the Wild. Ask Astra, or Caldheim, they both will attest to the meaning and glory of our order.","Ta là Grand Commander thứ 18 của Hiệp sĩ Hoang Dã. Hãy hỏi Astra hoặc Caldheim, cả hai sẽ chứng thực ý nghĩa và vinh quang của hội chúng ta.",C?n ti?ng Anh nghi v?n: Astra; Caldheim; Commander; Grand | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.4 | M?c ??: 16.0
"With the <color=#8c7e51>Antique: Mask</color>, {0} attack to deal <color=Ice>Glacio DMG</color> and obtain Mask's Auspice. Mask can pull enemies along its path.","Dùng <color=#8c7e51>Huy Chương: Mask</color>, {0} tấn công để gây <color=Ice>Glacio DMG</color> và nhận được Mask's Auspice. Mask có thể kéo kẻ địch theo đường đi của nó.",C?n ti?ng Anh nghi v?n: Auspice; Mask; Mask's | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.5 | M?c ??: 16.0
"With the <color=#8c7e51>Antique: Mask</color>, {0} attack to deal <color=Ice>Glacio DMG</color> and obtain Mask's Auspice. Mask can pull enemies along its path.","Dùng <color=#8c7e51>Huy Chương: Mask</color>, {0} tấn công để gây <color=Ice>Glacio DMG</color> và nhận được Mask's Auspice. Mask có thể kéo kẻ địch theo đường đi của nó.",C?n ti?ng Anh nghi v?n: Auspice; Mask; Mask's | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.5 | M?c ??: 16.0
Synergy Burst can be actively cast in battle to provide numerous buffs.,Synergy Burst có thể được thi triển chủ động trong trận chiến để cung cấp nhiều buff.,C?n ti?ng Anh nghi v?n: buff; Burst; Synergy | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.5 | M?c ??: 16.0
Synergy Burst can be actively cast in battle to provide numerous buffs.,Synergy Burst có thể được thi triển chủ động trong trận chiến để cung cấp nhiều buff.,C?n ti?ng Anh nghi v?n: buff; Burst; Synergy | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.5 | M?c ??: 16.0
Synergy Burst can be actively cast in battle to provide numerous buffs.,Synergy Burst có thể được thi triển chủ động trong trận chiến để cung cấp nhiều buff.,C?n ti?ng Anh nghi v?n: buff; Burst; Synergy | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.5 | M?c ??: 16.0
Obtained via Crownless - Replica challenge,Nhận được từ thử thách Crownless - Replica,C?n ti?ng Anh nghi v?n: Crownless; Replica | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Obtained via Crownless - Prime challenge,Nhận từ Crownless - Thử thách Prime,C?n ti?ng Anh nghi v?n: Crownless; Prime | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mostly found in: Central Plains,Chủ yếu tìm thấy tại: Central Plains,C?n ti?ng Anh nghi v?n: Central; Plains | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mostly found in: Desorock Highlands,Chủ yếu tìm thấy tại: Desorock Highlands,C?n ti?ng Anh nghi v?n: Desorock; Highlands | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mostly found in: Norfall Barrens,Chủ yếu tìm thấy tại: Norfall Barrens,C?n ti?ng Anh nghi v?n: Barrens; Norfall | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mostly found in: Wasted Metropolis,Chủ yếu tìm thấy tại: Wasted Metropolis,C?n ti?ng Anh nghi v?n: Metropolis; Wasted | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mostly found in: Forsaken Abundance,Chủ yếu tìm thấy tại: Forsaken Abundance,C?n ti?ng Anh nghi v?n: Abundance; Forsaken | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mostly found in: Dim Forest,Thường xuất hiện tại: Dim Forest,C?n ti?ng Anh nghi v?n: Dim; Forest | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mostly found in: Black Shores,Chủ yếu tìm thấy tại: Black Shores,C?n ti?ng Anh nghi v?n: Black; Shores | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Choral Beacon,Choral Beacon,C?n ti?ng Anh nghi v?n: Beacon; Choral | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Calamity Class,Class Calamity,C?n ti?ng Anh nghi v?n: Calamity; Class | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Pioneer Association,Pioneer Association,C?n ti?ng Anh nghi v?n: Association; Pioneer | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Squeak Express,Squeak Express,C?n ti?ng Anh nghi v?n: Express; Squeak | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Vanguard Junrock,Vanguard Junrock,C?n ti?ng Anh nghi v?n: Junrock; Vanguard | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fission Junrock,Fission Junrock,C?n ti?ng Anh nghi v?n: Fission; Junrock | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Impulse Predator,Impulse Predator,C?n ti?ng Anh nghi v?n: Impulse; Predator | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rupture Warrior,Rupture Warrior,C?n ti?ng Anh nghi v?n: Rupture; Warrior | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Snip Snap,Snip Snap,C?n ti?ng Anh nghi v?n: Snap; Snip | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Zig Zag,Zig Zag,C?n ti?ng Anh nghi v?n: Zag; Zig | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Whiff Whoosh,Whiff Whoosh,C?n ti?ng Anh nghi v?n: Whiff; Whoosh | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tic Tac,Tic Tac,C?n ti?ng Anh nghi v?n: Tac; Tic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rupture Prism,Rupture Prism,C?n ti?ng Anh nghi v?n: Prism; Rupture | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stonewall Bracer,Stonewall Bracer,C?n ti?ng Anh nghi v?n: Bracer; Stonewall | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Flute Instrumentalist,Flute Instrumentalist,C?n ti?ng Anh nghi v?n: Flute; Instrumentalist | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tambourine Instrumentalist,Tambourine Instrumentalist,C?n ti?ng Anh nghi v?n: Instrumentalist; Tambourine | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chasm Guardian,Chasm Guardian,C?n ti?ng Anh nghi v?n: Chasm; Guardian | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thunder Squama,Thunder Squama,C?n ti?ng Anh nghi v?n: Squama; Thunder | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Spectra Prism,Spectra Prism,C?n ti?ng Anh nghi v?n: Prism; Spectra | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Pneuma Predator,Pneuma Predator,C?n ti?ng Anh nghi v?n: Pneuma; Predator | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rocksteady Guardian,Rocksteady Guardian,C?n ti?ng Anh nghi v?n: Guardian; Rocksteady | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sabyr Boar,Sabyr Boar,C?n ti?ng Anh nghi v?n: Boar; Sabyr | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Roseshroom (Immature),Roseshroom (Immature),C?n ti?ng Anh nghi v?n: Immature; Roseshroom | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Roseshroom (Mature),Roseshroom (Mature),C?n ti?ng Anh nghi v?n: Mature; Roseshroom | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Inferno Rider,Inferno Rider,C?n ti?ng Anh nghi v?n: Inferno; Rider | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Spearback Ursa,Spearback Ursa,C?n ti?ng Anh nghi v?n: Spearback; Ursa | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Frostbite Tertoise,Frostbite Tertoise,C?n ti?ng Anh nghi v?n: Frostbite; Tertoise | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Feilian Beringal,Feilian Beringal,C?n ti?ng Anh nghi v?n: Beringal; Feilian | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Vanguard Junrock,Vanguard Junrock,C?n ti?ng Anh nghi v?n: Junrock; Vanguard | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fission Junrock,Fission Junrock,C?n ti?ng Anh nghi v?n: Fission; Junrock | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Impulse Predator,Impulse Predator,C?n ti?ng Anh nghi v?n: Impulse; Predator | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rupture Warrior,Rupture Warrior,C?n ti?ng Anh nghi v?n: Rupture; Warrior | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rocksteady Guardian,Rocksteady Guardian,C?n ti?ng Anh nghi v?n: Guardian; Rocksteady | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tic Tac,Tic Tac,C?n ti?ng Anh nghi v?n: Tac; Tic | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Whiff Whoosh,Whiff Whoosh,C?n ti?ng Anh nghi v?n: Whiff; Whoosh | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Snip Snap,Snip Snap,C?n ti?ng Anh nghi v?n: Snap; Snip | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Zig Zag,Zig Zag,C?n ti?ng Anh nghi v?n: Zag; Zig | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Pneuma Predator,Pneuma Predator,C?n ti?ng Anh nghi v?n: Pneuma; Predator | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Spectra Prism,Spectra Prism,C?n ti?ng Anh nghi v?n: Prism; Spectra | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rupture Prism,Rupture Prism,C?n ti?ng Anh nghi v?n: Prism; Rupture | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Chasm Guardian,Chasm Guardian,C?n ti?ng Anh nghi v?n: Chasm; Guardian | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stonewall Bracer,Stonewall Bracer,C?n ti?ng Anh nghi v?n: Bracer; Stonewall | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Flute Instrumentalist,Flute Instrumentalist,C?n ti?ng Anh nghi v?n: Flute; Instrumentalist | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Tambourine Instrumentalist,Tambourine Instrumentalist,C?n ti?ng Anh nghi v?n: Instrumentalist; Tambourine | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Sabyr Boar,Sabyr Boar,C?n ti?ng Anh nghi v?n: Boar; Sabyr | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Roseshroom (Immature),Roseshroom (Immature),C?n ti?ng Anh nghi v?n: Immature; Roseshroom | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Roseshroom (Mature),Roseshroom (Mature),C?n ti?ng Anh nghi v?n: Mature; Roseshroom | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Spearback Ursa,Spearback Ursa,C?n ti?ng Anh nghi v?n: Spearback; Ursa | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thunder Squama,Thunder Squama,C?n ti?ng Anh nghi v?n: Squama; Thunder | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Inferno Rider,Inferno Rider,C?n ti?ng Anh nghi v?n: Inferno; Rider | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Feilian Beringal,Feilian Beringal,C?n ti?ng Anh nghi v?n: Beringal; Feilian | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mourning Aix,Mourning Aix,C?n ti?ng Anh nghi v?n: Aix; Mourning | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Thunder Squama,Thunder Squama,C?n ti?ng Anh nghi v?n: Squama; Thunder | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Inferno Rider,Inferno Rider,C?n ti?ng Anh nghi v?n: Inferno; Rider | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Audio Casket,Audio Casket,C?n ti?ng Anh nghi v?n: Audio; Casket | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Audio Casket,Audio Casket,C?n ti?ng Anh nghi v?n: Audio; Casket | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Audio Casket,Audio Casket,C?n ti?ng Anh nghi v?n: Audio; Casket | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Audio Casket,Audio Casket,C?n ti?ng Anh nghi v?n: Audio; Casket | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Audio Casket,Audio Casket,C?n ti?ng Anh nghi v?n: Audio; Casket | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Audio Casket,Audio Casket,C?n ti?ng Anh nghi v?n: Audio; Casket | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Audio Casket,Audio Casket,C?n ti?ng Anh nghi v?n: Audio; Casket | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Audio Casket,Audio Casket,C?n ti?ng Anh nghi v?n: Audio; Casket | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Audio Casket,Audio Casket,C?n ti?ng Anh nghi v?n: Audio; Casket | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Audio Casket,Audio Casket,C?n ti?ng Anh nghi v?n: Audio; Casket | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Audio Casket,Audio Casket,C?n ti?ng Anh nghi v?n: Audio; Casket | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Audio Casket,Audio Casket,C?n ti?ng Anh nghi v?n: Audio; Casket | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Star Align,Star Align,C?n ti?ng Anh nghi v?n: Align; Star | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Star Align,Star Align,C?n ti?ng Anh nghi v?n: Align; Star | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
