en_source,vn_translate,loi_du_doan
"An Overlord Class Howler TD in Dim Forest. With a giant size, it boasts the sovereign of this land.","Một Tacet Discord Howler cấp Overlord tại Dim Forest. Với kích thước to lớn, nó là bá chủ của vùng đất này.",C?n ti?ng Anh nghi v?n: Dim; Forest; Howler; Overlord; to | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 0.714 | M?c ??: 24.14
"Binomial name ""Hoolock vexo"". There are only sightings in the Dim Forest, Mutant Organism with the highest level of intelligence found in Huanglong.","Tên khoa học ""Hoolock vexo"". Chỉ được phát hiện tại Dim Forest, là Mutant Organism có mức độ thông minh cao nhất được tìm thấy ở Huanglong.",C?n ti?ng Anh nghi v?n: Dim; Forest; Hoolock; Mutant; Organism; vexo | S? t?/c?m nghi v?n: 6 | T? l? nghi v?n: 0.6 | M?c ??: 24.0
A Common Class Howler TD native to the Port City of Guixu. Records show it resembles objects from the city's lost civilization.,Một loài Tacet Discord Howler cấp Common bản địa của Port City of Guixu. Các ghi chép cho thấy nó có hình dáng giống với các vật thể từ nền văn minh đã mất của thành phố.,C?n ti?ng Anh nghi v?n: City; Common; Guixu; Howler; of; Port | S? t?/c?m nghi v?n: 6 | T? l? nghi v?n: 0.545 | M?c ??: 23.45
"A special Tacet Discord summoned by Phrolova from a Sonoro Sphere where all decaying frequencies converge, known as the ""Beyond."" It manifests as a three-faced Witch of the Underworld.","Một Discord đặc biệt được Phrolova triệu hồi từ Sonoro Sphere - nơi hội tụ tất cả các tần số phân rã, được gọi là ""Beyond"". Nó hiện thân dưới dạng một Phù Thủy Ba Mặt của Âm Phủ.",C?n ti?ng Anh nghi v?n: Beyond; Discord; Phrolova; Sonoro; Sphere | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 0.833 | M?c ??: 23.33
"A special Tacet Discord summoned by Phrolova from a Sonoro Sphere where all decaying frequencies converge, known as the ""Beyond."" It manifests as a three-faced Witch of the Underworld.","Một Discord đặc biệt được Phrolova triệu hồi từ Sonoro Sphere - nơi hội tụ tất cả các tần số phân rã, được gọi là ""Beyond"". Nó hiện thân dưới dạng một Phù Thủy Ba Mặt của Âm Phủ.",C?n ti?ng Anh nghi v?n: Beyond; Discord; Phrolova; Sonoro; Sphere | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 0.833 | M?c ??: 23.33
"""Quit Test"" will end this attempt and bring you back to the Test Details page.
""Retake Test"" will restart the ""Preliminary Test"" with the same team.","""Quit Test"" sẽ kết thúc lần thử này và đưa bạn trở lại trang Test Details.
""Làm Lại Kiểm Tra"" sẽ khởi động lại ""Kiểm Tra Sơ Bộ"" với cùng đội hình.",C?n ti?ng Anh nghi v?n: Details; Quit; Test | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.571 | M?c ??: 22.71
"""Quit Test"" will end this attempt and bring you back to the Test Details page.
""Retake Test"" will restart the ""Final Test"" with the same team.","""Quit Test"" sẽ kết thúc lần thử này và đưa bạn trở lại trang Test Details.
""Làm Lại Kiểm Tra"" sẽ khởi động lại ""Kiểm Tra Cuối Cùng"" với cùng đội hình.",C?n ti?ng Anh nghi v?n: Details; Quit; Test | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.571 | M?c ??: 22.71
"The usual Tacet Discords does not require a ""vehicle"" for movement, but the appearance of the Inferno Rider resembles a rider on a motorcycle, presumably this form is derived from a poor imitation of human behavior. The TD's crazy rampage in the ""vehicle"" is secretly known as ""Flames of Fury"" by Huanglong.","Tacet Discords thông thường không cần ""phương tiện"" để di chuyển, nhưng Inferno Rider lại có hình dáng giống một tay đua mô tô, có lẽ hình dạng này bắt nguồn từ sự bắt chước vụng về hành vi của con người. Sự điên cuồng của TD khi điều khiển ""phương tiện"" này được bí mật gọi là ""Flames of Fury"" ở Huanglong.",C?n ti?ng Anh nghi v?n: Discords; Flames; Fury; Inferno; of; Rider | S? t?/c?m nghi v?n: 6 | T? l? nghi v?n: 0.429 | M?c ??: 22.29
A low-risk Mutant Organism with a peculiar activity pattern that is commonly found in the waters of Whining Aix's Mire.,"Một Mutant Organism có mức độ nguy hiểm thấp với mô hình hoạt động kỳ lạ, thường được tìm thấy trong vùng nước của Whining Aix's Mire.",C?n ti?ng Anh nghi v?n: Aix's; Mire; Mutant; Organism; Whining | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 0.714 | M?c ??: 22.14
"Binomial name ""Tetraodon spiritalis"", a Mutant Organism of the genus Tetraodon. Theorieds suggests it is a relative to the Gurglepuff, but the ecological zones of the two are slightly different.","Tên khoa học ""Tetraodon spiritalis"", một Mutant Organism thuộc chi Tetraodon. Các giả thuyết cho rằng nó có quan hệ họ hàng với Gurglepuff, nhưng vùng sinh thái của hai loài có sự khác biệt nhỏ.",C?n ti?ng Anh nghi v?n: Gurglepuff; Mutant; Organism; spiritalis; Tetraodon | S? t?/c?m nghi v?n: 6 | T? l? nghi v?n: 0.5 | M?c ??: 22.0
"Binomial name ""Tetraodon lateo"", a Mutant Organism of the genus Tetraodon.","Tên khoa học ""Tetraodon lateo"", một Mutant Organism thuộc chi Tetraodon.",C?n ti?ng Anh nghi v?n: lateo; Mutant; Organism; Tetraodon | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 0.714 | M?c ??: 21.14
"Binomial name ""Babyrousa fractden"", a Mutant Organism the genus Babyrousa. An omnivore Mutant Organism commonly seen everywhere. Although its diet is mainly of vegetative origin, but the temperament is unlike the ordinary herbivores.","Tên khoa học ""Babyrousa fractden"", một Mutant Organism thuộc chi Babyrousa. Là loài ăn tạp phổ biến khắp nơi. Mặc dù chế độ ăn chủ yếu có nguồn gốc thực vật, nhưng tính khí của nó không giống các loài ăn cỏ thông thường.",C?n ti?ng Anh nghi v?n: Babyrousa; fractden; Mutant; Organism | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 0.714 | M?c ??: 21.14
Preliminary Test not completed. Cannot enter the Final Test,Chưa hoàn thành Test Sơ bộ. Không thể tiến vào Test Cuối cùng.,C?n ti?ng Anh nghi v?n: Test | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 21.0
"Binomial name ""Devorsonidum impulsio"", Devourer specis. The left upper limb of the Impulse Predators has evolved into a bow and arrow, which can gather conductive energy to shoot at longer distances.","Tên khoa học ""Devorsonidum impulsio"", loài Devourer. Chi trước trái của Impulse Predators đã tiến hóa thành cung tên, có thể tích tụ năng lượng dẫn điện để bắn xa hơn.",C?n ti?ng Anh nghi v?n: Devorsonidum; Devourer; Impulse; impulsio; Predators | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 0.556 | M?c ??: 20.56
"An Overlord Class Whisperin TD found outside Gorges of Spirit. Known to be bellicose, malevolent, and aggressive. Further observation is needed to better picture this creature.","Một TD Whisperin cấp Overlord được tìm thấy bên ngoài Gorges of Spirit. Được biết đến là hung hăng, ác ý và hiếu chiến. Cần quan sát thêm để hiểu rõ hơn về sinh vật này.",C?n ti?ng Anh nghi v?n: Gorges; of; Overlord; Spirit; Whisperin | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 0.556 | M?c ??: 20.56
"Trinomial name ""Ardea purpurea bipenna"", a subspecies of Ardea purpurea uniquely found in Huanglong.","Tên ba phần ""Ardea purpurea bipenna"", một phân loài của Ardea purpurea chỉ được tìm thấy duy nhất tại Huanglong.",C?n ti?ng Anh nghi v?n: Ardea; bipenna; purpurea | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 0.625 | M?c ??: 19.25
"Trinomial name ""Ardea purpurea bipenna"", a subspecies of Ardea purpurea uniquely found in Huanglong.","Tên ba phần ""Ardea purpurea bipenna"", một phân loài của Ardea purpurea chỉ được tìm thấy duy nhất tại Huanglong.",C?n ti?ng Anh nghi v?n: Ardea; bipenna; purpurea | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 0.625 | M?c ??: 19.25
"A TD constructed with fragmented rocks. Commonly found in the company of Vanguard Junrock. 

Different from the latter, Fission Junrock has a more active and unstable energy and easily explodes under impact. Records show that it is sometimes used as a throwing weapon by other Tacet Discords.","Một TD được cấu tạo từ những mảnh đá vụn. Thường xuất hiện cùng với Vanguard Junrock. 

Khác với Vanguard Junrock, Fission Junrock có năng lượng hoạt động mạnh mẽ và không ổn định hơn, dễ phát nổ khi va chạm. Các ghi chép cho thấy đôi khi nó được các Tacet Discord khác sử dụng như vũ khí Dodgem.",C?n ti?ng Anh nghi v?n: Fission; Junrock; Vanguard | S? t?/c?m nghi v?n: 6 | T? l? nghi v?n: 0.4 | M?c ??: 19.0
"A Reactor Drive component. When the Drive's immune response is triggered, its battle logic will activate to eliminate all intruders.","Một bộ phận của Reactor Drive. Khi phản ứng miễn dịch của Drive được kích hoạt, logic chiến đấu của nó sẽ khởi động để loại bỏ mọi kẻ xâm nhập.",C?n ti?ng Anh nghi v?n: Drive; logic; Reactor | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.8 | M?c ??: 19.0
Takes place in {0},Takes place in {0},C?n ti?ng Anh nghi v?n: in; place; Takes | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Test Center - {0},Test Center - {0},C?n ti?ng Anh nghi v?n: Center; Test | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
A powerful Tacet Discord that appears in the Tacet Field of Desorock Highlands and is capable of using the power of the Electro.,Một Discord mạnh mẽ xuất hiện tại Tacet Field của Desorock Highlands và có khả năng sử dụng sức mạnh của Electro.,C?n ti?ng Anh nghi v?n: Desorock; Discord; Field; Highlands | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 18.67
An Overlord Class Whisperin TD hidden in Central Plains. It demonstrates combat abilities similar to those of a human.,Một Whisperin TD cấp Overlord ẩn náu tại Central Plains. Nó thể hiện khả năng chiến đấu tương tự như con người.,C?n ti?ng Anh nghi v?n: Central; Overlord; Plains; Whisperin | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 18.67
"The apex predator in the Sanguis Plateaus. It rises with the surging Dark Tide, heralding the start of the hunt.","Kẻ săn mồi đỉnh cao tại Sanguis Plateaus. Nó trỗi dậy cùng Dark Tide dâng cao, báo hiệu sự khởi đầu của cuộc săn.",C?n ti?ng Anh nghi v?n: Dark; Plateaus; Sanguis; Tide | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.667 | M?c ??: 18.67
"Binomial name ""Resinacrustidum lapis"", member of the Resinacrustidum species. This Tacet Discord is often found active in packs within mines and mountainous areas, along with other Fission Junrocks, relatively low danger level.","Tên khoa học ""Resinacrustidum lapis"", thành viên của loài Resinacrustidum. Loài Discord này thường hoạt động theo đàn trong các khu mỏ và vùng núi, cùng với các Fission Junrock khác, mức độ nguy hiểm tương đối thấp.",C?n ti?ng Anh nghi v?n: Discord; Fission; lapis; Resinacrustidum | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 0.455 | M?c ??: 18.55
"Binomial name ""Strepoplasmidum spiritalis"", a member of the genus Strepoplasmidum. Possesses no intelligence, due to the Aero energy mass gathered in its ""head"" emitting sound similar to that of a gust of wind, hence the name ""Whiff Whoosh"".","Tên khoa học ""Strepoplasmidum spiritalis"", thành viên của chi Strepoplasmidum. Không có trí tuệ, do khối năng lượng Aero tụ lại trong ""đầu"" phát ra âm thanh giống như tiếng gió rít, vì vậy được gọi là ""Whiff Whoosh"".",C?n ti?ng Anh nghi v?n: spiritalis; Strepoplasmidum; Whiff; Whoosh | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 0.417 | M?c ??: 18.17
"A Whisperin TD discovered in the Norfall Barrens, exhibiting more prominent characteristics of the human female form. There is a suspected link to Threnodian, surrounded by other TD sub-class aggregates. Due to its hazardous environment, there remains insufficient information and records, it has been classified as a Calamity Class.","Một TD Whisperin được phát hiện tại Norfall Barrens, thể hiện những đặc điểm nổi bật hơn của hình dạng phụ nữ. Có nghi ngờ liên quan đến Threnodian, được bao quanh bởi các tập hợp phụ loài TD khác. Do môi trường nguy hiểm, thông tin và ghi chép vẫn còn thiếu, nó đã được xếp vào loại Calamity Class.",C?n ti?ng Anh nghi v?n: Barrens; Calamity; Class; Norfall; Whisperin | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 0.312 | M?c ??: 18.12
"A formidable Tacet Discord that nested in the Whining Aix's Mire, its wailing is called the ""Never-ending elegy"" by the people of Huanglong.","Một Discord đáng gờm làm tổ tại Whining Aix's Mire, tiếng gào thét của nó được người dân Huanglong gọi là ""Khúc bi ca bất tận"".",C?n ti?ng Anh nghi v?n: Aix's; Discord; Mire; Whining | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.571 | M?c ??: 17.71
An Overlord Class Howler TD showing up in Desorock Highland. It is known to be ferocious and highly aggresive.,Một Howler TD cấp Overlord xuất hiện tại Desorock Highland. Được biết đến là hung dữ và có tính tấn công cao.,C?n ti?ng Anh nghi v?n: Desorock; Highland; Howler; Overlord | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.571 | M?c ??: 17.71
"A Staticoid TD that hides beneath an abandoned CSC facility, its physical form comprises a conglomerate of various objects. Threat level: Overlord Class.","Một Staticoid TD ẩn náu bên dưới một cơ sở CSC bị bỏ hoang, hình dạng vật lý của nó là tập hợp của nhiều vật thể khác nhau. Mức độ đe dọa: Overlord Class.",C?n ti?ng Anh nghi v?n: Class; CSC; Overlord; Staticoid | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.571 | M?c ??: 17.71
An Overlord Class Whisperin TD found in Desorock Highland. It demonstrates combat abilities similar to those of a human.,Một Tacet Discord thuộc lớp Overlord Whisperin được tìm thấy tại Desorock Highland. Nó thể hiện khả năng chiến đấu tương tự như con người.,C?n ti?ng Anh nghi v?n: Desorock; Highland; Overlord; Whisperin | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.571 | M?c ??: 17.71
"A dragon-like Tacet Discord that haunts the peak of Penitent's End for an unknown reason, devouring all frequencies indiscriminately.","Một Discord hình rồng lang thang trên đỉnh Penitent's End vì lý do chưa rõ, nuốt chửng mọi tần số một cách bừa bãi.",C?n ti?ng Anh nghi v?n: Discord; End; Penitent's | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.5 | M?c ??: 17.0
"A prized creation of the Fractsidus, fusing a pair of flowing sleeves with the essence of a Tacet Discord with New Federation technologies.","Một tác phẩm quý giá của Fractsidus, kết hợp đôi tay áo bay với bản chất của một Discord bằng công nghệ của New Federation.",C?n ti?ng Anh nghi v?n: Discord; Federation; New | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.5 | M?c ??: 17.0
A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,C?n ti?ng Anh nghi v?n: Discord; Dreamscape; Nodes | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,C?n ti?ng Anh nghi v?n: Discord; Dreamscape; Nodes | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,C?n ti?ng Anh nghi v?n: Discord; Dreamscape; Nodes | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,C?n ti?ng Anh nghi v?n: Discord; Dreamscape; Nodes | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,C?n ti?ng Anh nghi v?n: Discord; Dreamscape; Nodes | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,C?n ti?ng Anh nghi v?n: Discord; Dreamscape; Nodes | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,C?n ti?ng Anh nghi v?n: Discord; Dreamscape; Nodes | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,C?n ti?ng Anh nghi v?n: Discord; Dreamscape; Nodes | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,C?n ti?ng Anh nghi v?n: Discord; Dreamscape; Nodes | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,C?n ti?ng Anh nghi v?n: Discord; Dreamscape; Nodes | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,C?n ti?ng Anh nghi v?n: Discord; Dreamscape; Nodes | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,C?n ti?ng Anh nghi v?n: Discord; Dreamscape; Nodes | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,C?n ti?ng Anh nghi v?n: Discord; Dreamscape; Nodes | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,C?n ti?ng Anh nghi v?n: Discord; Dreamscape; Nodes | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,C?n ti?ng Anh nghi v?n: Discord; Dreamscape; Nodes | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,C?n ti?ng Anh nghi v?n: Discord; Dreamscape; Nodes | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,C?n ti?ng Anh nghi v?n: Discord; Dreamscape; Nodes | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,C?n ti?ng Anh nghi v?n: Discord; Dreamscape; Nodes | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,C?n ti?ng Anh nghi v?n: Discord; Dreamscape; Nodes | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,C?n ti?ng Anh nghi v?n: Discord; Dreamscape; Nodes | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,C?n ti?ng Anh nghi v?n: Discord; Dreamscape; Nodes | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,C?n ti?ng Anh nghi v?n: Discord; Dreamscape; Nodes | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.75 | M?c ??: 16.5
