en_source,vn_translate,loi_du_doan
"<color=Highlight>[Basic Attack]</color>
- Basic Attack now starts from Stage 3, greatly increasing their DMG and gaining special enhancements.","<color=Highlight>[Basic Attack]</color>
- Basic Attack giờ bắt đầu từ Stage 3, tăng đáng kể Sát Thương và có những hiệu ứng đặc biệt.",C?n ti?ng Anh nghi v?n: Attack; Basic; Stage | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
"<color=Highlight>[Forte Circuit]</color>
Each time obtaining a Shield grants Heavy Attack DMG Bonus and increases DMG Reduction.","<color=Highlight>[Forte Circuit]</color>
Mỗi lần nhận Shield sẽ tăng Sát Thương Heavy Attack và tăng Giảm Sát Thương.",C?n ti?ng Anh nghi v?n: Attack; Heavy; Shield | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
"<color=#c49e55>[Basic Attack]</color>
Basic Attack - Real Fantasy gains special enhancements.","<color=#c49e55>[Basic Attack]</color>
Basic Attack - Thật sự Fantasy nhận được những cải tiến đặc biệt.",C?n ti?ng Anh nghi v?n: Attack; Basic; Fantasy | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Heavy Attack Speed increased by 8%.,Speed Heavy Attack tăng 8%.,C?n ti?ng Anh nghi v?n: Attack; Heavy; Speed | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Heavy Attack Speed slightly increased.,Speed Heavy Attack tăng nhẹ.,C?n ti?ng Anh nghi v?n: Attack; Heavy; Speed | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
"<color=#ffd12f>[Attack Speed]</color>
Very slightly increase Basic Attack Speed.","<color=#ffd12f>[Attack Speed]</color>
Tăng rất nhẹ Attack Speed Basic.",C?n ti?ng Anh nghi v?n: Attack; Basic; Speed | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
"<color=#ffd12f>[Attack Speed]</color>
Slightly increase Basic Attack Speed.","<color=#ffd12f>[Attack Speed]</color>
Tăng nhẹ Attack Speed Basic.",C?n ti?ng Anh nghi v?n: Attack; Basic; Speed | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
"<color=#c49e55>[Basic Attack]</color> Basic Attack now starts from Stage 3, gaining substantial DMG boosts and special enhancement effects.","<color=#c49e55>[Basic Attack]</color> Basic Attack giờ bắt đầu từ Stage 3, tăng đáng kể sát thương và có hiệu ứng đặc biệt.",C?n ti?ng Anh nghi v?n: Attack; Basic; Stage | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Complete Dodge or Outro Skill tutorial.,Hoàn thành hướng dẫn Dodge hoặc Outro Skill.,C?n ti?ng Anh nghi v?n: Dodge; Outro; Skill | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
"<color=Highlight>[Forte Circuit]</color>
Each time obtaining a Shield grants Heavy Attack DMG Bonus and increases DMG Reduction.","<color=Highlight>[Forte Circuit]</color>
Mỗi lần nhận Shield sẽ tăng Sát Thương Heavy Attack và tăng Giảm Sát Thương.",C?n ti?ng Anh nghi v?n: Attack; Heavy; Shield | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
- Reset the Active Skill cooldown of your selected card.,- Đặt lại Cooldown chiêu Active Skill của lá bài đã chọn.,C?n ti?ng Anh nghi v?n: Active; Cooldown; Skill | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
- Reset the Active Skill cooldown of your selected card.,- Đặt lại Cooldown chiêu Active Skill của lá bài đã chọn.,C?n ti?ng Anh nghi v?n: Active; Cooldown; Skill | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
- Reset the Active Skill cooldown of your selected card.,- Đặt lại Cooldown chiêu Active Skill của lá bài đã chọn.,C?n ti?ng Anh nghi v?n: Active; Cooldown; Skill | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
- Reset the Active Skill cooldown of your selected card.,- Đặt lại Cooldown chiêu Active Skill của lá bài đã chọn.,C?n ti?ng Anh nghi v?n: Active; Cooldown; Skill | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
"<color=#c49e55>[Forte Circuit]</color>
Each time obtaining a Shield grants Heavy Attack DMG Bonus and increases DMG Reduction.","<color=#c49e55>[Forte Circuit]</color>
Mỗi lần nhận Shield sẽ tăng Sát Thương Heavy Attack và tăng Giảm Sát Thương Nhận Vào.",C?n ti?ng Anh nghi v?n: Attack; Heavy; Shield | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
Skill Energy Regen,Energy Regen Skill,C?n ti?ng Anh nghi v?n: Energy; Regen; Skill | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 25.0
"Cartethyia chases the enemy from the incubator through the Dark Tide-ravaged streets of Septimont until she vanishes from sight.

The fallen Guardian of Septimont looms ahead, halberd raised in a battle cry. Cartethyia draws her sword, just as she did countless times in the Inverted Tower facing the Dark Tide's aberrant creatures. She defeats the Lioness of Glory, but after dealing with the Dark Tide before her, she feels a cold gaze from behind her.

Cartethyia turns to see the Gladiator girl, her face marred by Tidal Blight, her eyes hollow and empty. She stares, unblinking, like a ghost.","Cartethyia truy đuổi kẻ địch từ lồng ấp qua những con phố Septimont bị Hắc Triều tàn phá cho đến khi hắn biến mất.

Trước mắt cô là Guardian Septimont đã gục ngã, ngọn kích giơ cao trong tiếng hô chiến. Cartethyia rút kiếm, như vô số lần cô đã làm trong Tower Ngược khi đối mặt với những sinh vật dị dạng của Hắc Triều. Cô đánh bại Sư Tử Glory, nhưng sau khi xử lý Hắc Triều trước mặt, cô cảm nhận được ánh mắt lạnh lẽo từ phía sau.

Cartethyia quay lại và thấy cô gái Đấu Sĩ, khuôn mặt bị Tidal Blight làm biến dạng, đôi mắt trống rỗng như hồn ma. Cô ta nhìn chằm chằm, không chớp mắt, như một bóng ma.",C?n ti?ng Anh nghi v?n: Blight; Cartethyia; Glory; Guardian; Tidal; Tower | S? t?/c?m nghi v?n: 8 | T? l? nghi v?n: 0.296 | M?c ??: 24.96
"This enemy has <color=HighlightB>increased RES</color> to <color=Dark>Havoc DMG</color>.

Once a creature born of Nimbus Sanctum, Lorelei gained intelligence through the Sentinel Imperator's power, entrusted to purify corrupted frequencies drifting in the clouds.

Yet wicked desires have transformed her into the “Queen of Night,” seeking to cloak the Nimbus in endless darkness to clear all sins.

With her final grasp on reason, Lorelei sealed herself within her garden, where she sings a haunting lament, awaiting one who can awaken her from this dismal slumber.","Kẻ địch này có <color=HighlightB>increased RES</color> trước <color=Dark>Havoc DMG</color>.

Sinh ra từ Nimbus Sanctum, Lorelei từng được trao trí tuệ nhờ sức mạnh của Sentinel Imperator, giao phó nhiệm vụ thanh tẩy những tần số ô uế trôi dạt giữa mây trời.

Nhưng dục vọng độc ác đã biến nàng thành ""Nữ Hoàng Bóng Đêm"", khao khát phủ bóng tối vĩnh cửu lên Nimbus để xóa sạch mọi tội lỗi.

Với chút lý trí cuối cùng, Lorelei tự giam mình trong khu vườn của nàng, cất lên khúc bi ca ám ảnh, chờ đợi ai đó có thể đánh thức nàng khỏi giấc ngủ u tối này.",C?n ti?ng Anh nghi v?n: increased; Lorelei; Nimbus; RES; Sanctum | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 0.292 | M?c ??: 24.92
"<size=40><color=Title>Mist Avatar</color></size>
Casts <te href=850048>Mist</te> and {0} ""Mist Avatar(s)"" to taunt the surrounding targets. The avatars inherit a portion of Aalto's HP and generate {1} Mist Bullets around them, dealing <color=Wind>Aero DMG</color>.
<size=10> </size>
<size=40><color=Title>Mist Bullets</color></size>
Deals <color=Wind>Aero DMG</color>, considered as Resonance Skill DMG.","<size=40><color=Title>Mist Avatar</color></size>
Triệu hồi <te href=850048>Mist</te> và {0} ""Avatar Sương Mù"" để khiêu chiến các mục tiêu xung quanh. Hóa thân thừa hưởng một phần HP của Aalto và tạo ra {1} Viên Đạn Sương quanh mình, gây <color=Wind>Aero DMG</color>.
<size=10> </size>
<size=40><color=Title>Mist Bullets</color></size>
Gây <color=Wind>Aero DMG</color>, được tính là Sát Thương Resonance Skill.",C?n ti?ng Anh nghi v?n: Avatar; Bullets; Mist; Skill | S? t?/c?m nghi v?n: 7 | T? l? nghi v?n: 0.389 | M?c ??: 24.89
"This enemy has a <color=HighlightB>higher RES</color> to <color=Ice>Glacio DMG</color>.

In the exam zone, Elite Class enemies grant a shield to all friendly units within 15m every 5s. Upon death, they restore 20% HP to nearby friendly units and trigger an explosion that deals damage equal to 100% of ATK.

A parasitic creature that lives inside Whisperin Tacet Discords, using the host's body as a cocoon and feeds on its frequency. Infection by Frostbite Coleoids causes combative behavior and a compulsion to feed on the frequencies of other Tacet Discords. After an incubation period, the Frostbite Coleoid abandons its host by breaking free from the host's back.","Kẻ địch này có <color=HighlightB>higher RES</color> <color=Ice>Glacio DMG</color> cao hơn.

Trong khu vực thi, kẻ địch Cấp Elite sẽ tạo khiên cho tất cả đồng minh trong phạm vi 15m mỗi 5 giây. Khi chết, chúng hồi 20% HP cho đồng minh xung quanh và kích hoạt vụ nổ gây sát thương bằng 100% Tấn Công.

Một sinh vật ký sinh sống bên trong Tacet Discord Whisperin, dùng cơ thể vật chủ như kén và hấp thụ tần số của nó. Nhiễm Băng Giá Coleoid khiến vật chủ trở nên hung hãn và thôi thúc chúng hấp thụ tần số của các Tacet Discord khác. Sau thời gian ủ bệnh, Băng Giá Coleoid sẽ rời khỏi vật chủ bằng cách phá vỡ lưng nó.",C?n ti?ng Anh nghi v?n: Coleoid; Elite; higher; RES; Whisperin | S? t?/c?m nghi v?n: 6 | T? l? nghi v?n: 0.188 | M?c ??: 24.88
"This enemy has a <color=HighlightB>higher RES</color> to <color=Ice>Glacio DMG</color>. 

An ensnarer that slumbers in a freezing mine pit, obsessed with collecting and imitating sounds. It can imitate human speech through a vibrating hum. 

Lampylumen Myriad uses sound as bait to lure its prey, which will be frozen in the deep cold. The loss of warmth and the illusion before dying will cause human beings to pour out their last words, which contain great emotional fluctuations. 

For Lampylumen Myriad, this is the frequency of the supreme taste.","Kẻ địch này có <color=HighlightB>higher RES</color> <color=Ice>Glacio DMG</color> cao hơn.
 
Một kẻ phục kích ngủ yên trong hầm mỏ băng giá, ám ảnh với việc thu thập và bắt chước âm thanh. Nó có thể bắt chước giọng nói con người qua tiếng rung động.
 
Lampylumen Myriad dùng âm thanh làm mồi nhử con mồi, rồi đóng băng chúng trong cái lạnh thấu xương. Sự mất đi hơi ấm và ảo giác trước khi chết khiến con người thốt ra những lời cuối cùng chứa đầy cảm xúc mãnh liệt.
 
Với Lampylumen Myriad, đây chính là tần số của hương vị tuyệt hảo.",C?n ti?ng Anh nghi v?n: higher; Lampylumen; Myriad; RES | S? t?/c?m nghi v?n: 6 | T? l? nghi v?n: 0.286 | M?c ??: 24.86
