en_source,vn_translate,loi_du_doan
Cooldown,Cooldown chiêu,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cooldown,Cooldown chiêu,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cooldown,Cooldown chiêu,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cooldown,Cooldown chiêu,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cooldown,Cooldown chiêu,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cooldown,Cooldown chiêu,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Consecutive Attack DMG,Sát Thương Attack Liên Tiếp,C?n ti?ng Anh nghi v?n: Attack | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cooldown,Cooldown chiêu,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cooldown,Cooldown chiêu,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cooldown,Cooldown chiêu,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cooldown,Cooldown chiêu,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gate Of Quandary ATK Increase,Increase Tấn Công Cổng Băn Khoăn,C?n ti?ng Anh nghi v?n: Increase | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cooldown,Cooldown chiêu,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cooldown,Cooldown chiêu,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cooldown,Cooldown chiêu,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cooldown,Cooldown chiêu,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cooldown,Cooldown chiêu,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cooldown,Cooldown chiêu,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cooldown,Cooldown chiêu,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cooldown,Cooldown chiêu,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cooldown,Cooldown chiêu,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Increase Healing Bonus by {0}.,Increase Hiệu Quả Hồi Máu thêm {0}.,C?n ti?ng Anh nghi v?n: Increase | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cooldown,Cooldown chiêu,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cooldown,Cooldown chiêu,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Overflowing Radiance Cooldown,Cooldown Ánh Sáng Tràn,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cooldown,Cooldown chiêu,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cooldown,Cooldown chiêu,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Heavenfall Edict: Overdrive Cooldown,Thiên Lệnh Cú Đổ: Cooldown Quá Tải,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
BOOMY BOOM! Cooldown,BÙM BÙM! Cooldown chiêu,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cooldown,Cooldown chiêu,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Negative Status,Status Tiêu cực,C?n ti?ng Anh nghi v?n: Status | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Increase Synergy Burst activation rate by {0}.,Increase tỷ lệ kích hoạt Đồng Điệu Cực Đại thêm {0}.,C?n ti?ng Anh nghi v?n: Increase | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Increase Team Level by 3,Increase Cấp Đội lên 3.,C?n ti?ng Anh nghi v?n: Increase | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Increase Team Level by 1,Increase Cấp Đội lên 1.,C?n ti?ng Anh nghi v?n: Increase | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Increase Team Level by 5,Increase Cấp Đội lên 5,C?n ti?ng Anh nghi v?n: Increase | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Increase Team Level by 3-8,Increase Cấp Đội lên 3-8.,C?n ti?ng Anh nghi v?n: Increase | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Increase Team Level by 3,Increase Cấp Đội lên 3.,C?n ti?ng Anh nghi v?n: Increase | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Increase Team Level.,Increase Cấp Đội.,C?n ti?ng Anh nghi v?n: Increase | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
All Negative Status DMG is Amplified by 100%.,Tất cả sát thương Status Tiêu Cực được khuếch đại thêm 100%.,C?n ti?ng Anh nghi v?n: Status | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Resonance Skill Cooldown is reduced by <color=Highlight>50%</color>.,Cooldown kỹ năng Cộng hưởng giảm <color=Highlight>50%</color>.,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Resonance Skill Cooldown is reduced by <color=Highlight>50%</color>.,Cooldown kỹ năng Cộng hưởng giảm <color=Highlight>50%</color>.,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
No buff obtained yet,Chưa nhận được buff nào,C?n ti?ng Anh nghi v?n: buff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Skill,Skill,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dealing damage to enemies additionally increases their Off-Tune Level. Cooldown: {0}s.,Gây sát thương lên kẻ địch sẽ tăng thêm Mức Độ Mất Nhịp của chúng. Cooldown: {0} giây.,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Increase Tune Break Boost by 40.,Increase Hiệu Ứng Phá Nhịp lên 40.,C?n ti?ng Anh nghi v?n: Increase | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Increase Tune Break Boost by 80.,Increase Hiệu Ứng Phá Nhịp lên 80.,C?n ti?ng Anh nghi v?n: Increase | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Increase Tune Break Boost by 120.,Increase Hiệu Ứng Phá Nhịp lên 120.,C?n ti?ng Anh nghi v?n: Increase | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
<color=#ffd12f>[Combo]</color> Basic Attack speed slightly increased.,<color=#ffd12f>[Combo]</color> Tốc độ Attack cơ bản tăng nhẹ.,C?n ti?ng Anh nghi v?n: Attack | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Heavy Attack 1,Đòn Attack 1 Nặng 1,C?n ti?ng Anh nghi v?n: Attack | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"<color=#ffd12f>[Crit. Hit]</color> Critical hits trigger ""Fuse Effect"", dealing DMG equal to 150% of ATK to the enemy.","<color=#ffd12f>[Crit. Hit]</color> Đòn chí mạng kích hoạt ""Effect Hợp Nhất"", gây sát thương bằng 150% Tấn Công lên kẻ địch.",C?n ti?ng Anh nghi v?n: Effect | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
<color=#ffd12f>[Damage Increase]</color> Basic Attack DMG is increased by 18%.,<color=#ffd12f>[Damage Increase]</color> Sát thương Đòn Đánh Basic tăng 18%.,C?n ti?ng Anh nghi v?n: Basic | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
<color=#ffd12f>[Healing]</color> Grapple Cooldown is reduced by 5s.,<color=#ffd12f>[Healing]</color> Cooldown chiêu của Móc câu giảm 5 giây.,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
<color=#ffd12f>[Healing]</color> Grapple Cooldown reduced.,<color=#ffd12f>[Healing]</color> Cooldown chiêu của Móc câu được rút ngắn.,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Grapple's Cooldown is significantly reduced.,Cooldown Móc giảm đáng kể.,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Grapple's Cooldown is significantly reduced.,Cooldown Móc giảm đáng kể.,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Resonance Skill Cooldown reduced by 30%.,Cooldown kỹ năng Cộng hưởng giảm 30%.,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Resonance Skill Cooldown reduced by 30%.,Cooldown kỹ năng Cộng hưởng giảm 30%.,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Select a Buff,Chọn Buff,C?n ti?ng Anh nghi v?n: Buff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Wish Rating Increase,Increase Điểm Đánh Giá Nguyện Ước,C?n ti?ng Anh nghi v?n: Increase | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dark Slash deals additional DMG and Amplifies Negative Status DMG dealt to the target.,Đòn Kiếm Bóng Tối gây thêm Sát Thương và Khuếch Đại Sát Thương Status Tiêu Cực tác động lên mục tiêu.,C?n ti?ng Anh nghi v?n: Status | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Significantly increases Negative Status DMG.,Tăng đáng kể sát thương Status Tiêu Cực.,C?n ti?ng Anh nghi v?n: Status | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Increases Negative Status DMG by {0}.,Tăng Sát thương Status Tiêu cực lên {0}.,C?n ti?ng Anh nghi v?n: Status | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Well, I'm already super strong but... Thanks for the extra buff!","Tôi vốn đã mạnh lắm rồi... nhưng thôi, cảm ơn vì buff thêm nhé!",C?n ti?ng Anh nghi v?n: buff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Negative Status,Status Tiêu cực,C?n ti?ng Anh nghi v?n: Status | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cooldown,Cooldown chiêu,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cooldown,Cooldown chiêu,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Basic Attack speed is increased by 20%.,Tốc độ Attack cơ bản tăng 20%.,C?n ti?ng Anh nghi v?n: Attack | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Basic Attack speed slightly increases.,Tốc độ Attack cơ bản tăng nhẹ.,C?n ti?ng Anh nghi v?n: Attack | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Basic Attack speed moderately increases.,Tốc độ Attack cơ bản tăng vừa phải.,C?n ti?ng Anh nghi v?n: Attack | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Force Field Cooldown,Cooldown Khiên Lực,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cooldown -{0},Cooldown -{0},C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cooldown,Cooldown chiêu,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Insufficient buff item,Vật phẩm buff không đủ,C?n ti?ng Anh nghi v?n: buff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Buff item still in cooldown,Vật phẩm hiệu ứng chưa hết Cooldown,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Buff item usage amount error,Lỗi số lượng sử dụng vật phẩm buff,C?n ti?ng Anh nghi v?n: buff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Request for entity buff does not exist,Yêu cầu buff thực thể không tồn tại,C?n ti?ng Anh nghi v?n: buff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Request for entity buff removal does not exist,Yêu cầu gỡ buff thực thể không tồn tại,C?n ti?ng Anh nghi v?n: buff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
The selected event buff is invalid.,Buff sự kiện đã chọn không hợp lệ.,C?n ti?ng Anh nghi v?n: Buff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Technique Buff,Buff Kỹ thuật,C?n ti?ng Anh nghi v?n: Buff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Waves of Enemies: {0},Sóng Enemies: {0},C?n ti?ng Anh nghi v?n: Enemies | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Please select Buff Stats to start the challenge.,Hãy chọn thuộc tính Buff để bắt đầu thử thách.,C?n ti?ng Anh nghi v?n: Buff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Skill Energy regenerated per second.,Năng lượng Skill được phục hồi mỗi giây.,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"Evaluation Basis: [Resonance Assessment 2917-G]

Resonator Yinlin's <te href=850072>Tacet Mark</te> is located on the exterior side of her left thigh. No significant physical changes have been observed in Yinlin's body after her Awakening. A mild electrical current has been detected on the surface of her skin, but it has not resulted in any detectable adverse effects on her body.

Yinlin possesses the power to converge electric currents into thin threads. Her manipulation of these threads is extraordinarily proficient.

Her Resonance Spectrum Pattern is found to be similar to the Spectrum Pattern of known conductive materials. Tests have found strong Syntony.

Analysis of test samples has revealed a non-convergent <te href=850067>Rabelle's Curve</te> with a noticeable periodic waveform, which classifies Yinlin as a <te href=850068>Congenital Resonator</te>.

SIDENOTES: Yinlin has a preexisting arrhythmia that may or may not be related to her Forte. Blocking of her Forte could potentially increase the risk of atrial fibrillation.","Cơ sở đánh giá: [Đánh giá Cộng hưởng 2917-G]

<te href=850072>Tacet Mark</te> của Resonator Yinlin nằm ở mặt ngoài đùi trái. Không có thay đổi thể chất đáng kể nào được ghi nhận trên cơ thể Yinlin sau Sự Thức Tỉnh. Một dòng điện nhẹ đã được phát hiện trên bề mặt da cô, nhưng không gây ra bất kỳ tác động tiêu cực nào có thể phát hiện được.

Yinlin sở hữu khả năng hội tụ dòng điện thành những sợi tơ mảnh. Khả năng điều khiển những sợi tơ này của cô vô cùng điêu luyện.

Mô hình Phổ Resonance của cô được phát hiện có sự tương đồng với phổ của các vật liệu dẫn điện đã biết. Các thử nghiệm cho thấy phản ứng Resonance mạnh mẽ.

Phân tích mẫu thử cho thấy <te href=850067>Đường cong Rabelle</n> không hội tụ với dạng sóng tuần hoàn rõ rệt, qua đó phân loại Yinlin là <te href=850068>Resonator Bẩm Sinh</te>.

GHI CHÚ PHỤ: Yinlin có tiền sử rối loạn nhịp tim, có thể liên quan hoặc không liên quan đến Forte của cô. Việc phong tỏa Forte có thể làm tăng nguy cơ rung nhĩ.",C?n ti?ng Anh nghi v?n: Mark; Yinlin | S? t?/c?m nghi v?n: 6 | T? l? nghi v?n: 0.194 | M?c ??: 15.94
"Chrysopa belongs to the order Neuroptera and the family Chrysopidae, with a slender body shape, and the body and wing veins are generally green. It has a chewing mouthpart, slender antennae, and is linear. The compound eyes are developed and have a metallic luster. It has two pairs of wings, the membrane is transparent, the veins are thin and often net-like, like a leaf, hence the name Chrysopa. Chrysopa mainly feeds on small insects and is a natural enemy of many pests. It is a natural enemy insect with great application value in the biological control of pests. It is widely distributed in forests, mountains, and plateaus around the world, and will appear in areas with dense vegetation.","Chrysopa thuộc bộ Neuroptera, họ Chrysopidae, có thân hình mảnh mai, toàn thân và gân cánh thường có màu xanh lục. Chúng sở hữu miệng nhai, râu dài mảnh, mắt kép phát triển với ánh kim loại lấp lánh. Chrysopa có hai cặp cánh màng trong suốt, gân cánh mảnh và thường tạo thành mạng lưới như lá cây, do đó mà có tên gọi này. Chúng chủ yếu săn bắt côn trùng nhỏ và là thiên địch của nhiều loài sâu hại, là loài côn trùng có giá trị ứng dụng cao trong kiểm soát sinh học. Chrysopa phân bố rộng rãi ở các khu rừng, núi và cao nguyên trên thế giới, thường xuất hiện ở những nơi có thảm thực vật dày đặc.",C?n ti?ng Anh nghi v?n: Chrysopa; Chrysopidae; Neuroptera | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 0.294 | M?c ??: 15.94
"This enemy has a <color=HighlightB>higher RES</color> to <color=Dark>Havoc DMG</color>.

In the exam zone, Elite Class enemies grant a shield to all friendly units within 15m every 5s. Upon death, they restore 20% HP to nearby friendly units and trigger an explosion that deals damage equal to 100% of ATK.

Fractsidus' faithful cultists.
Lacking in Forte yet bearing a strong yearning for power, they crossed forbidden scientific boundaries. Through the use of special mechanical components, their human bodies are amalgamated with TD limbs, thus they obtain the ability to render themselves invisible.
However, TD frequencies distort the cultists' mentality and corrode their bodies. Executioners are tasked with the removal of the Fractsidus members in breach of rules or gone out of control.","Kẻ địch này có <color=HighlightB>higher RES</color> <color=Dark>Havoc DMG</color> cao hơn.

Trong khu vực thi, kẻ địch Class Đặc Biệt sẽ tạo lá chắn cho tất cả đơn vị đồng minh trong phạm vi 15m mỗi 5 giây. Khi chết, chúng hồi 20% HP cho đồng minh xung quanh và kích hoạt vụ nổ gây sát thương bằng 100% Tấn Công.

Những tín đồ trung thành của Fractsidus.
Thiếu đi Forte nhưng khao khát sức mạnh mãnh liệt, chúng đã vượt qua những giới hạn khoa học bị cấm. Bằng cách sử dụng các bộ phận cơ khí đặc biệt, cơ thể người của chúng được kết hợp với chi của Echo, từ đó có khả năng tàng hình.
Tuy nhiên, tần số của Echo bóp méo tinh thần và ăn mòn cơ thể của tín đồ. Những Đao Phủ có nhiệm vụ loại bỏ các thành viên Fractsidus vi phạm quy tắc hoặc mất kiểm soát.",C?n ti?ng Anh nghi v?n: Class; higher; RES | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.091 | M?c ??: 15.91
"Grants 25% Fusion DMG Bonus. Casting Resonance Liberation recovers 2 points of Energy.
When Resonators deal Resonance Liberation DMG, 1 point of Energy is consumed to cast AoE attack, dealing 1500% Fusion DMG to nearby targets in total. This effect can be triggered up to once every 2s.","Tăng 25% Fusion DMG. Khi sử dụng Resonance Liberation, hồi phục 2 điểm Năng Lượng.
Khi Resonators gây Sát Thương Resonance Liberation, tiêu hao 1 điểm Năng Lượng để tung đòn tấn công AoE, gây 1500% Fusion DMG lên mục tiêu xung quanh. Hiệu ứng này có thể kích hoạt tối đa 1 lần mỗi 2 giây.",C?n ti?ng Anh nghi v?n: AoE; Liberation | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.188 | M?c ??: 15.88
"Through dueling, you gain Duel Resonance, which increases your Duelist Level and grants abundant rewards. There is a weekly cap on the amount of Duel Resonance that you can obtain.

Your dueling skill is represented by Fame Flags. Each victory grants you Fame Flags. There is no limit to the amount you can obtain.","Thông qua đấu kiếm, cậu nhận được Resonance Duel, giúp tăng Cấp Độ Duel Sĩ và nhận nhiều phần thưởng giá trị. Số lượng Resonance Duel có thể nhận được mỗi tuần có giới hạn.

Kỹ năng đấu kiếm của cậu được thể hiện qua Fame Flag. Mỗi chiến thắng sẽ mang lại cho cậu Fame Flag. Số lượng này không giới hạn.",C?n ti?ng Anh nghi v?n: Duel; Fame | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 0.385 | M?c ??: 15.85
