en_source,vn_translate,loi_du_doan
<color=Highlight>Resonance Liberation DMG</color> triggers Riot Blades.,<color=Highlight>Resonance Liberation DMG</color> kích hoạt Riot Blades.,C?n ti?ng Anh nghi v?n: Blades; Liberation; Riot | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 18.0
"Performing <color=Highlight>Tune Break Skill</color> Amplifies the DMG dealt and becomes immune to the following <SapTag=1>{1}</SapTag> {Cus:Sap,S=instance P=instances SapTag=1} of damage.","Thực hiện <color=Highlight>Tune Break Skill</color> sẽ khuếch đại sát thương gây ra và miễn nhiễm với <SapTag=1>{1}</SapTag> {Cus:Sap,S=lần sát thương tiếp theo P=lần sát thương tiếp theo SapTag=1} sau đây.",C?n ti?ng Anh nghi v?n: Break; Skill; Tune | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 18.0
Casting <color=Highlight>Concerto Skill</color> increases the active Resonator's Off-Tune Buildup Rate.,Kích hoạt <color=Highlight>Concerto Skill</color> sẽ tăng Tỷ Lệ Tích Lũy Off-Tune của Resonator đang hoạt động.,C?n ti?ng Anh nghi v?n: Off; Skill; Tune | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 18.0
"At the start of the challenge, <color=#ffb04a>Resonance Energy</color> is restored to 100%. Gain Echo Core: Casting Echo Skill increases <color=#ffb04a>Echo Skill DMG</color> by 4%, up to 5 stacks. Echoes of the same name can only trigger this effect once.","Khi bắt đầu thử thách, <color=#ffb04a>Resonance Energy</color> được phục hồi về 100%. Nhận Core Echoes: Sử dụng Kỹ Năng Echoes làm tăng <color=#ffb04a>Echo Skill DMG</color> thêm 4%, tối đa 5 lớp. Các Echoes cùng tên chỉ có thể kích hoạt hiệu ứng này một lần.",C?n ti?ng Anh nghi v?n: Core; Energy; Skill | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 18.0
"Launch the Chainsaw, dealing Skill DMG equal to <color=#f97507>{1}</color> of Chisa's ATK to each enemy every <color=#f97507>{0}s</color> and increasing Combo hit count by <color=#f97507>{2}</color>. Each target can only take the damage up to <color=#f97507>{3}</color> times.","Kích hoạt Cưa Máy, gây Sát Thương Kỹ Năng bằng <color=#f97507>{1}</color> Tấn Công của Chisa lên mỗi kẻ địch sau mỗi <color=#f97507>{0}s</color> và tăng số hit Combo lên <color=#f97507>{2}</color>. Mỗi mục tiêu chỉ có thể chịu sát thương tối đa <color=#f97507>{3}</color> lần.",C?n ti?ng Anh nghi v?n: Combo; hit; s | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 18.0
"<color=#5b1d2f><size=36>ROM Effect</size></color>
Performing Skills restores <color=#f97507>{0}</color> points of Skill Energy.","<color=#5b1d2f><size=36>Hiệu ứng ROM</size></color>
Sử dụng Skills hồi phục <color=#f97507>{0}</color> Năng Lượng Skills.",C?n ti?ng Anh nghi v?n: ROM; Skills | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 18.0
"Resonance Skill additionally summons a Gold Shock on hit, dealing DMG equal to {0} of ATK. Cooldown: {1}s.","Resonance Skill khi trúng mục tiêu sẽ triệu hồi thêm một Gold Shock, gây sát thương bằng {0} Tấn Công. Hồi chiêu: {1} giây.",C?n ti?ng Anh nghi v?n: Gold; Shock; Skill | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 18.0
"Resonance Liberation additionally summons Gold Shock 3 times on hit, dealing DMG equal to {0} of ATK.","Resonance Liberation còn triệu hồi Gold Shock 3 lần khi trúng đích, gây sát thương bằng {0} Tấn Công.",C?n ti?ng Anh nghi v?n: Gold; Liberation; Shock | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 18.0
"Building up enemies' Off-Tune Level increases ATK by {0} for {1}s, stacking up to {2} times.","Tăng Off-Tune Level của kẻ địch sẽ gia tăng Tấn Công thêm {0} trong {1} giây, có thể chồng chất lên đến {2} lần.",C?n ti?ng Anh nghi v?n: Level; Off; Tune | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 18.0
"Building up enemies' Off-Tune Level increases DEF by {0} for {1}s, stacking up to {2} times.","Tăng Off-Tune Level của kẻ địch sẽ gia tăng Phòng Ngự thêm {0} trong {1} giây, có thể chồng chất lên đến {2} lần.",C?n ti?ng Anh nghi v?n: Level; Off; Tune | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 18.0
Resonance Skill additionally summons a Gold Shock on hit.,Resonance Skill khi trúng mục tiêu sẽ triệu hồi thêm một Gold Shock.,C?n ti?ng Anh nghi v?n: Gold; Shock; Skill | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 18.0
Resonance Liberation additionally summons Gold Shock 3 times on hit.,Resonance Liberation còn triệu hồi Gold Shock 3 lần khi trúng đích.,C?n ti?ng Anh nghi v?n: Gold; Liberation; Shock | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 18.0
Casting Resonance Liberation increases Vibration Strength Reduction Rate and ATK.,Kích hoạt Resonance Liberation tăng Tỷ Lệ deplete Vibration Strength và Tấn Công.,C?n ti?ng Anh nghi v?n: Liberation; Strength; Vibration | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 18.0
All DMG dealt by Inferno Rider is increased by 50%. The cooldown of Echo Skill is reduced by 1 second when attacks hit targets with Burn. This effect can be triggered up to once every 1 second.,"Sát thương của Inferno Rider tăng thêm 50%. Khi tấn công mục tiêu bị Đốt Cháy, Cooldown chiêu của Kỹ Năng Echo giảm 1 giây. Hiệu ứng này chỉ kích hoạt tối đa 1 lần mỗi giây.",C?n ti?ng Anh nghi v?n: Cooldown; Inferno; Rider | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 18.0
Buff List (Changes based on your Combat Rank),Buff List (Thay đổi theo Cấp Combat của bạn),C?n ti?ng Anh nghi v?n: Buff; Combat; List | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 18.0
"When the shockwave hits a target, <color=Highlight><te href=851108>Status - Waveworn Bane</te></color> DMG based on the stacks on the target is additionally triggered <color=Highlight>{0}</color> times.","Khi sóng xung kích trúng mục tiêu, <color=Highlight><te href=851108>Status - Waveworn Bane</te></color> sẽ gây thêm sát thương dựa trên số lượt chồng trên mục tiêu, kích hoạt <color=Highlight>{0}</color> lần.",C?n ti?ng Anh nghi v?n: Bane; Status; Waveworn | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 18.0
"When the shockwave hits a target, it triggers additional DMG based on the current <color=Highlight><te href=851108>Status - Waveworn Bane</te></color> stacks.","Khi sóng xung kích trúng mục tiêu, nó sẽ kích hoạt thêm sát thương dựa trên số lượt <color=Highlight><te href=851108>Status - Waveworn Bane</te></color> hiện tại.",C?n ti?ng Anh nghi v?n: Bane; Status; Waveworn | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 18.0
"<color=Highlight>Repeater Module</color> is upgraded: Equip <SapTag=0>{0}</SapTag> additional <color=Highlight>{Cus:Sap,S=Repeater Module P=Repeater Modules SapTag=0} </color>. <color=Highlight>Repeater Module</color> now grants <color=Highlight>{1}</color> ATK SPD Bonus, but the projectile's DMG Multiplier is reduced by <color=Highlight>{2}</color>.","<color=Highlight>Repeater Mô-đun</color> được nâng cấp: Equip thêm <SapTag=0>{0}</SapTag> <color=Highlight>{Cus:Sap,S=Repeater Mô-đun P=Repeater Modules SapTag=0}</color>. <color=Highlight>Repeater Mô-đun</color> giờ đây tăng <color=Highlight>{1}</color> Tốc Độ Tấn Công, nhưng Hệ Số Sát Thương của đạn giảm <color=Highlight>{2}</color>.",C?n ti?ng Anh nghi v?n: Equip; Repeater | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 18.0
"<color=Highlight>Repeater Module</color> is upgraded: Equip <SapTag=0>{0}</SapTag> additional <color=Highlight>{Cus:Sap,S=Repeater Module P=Repeater Modules SapTag=0} </color>. <color=Highlight>Repeater Module</color> now grants <color=Highlight>{1}</color> ATK SPD Bonus, but the projectile's DMG Multiplier is reduced by <color=Highlight>{2}</color>.","<color=Highlight>Repeater Mô-đun</color> được nâng cấp: Equip thêm <SapTag=0>{0}</SapTag> <color=Highlight>{Cus:Sap,S=Repeater Mô-đun P=Repeater Modules SapTag=0}</color>. <color=Highlight>Repeater Mô-đun</color> giờ đây tăng <color=Highlight>{1}</color> Tốc Độ Tấn Công, nhưng Hệ Số Sát Thương của đạn giảm <color=Highlight>{2}</color>.",C?n ti?ng Anh nghi v?n: Equip; Repeater | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 18.0
"<color=Highlight>Repeater Module</color> is upgraded: Equip <SapTag=0>{0}</SapTag> additional <color=Highlight>{Cus:Sap,S=Repeater Module P=Repeater Modules SapTag=0} </color>. <color=Highlight>Repeater Module</color> now grants <color=Highlight>{1}</color> ATK SPD Bonus, but the projectile's DMG Multiplier is reduced by <color=Highlight>{2}</color>.","<color=Highlight>Repeater Mô-đun</color> được nâng cấp: Equip thêm <SapTag=0>{0}</SapTag> <color=Highlight>{Cus:Sap,S=Repeater Mô-đun P=Repeater Modules SapTag=0}</color>. <color=Highlight>Repeater Mô-đun</color> giờ đây tăng <color=Highlight>{1}</color> Tốc Độ Tấn Công, nhưng Hệ Số Sát Thương của đạn giảm <color=Highlight>{2}</color>.",C?n ti?ng Anh nghi v?n: Equip; Repeater | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 18.0
Damage dealt to enemies with each attack. Main Weapon and Support Droid deal damage based on 100% of ATK by default.,Sát thương gây ra lên kẻ địch với mỗi đòn tấn công. Weapon Main và Hỗ Trợ Droid gây sát thương dựa trên 100% Tấn Công theo mặc định.,C?n ti?ng Anh nghi v?n: Droid; Main; Weapon | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.6 | M?c ??: 18.0
"Every 10 Critical Hits additionally summons a Meteor Fire, dealing DMG equal to {0} of ATK, triggered once every {1}s.","Mỗi 10 đòn Critical Hit sẽ triệu hồi thêm một Ngọn Lửa Thiên Thạch, gây sát thương bằng {0} Tấn Công, kích hoạt mỗi {1} giây một lần.",C?n ti?ng Anh nghi v?n: Critical; Hit | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 18.0
Critical Hits increase ATK.,Critical Hit tăng Tấn Công.,C?n ti?ng Anh nghi v?n: Critical; Hit | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 18.0
"""What did the land at the outskirts of <te href=850093>Huanglong</te> look like?"" Not even the oldest researchers could provide an answer to this question.

Legends passed down by the storytellers speak of a land shrouded in lush forests, teeming with life and home to a sacred creature revered by all. But that was before the <te href=850075>Lament</te> descended upon the world, transforming this once vibrant land into a desolate field of frozen soil and eerie quiet. 

Lingyang's memories only recall this barren landscape, for as long as he can remember.

Lingyang can't pinpoint when he first remembered things, but he knows nothing of what happened before that. He couldn't recall when he was born, where he had lived, or where he was going to. After fleeing the destruction of his homeland, he roamed the wilderness alone, struggling against loneliness, harsh weather, and emptiness. He felt like a wild beast, surviving on instinct with no direction in life. But everything changed when he stumbled upon a human military troop.

In the forest during a hunt, Lingyang encountered these peculiar upright animals. He cautiously followed behind them, keenly observing their every move.

Lingyang couldn't help but feel a mix of curiosity and amazement.

Despite facing formidable enemies, they refused to surrender or flee. 

Even when injured, they shielded their comrades and shared vital supplies.

Not even hunger could weaken their resolve to share vital supplies and help one another.

Lingyang wondered why these upright-walking creatures consistently exhibited behaviors he couldn't comprehend.

However, somehow their ""strange"" behaviors ignited a small flame within Lingyang's heart, thawing some of the fear and coldness that gripped him.

Years passed, but Lingyang couldn't shake the vivid memories of those figures. He found himself following their scent and footprints until he arrived at an unfamiliar land - <te href=850091>Jinzhou</te>.

Standing on a cliff, he gazed at the strange creatures' lively habitat in the distance. Thunderous gongs and drums startled him, until he realized they were gathering at the city gate.

Lingyang was filled with joy as he watched a vibrant and familiar dance unfold before him. The strange lionheaded dancer stirred something deep within him, a feeling rooted in his bloodline that he had been searching for all along.

After deciding to join these peculiar creatures, Lingyang would invest immense effort and endure pain in pursuit of his long-sought purpose, but his resolve always remained unshaken.","""Vùng đất ngoại ô <te href=850093>Huanglong</te> ngày xưa trông như thế nào nhỉ?"" Ngay cả những nhà nghiên cứu già đời nhất cũng không thể trả lời được câu hỏi này.

Những truyền thuyết được các người kể chuyện lưu truyền lại nói về một vùng đất bao phủ bởi những khu rừng tươi tốt, tràn đầy sức sống và là nơi trú ngụ của một sinh vật linh thiêng được tất cả tôn kính. Nhưng đó là trước khi <te href=850075>Lament</te> giáng xuống thế gian, biến vùng đất từng tràn đầy sinh khí này thành một hoang mạc cằn cỗi với lớp đất đóng băng và sự tĩnh lặng đến rợn người.

Ký ức của Lingyang chỉ còn lại cảnh quan hoang tàn này, từ khi cậu còn nhớ được.

Cậu không thể xác định được mình bắt đầu nhớ mọi thứ từ khi nào, nhưng cậu không biết gì về những gì đã xảy ra trước đó. Cậu không nhớ mình được sinh ra khi nào, đã sống ở đâu, hay sẽ đi về đâu. Sau khi chạy trốn khỏi sự hủy diệt của quê hương, cậu lang thang một mình trong hoang dã, chống chọi với nỗi cô đơn, thời tiết khắc nghiệt và sự trống rỗng. Cậu cảm thấy mình như một con thú hoang, sống chỉ nhờ bản năng mà không có mục đích. Nhưng mọi thứ đã thay đổi khi cậu tình cờ gặp một đội quân của loài người.

Trong một chuyến săn bắn trong rừng, Lingyang bắt gặp những sinh vật kỳ lạ đi bằng hai chân này. Cậu lặng lẽ theo sau họ, quan sát từng cử chỉ của họ một cách cẩn thận.

Lingyang không khỏi tò mò và kinh ngạc.

Dù đối mặt với kẻ thù đáng sợ, họ không hề đầu hàng hay bỏ chạy.

Ngay cả khi bị thương, họ vẫn che chở cho đồng đội và chia sẻ những vật tư quan trọng.

Dù đói khát, họ vẫn không từ bỏ việc chia sẻ và giúp đỡ lẫn nhau.

Lingyang tự hỏi tại sao những sinh vật đi bằng hai chân này lại luôn thể hiện những hành vi mà cậu không thể hiểu nổi.

Thế nhưng, bằng cách nào đó, những hành vi ""kỳ lạ"" ấy đã thắp lên một ngọn lửa nhỏ trong lòng Lingyang, làm tan chảy phần nào nỗi sợ hãi và sự lạnh lẽo đang bao trùm cậu.

Nhiều năm trôi qua, nhưng Lingyang vẫn không thể quên những hình ảnh sống động ấy. Cậu cứ lần theo mùi hương và dấu chân của họ cho đến khi đặt chân đến một vùng đất xa lạ - <te href=850091>Jinzhou</te>.

Đứng trên vách đá, cậu nhìn về phía nơi sinh sống nhộn nhịp của những sinh vật kỳ lạ ấy. Tiếng trống chiêng vang dội khiến cậu giật mình, cho đến khi nhận ra họ đang tập trung ở cổng thành.

Lingyang tràn ngập niềm vui khi chứng kiến một điệu múa sôi động và quen thuộc trước mắt. Người nhảy sư tử đầu kỳ lạ đã khơi dậy điều gì đó sâu thẳm trong cậu, một cảm giác bắt nguồn từ huyết thống mà cậu luôn tìm kiếm.

Sau khi quyết định gia nhập những sinh vật kỳ lạ này, Lingyang đã nỗ lực không ngừng và chịu đựng đau đớn để theo đuổi mục đích mà cậu hằng tìm kiếm, nhưng ý chí của cậu chưa bao giờ lung lay.",C?n ti?ng Anh nghi v?n: Lingyang | S? t?/c?m nghi v?n: 8 | T? l? nghi v?n: 0.091 | M?c ??: 17.91
"Use the Clearance Device to <color=#ffd12f>shoot the target mechanisms</color>. This will change their status, allowing you to turn cameras on and off, switch track directions, and control security mechanisms within the vault.

Upgrade your Clearance Level to unlock more functions.

Board and steer the Echo Train, choose its path, and control mechanisms along the way.","Dùng Thiết Bị Giải Mã để <color=#ffd12f>shoot the target mechanisms</color>. Điều này sẽ thay đổi trạng thái của chúng, cho phép cậu bật/tắt camera, đổi hướng đường ray và điều khiển các cơ chế an ninh trong kho.

Nâng cấp Cấp Độ Giải Mã để mở khóa thêm chức năng.

Board Echo, điều khiển đường đi và kiểm soát các cơ chế trên đường.",C?n ti?ng Anh nghi v?n: Board; mechanisms; shoot; target | S? t?/c?m nghi v?n: 4 | T? l? nghi v?n: 0.286 | M?c ??: 17.86
"Grants 20% Electro DMG Bonus and 20% Aero DMG Bonus.
When the active Resonator gains a Shield, they additionally recover Ember, triggered up to 1 time per second.
When the active Resonator deals damage while in the Burning Waves state, they unleash an AoE attack, dealing Electro DMG equal to 2400% of their ATK in total, triggered up to 1 time every 6 seconds.","Tăng 20% Electro DMG và 20% Aero DMG.
Khi Resonator chủ động nhận Shield, họ sẽ hồi phục thêm Ember, kích hoạt tối đa 1 lần mỗi giây.
Khi Resonator chủ động gây sát thương trong trạng thái Burning Waves, họ sẽ tung ra một đòn tấn công AoE, gây Electro DMG bằng 2400% Tấn Công của họ, kích hoạt tối đa 1 lần mỗi 6 giây.",C?n ti?ng Anh nghi v?n: AoE; Burning; Ember; Shield; Waves | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 0.278 | M?c ??: 17.78
"""After that, the Black Cat and the White Cat, standing amidst the ruins, found themselves divided. Should they, as the Black Cat suggested, use the ruins as nourishment for dreams and send them through the gateway? Or, as the White Cat hoped, restore everything within the dreams?""","""Sau đó, Black Cat và Cat Trắng, đứng giữa đống hoang tàn, lại chia rẽ nhau. Liệu họ có nên, như Black Cat đề xuất, dùng đống đổ nát ấy làm chất dinh dưỡng cho những giấc mơ và gửi chúng qua cánh cổng? Hay, như Cat Trắng mong muốn, khôi phục lại tất cả những gì bên trong những giấc mơ đó?""",C?n ti?ng Anh nghi v?n: Black; Cat | S? t?/c?m nghi v?n: 6 | T? l? nghi v?n: 0.375 | M?c ??: 17.75
"<i>After the drumbeat, we call the heart dancing in the darkness the moon. This moon is largely formed by you.</i>
 
Some lives are born by chance. Others are created with intent.
 
As the world edged toward its frozen end, those destined to face the final moment placed their hopes in a certain individual. They blessed {Male=him;Female=her}, wishing {Male=he;Female=she} would lead them to a brighter tomorrow. Yet this lonely odyssey required a timeless vessel to complete the Reverberations, and the best they could offer was an enduring tool. Thus, the Shorekeeper was born—a deliberate creation, a light blue crystal cocoon of <te href=850076>Remnant Energy</te> gathered from the Anchor.
 
The Shorekeeper knew what needed to be done long before she understood how. But a tool needs a guide. She waited aimlessly in the void until, as the sea surged to its edge, she sensed a heartbeat drawing near in the briny sea breeze.
 
In the stillness of the night, the Astral <te href=850111>Modulator</te> surveyed the land as the <te href=850075>Lament</te>'s roars faded into the distance, leaving only {Male=his;Female=her} steady heartbeat.
 
""Perhaps the underground needs a sky as brilliant as the one above..."" the Modulator mused, planning the future. As {Male=he;Female=she} reached out to activate the <te href=850110>Tethys</te> System, an enigmatic allure from a blue crystal beckoned {Male=him;Female=her} closer. The meeting of their frequencies triggered a resonance that shattered the crystal, releasing a surge of energy that burst forth like a nebula or a butterfly emerging from its chrysalis.
 
The energy swirled and coalesced, taking the form of a young woman, who greeted the one who had awakened her.
 
""I am the Shorekeeper, a tool created for you.""
 
""I will fulfill your needs and carry out your commands. I will assist you and Tethys in analyzing the origin of the Lament.""
 
Her voice, steady and devoid of emotion, awaited a command that did not come.
 
""Shorekeeper… to protect secrets and guard the shores. It's straightforward, but it hardly sounds like a name.""
 
""A tool does not require a name—it is merely a title and will not affect my ability to perform.""
 
They stood in silence, the Astral Modulator's golden eyes reflecting an emotion the Shorekeeper could not yet comprehend.
 
Finally, the Astral Modulator sighed softly.
 
""Well, we will have plenty of time to talk about that.""","<i>Sau nhịp trống, ta gọi trái tim nhảy múa trong bóng tối là vầng trăng. Vầng trăng ấy phần lớn được tạo nên bởi ngươi.</i>
 
Có những sinh mệnh sinh ra từ ngẫu nhiên. Có những sinh mệnh được tạo ra với mục đích.
 
Khi thế giới dần tiến đến hồi kết băng giá, những kẻ được định sẵn để đối mặt với khoảnh khắc cuối cùng đã đặt hy vọng vào một cá nhân nhất định. Họ cầu chúc cho {Male=hắn;Female=nàng}, mong {Male=hắn;Female=nàng} sẽ dẫn dắt họ đến một ngày mai tươi sáng hơn. Nhưng cuộc hành trình cô độc này đòi hỏi một chiếc bình vĩnh cửu để hoàn thành những Dư Âm, và tất cả những gì họ có thể dâng tặng chỉ là một công cụ bền bỉ. Vậy là Người Giữ Bờ ra đời—một tạo vật có chủ đích, một kén tinh thể xanh nhạt chứa <te href=850076>Remnant Energy</te> thu thập từ Mỏ Neo.
 
Người Giữ Bờ đã biết mình phải làm gì từ rất lâu trước khi hiểu cách thực hiện. Nhưng một công cụ cần người dẫn dắt. Nàng lang thang vô định trong hư không cho đến khi, khi biển cả dâng trào đến bờ vực, nàng cảm nhận được một nhịp tim đang tiến gần trong làn gió biển mặn chát.
 
Trong đêm tĩnh lặng, <te href=850111>Modulator</te> Thiên Văn quét qua mặt đất khi tiếng gầm của <te href=850075>Lament</te> dần tan vào khoảng không, chỉ còn lại nhịp tim đều đặn của {Male=hắn;Female=nàng}.
 
""Có lẽ mặt đất dưới lòng đất cũng cần một bầu trời rực rỡ như bầu trời trên cao..."" Bộ Điều Tần lẩm bẩm, lên kế hoạch cho tương lai. Khi {Male=hắn;Female=nàng} đưa tay kích hoạt hệ thống <te href=850110>Tethys</te>, một sức hút bí ẩn từ viên tinh thể xanh kia đã lôi cuốn {Male=hắn;Female=nàng} lại gần. Sự giao thoa tần số của họ đã làm vỡ tan tinh thể, giải phóng một luồng năng lượng bùng nổ như tinh vân hay cánh bướm vừa thoát xác.
 
Năng lượng xoáy cuộn rồi kết tụ lại, hình thành nên một thiếu nữ, người đã chào đón kẻ đã đánh thức mình.
 
""Ta là Người Giữ Bờ, một công cụ được tạo ra cho ngươi.""
 
""Ta sẽ đáp ứng nhu cầu của ngươi và thực hiện mệnh lệnh của ngươi. Ta sẽ hỗ trợ ngươi và Tethys phân tích nguồn gốc của Lời Than Thở.""
 
Giọng nàng đều đặn, không chút cảm xúc, chờ đợi một mệnh lệnh mà không hề tới.
 
""Người Giữ Bờ… để bảo vệ bí mật và canh giữ bờ cõi. Nghe thì đơn giản, nhưng chẳng giống một cái tên chút nào.""
 
""Một công cụ không cần tên—đó chỉ là danh xưng và không ảnh hưởng đến khả năng thực hiện nhiệm vụ của ta.""
 
Họ đứng im lặng, đôi mắt vàng của Bộ Điều Tần Thiên Văn phản chiếu một cảm xúc mà Người Giữ Bờ chưa thể hiểu.
 
Cuối cùng, Bộ Điều Tần Thiên Văn thở dài nhẹ nhàng.
 
""Thôi được, chúng ta sẽ còn nhiều thời gian để bàn về chuyện đó.""",C?n ti?ng Anh nghi v?n: Energy; Modulator; Remnant; Tethys | S? t?/c?m nghi v?n: 5 | T? l? nghi v?n: 0.075 | M?c ??: 17.75
"Galbrena's ""cassette tape"" stabilizes your frequency. Your Concerto Energy and Resonance Energy will steadily increase as it plays.
Seize this chance to fight your way out.","""Băng cassette"" của Galbrena giúp ổn định tần số của bạn. Concerto Energy và Concerto Energy sẽ tăng dần khi nó phát.
Nắm bắt cơ hội này để chiến đấu và thoát ra.",C?n ti?ng Anh nghi v?n: cassette; Energy | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.375 | M?c ??: 17.75
