en_source,vn_translate,loi_du_doan
You feel surging with power. (Skill Cooldown -90%),Cậu cảm thấy sức mạnh trào dâng. (Thời Gian Cooldown Kỹ Năng -90%),C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Resonator Skill Tutorial,Hướng dẫn Resonator Skill Giả,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Characters' Resonance Liberation deal increased DMG.,Resonance Liberation của nhân vật gây Sát Thương tăng cường.,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Defeat 1 target with Resonance Liberation DMG: {ScoreKill}/1,Tiêu diệt 1 mục tiêu bằng Sát Thương Resonance Liberation: {ScoreKill}/1,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Defeat 1 target with Resonance Liberation DMG: {ScoreKill}/1,Tiêu diệt 1 mục tiêu bằng Sát Thương Resonance Liberation: {ScoreKill}/1,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Increase Base HP to 50. Draw 8 cards of his choice and gain 6 extra Energy at the start of the first round.,"Increase HP Cơ Bản lên 50. Ở đầu hiệp đầu tiên, rút 8 lá bài tùy chọn và nhận thêm 6 Năng Lượng.",C?n ti?ng Anh nghi v?n: Increase | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Complete Resonator Skill Tutorial 2 times,Hoàn thành Hướng dẫn Resonator Skill Giả 2 lần,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
RESONANCE SKILL,RESONANCE SKILL,C?n ti?ng Anh nghi v?n: SKILL | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
RESONANCE LIBERATION,RESONANCE LIBERATION,C?n ti?ng Anh nghi v?n: LIBERATION | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
RESONANCE ENERGY,RESONANCE ENERGY,C?n ti?ng Anh nghi v?n: ENERGY | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
CONCERTO SKILL,CONCERTO SKILL,C?n ti?ng Anh nghi v?n: SKILL | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
The Weapon deals 35% more DMG against distant enemies.,Weapon gây thêm 35% Sát Thương lên kẻ địch ở xa.,C?n ti?ng Anh nghi v?n: Weapon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
The Weapon ignores 45% DEF of enemies that are slowed.,Weapon bỏ qua 45% Phòng Ngự của kẻ địch đang bị làm chậm.,C?n ti?ng Anh nghi v?n: Weapon | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Perform Resonance Liberation 3 times in total,Thực hiện Resonance Liberation tổng cộng 3 lần,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Enemy <color=Ice>Glacio RES</color> decreases by 10%,Kháng <color=Ice>Glacio RES</color> của kẻ địch giảm 10%.,C?n ti?ng Anh nghi v?n: RES | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Enemy <color=Fire>Fusion RES</color> decreases by 10%,Kháng <color=Fire>Fusion RES</color> của kẻ địch giảm 10%.,C?n ti?ng Anh nghi v?n: RES | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Enemy <color=Thunder>Electro RES</color> decreases by 10%,Kháng <color=Thunder>Electro RES</color> của kẻ địch giảm 10%.,C?n ti?ng Anh nghi v?n: RES | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Enemy <color=Wind>Aero RES</color> decreases by 10%,Kháng <color=Wind>Aero RES</color> của kẻ địch giảm 10%.,C?n ti?ng Anh nghi v?n: RES | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Enemy <color=Light>Spectro RES</color> decreases by 10%,Kháng <color=Light>Spectro RES</color> của kẻ địch giảm 10%.,C?n ti?ng Anh nghi v?n: RES | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Enemy <color=Dark>Havoc RES</color> decreases by 10%,Kẻ địch <color=Dark>Havoc RES</color>.,C?n ti?ng Anh nghi v?n: RES | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Enemy <color=Ice>Glacio RES</color> increases by 10%,Kháng <color=Ice>Glacio RES</color> của kẻ địch tăng 10%.,C?n ti?ng Anh nghi v?n: RES | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Enemy <color=Fire>Fusion RES</color> increases by 10%,Kháng <color=Fire>Fusion RES</color> của kẻ địch tăng 10%.,C?n ti?ng Anh nghi v?n: RES | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Enemy <color=Thunder>Electro RES</color> increases by 10%,Kháng <color=Thunder>Electro RES</color> của kẻ địch tăng 10%.,C?n ti?ng Anh nghi v?n: RES | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Enemy <color=Wind>Aero RES</color> increases by 10%,Kháng <color=Wind>Aero RES</color> của kẻ địch tăng 10%.,C?n ti?ng Anh nghi v?n: RES | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Enemy <color=Light>Spectro RES</color> increases by 10%,Kháng <color=Light>Spectro RES</color> của kẻ địch tăng 10%.,C?n ti?ng Anh nghi v?n: RES | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Enemy <color=Dark>Havoc RES</color> increases by 10%,Kẻ địch <color=Dark>Havoc RES</color>.,C?n ti?ng Anh nghi v?n: RES | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Increases Resonance Liberation DMG.,Tăng Sát Thương Resonance Liberation.,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Sub: Reson. Skill DMG+,Phụ: Sát Thương Resonance Skill+,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Sub: Reson. Liberation DMG+,Phụ: Sát Thương Resonance Liberation+,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Echo Skill,Echo Skill,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Echo Skill in effect. Cannot perform this action.,Skill Echo đang kích hoạt. Không thể thực hiện hành động này.,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Increase movement speed.,Increase tốc độ di chuyển.,C?n ti?ng Anh nghi v?n: Increase | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Increase stats for every second while in the air.,Increase chỉ số mỗi giây khi ở trên không.,C?n ti?ng Anh nghi v?n: Increase | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Increase movement speed.,Increase tốc độ di chuyển.,C?n ti?ng Anh nghi v?n: Increase | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Goal 3: Deal damage with Resonance Liberation,Mục tiêu 3: Gây sát thương bằng Resonance Liberation,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Goal 3: Use Resonance Liberation DMG to defeat 2 enemies,Mục tiêu 3: Dùng Sát Thương Resonance Liberation để đánh bại 2 kẻ địch,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Goal 3: Use Resonance Liberation DMG to immobilize an enemy 1 time,Mục tiêu 3: Dùng Sát Thương Resonance Liberation để hóa đá kẻ địch 1 lần,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Goal 3: Use Resonance Liberation DMG to defeat 1 enemy,Mục tiêu 3: Dùng Sát Thương Resonance Liberation để đánh bại 1 kẻ địch,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Goal 2: Use Resonance Liberation DMG to defeat 3 enemies,Mục tiêu 2: Dùng Sát Thương Resonance Liberation đánh bại 3 kẻ địch,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Goal 3: Use Resonance Liberation DMG to defeat 2 enemies,Mục tiêu 3: Dùng Sát Thương Resonance Liberation để đánh bại 2 kẻ địch,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Goal 3: Use Resonance Liberation DMG to immobilize an enemy 1 time,Mục tiêu 3: Dùng Sát Thương Resonance Liberation để hóa đá kẻ địch 1 lần,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Goal 3: Use Resonance Liberation DMG to defeat 1 enemy,Mục tiêu 3: Dùng Sát Thương Resonance Liberation để đánh bại 1 kẻ địch,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Goal 2: Use Resonance Liberation DMG to defeat 3 enemies,Mục tiêu 2: Dùng Sát Thương Resonance Liberation đánh bại 3 kẻ địch,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Goal 3: Use Resonance Liberation DMG to defeat 1 enemy,Mục tiêu 3: Dùng Sát Thương Resonance Liberation để đánh bại 1 kẻ địch,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Goal 3: Use Resonance Liberation DMG to defeat 1 enemy,Mục tiêu 3: Dùng Sát Thương Resonance Liberation để đánh bại 1 kẻ địch,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Using Grapple grants a shield with durability equal to {0} of ATK. This effect has a Cooldown of {1}s.,Sử dụng Móc Neo tạo khiên có độ bền bằng {0} sức Tấn Công. Hiệu ứng này có Cooldown {1} giây.,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Increase Max HP by {0}.,Increase HP tối đa thêm {0}.,C?n ti?ng Anh nghi v?n: Increase | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Each stack of Basic Attack Mark increases the active Resonator's damage to immobilized targets by an additional <color=#c89a45>10%</color>.,Mỗi điểm Đánh Basic sẽ tăng thêm <color=#c89a45>10%</color> sát thương của Resonator hiện tại lên mục tiêu bị bất động.,C?n ti?ng Anh nghi v?n: Basic | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Resonance Liberation: Fierce Slashes,Resonance Liberation: Những Nhát Chém Dữ Dội,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Echo Skill DMG is increased by <color=#c89a45>1500%</color>.,Sát thương Skill Echo tăng thêm <color=#c89a45>1500%</color>.,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Hitting a target reduces Echo Skill cooldown by <color=#c89a45>50%</color>. This effect can be triggered once every 5s.,Đánh trúng mục tiêu sẽ giảm Cooldown chiêu của Kỹ Năng Echo xuống <color=#c89a45>50%</color>. Hiệu ứng này chỉ kích hoạt mỗi 5 giây một lần.,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Defeat any enemy with a buff in Resonance Liberation: Fierce Slashes,Hạ gục kẻ địch đang có hiệu ứng Resonance Liberation: Những Nhát Chém Dữ Dội,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Glacio RES is increased by {0}.,Glacio RES tăng thêm {0}.,C?n ti?ng Anh nghi v?n: RES | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Fusion RES is increased by {0}.,Fusion RES tăng thêm {0}.,C?n ti?ng Anh nghi v?n: RES | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Aero RES is increased by {0}.,Aero RES tăng {0}.,C?n ti?ng Anh nghi v?n: RES | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Resonance Skill DMG Bonus is increased by {0}.,Thêm Sát Thương Resonance Skill tăng {0}.,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Resonance Liberation DMG Bonus is increased by {0}.,Thêm Sát Thương Resonance Liberation tăng thêm {0}.,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"{PlayerName}, I wish you a beautiful day. (Buff gained: Reduce the Cooldown of Grapple by 25% until 4 am)","Chúc cậu một ngày thật tuyệt vời, {PlayerName}. (Đã nhận hiệu ứng: Giảm Thời Gian Cooldown của Kỹ Năng Bám Đu lên 25% đến 4 giờ sáng)",C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"{PlayerName}, I wish you a beautiful day. (Buff gained: Increase the Echo drop rate by 20% until 4 am)","{PlayerName}, chúc cậu có một ngày thật đẹp. (Đã nhận hiệu ứng: Increase tỷ lệ rơi Echo thêm 20% đến 4 giờ sáng)",C?n ti?ng Anh nghi v?n: Increase | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
There are traces of a Resonance Energy discharge everywhere...,Khắp nơi đều có dấu vết phóng thích Resonance Energy...,C?n ti?ng Anh nghi v?n: Energy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
"""So I thought… to restore the music sheet properly, maybe I had to use the same method! But the Explorer is too big to be handled all by myself!""","""Vậy nên tớ nghĩ... để khôi phục bản nhạc đúng cách, có lẽ phải dùng chính phương pháp đó! Nhưng cái Thiết bị đầu cuối to quá, tớ không thể tự mình lo liệu được!""",C?n ti?ng Anh nghi v?n: to | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Analyzing weather conditions. Detecting a rapid increase in air humidity and a significant drop in air pressure.,Analyzing điều kiện thời tiết. Độ ẩm không khí tăng nhanh và áp suất không khí giảm đột ngột.,C?n ti?ng Anh nghi v?n: Analyzing | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Enable the Lifer's Buff,Kích hoạt Buff của Lifer,C?n ti?ng Anh nghi v?n: Buff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Aerial Resonance Skill,Resonance Skill Trên Không,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
Hold Resonance Liberation,Giữ Resonance Liberation,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 11.0
