en_source,vn_translate,loi_du_doan
Increases Resonators' HP in Stranger Things in Honami by 10%.,Tăng HP của Resonators trong Sự Kiện Lạ ở Honami lên 10%.,C?n ti?ng Anh nghi v?n: Honami | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"- Each time you deploy an Echo with Attunement, activate this Special Skill.
- When the Battle Stage starts, increase all your Echoes' STR and CON by {0} for 1 round.","Mỗi khi triển khai Echoes với Thuộc Tính, kích hoạt Kỹ Năng Special này.",C?n ti?ng Anh nghi v?n: Special | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
Activate all Resonance Beacons in Lahai-Roi,Kích hoạt tất cả Resonance Beacon ở Lahai-Roi.,C?n ti?ng Anh nghi v?n: Lahai | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"Reach Union Level 8 and activate the Startorch Academy Resonance Nexus in Main Quest ""What Burns Beneath Frostlands.""","Đạt Cấp Liên Minh 8 và kích hoạt Trạm Resonance Học Viện Startorch trong Nhiệm Vụ Chính ""Lửa Dưới Băng Giá"".",C?n ti?ng Anh nghi v?n: Startorch | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
Proportionately restores HP based on the damage dealt by Main Weapon.,Hồi phục HP theo tỷ lệ sát thương gây ra bởi Vũ Khí Main.,C?n ti?ng Anh nghi v?n: Main | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"Unlock Main Weapon: Shotgun Module
Fire multiple projectiles at once in a wide, front-facing fan area, making it a good choice for dealing with groups of enemies.","Mở khóa Vũ Khí Chính: Shotgun Mô-đun
Bắn nhiều đạn cùng lúc trong phạm vi rộng hình quạt phía trước, rất hiệu quả khi đối phó với nhóm kẻ địch.",C?n ti?ng Anh nghi v?n: Shotgun | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"A culinary expert who secures scores with surgical precision.
His skill temporarily reduces Speed but immensely increases Gourmet Point Generation.","Một bậc thầy ẩm thực, chấm điểm với độ chính xác như dao mổ.
Kỹ năng của anh tạm thời làm giảm Speed nhưng lại tăng mạnh việc tạo ra Điểm Ẩm Thực.",C?n ti?ng Anh nghi v?n: Speed | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
Check if Concerto Reaction instance is activated,Kiểm tra xem phiên bản Concerto Reaction đã được kích hoạt chưa,C?n ti?ng Anh nghi v?n: Reaction | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"Unlock the Resonance Nexus in Ragunna City in the Main Quest ""The Sacred Breeze So Often Breathes""","Mở Thiết bị đầu cuối Resonance ở Thành phố Ragunna trong Nhiệm vụ Main ""Làn Gió Thiêng Thường Xuyên Thổi""",C?n ti?ng Anh nghi v?n: Main | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"Unlock the Resonance Nexus in Ragunna City in the Main Quest ""The Sacred Breeze So Often Breathes""","Mở Thiết bị đầu cuối Resonance ở Thành phố Ragunna trong Nhiệm vụ Main ""Làn Gió Thiêng Thường Xuyên Thổi""",C?n ti?ng Anh nghi v?n: Main | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"The Elite of this zone lies ahead. Are you sure you want to face such a powerful foe now?
To increase your chances, try raising your Glory Level by completing level-appropriate challenges at other Banners first.","Kẻ địch tinh nhuệ trong khu vực này đang ở phía trước. Ngươi có chắc muốn đối đầu với một đối thủ mạnh như vậy vào lúc này không?
Để tăng cơ hội chiến thắng, hãy thử nâng Cấp Glory bằng cách hoàn thành các thử thách phù hợp ở các Biểu Ngữ khác trước.",C?n ti?ng Anh nghi v?n: Glory | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"Intermittent and incomplete, this Resonance Cord contains stored tonal energy that can be extracted by researchers, yet its content remains indecipherable.","Đứt quãng và không hoàn chỉnh, Resonance Cord này chứa năng lượng âm sắc có thể được các nhà nghiên cứu trích xuất, nhưng nội dung bên trong vẫn không thể giải mã.",C?n ti?ng Anh nghi v?n: Cord | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"Interwoven yet balanced, this Resonance Cord is as harmonious as a song that no one has ever written. Perhaps it is more a subject for aesthetics than science.","Dệt nên mà vẫn cân bằng, Sợi Resonance Cord này giống như một bản nhạc chưa từng được viết ra. Có lẽ nó thuộc về mỹ học hơn là khoa học.",C?n ti?ng Anh nghi v?n: Cord | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
A data module for Cubes. Equip to increase HP.,Mô-đun dữ liệu cho Cube. Equip để tăng HP.,C?n ti?ng Anh nghi v?n: Equip | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
A data module for Cubes. Equip to increase damage dealt.,Mô-đun dữ liệu cho Cube. Equip để tăng sát thương gây ra.,C?n ti?ng Anh nghi v?n: Equip | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
A data module for Cubes. Equip to extend skill duration.,Mô-đun dữ liệu cho Cube. Equip để kéo dài thời gian hiệu lực của kỹ năng.,C?n ti?ng Anh nghi v?n: Equip | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
Total Aero DMG is increased by 35%. Enemies take 30% more total Echo Skill DMG.,Total Aero DMG tăng 35%. Kẻ địch chịu thêm 30% tổng Sát Thương Kỹ Năng Echo.,C?n ti?ng Anh nghi v?n: Total | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 5.5
"On the busiest street in Jinzhou, a small appraisal stall occasionally appears, adding a touch more excitement to the bustling scene.
 
The stall owner is a lively girl Youhu who confidently considers herself a seasoned appraiser. She claims that with just a light touch, she can discern the history behind any antique. Her early career saw just one slip-up—misjudging an ancient Ding. She later purchased it from the client, repaired it with her cryogenic powers, and now keeps it close as a reminder to stay sharp.
 
Despite her playful self-promotion and carefree antics, people don't mind trusting her, especially since her appraisal fees are modest—just the cost of a meal and a sprinkle of compliments.
 
""This folding screen predates <te href=850091>Jinzhou</te>, a rare treasure perfectly preserved! You can even call it a witness to Jinzhou's rise and fall!""
 
""The glaze here? Smooth as jade, soft as silk. It's not ancient, but the craftsmanship is definitely worth the price!""
 
Her insights, whether on artistry or historical value, hit the mark every time, earning her the trust of her clients. 
 
Adding to the charm of her appraisals is a unique flair—call it a show, if you will.
 
While others might inspect antiques with magnifying glasses, Youhu examines each piece with lively gestures, reciting witty poems as if she's performing some ancient, mysterious ritual. 
 
Initially, people worried she might accidentally damage their valuables, but after seeing her skills, they've come to embrace her eccentric ways. Perhaps true masters just have their... well, quirks.","Trên con phố nhộn nhịp nhất Jinzhou, thỉnh thoảng lại xuất hiện một gánh hàng giám định nhỏ, mang đến chút hứng khởi cho khung cảnh tấp nập.
 
Chủ gánh là cô gái hoạt bát Youhu, tự tin cho rằng mình là một chuyên gia giám định lão luyện. Cô tuyên bố chỉ cần chạm nhẹ, cô có thể nhận ra lịch sử đằng sau bất kỳ món đồ cổ nào. Sự nghiệp của cô từng có một sai sót duy nhất—nhận nhầm một chiếc đỉnh cổ. Sau đó, cô mua lại nó từ khách hàng, sửa chữa bằng năng lực băng giá của mình, và giờ luôn giữ nó bên cạnh như lời nhắc nhở phải luôn tỉnh táo.
 
Dù hay tự quảng cáo và có chút nghịch ngợm, mọi người vẫn sẵn lòng tin tưởng cô, nhất là khi phí giám định của cô rất phải chăng—chỉ bằng một bữa ăn và vài lời khen ngợi.
 
""Tấm bình phong này có từ trước cả <te href=850091>Jinzhou</te>, một bảo vật hiếm có được bảo tồn hoàn hảo! Có thể gọi nó là nhân chứng cho sự thăng trầm của Jinzhou đấy!""
 
""Lớp men ở đây? Mượt như ngọc, mềm như lụa. Tuy không cổ, nhưng tay nghề chế tác chắc chắn xứng đáng với giá tiền!""
 
Những nhận xét của cô, dù về giá trị nghệ thuật hay lịch sử, đều rất chính xác, giúp cô giành được lòng tin của khách hàng.
 
Điểm thú vị trong cách giám định của cô là một phong cách rất riêng—có thể gọi là một màn trình diễn.
 
Trong khi người khác kiểm tra đồ cổ bằng kính lúp, Youhu lại xem xét từng món đồ với những cử chỉ sinh động, đọc những bài thơ dí dỏm như đang thực hiện một nghi lễ cổ xưa huyền bí.
 
Ban đầu, mọi người lo lắng cô sẽ làm hỏng đồ quý, nhưng sau khi chứng kiến kỹ năng của cô, họ dần chấp nhận phong cách kỳ quặc ấy. Có lẽ bậc thầy thực thụ đều có... những điểm riêng của họ mà thôi.",C?n ti?ng Anh nghi v?n: Youhu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.048 | M?c ??: 5.48
"Exile Commoners will pick up any weapon at their disposal to engage enemies, but upon taking damage, their weapons will be knocked out of their hands, you can grab these weapons to fight back, but they're quite old, and likely to break mid-fight.","Dân thường Exile sẽ nhặt bất kỳ vũ khí nào trong tầm tay để chống trả kẻ thù, nhưng khi bị thương, vũ khí sẽ rơi khỏi tay họ. Bạn có thể nhặt những vũ khí này để phản công, nhưng chúng khá cũ và dễ gãy giữa trận.",C?n ti?ng Anh nghi v?n: Exile | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.2 | M?c ??: 5.0
"The Resonance Terminal can be installed with various Exploration Utilities, which not only makes traveling easier, but also making good use of them may lead to more discoveries.","Terminal Resonance có thể được lắp đặt nhiều Tiện Ích Exploration khác nhau, không chỉ giúp di chuyển dễ dàng hơn mà còn có thể khám phá thêm nhiều điều mới mẻ nếu biết tận dụng chúng.",C?n ti?ng Anh nghi v?n: Exploration | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.2 | M?c ??: 5.0
"The Resonance Terminal can be installed with various Exploration Utilities, which not only makes traveling easier, but also making good use of them may lead to more discoveries.","Terminal Resonance có thể được lắp đặt nhiều Tiện Ích Exploration khác nhau, không chỉ giúp di chuyển dễ dàng hơn mà còn có thể khám phá thêm nhiều điều mới mẻ nếu biết tận dụng chúng.",C?n ti?ng Anh nghi v?n: Exploration | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.2 | M?c ??: 5.0
Enemies will keep coming until the Nightmare Tacet Discords are defeated,Kẻ địch sẽ tiếp tục xuất hiện cho đến khi các Nightmare Tacet Discord bị đánh bại.,C?n ti?ng Anh nghi v?n: Nightmare | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.2 | M?c ??: 5.0
The mainland of Septimont and the Sanguis Plateaus are separated by a narrow and long waterway.,Lục địa Septimont và cao nguyên Sanguis bị chia cắt bởi một eo biển hẹp và dài.,C?n ti?ng Anh nghi v?n: Sanguis | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.2 | M?c ??: 5.0
"A massive suitcase that never leaves Roccia's side, housing various stage props, play scripts, and Pero.","Một chiếc vali khổng lồ không bao giờ rời Roccia, bên trong chứa đủ loại đạo cụ sân khấu, kịch bản vở kịch và cả Pero.",C?n ti?ng Anh nghi v?n: Pero | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.2 | M?c ??: 5.0
The advisor of Jinzhou's Magistrate. The current Counselor taught Jinhsi the way of governing before she became the Magistrate.,"Cố vấn của Tri huyện Jinzhou. Trước khi Jinhsi trở thành Tri huyện, vị Cố vấn này đã dạy cô về cách trị quốc.",C?n ti?ng Anh nghi v?n: Jinhsi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.2 | M?c ??: 5.0
The Averardo Bank run by the Montellis in the Ragunna City.,Ngân hàng Averardo do gia tộc Montelli điều hành tại Thành phố Ragunna.,C?n ti?ng Anh nghi v?n: Averardo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.2 | M?c ??: 5.0
"The Midnight Rangers have three divisions: Outriders (reconnaissance), Vanguard (offensive operations), and Rearguard (defensive operations), all under the command of General Jiyan.","Lữ Đoàn Kỵ Sĩ Đêm có ba phân đội: Tuần Duyên (trinh sát), Tiên Phong (tác chiến tấn công) và Hậu Vệ (tác chiến phòng thủ), tất cả đều dưới quyền chỉ huy của Đại Tướng Jiyan.",C?n ti?ng Anh nghi v?n: Jiyan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.2 | M?c ??: 5.0
The Tacet Discords emerge from the frequencies of nightmares and negative emotions. They can often be found in Somnoire.,Tacet Discord sinh ra từ những tần số của ác mộng và cảm xúc tiêu cực. Chúng thường xuất hiện ở Somnoire.,C?n ti?ng Anh nghi v?n: Somnoire | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.2 | M?c ??: 5.0
"A popular tavern situated in the commoner neighborhood, famous for its signature drink ""Solis."" Gladiators often spar there, with the loser footing the bill.","Một quán rượu nổi tiếng nằm ở khu dân thường, nổi danh với thức uống đặc trưng ""Solis"". Các Võ Sĩ thường giao đấu ở đây, kẻ thua phải chịu tiền.",C?n ti?ng Anh nghi v?n: Solis | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.2 | M?c ??: 5.0
All Echoes on these Dream Blocks are considered Adjacent to each other.,Tất cả Echoes trên các Dream Block này được coi là kề nhau.,C?n ti?ng Anh nghi v?n: Dream | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.2 | M?c ??: 5.0
"Intro Skills will cause an explosion, dealing DMG to enemies within a certain range.","Skills Khởi Động sẽ gây ra vụ nổ, gây Sát Thương cho kẻ địch trong phạm vi nhất định.",C?n ti?ng Anh nghi v?n: Skills | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.2 | M?c ??: 5.0
The duelist loses 10 HP whenever the duelist's opponent deploys a Novelty card.,"Mỗi khi đối thủ triển khai một thẻ Novelty, Resonator sẽ mất 10 HP.",C?n ti?ng Anh nghi v?n: Novelty | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.2 | M?c ??: 5.0
The duelist loses 10 HP whenever the duelist's opponent deploys a Novelty card.,"Mỗi khi đối thủ triển khai một thẻ Novelty, Resonator sẽ mất 10 HP.",C?n ti?ng Anh nghi v?n: Novelty | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.2 | M?c ??: 5.0
The duelist loses 10 HP whenever the duelist's opponent deploys a Novelty card.,"Mỗi khi đối thủ triển khai một thẻ Novelty, Resonator sẽ mất 10 HP.",C?n ti?ng Anh nghi v?n: Novelty | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.2 | M?c ??: 5.0
"For the next 3 waves, Crit. Rate is increased by 60%. This effect weakens by one-third with each wave.","Trong 3 đợt tiếp theo, Crit. Rate tăng 60%. Hiệu ứng này giảm đi 1/3 sau mỗi đợt.",C?n ti?ng Anh nghi v?n: Rate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.2 | M?c ??: 5.0
"Picking up an Enhancement Module increases the Weapon's Crit. Rate by 0.5% and Crit. DMG by 1% for 5s, stacking up to 50 times.","Nhặt Mô-đun Tăng Cường sẽ tăng Crit. Rate của Vũ Khí thêm 0.5% và Crit. DMG thêm 1% trong 5 giây, có thể chồng chất lên đến 50 lần.",C?n ti?ng Anh nghi v?n: Rate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.2 | M?c ??: 5.0
Electro Rage increases the damage dealt by the next Electro Flare. This effect is removed once triggered.,Electro Rage gia tăng sát thương của Điện Pháo kế tiếp. Hiệu ứng sẽ biến mất sau khi kích hoạt.,C?n ti?ng Anh nghi v?n: Rage | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.2 | M?c ??: 5.0
Trigger Time Stop when casting Echo Skill on the ground.,Trigger Dừng Thời Gian khi thi triển Kỹ Năng Echo trên mặt đất.,C?n ti?ng Anh nghi v?n: Trigger | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.2 | M?c ??: 5.0
