en_source,vn_translate,loi_du_doan
"My love for Septimont has only grown with time, especially since research at the Observation Tower is proceeding smoothly. At the same time, I've come to realize how terrifying the Dark Tide is.","Tình yêu của ta dành cho Septimont ngày càng sâu đậm, nhất là khi nghiên cứu tại Tower Quan sát đang tiến triển thuận lợi. Đồng thời, ta cũng nhận ra sự đáng sợ của Dark Tide.",C?n ti?ng Anh nghi v?n: Dark; Tide; Tower | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 12.0
"Before leaving, Andreas hands Lenore a list of the Troupe's upcoming performances. He invites her to swing by anytime for a show... and maybe yell at Brant a little while she's at it.","Trước khi rời đi, Andreas đưa cho Lenore danh sách các buổi biểu diễn sắp tới của Đoàn kịch. Anh mời cô ghé xem bất cứ lúc nào... và có lẽ là hét vào mặt Brant một chút cho vui.",C?n ti?ng Anh nghi v?n: Andreas; Brant; Lenore | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 12.0
"After retrieving Imperator's relic from the Earthrend Wedge beneath Septimont, you returned to Ragunna and set off for the Avinoleum Theological Seminary to seek Cartethyia's guidance on unlocking its secrets.","Sau khi lấy lại di vật của Imperator từ Earthrend Wedge bên dưới Septimont, cậu trở về Ragunna và lên đường đến Học viện Thần học Avinoleum để tìm Cartethyia nhờ giải mã bí mật của nó.",C?n ti?ng Anh nghi v?n: Avinoleum; Earthrend; Wedge | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 12.0
"During the post-hunt celebration, you realized that everyone had forgotten Iuno's existence. Even Augusta believed she was merely a hallucination caused by your exposure to the Dark Tide.","Trong buổi ăn mừng sau cuộc săn, cậu mới nhận ra mọi người đã quên mất sự tồn tại của Iuno. Ngay cả Augusta cũng tin rằng cô chỉ là ảo giác do cậu bị ảnh hưởng bởi Dark Tide.",C?n ti?ng Anh nghi v?n: Augusta; Dark; Tide | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 12.0
"I'm the instructor for this open ""Mechascout Operations Practice"" class. I'm also a grad from the Rabelle College, Class of '04. I'm your senior, but there's no need for formality. You can just call me ""Old Dag.""","Ta là giảng viên của buổi thực hành mở ""Vận hành Mechascout"" này. Ta cũng là cựu sinh viên Học viện Rabelle, khóa '04. Ta là đàn anh của các em, nhưng không cần khách sáo đâu. Gọi ta là ""Dag Cũ"" là được.",C?n ti?ng Anh nghi v?n: Dag; Mechascout; Rabelle | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 12.0
(Hmm? This Terminal has the same interface as the ones developed by the Department of Engineering. But I thought they only did research on the Exostrider. Why are they making a Terminal for motorbike racing?),(Hmm? Terminal này có giao diện giống hệt mấy cái do Department Kỹ thuật phát triển. Nhưng mình tưởng họ chỉ nghiên cứu Exostrider thôi. Sao lại làm Terminal cho đua xe máy nhỉ?),C?n ti?ng Anh nghi v?n: Department; Exostrider; Hmm | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 12.0
They wanted to help train us after learning that we were practicing Peaks of Prestige here. They also assess whether our skills have grown sufficiently to avenge ourselves against our previous opponents.,"Sau khi biết chúng ta luyện tập Peaks of Prestige ở đây, chúng muốn giúp ta rèn luyện. Đồng thời đánh giá xem kỹ năng của ta đã đủ để báo thù những kẻ thù cũ hay chưa.",C?n ti?ng Anh nghi v?n: of; Peaks; Prestige | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 12.0
"Lucilla taps your comms, requesting that you immediately return the Reactor Core to the Exostrider.
Later, as an apology for her heavy-handedness, she grants you full access clearance for your mission.","Lucilla gõ vào thiết bị liên lạc của cậu, yêu cầu ngay lập tức trả Core Phản Ứng cho Exostrider.
Sau đó, để xin lỗi vì sự cứng rắn của mình, cô ấy cấp cho cậu quyền truy cập đầy đủ cho nhiệm vụ.",C?n ti?ng Anh nghi v?n: Core; Exostrider; Lucilla | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 12.0
"I think the Grand Architect sees life and death as a game. I wouldn't be surprised if ""Father"" was even smiling in his coffin as we buried him in that downpour!","Tớ nghĩ Grand Architect coi sinh tử như một trò chơi. Chẳng ngạc nhiên nếu ""Father"" còn mỉm cười trong quan tài khi chúng ta chôn cất ông trong cơn mưa như trút ấy!",C?n ti?ng Anh nghi v?n: Architect; Father; Grand | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 12.0
"I just wanted to figure out why this vehicle drove itself out here. But these onboard records show the system actually allowed it to veer off. It flagged this route as reasonable. Wait—DAN-013, AMU-013, and WEG-013...","Tôi chỉ muốn tìm hiểu tại sao chiếc xe này lại tự lái ra đây. Nhưng hồ sơ trên bo mạch cho thấy hệ thống đã cho phép nó đi lệch hướng. Nó đánh dấu tuyến đường này là hợp lý. Khoan đã—DAN-013, AMU-013, và WEG-013...",C?n ti?ng Anh nghi v?n: AMU; DAN; WEG | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 12.0
"By the way, the Gray Crested Gulls are infamous for their appetite for snatching food from others. If we have food in our hands, they should be rushing in to grab it.","À này, mấy con Gray Crested Gulls nổi tiếng háu ăn và hay cướp đồ của người khác. Nếu chúng ta cầm thức ăn trên tay, chắc chúng sẽ lao vào tranh giành ngay.",C?n ti?ng Anh nghi v?n: Crested; Gray; Gulls | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 12.0
"The Card Rider Guga... It tells of a nameless hero who became a knight to stop the suffering of people, battling creatures known as Threnodian... This story is just too far-fetched.","The Card Rider Guga... Câu chuyện kể về một anh hùng vô danh trở thành hiệp sĩ để chấm dứt nỗi đau của nhân loại, chiến đấu với những sinh vật gọi là Threnodian... Nghe thật khó tin.",C?n ti?ng Anh nghi v?n: Card; Guga; Rider | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 12.0
"Let's see... ""According to the observations, the collision of the Stellar Matrices suggests the conflict and mutual exclusion between the logic of the computational models...""","Let's see... ""Theo quan sát, sự va chạm của các Ma Trận Sao cho thấy mâu thuẫn và loại trừ lẫn nhau giữa logic của các mô hình tính toán...""",C?n ti?ng Anh nghi v?n: Let's; logic; see | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 12.0
"Restoratives can be obtained in large quantities from the <color=#ffd12f>recommended tasks and challenges within the corresponding sectors</color>.
In addition to recommended tasks, it can also be obtained from <color=#ffd12f>quests, challenges, and Supply Chests</color>.
You can also check which activities drop this item in the <color=#ffd12f>Exploration Progress</color> page.","Bạn có thể thu thập số lượng lớn vật phẩm hồi phục từ <color=#ffd12f>nhiệm vụ và thử thách được đề xuất trong các khu vực tương ứng</color>.
Ngoài các nhiệm vụ đề xuất, bạn cũng có thể nhận được chúng từ <color=#ffd12f>nhiệm vụ, thử thách và Supply Chest</color>.
Bạn cũng có thể kiểm tra hoạt động nào rơi vật phẩm này trong trang <color=#ffd12f>Exploration Progress</color>.",C?n ti?ng Anh nghi v?n: Exploration; Progress; Supply | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 12.0
"To create new Tacetite weapons, the Huaxu Academy designed this test Broadblade for technical verification. Its main feature is healing through attacks, improving the physical abilities of Resonators while exhibiting impressive weapon performance.","Để chế tạo vũ khí Tacetite mới, Huaxu Academy đã thiết kế Thanh Đại Kiếm thử nghiệm này nhằm xác minh kỹ thuật. Đặc điểm chính của nó là hồi phục thông qua tấn công, tăng cường thể chất cho Resonators trong khi thể hiện hiệu suất vũ khí ấn tượng.",C?n ti?ng Anh nghi v?n: Academy; Huaxu; Tacetite | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 12.0
"To create new Tacetite weapons, the Huaxu Academy designed this test Broadblade for technical verification. Its main feature is healing through attacks, improving the physical abilities of Resonators while exhibiting impressive weapon performance.","Để chế tạo vũ khí Tacetite mới, Huaxu Academy đã thiết kế Thanh Đại Kiếm thử nghiệm này nhằm xác minh kỹ thuật. Đặc điểm chính của nó là hồi phục thông qua tấn công, tăng cường thể chất cho Resonators trong khi thể hiện hiệu suất vũ khí ấn tượng.",C?n ti?ng Anh nghi v?n: Academy; Huaxu; Tacetite | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 12.0
"To create new Tacetite weapons, the Huaxu Academy designed this test Broadblade for technical verification. Its main feature is healing through attacks, improving the physical abilities of Resonators while exhibiting impressive weapon performance.","Để chế tạo vũ khí Tacetite mới, Huaxu Academy đã thiết kế Thanh Đại Kiếm thử nghiệm này nhằm xác minh kỹ thuật. Đặc điểm chính của nó là hồi phục thông qua tấn công, tăng cường thể chất cho Resonators trong khi thể hiện hiệu suất vũ khí ấn tượng.",C?n ti?ng Anh nghi v?n: Academy; Huaxu; Tacetite | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 12.0
"This weapon draws its design inspiration from the play—Meditations on Mercy.
In the brief pauses between each swing, a warrior wrestles with an inner conflict: to bring down righteous punishment or extend a hand of redemption? Behind every clash of steel is the struggle between wrath and mercy.","Thiết kế của vũ khí này lấy cảm hứng từ vở kịch *Meditations on Mercy*.
Trong những khoảng lặng ngắn ngủi giữa các nhát chém, một chiến binh vật lộn với mâu thuẫn nội tâm: trừng phạt kẻ ác hay dang tay cứu rỗi? Đằng sau tiếng va chạm của thép là cuộc chiến giữa thịnh nộ và lòng nhân từ.",C?n ti?ng Anh nghi v?n: Meditations; Mercy; on | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 12.0
"This weapon draws its design inspiration from the play—Meditations on Mercy.
In the brief pauses between each swing, a warrior wrestles with an inner conflict: to bring down righteous punishment or extend a hand of redemption? Behind every clash of steel is the struggle between wrath and mercy.","Thiết kế của vũ khí này lấy cảm hứng từ vở kịch *Meditations on Mercy*.
Trong những khoảng lặng ngắn ngủi giữa các nhát chém, một chiến binh vật lộn với mâu thuẫn nội tâm: trừng phạt kẻ ác hay dang tay cứu rỗi? Đằng sau tiếng va chạm của thép là cuộc chiến giữa thịnh nộ và lòng nhân từ.",C?n ti?ng Anh nghi v?n: Meditations; Mercy; on | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 12.0
"To create new Tacetite weapons, the Huaxu Academy designed this test Sword for technical verification. Its main feature is healing through attacks, improving the physical abilities of Resonators while exhibiting impressive weapon performance.","Để chế tạo vũ khí Tacetite mới, Huaxu Academy đã thiết kế Thanh Kiếm thử nghiệm này nhằm xác minh kỹ thuật. Đặc điểm chính của nó là hồi phục thông qua tấn công, tăng cường thể chất cho Resonators trong khi thể hiện hiệu suất vũ khí ấn tượng.",C?n ti?ng Anh nghi v?n: Academy; Huaxu; Tacetite | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 12.0
"To create new Tacetite weapons, the Huaxu Academy designed this test Sword for technical verification. Its main feature is healing through attacks, improving the physical abilities of Resonators while exhibiting impressive weapon performance.","Để chế tạo vũ khí Tacetite mới, Huaxu Academy đã thiết kế Thanh Kiếm thử nghiệm này nhằm xác minh kỹ thuật. Đặc điểm chính của nó là hồi phục thông qua tấn công, tăng cường thể chất cho Resonators trong khi thể hiện hiệu suất vũ khí ấn tượng.",C?n ti?ng Anh nghi v?n: Academy; Huaxu; Tacetite | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 12.0
"To create new Tacetite weapons, the Huaxu Academy designed this test Sword for technical verification. Its main feature is healing through attacks, improving the physical abilities of Resonators while exhibiting impressive weapon performance.","Để chế tạo vũ khí Tacetite mới, Huaxu Academy đã thiết kế Thanh Kiếm thử nghiệm này nhằm xác minh kỹ thuật. Đặc điểm chính của nó là hồi phục thông qua tấn công, tăng cường thể chất cho Resonators trong khi thể hiện hiệu suất vũ khí ấn tượng.",C?n ti?ng Anh nghi v?n: Academy; Huaxu; Tacetite | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 12.0
"To create new Tacetite weapons, the Huaxu Academy designed these test Gauntlets for technical verification. Their main feature is healing through attacks, improving the physical abilities of Resonators while exhibiting impressive weapon performance.","Để chế tạo vũ khí Tacetite mới, Huaxu Academy đã thiết kế những Găng Tay thử nghiệm này nhằm xác minh kỹ thuật. Đặc điểm chính của chúng là hồi phục thông qua tấn công, tăng cường thể chất cho Resonators trong khi thể hiện hiệu suất vũ khí ấn tượng.",C?n ti?ng Anh nghi v?n: Academy; Huaxu; Tacetite | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 12.0
"To create new Tacetite weapons, the Huaxu Academy designed these test Gauntlets for technical verification. Their main feature is healing through attacks, improving the physical abilities of Resonators while exhibiting impressive weapon performance.","Để chế tạo vũ khí Tacetite mới, Huaxu Academy đã thiết kế những Găng Tay thử nghiệm này nhằm xác minh kỹ thuật. Đặc điểm chính của chúng là hồi phục thông qua tấn công, tăng cường thể chất cho Resonators trong khi thể hiện hiệu suất vũ khí ấn tượng.",C?n ti?ng Anh nghi v?n: Academy; Huaxu; Tacetite | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 12.0
"To create new Tacetite weapons, the Huaxu Academy designed these test Gauntlets for technical verification. Their main feature is healing through attacks, improving the physical abilities of Resonators while exhibiting impressive weapon performance.","Để chế tạo vũ khí Tacetite mới, Huaxu Academy đã thiết kế những Găng Tay thử nghiệm này nhằm xác minh kỹ thuật. Đặc điểm chính của chúng là hồi phục thông qua tấn công, tăng cường thể chất cho Resonators trong khi thể hiện hiệu suất vũ khí ấn tượng.",C?n ti?ng Anh nghi v?n: Academy; Huaxu; Tacetite | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 12.0
"To create new Tacetite weapons, the Huaxu Academy designed this test Rectifier for technical verification. Its main feature is healing through attacks, improving the physical abilities of Resonators while exhibiting impressive weapon performance.","Để chế tạo vũ khí Tacetite mới, Huaxu Academy đã thiết kế Thiết bị Rectifier thử nghiệm này nhằm xác minh kỹ thuật. Đặc điểm chính của nó là hồi phục thông qua tấn công, tăng cường thể chất cho Resonators trong khi thể hiện hiệu suất vũ khí ấn tượng.",C?n ti?ng Anh nghi v?n: Academy; Huaxu; Tacetite | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 12.0
"To create new Tacetite weapons, the Huaxu Academy designed this test Rectifier for technical verification. Its main feature is healing through attacks, improving the physical abilities of Resonators while exhibiting impressive weapon performance.","Để chế tạo vũ khí Tacetite mới, Huaxu Academy đã thiết kế Thiết bị Rectifier thử nghiệm này nhằm xác minh kỹ thuật. Đặc điểm chính của nó là hồi phục thông qua tấn công, tăng cường thể chất cho Resonators trong khi thể hiện hiệu suất vũ khí ấn tượng.",C?n ti?ng Anh nghi v?n: Academy; Huaxu; Tacetite | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 12.0
"To create new Tacetite weapons, the Huaxu Academy designed this test Rectifier for technical verification. Its main feature is healing through attacks, improving the physical abilities of Resonators while exhibiting impressive weapon performance.","Để chế tạo vũ khí Tacetite mới, Huaxu Academy đã thiết kế Thiết bị Rectifier thử nghiệm này nhằm xác minh kỹ thuật. Đặc điểm chính của nó là hồi phục thông qua tấn công, tăng cường thể chất cho Resonators trong khi thể hiện hiệu suất vũ khí ấn tượng.",C?n ti?ng Anh nghi v?n: Academy; Huaxu; Tacetite | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 12.0
"A projection of Broadblade - Ages of Harvest, as lovely as peach blossoms.
With spring's arrival, the temporal pearl on the hilt turns pink, dyed by petals, like the heart of a girl in bloom.","Hình chiếu của Broadblade - Ages of Harvest, đẹp như hoa đào nở rộ.
Khi xuân về, viên ngọc thời gian trên chuôi chuyển sang hồng, nhuốm màu cánh hoa, như trái tim thiếu nữ đang độ xuân thì.",C?n ti?ng Anh nghi v?n: Ages; Harvest; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 12.0
"Theatre 3... You recall the true motive of the system's rebellion in the third film... It had been playing the long game, masquerading as an obedient AI long before it made its move. It was never just about you. It was about total dominion over the Sonoro Sphere.","Nhà hát 3... Cậu nhớ lại động cơ thật sự đằng sau cuộc nổi loạn của hệ thống trong bộ phim thứ ba... Nó đã chơi trò dài hơi, giả vờ là một AI phục tùng từ rất lâu trước khi ra tay. Mục tiêu của nó không chỉ là cậu. Mà là quyền thống trị tuyệt đối trên toàn Sonoro Sphere.",C?n ti?ng Anh nghi v?n: AI; Sonoro; Sphere | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 12.0
"This restaurant draws diners from all across the Second Coming of Solaris, thanks in part to its oven Echo, which is said to hold temperatures capable of melting steel in its belly. Some say keeping it here is a waste, that it should be forging weapons, not crisping up pizzas.","Nhà hàng này thu hút thực khách từ khắp nơi trên Second Coming of Solaris, một phần nhờ lò Echo của nó, được cho là có thể đạt nhiệt độ đủ để nung chảy thép trong bụng lò. Có người bảo giữ nó ở đây thật phí phạm, đáng lẽ nên dùng để rèn vũ khí chứ không phải nướng bánh pizza.",C?n ti?ng Anh nghi v?n: Coming; of; Second | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 12.0
"<color=#ddc992>This old-model Route Constructor can only be activated using the special materials obtained from ""Fire It Up! Route Constructor!"".</color>
The main road linking Startorch Academy and the Spacetrek Observatory. The now desolate, muddy path still bears the marks of the convoys that once struggled through here.","<color=#ddc992>Bộ định tuyến kiểu cũ này chỉ có thể kích hoạt bằng vật liệu đặc biệt thu được từ nhiệm vụ ""Khởi Động! Bộ Định Tuyến!"".
Con đường chính nối Startorch Academy và Đài Quan sát Spacetrek. Con đường lầy lội, hoang vắng này vẫn còn lưu lại dấu vết của những đoàn xe từng vật lộn qua đây.</color>",C?n ti?ng Anh nghi v?n: Academy; Spacetrek; Startorch | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 12.0
"Happy Birthday! Try this, I made this bow of Maocai all by myself, with extra Victor Savor added just for you. Eat up while it's still steamin'! Don't worry about the spiciness, it's a good omen!","Chúc mừng sinh nhật! Thử cái này đi, tớ tự tay làm cái nơ Maocai này đấy, còn thêm Victor Savor đặc biệt chỉ dành cho cậu. Ăn ngay khi còn nóng nhé! Đừng lo về độ cay, đó là điềm lành đấy!",C?n ti?ng Anh nghi v?n: Maocai; Savor; Victor | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 12.0
"Calcharo, leader of the Ghost Hounds Mercenary Group. I suppose you've heard about what we do. Don't worry, your safety as my client will be guaranteed until the job is done.","Calcharo, thủ lĩnh của nhóm lính đánh thuê Ghost Hounds. Ta nghĩ ngươi đã nghe về những gì chúng ta làm. Đừng lo, sự an toàn của ngươi với tư cách khách hàng sẽ được đảm bảo cho đến khi công việc hoàn tất.",C?n ti?ng Anh nghi v?n: Calcharo; Ghost; Hounds | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 12.0
"H-here. This <te href=850133>Starflower</te> is for you, and it represents... hope and miracles. Happy birthday! Sorry, I'm not really used to celebrating other people's birthdays yet, erm... Yeah. I just want you to always be happy, Rover.","Này. <te href=850133>Starflower</te> này dành tặng cậu, nó tượng trưng cho... hy vọng và phép màu. Happy birthday! Xin lỗi, mình chưa quen với việc chúc mừng sinh nhật người khác, ừm... Ừ. Mình chỉ mong cậu luôn hạnh phúc thôi, Rover à.",C?n ti?ng Anh nghi v?n: birthday; Happy; Starflower | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 12.0
"That day, I left my village, hiked over the mountain, farther than anyone else had gone before. I soon found myself in a vast field, the air fresh and damp with dew. I was so pumped that I started to glow, and the light attracted <te href=850081>Tacet Discords</te>... Did everything I could to fight them off, then I blacked out. Next thing I knew, a <te href=850090>Lollo Logistics</te> team saved me, their lights cutting through the darkness, the brightest I've ever seen.","Hôm ấy, tôi rời làng, vượt núi xa hơn bất cứ ai từng đi, rồi bất ngờ thấy mình đứng giữa một cánh đồng rộng lớn, không khí trong lành và ẩm ướt sương đêm. Tôi phấn khích đến mức bắt đầu phát sáng, và ánh sáng đó đã thu hút <te href=850081>Tacet Discords</te>... Tôi cố hết sức chiến đấu chống lại chúng, rồi bất tỉnh. Khi tỉnh dậy, một đội <te href=850090>Lollo Logistics</te> đã cứu tôi, ánh đèn của họ xuyên qua bóng tối, sáng nhất tôi từng thấy.",C?n ti?ng Anh nghi v?n: Discords; Logistics; Lollo | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 0.3 | M?c ??: 12.0
