severity,suspicious_count,ratio,words,domain,file,primary_key,translation,source_en
31.38,7,0.538,Cooldown; Energy; Prism; Summon; Thermo; Vibrancy,phantom_skill,mistral_translate_work\split_by_prompt\json\phantom_skill\lang_phantom\lang_phantom__phantom_skill__part_0001.json,175,"Summon một Thermo Prism tồn tại trong 7 giây. Nó sẽ liên tục phục hồi Resonance Energy cho các nhân vật có thuộc tính Thermo trong phạm vi hiệu quả với tốc độ {0} đơn vị mỗi 0.2 giây.
Concerto Vibrancy: {1}
Cooldown: {2} giây","Summon a Thermo Prism that lasts for 7 seconds. It will constantly restore Resonance Energy to characters with Thermo in its effective area at a rate of {0} units every 0.2 second.
Concerto Vibrancy: {1}
Cooldown: {2} seconds"
31.38,7,0.538,Cooldown; Energy; Prism; Summon; Thermo; Vibrancy,phantom_skill,mistral_translate_work\split_by_prompt\json\phantom_skill\lang_phantom\lang_phantom__phantom_skill__part_0001.json,176,"Summon một Thermo Prism tồn tại trong 7 giây. Nó sẽ liên tục phục hồi Resonance Energy cho các nhân vật có thuộc tính Thermo trong phạm vi hiệu quả với tốc độ {0} đơn vị mỗi 0.2 giây.
Concerto Vibrancy: {1}
Cooldown: {2} giây","Summon a Thermo Prism that lasts for 7 seconds. It will constantly restore Resonance Energy to characters with Thermo in its effective area at a rate of {0} units every 0.2 second.
Concerto Vibrancy: {1}
Cooldown: {2} seconds"
31.38,7,0.538,Cooldown; Energy; Prism; Summon; Thermo; Vibrancy,phantom_skill,mistral_translate_work\split_by_prompt\json\phantom_skill\lang_phantom\lang_phantom__phantom_skill__part_0001.json,177,"Summon một Thermo Prism tồn tại trong 7 giây. Nó sẽ liên tục phục hồi Resonance Energy cho các nhân vật có thuộc tính Thermo trong phạm vi hiệu quả với tốc độ {0} đơn vị mỗi 0.2 giây.
Concerto Vibrancy: {1}
Cooldown: {2} giây","Summon a Thermo Prism that lasts for 7 seconds. It will constantly restore Resonance Energy to characters with Thermo in its effective area at a rate of {0} units every 0.2 second.
Concerto Vibrancy: {1}
Cooldown: {2} seconds"
31.38,7,0.538,Cooldown; Energy; Prism; Summon; Thermo; Vibrancy,phantom_skill,mistral_translate_work\split_by_prompt\json\phantom_skill\lang_phantom\lang_phantom__phantom_skill__part_0001.json,178,"Summon một Thermo Prism tồn tại trong 7 giây. Nó sẽ liên tục phục hồi Resonance Energy cho các nhân vật có thuộc tính Thermo trong phạm vi hiệu quả với tốc độ {0} đơn vị mỗi 0.2 giây.
Concerto Vibrancy: {1}
Cooldown: {2} giây","Summon a Thermo Prism that lasts for 7 seconds. It will constantly restore Resonance Energy to characters with Thermo in its effective area at a rate of {0} units every 0.2 second.
Concerto Vibrancy: {1}
Cooldown: {2} seconds"
31.38,7,0.538,Cooldown; Energy; Prism; Summon; Thermo; Vibrancy,phantom_skill,mistral_translate_work\split_by_prompt\json\phantom_skill\lang_phantom\lang_phantom__phantom_skill__part_0001.json,179,"Summon một Thermo Prism tồn tại trong 7 giây. Nó sẽ liên tục phục hồi Resonance Energy cho các nhân vật có thuộc tính Thermo trong phạm vi hiệu quả với tốc độ {0} đơn vị mỗi 0.2 giây.
Concerto Vibrancy: {1}
Cooldown: {2} giây","Summon a Thermo Prism that lasts for 7 seconds. It will constantly restore Resonance Energy to characters with Thermo in its effective area at a rate of {0} units every 0.2 second.
Concerto Vibrancy: {1}
Cooldown: {2} seconds"
31.38,7,0.538,Cooldown; Energy; Prism; Summon; Thermo; Vibrancy,phantom_skill,mistral_translate_work\split_by_prompt\json\phantom_skill\lang_phantom\lang_phantom__phantom_skill__part_0001.json,180,"Summon một Thermo Prism tồn tại trong 7 giây. Nó sẽ liên tục phục hồi Resonance Energy cho các nhân vật có thuộc tính Thermo trong phạm vi hiệu quả với tốc độ {0} đơn vị mỗi 0.2 giây.
Concerto Vibrancy: {1}
Cooldown: {2} giây","Summon a Thermo Prism that lasts for 7 seconds. It will constantly restore Resonance Energy to characters with Thermo in its effective area at a rate of {0} units every 0.2 second.
Concerto Vibrancy: {1}
Cooldown: {2} seconds"
31.38,7,0.538,Cooldown; Energy; Prism; Rupture; Summon; Vibrancy,phantom_skill,mistral_translate_work\split_by_prompt\json\phantom_skill\lang_phantom\lang_phantom__phantom_skill__part_0001.json,201,"Summon một Rupture Prism tồn tại trong 7 giây. Nó sẽ liên tục phục hồi Resonance Energy cho các nhân vật có thuộc tính Rupture trong phạm vi hiệu quả với tốc độ {0} đơn vị mỗi 0.2 giây.
Concerto Vibrancy: {1}
Cooldown: {2} giây","Summon a Rupture Prism that lasts for 7 seconds. It will constantly restore Resonance Energy to characters with Rupture in its effective area at a rate of {0} units every 0.2 second.
Concerto Vibrancy: {1}
Cooldown: {2} seconds"
31.38,7,0.538,Cooldown; Energy; Prism; Rupture; Summon; Vibrancy,phantom_skill,mistral_translate_work\split_by_prompt\json\phantom_skill\lang_phantom\lang_phantom__phantom_skill__part_0001.json,202,"Summon một Rupture Prism tồn tại trong 7 giây. Nó sẽ liên tục phục hồi Resonance Energy cho các nhân vật có thuộc tính Rupture trong phạm vi hiệu quả với tốc độ {0} đơn vị mỗi 0.2 giây.
Concerto Vibrancy: {1}
Cooldown: {2} giây","Summon a Rupture Prism that lasts for 7 seconds. It will constantly restore Resonance Energy to characters with Rupture in its effective area at a rate of {0} units every 0.2 second.
Concerto Vibrancy: {1}
Cooldown: {2} seconds"
31.38,7,0.538,Cooldown; Energy; Prism; Rupture; Summon; Vibrancy,phantom_skill,mistral_translate_work\split_by_prompt\json\phantom_skill\lang_phantom\lang_phantom__phantom_skill__part_0001.json,203,"Summon một Rupture Prism tồn tại trong 7 giây. Nó sẽ liên tục phục hồi Resonance Energy cho các nhân vật có thuộc tính Rupture trong phạm vi hiệu quả với tốc độ {0} đơn vị mỗi 0.2 giây.
Concerto Vibrancy: {1}
Cooldown: {2} giây","Summon a Rupture Prism that lasts for 7 seconds. It will constantly restore Resonance Energy to characters with Rupture in its effective area at a rate of {0} units every 0.2 second.
Concerto Vibrancy: {1}
Cooldown: {2} seconds"
31.38,7,0.538,Cooldown; Energy; Prism; Rupture; Summon; Vibrancy,phantom_skill,mistral_translate_work\split_by_prompt\json\phantom_skill\lang_phantom\lang_phantom__phantom_skill__part_0001.json,204,"Summon một Rupture Prism tồn tại trong 7 giây. Nó sẽ liên tục phục hồi Resonance Energy cho các nhân vật có thuộc tính Rupture trong phạm vi hiệu quả với tốc độ {0} đơn vị mỗi 0.2 giây.
Concerto Vibrancy: {1}
Cooldown: {2} giây","Summon a Rupture Prism that lasts for 7 seconds. It will constantly restore Resonance Energy to characters with Rupture in its effective area at a rate of {0} units every 0.2 second.
Concerto Vibrancy: {1}
Cooldown: {2} seconds"
31.38,7,0.538,Cooldown; Energy; Prism; Rupture; Summon; Vibrancy,phantom_skill,mistral_translate_work\split_by_prompt\json\phantom_skill\lang_phantom\lang_phantom__phantom_skill__part_0001.json,205,"Summon một Rupture Prism tồn tại trong 7 giây. Nó sẽ liên tục phục hồi Resonance Energy cho các nhân vật có thuộc tính Rupture trong phạm vi hiệu quả với tốc độ {0} đơn vị mỗi 0.2 giây.
Concerto Vibrancy: {1}
Cooldown: {2} giây","Summon a Rupture Prism that lasts for 7 seconds. It will constantly restore Resonance Energy to characters with Rupture in its effective area at a rate of {0} units every 0.2 second.
Concerto Vibrancy: {1}
Cooldown: {2} seconds"
31.38,7,0.538,Cooldown; Energy; Prism; Rupture; Summon; Vibrancy,phantom_skill,mistral_translate_work\split_by_prompt\json\phantom_skill\lang_phantom\lang_phantom__phantom_skill__part_0001.json,206,"Summon một Rupture Prism tồn tại trong 7 giây. Nó sẽ liên tục phục hồi Resonance Energy cho các nhân vật có thuộc tính Rupture trong phạm vi hiệu quả với tốc độ {0} đơn vị mỗi 0.2 giây.
Concerto Vibrancy: {1}
Cooldown: {2} giây","Summon a Rupture Prism that lasts for 7 seconds. It will constantly restore Resonance Energy to characters with Rupture in its effective area at a rate of {0} units every 0.2 second.
Concerto Vibrancy: {1}
Cooldown: {2} seconds"
31.38,7,0.538,Cooldown; Energy; Prism; Rupture; Summon; Vibrancy,phantom_skill,mistral_translate_work\split_by_prompt\json\phantom_skill\lang_phantom\lang_phantom__phantom_skill__part_0001.json,207,"Summon một Rupture Prism tồn tại trong 7 giây. Nó sẽ liên tục phục hồi Resonance Energy cho các nhân vật có thuộc tính Rupture trong phạm vi hiệu quả với tốc độ {0} đơn vị mỗi 0.2 giây.
Concerto Vibrancy: {1}
Cooldown: {2} giây","Summon a Rupture Prism that lasts for 7 seconds. It will constantly restore Resonance Energy to characters with Rupture in its effective area at a rate of {0} units every 0.2 second.
Concerto Vibrancy: {1}
Cooldown: {2} seconds"
31.38,7,0.538,Cooldown; Energy; Prism; Rupture; Summon; Vibrancy,phantom_skill,mistral_translate_work\split_by_prompt\json\phantom_skill\lang_phantom\lang_phantom__phantom_skill__part_0001.json,208,"Summon một Rupture Prism tồn tại trong 7 giây. Nó sẽ liên tục phục hồi Resonance Energy cho các nhân vật có thuộc tính Rupture trong phạm vi hiệu quả với tốc độ {0} đơn vị mỗi 0.2 giây.
Concerto Vibrancy: {1}
Cooldown: {2} giây","Summon a Rupture Prism that lasts for 7 seconds. It will constantly restore Resonance Energy to characters with Rupture in its effective area at a rate of {0} units every 0.2 second.
Concerto Vibrancy: {1}
Cooldown: {2} seconds"
31.38,7,0.538,Cooldown; Energy; Prism; Rupture; Summon; Vibrancy,phantom_skill,mistral_translate_work\split_by_prompt\json\phantom_skill\lang_phantom\lang_phantom__phantom_skill__part_0001.json,209,"Summon một Rupture Prism tồn tại trong 7 giây. Nó sẽ liên tục phục hồi Resonance Energy cho các nhân vật có thuộc tính Rupture trong phạm vi hiệu quả với tốc độ {0} đơn vị mỗi 0.2 giây.
Concerto Vibrancy: {1}
Cooldown: {2} giây","Summon a Rupture Prism that lasts for 7 seconds. It will constantly restore Resonance Energy to characters with Rupture in its effective area at a rate of {0} units every 0.2 second.
Concerto Vibrancy: {1}
Cooldown: {2} seconds"
31.38,7,0.538,Cooldown; Energy; Prism; Rupture; Summon; Vibrancy,phantom_skill,mistral_translate_work\split_by_prompt\json\phantom_skill\lang_phantom\lang_phantom__phantom_skill__part_0001.json,210,"Summon một Rupture Prism tồn tại trong 7 giây. Nó sẽ liên tục phục hồi Resonance Energy cho các nhân vật có thuộc tính Rupture trong phạm vi hiệu quả với tốc độ {0} đơn vị mỗi 0.2 giây.
Concerto Vibrancy: {1}
Cooldown: {2} giây","Summon a Rupture Prism that lasts for 7 seconds. It will constantly restore Resonance Energy to characters with Rupture in its effective area at a rate of {0} units every 0.2 second.
Concerto Vibrancy: {1}
Cooldown: {2} seconds"
31.38,7,0.538,Cooldown; Energy; Prism; Rupture; Summon; Vibrancy,phantom_skill,mistral_translate_work\split_by_prompt\json\phantom_skill\lang_phantom\lang_phantom__phantom_skill__part_0001.json,211,"Summon một Rupture Prism tồn tại trong 7 giây. Nó sẽ liên tục phục hồi Resonance Energy cho các nhân vật có thuộc tính Rupture trong phạm vi hiệu quả với tốc độ {0} đơn vị mỗi 0.2 giây.
Concerto Vibrancy: {1}
Cooldown: {2} giây","Summon a Rupture Prism that lasts for 7 seconds. It will constantly restore Resonance Energy to characters with Rupture in its effective area at a rate of {0} units every 0.2 second.
Concerto Vibrancy: {1}
Cooldown: {2} seconds"
31.38,7,0.538,Cooldown; Energy; Prism; Rupture; Summon; Vibrancy,phantom_skill,mistral_translate_work\split_by_prompt\json\phantom_skill\lang_phantom\lang_phantom__phantom_skill__part_0001.json,212,"Summon một Rupture Prism tồn tại trong 7 giây. Nó sẽ liên tục phục hồi Resonance Energy cho các nhân vật có thuộc tính Rupture trong phạm vi hiệu quả với tốc độ {0} đơn vị mỗi 0.2 giây.
Concerto Vibrancy: {1}
Cooldown: {2} giây","Summon a Rupture Prism that lasts for 7 seconds. It will constantly restore Resonance Energy to characters with Rupture in its effective area at a rate of {0} units every 0.2 second.
Concerto Vibrancy: {1}
Cooldown: {2} seconds"
31.38,7,0.538,Cooldown; Energy; Prism; Rupture; Summon; Vibrancy,phantom_skill,mistral_translate_work\split_by_prompt\json\phantom_skill\lang_phantom\lang_phantom__phantom_skill__part_0001.json,213,"Summon một Rupture Prism tồn tại trong 7 giây. Nó sẽ liên tục phục hồi Resonance Energy cho các nhân vật có thuộc tính Rupture trong phạm vi hiệu quả với tốc độ {0} đơn vị mỗi 0.2 giây.
Concerto Vibrancy: {1}
Cooldown: {2} giây","Summon a Rupture Prism that lasts for 7 seconds. It will constantly restore Resonance Energy to characters with Rupture in its effective area at a rate of {0} units every 0.2 second.
Concerto Vibrancy: {1}
Cooldown: {2} seconds"
31.38,7,0.538,Cooldown; Energy; Prism; Rupture; Summon; Vibrancy,phantom_skill,mistral_translate_work\split_by_prompt\json\phantom_skill\lang_phantom\lang_phantom__phantom_skill__part_0001.json,214,"Summon một Rupture Prism tồn tại trong 7 giây. Nó sẽ liên tục phục hồi Resonance Energy cho các nhân vật có thuộc tính Rupture trong phạm vi hiệu quả với tốc độ {0} đơn vị mỗi 0.2 giây.
Concerto Vibrancy: {1}
Cooldown: {2} giây","Summon a Rupture Prism that lasts for 7 seconds. It will constantly restore Resonance Energy to characters with Rupture in its effective area at a rate of {0} units every 0.2 second.
Concerto Vibrancy: {1}
Cooldown: {2} seconds"
31.38,7,0.538,Cooldown; Energy; Prism; Rupture; Summon; Vibrancy,phantom_skill,mistral_translate_work\split_by_prompt\json\phantom_skill\lang_phantom\lang_phantom__phantom_skill__part_0001.json,215,"Summon một Rupture Prism tồn tại trong 7 giây. Nó sẽ liên tục phục hồi Resonance Energy cho các nhân vật có thuộc tính Rupture trong phạm vi hiệu quả với tốc độ {0} đơn vị mỗi 0.2 giây.
Concerto Vibrancy: {1}
Cooldown: {2} giây","Summon a Rupture Prism that lasts for 7 seconds. It will constantly restore Resonance Energy to characters with Rupture in its effective area at a rate of {0} units every 0.2 second.
Concerto Vibrancy: {1}
Cooldown: {2} seconds"
31.38,7,0.538,Cooldown; Energy; Prism; Rupture; Summon; Vibrancy,phantom_skill,mistral_translate_work\split_by_prompt\json\phantom_skill\lang_phantom\lang_phantom__phantom_skill__part_0001.json,216,"Summon một Rupture Prism tồn tại trong 7 giây. Nó sẽ liên tục phục hồi Resonance Energy cho các nhân vật có thuộc tính Rupture trong phạm vi hiệu quả với tốc độ {0} đơn vị mỗi 0.2 giây.
Concerto Vibrancy: {1}
Cooldown: {2} giây","Summon a Rupture Prism that lasts for 7 seconds. It will constantly restore Resonance Energy to characters with Rupture in its effective area at a rate of {0} units every 0.2 second.
Concerto Vibrancy: {1}
Cooldown: {2} seconds"
31.38,7,0.538,Cooldown; Energy; Prism; Rupture; Summon; Vibrancy,phantom_skill,mistral_translate_work\split_by_prompt\json\phantom_skill\lang_phantom\lang_phantom__phantom_skill__part_0001.json,217,"Summon một Rupture Prism tồn tại trong 7 giây. Nó sẽ liên tục phục hồi Resonance Energy cho các nhân vật có thuộc tính Rupture trong phạm vi hiệu quả với tốc độ {0} đơn vị mỗi 0.2 giây.
Concerto Vibrancy: {1}
Cooldown: {2} giây","Summon a Rupture Prism that lasts for 7 seconds. It will constantly restore Resonance Energy to characters with Rupture in its effective area at a rate of {0} units every 0.2 second.
Concerto Vibrancy: {1}
Cooldown: {2} seconds"
31.38,7,0.538,Cooldown; Energy; Prism; Rupture; Summon; Vibrancy,phantom_skill,mistral_translate_work\split_by_prompt\json\phantom_skill\lang_phantom\lang_phantom__phantom_skill__part_0001.json,218,"Summon một Rupture Prism tồn tại trong 7 giây. Nó sẽ liên tục phục hồi Resonance Energy cho các nhân vật có thuộc tính Rupture trong phạm vi hiệu quả với tốc độ {0} đơn vị mỗi 0.2 giây.
Concerto Vibrancy: {1}
Cooldown: {2} giây","Summon a Rupture Prism that lasts for 7 seconds. It will constantly restore Resonance Energy to characters with Rupture in its effective area at a rate of {0} units every 0.2 second.
Concerto Vibrancy: {1}
Cooldown: {2} seconds"
31.38,7,0.538,Cooldown; Energy; Prism; Rupture; Summon; Vibrancy,phantom_skill,mistral_translate_work\split_by_prompt\json\phantom_skill\lang_phantom\lang_phantom__phantom_skill__part_0001.json,219,"Summon một Rupture Prism tồn tại trong 7 giây. Nó sẽ liên tục phục hồi Resonance Energy cho các nhân vật có thuộc tính Rupture trong phạm vi hiệu quả với tốc độ {0} đơn vị mỗi 0.2 giây.
Concerto Vibrancy: {1}
Cooldown: {2} giây","Summon a Rupture Prism that lasts for 7 seconds. It will constantly restore Resonance Energy to characters with Rupture in its effective area at a rate of {0} units every 0.2 second.
Concerto Vibrancy: {1}
Cooldown: {2} seconds"
31.38,7,0.538,Cooldown; Energy; Prism; Rupture; Summon; Vibrancy,phantom_skill,mistral_translate_work\split_by_prompt\json\phantom_skill\lang_phantom\lang_phantom__phantom_skill__part_0001.json,220,"Summon một Rupture Prism tồn tại trong 7 giây. Nó sẽ liên tục phục hồi Resonance Energy cho các nhân vật có thuộc tính Rupture trong phạm vi hiệu quả với tốc độ {0} đơn vị mỗi 0.2 giây.
Concerto Vibrancy: {1}
Cooldown: {2} giây","Summon a Rupture Prism that lasts for 7 seconds. It will constantly restore Resonance Energy to characters with Rupture in its effective area at a rate of {0} units every 0.2 second.
Concerto Vibrancy: {1}
Cooldown: {2} seconds"
28.5,6,0.75,Boar; Cooldown; Physical; Sabyr; Summon; Vibrancy,phantom_skill,mistral_translate_work\split_by_prompt\json\phantom_skill\lang_phantom\lang_phantom__phantom_skill__part_0001.json,461,"Summon Sabyr Boar để húc, gây {0}% Physical DMG.
Concerto Vibrancy: {1}
Cooldown: {2} giây","Summon Sabyr Boar to bump, dealing {0}% of physical damage.
Concerto Vibrancy: {1}
Cooldown: {2} seconds"
28.5,6,0.75,Boar; Cooldown; Physical; Sabyr; Summon; Vibrancy,phantom_skill,mistral_translate_work\split_by_prompt\json\phantom_skill\lang_phantom\lang_phantom__phantom_skill__part_0001.json,462,"Summon Sabyr Boar để húc, gây {0}% Physical DMG.
Concerto Vibrancy: {1}
Cooldown: {2} giây","Summon Sabyr Boar to bump, dealing {0}% of physical damage.
Concerto Vibrancy: {1}
Cooldown: {2} seconds"
