severity,suspicious_count,ratio,words,domain,file,primary_key,translation,source_en
25.0,3,1.0,Previous; Quest; Resources,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,HotFixSubPackageClearTips_Plot_Item_Info,Previous Quest Resources,Previous Quest Resources
22.0,3,1.0,Photosensitive; Seizure; Warning,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,SplashCautionTitle,Photosensitive Seizure Warning,Photosensitive Seizure Warning
22.0,3,1.0,Error; File; Rename,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,DownloadStateFileRenameError,File Rename Error,File Rename Error
22.0,3,1.0,Connectivity; Test; UDP,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,NetworkDetection_Udp,UDP Connectivity Test,UDP Connectivity Test
22.0,3,1.0,clean; resources; to,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,HotFixSubPackageHaveNoSpaceClear,Không resources to clean,No resources to clean
22.0,3,1.0,clean; resources; to,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,HotFixSubPackageHaveNoQuestSpaceClear,Không resources to clean,No resources to clean
20.14,5,0.714,driver; game; GL,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,MobileDriverOutOfVersion,"Phiên bản trình điều khiển điện thoại của bạn đã lỗi thời (phiên bản GL driver < 378). Điều này có thể gây ra sự cố game trong quá trình chơi. Để đảm bảo trải nghiệm chơi game mượt mà, bạn nên cập nhật phiên bản hệ thống hoặc trình điều khiển GL.","Your phone driver version is outdated (GL driver version < 378). This may cause game crashes during your play. To ensure a smooth gaming experience, you're recommended to update system version or GL driver."
19.71,4,0.571,Basic; game; Resources,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,Download_SimpleBagDesc,Basic Resources chỉ bao gồm các tài nguyên cần thiết để khởi động game. Các tài nguyên còn lại có thể được tải xuống trong nền khi bạn chơi game.,Basic Resources include only resources to be installed to start the game. The remaining resources may be downloaded in the background as you play in the game.
19.5,3,0.75,Appearance; assets; Switch,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,Source_Title_Sex,Rover Appearance Switch assets,Rover Appearance Switch assets
19.5,3,0.75,and; areas; other,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,Source_Title_2,[Environment] Jinzhou and other areas,[Environment] Jinzhou and other areas
19.5,3,0.75,and; areas; other,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,Source_Title_5,[Environment] Ragunna and other areas,[Environment] Ragunna and other areas
19.5,3,0.75,and; areas; other,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,Source_Title_6,[Environment] Septimont and other areas,[Environment] Septimont and other areas
19.5,3,0.75,and; areas; other,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,Source_Title_Land_1,Huanglong and other areas,Huanglong and other areas
19.5,3,0.75,and; areas; other,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,Source_Title_Land_2,Rinascita and other areas,Rinascita and other areas
19.0,3,1.0,Bell; Borne; Geochelone,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,657,Bell-Borne Geochelone,Bell-Borne Geochelone
19.0,3,1.0,Cyan; Feathered; Heron,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,686,Cyan-Feathered Heron,Cyan-Feathered Heron
19.0,3,1.0,Feathered; Heron; Violet,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,687,Violet-Feathered Heron,Violet-Feathered Heron
19.0,3,1.0,Geohide; Lil; Saurian,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,688,Lil Geohide Saurian,Lil Geohide Saurian
19.0,3,1.0,Installing; Resources; Update,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,Install,Installing Update Resources,Installing Update Resources
19.0,3,1.0,files; integrity; Verifying,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,CheckIntegrity,Verifying files integrity: {0}%,Verifying files integrity: {0}%
19.0,3,1.0,Applying; Configuration; Remote,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,GetRemoteVersion,Applying Remote Configuration...,Applying Remote Configuration...
19.0,3,1.0,Applying; patches; resource,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,MountPak,Applying resource patches...,Applying resource patches...
19.0,3,1.0,failed; Integrity; verification,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,DownloadStateValidateError,Integrity verification failed,Integrity verification failed
19.0,3,1.0,Insufficient; Space; Storage,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,DownloadStateNotEnoughSpace,Insufficient Storage Space,Insufficient Storage Space
19.0,3,1.0,Children's; Policy; Privacy,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,ChildProtocol,Children's Privacy Policy,Children's Privacy Policy
19.0,3,1.0,available; space; Storage,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,DownLoadText_LeftSpace,Storage space available: {0},Storage space available: {0}
19.0,3,1.0,required; space; Storage,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,DownLoadText_NeedSpace,Storage space required: {0},Storage space required: {0}
19.0,3,1.0,assets; Regional; storyline,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,Source_Title_1,[Storyline] Regional storyline assets,[Storyline] Regional storyline assets
19.0,2,1.0,Complete; Patching,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,CompleteHotFix,Patching Complete,Patching Complete
19.0,2,1.0,Error; Unknown,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,DownloadStateNone,Unknown Error,Unknown Error
19.0,2,1.0,Error; Network,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,DownloadStateHttpError,Network Error,Network Error
19.0,2,1.0,Proxy; Test,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,NetworkDetection_Proxy,Proxy Test,Proxy Test
19.0,2,1.0,Ping; Test,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,NetworkDetection_Ping,Test Ping,Ping Test
19.0,2,1.0,Basic; Resources,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,Download_SimpleBagTag,Tải Resources Basic,Download Basic Resources
19.0,2,1.0,Basic; Resources,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,Download_SimpleBagTitle,Basic Resources,Basic Resources
19.0,2,1.0,Account; Switch,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,Exchange_Btn_Text,Switch Account,Switch Account
17.67,2,0.667,test,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,NetworkDetection_tips,Đang test mạng. Nhấn lại để dừng test và thoát trang này.,Network test in progress. Tapping again will stop the test and exit this page.
17.0,4,0.5,Games; Kuro; Network; PlayStation,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,SdkProtocolDesc,"Để đảm bảo trải nghiệm chơi game, bạn sắp liên kết tài khoản PlayStation™Network với tài khoản Kuro Games.
Bạn có thể hủy liên kết tài khoản thông qua trang web chính thức hoặc dịch vụ khách hàng của chúng tôi.","To ensure your gaming experience, you're about to link your account for PlayStation™Network with your Kuro Games account.
You may unlink your account via our official website or customer service."
16.5,3,0.75,Assets; Lahai; Storyline,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,Source_Title_8,[Cốt Truyện] [Storyline] Lahai-Roi Storyline Assets,[Storyline] Lahai-Roi Storyline Assets
16.0,2,1.0,Narwhal; Seatrail,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,658,Seatrail Narwhal,Seatrail Narwhal
16.0,2,1.0,Squama; Thunder,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,659,Thunder Squama,Thunder Squama
16.0,2,1.0,Inferno; Rider,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,660,Inferno Rider,Inferno Rider
16.0,2,1.0,Beringal; Feilian,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,662,Feilian Beringal,Feilian Beringal
16.0,2,1.0,Heron; Impermanence,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,663,Impermanence Heron,Impermanence Heron
16.0,2,1.0,Prism; Spectra,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,666,Spectra Prism,Spectra Prism
16.0,2,1.0,Prism; Rupture,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,667,Rupture Prism,Rupture Prism
16.0,2,1.0,Flute; Instrumentalist,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,668,Flute Instrumentalist,Flute Instrumentalist
16.0,2,1.0,Instrumentalist; Tambourine,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,669,Tambourine Instrumentalist,Tambourine Instrumentalist
16.0,2,1.0,Guardian; Rocksteady,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,670,Rocksteady Guardian,Rocksteady Guardian
16.0,2,1.0,Chasm; Guardian,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,671,Chasm Guardian,Chasm Guardian
16.0,2,1.0,Bracer; Stonewall,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,672,Stonewall Bracer,Stonewall Bracer
16.0,2,1.0,Rupture; Warrior,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,678,Rupture Warrior,Rupture Warrior
16.0,2,1.0,Pneuma; Predator,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,680,Pneuma Predator,Pneuma Predator
16.0,2,1.0,Impulse; Predator,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,681,Impulse Predator,Impulse Predator
16.0,2,1.0,Boar; Sabyr,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,689,Sabyr Boar,Sabyr Boar
16.0,2,1.0,Spearback; Ursa,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,692,Spearback Ursa,Spearback Ursa
16.0,2,1.0,Frostbite; Tertoise,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,693,Frostbite Tertoise,Frostbite Tertoise
16.0,2,1.0,Dreadmane; Shadow,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,695,Shadow Dreadmane,Shadow Dreadmane
16.0,2,1.0,Dreadmane; Thermo,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,699,Thermo Dreadmane,Thermo Dreadmane
16.0,2,1.0,Zag; Zig,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,710,Zig Zag,Zig Zag
16.0,2,1.0,Whiff; Whoosh,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,711,Whiff Whoosh,Whiff Whoosh
16.0,2,1.0,Tac; Tic,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,712,Tic Tac,Tic Tac
16.0,2,1.0,Fission; Junrock,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,713,Fission Junrock,Fission Junrock
16.0,2,1.0,Aix; Mourning,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,715,Mourning Aix,Mourning Aix
16.0,2,1.0,Field; Sampling,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,795,Field Sampling,Field Sampling
16.0,2,1.0,Game; loading,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,SplashLoading,Game loading...,Game loading...
16.0,2,1.0,Hotfix; Initializing,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,StartHotFix,Initializing Hotfix...,Initializing Hotfix...
16.0,2,1.0,Checking; version,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,CheckResourceVersion,Checking {0} version...,Checking {0} version...
16.0,2,1.0,Canceled; Download,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,DownloadStateDownloadCanceled,Download Canceled,Download Canceled
16.0,2,1.0,Download; Success,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,DownloadStateSuccess,Download Success,Download Success
16.0,2,1.0,Compiling; Shader,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,CompilingShader,Compiling Shader: {0},Compiling Shader: {0}
16.0,2,1.0,Download; Speed,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,PatchDownSpeed,Download Speed: {0},Download Speed: {0}
16.0,2,1.0,Policy; Privacy,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,SdkProtocolTitle,Thông báo về Điều Khoản Sử Dụng và Privacy Policy,Notice on Terms of Use and Privacy Policy
16.0,2,1.0,DNS; Resolution,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,NetworkDetection_Domain,DNS Resolution,DNS Resolution
16.0,2,1.0,Ping; Results,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,NetworkDetection_Ping_Wrong,Ping Results:,Ping Results:
16.0,2,1.0,Patching; progress,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,BinPatchProgress,Patching progress {0}%,Patching progress {0}%
16.0,2,1.0,Full; Resources,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,Download_FullBagTag,Tải Resources Full Đủ,Download Full Resources
16.0,2,1.0,Full; Resources,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,Download_FullBagTitle,Full Resources,Full Resources
16.0,2,1.0,Download; Incremental,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,ConfirmBox_362_ButtonText_0,Incremental Download,Incremental Download
16.0,2,1.0,Download; Full,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,ConfirmBox_362_ButtonText_1,Full Download,Full Download
16.0,2,1.0,Game; Repair,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,HotFixRestartToRepairFilesWin,Repair hoàn tất. Game đang khởi động lại.,Repair complete. The game is restarting.
16.0,2,1.0,Download; Full,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,SubPackageHttp_Fail_ButtonText_0,Full Download,Full Download
16.0,2,1.0,Detection; Route,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,NetworkDetection_Route_Detection,Route Detection,Route Detection
16.0,2,1.0,Resources; Storyline,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,HotFixSubPackageClearTipsTitle_1,Storyline Resources,Storyline Resources
16.0,2,1.0,Environment; Resources,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,HotFixSubPackageClearTipsTitle_2,Environment Resources,Environment Resources
16.0,2,1.0,Resources; Storyline,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,HotFixSubPackageClearTipsTitle_TipsTitle_1,Storyline Resources,Storyline Resources
16.0,2,1.0,Environment; Resources,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,HotFixSubPackageClearTipsTitle_TipsTitle_2,Environment Resources,Environment Resources
16.0,2,1.0,Clear; Resources,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,HotFixSubPackageClearButton,Clear Resources ({0}/{1}),Clear Resources ({0}/{1})
16.0,2,1.0,Deep; Tethys',system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,Source_Title_3,[Environment] Tethys' Deep,[Environment] Tethys' Deep
16.0,2,1.0,Frostlands; Roya,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,Source_Title_11,[Region] Roya Frostlands,[Region] Roya Frostlands
16.0,2,1.0,Dimmr; Plains,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,Source_Title_13,[Region] Dimmr Plains,[Region] Dimmr Plains
16.0,1,1.0,Exit,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,HotFixQuit,Exit,Exit
16.0,1,1.0,Analyzing,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,ResolveIndexFile,Analyzing tài nguyên bản vá...,Analyzing patch resources...
16.0,1,1.0,Test,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,NetworkDetection_Title,Test mạng,Network Test
16.0,1,1.0,Test,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,NetworkDetection_Start,Bắt đầu Test,Start Test
16.0,1,1.0,test,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,NetworkDetection_Start_Tips,Nhấn nút để bắt đầu test mạng.,Tap the button to begin network test.
16.0,1,1.0,Mail,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_mail\lang_mail__system_text__part_0001.json,1,Mail,Mail
15.67,2,0.667,Test; Web,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,NetworkDetection_Http,Test truy cập Web,Web Access Test
15.0,3,0.6,client; file; game,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,ValidateResourceFailed,Xác minh tính toàn vẹn file thất bại. Vui lòng khởi động lại game client và thử lại hoặc liên hệ bộ phận hỗ trợ khách hàng.,Failed to verify file integrity. Please restart the game client and try again or contact customer service.
15.0,3,0.6,Astrites; Crystal; Solvents,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,NewVersionDetailDownloadGetReward,Đã có bản cập nhật mới. Vui lòng tải xuống và cài đặt. Đăng nhập sau đó để nhận phần thưởng: <color=#c49e55ff>300 Astrites và 2 Crystal Solvents</color>.,A new update is now available. Please download and install it. Log in afterward to claim your rewards: <color=#c49e55ff>300 Astrites and 2 Crystal Solvents</color>.
15.0,3,0.6,game; Network; PlayStation,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,SdkInitializeFail,Khởi động game thất bại. Vui lòng kiểm tra trạng thái tài khoản PlayStation™ Network.,Failed to start the game. Please check the status of your PlayStation™ Network account.
15.0,3,0.6,Insufficient; space; storage,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,Download_Retry,Insufficient storage space. Vui lòng giải phóng dung lượng và thử lại.,Insufficient storage space. Please clear up some space and try again.
15.0,2,1.0,ISBN,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,SplashCopyrightInformation,Giấy phép & ISBN: 国新出审〔2023〕1802号 ISBN 978-7-498-12761-7 Nhà xuất bản: 成都盈众九州网络科技有限公司 Bản quyền: 广州库洛科技有限公司,License & ISBN: 国新出审〔2023〕1802号 ISBN 978-7-498-12761-7 Publisher: 成都盈众九州网络科技有限公司 Copyright: 广州库洛科技有限公司
14.44,4,0.444,game; Play,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,SplashHealthyGamingAdvisory,"Nói không với nội dung game không phù hợp hoặc game lậu.
Bảo vệ thông tin cá nhân để tránh lừa đảo.
Play game có trách nhiệm để có trải nghiệm an toàn và vui vẻ.
Sắp xếp thời gian hợp lý để có lối sống lành mạnh.","Say no to inappropriate game content or pirated games.
Keep your personal information private to avoid scams.
Play responsibly for a safe and fun gaming experience.
Arrange your time reasonably for a healthy lifestyle."
14.0,3,0.5,Insufficient; space; storage,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_hot_patch\lang_hot_patch__system_text__part_0001.json,HotFixNotEnoughSpace,"Insufficient storage space cho tài nguyên cập nhật {0}. Vui lòng xóa bớt tệp để giải phóng dung lượng và nhấn ""Tiếp tục"" để tiến hành tải xuống.","Insufficient storage space for {0} update resources. Please remove files to free up space and tap on ""Continue"" to proceed with the download."
13.0,1,1.0,Crownless,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,656,Crownless,Crownless
13.0,1,1.0,Gleamtender,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,661,Gleamtender,Gleamtender
13.0,1,1.0,Excarat,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,683,Excarat,Excarat
13.0,1,1.0,Gulpuff,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,684,Gulpuff,Gulpuff
13.0,1,1.0,Chirpuff,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,685,Chirpuff,Chirpuff
13.0,1,1.0,Cruisewing,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,690,Cruisewing,Cruisewing
13.0,1,1.0,Hoochief,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,691,Hoochief,Hoochief
13.0,1,1.0,Cyrscorpion,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,694,Cyrscorpion,Cyrscorpion
13.0,1,1.0,Chaserazor,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,714,Chaserazor,Chaserazor
13.0,1,1.0,Cruisewing,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,716,Cruisewing,Cruisewing
13.0,1,1.0,Prestige,system_text,mistral_translate_work\split_by_prompt\json\system_text\lang_condition\lang_condition__system_text__part_0001.json,798,Prestige,Prestige
