severity,suspicious_count,ratio,words,domain,file,primary_key,translation,source_en
34.0,6,1.0,a; Chuji; of; photo; Take; Yoren,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0029.json,Quest_189700014_TakePhotoTargetsDescription_189_4,Take a photo of Chuji và Yoren,Take a photo of Chuji and Yoren
33.0,5,0.5,Energy; Outro; Skill,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0013.json,LevelPlay_316800060_ChildQuestTip_316_5,Tích lũy Concerto Energy của Sanhua trong Outro Skill của Baizhi để kích hoạt Outro Skill của Sanhua,Build up Sanhua's Concerto Energy during Baizhi's Outro Skill to trigger Sanhua's Outro Skill
33.0,5,0.5,Energy; Outro; Skill,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0013.json,LevelPlay_316800060_ChildQuestTip_316_6,Tích lũy Concerto Energy của Sanhua trong Outro Skill của Baizhi để kích hoạt Outro Skill của Sanhua,Build up Sanhua's Concerto Energy during Baizhi's Outro Skill to trigger Sanhua's Outro Skill
32.92,9,0.692,Academy; Dimmr; I; Plains; R; Roya; S; Startorch,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0007.json,Quest_211850000_QuestDesc_211_1,"Startorch Academy và Bộ tộc Roya đã hợp tác thiết lập căn cứ tại Dimmr Plains, khởi động chuyến thám hiểm khoa học chung vào vùng đất cô lập từ lâu này. Một thông điệp từ I.R.I.S. mời cậu tham gia chuyến thám hiểm đầu tiên...","Startorch Academy and the Roya Tribe have joined forces to establish a foothold on the Dimmr Plains, launching a joint scientific expedition into this long-isolated realm. A message from I.R.I.S. invites you to join the inaugural expedition..."
32.89,8,0.889,Academy; Flames; Guixu; Huaxu; Logistics; Lollo; of; Sea,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0018.json,Quest_122000005_QuestAliasDesc_0_2,Cùng Lollo Logistics và Huaxu Academy tiến sâu vào Sea of Flames ở Thành phố Cảng Guixu để hoàn thành nhiệm vụ còn dang dở.,Go deep into Sea of Flames at Port City of Guixu together with Lollo Logistics and Huaxu Academy to finish the uncompleted mission.
32.75,7,0.875,Coming; Cube; KU; Lolo; of; Return; Second,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0004.json,Quest_176800002_ChildQuestTip_176_6,"Return Quảng Trường Cube, nói chuyện với KU-Lolo và cùng bước vào Second Coming of Solaris","Return to Cube Square, talk to KU-Lolo, and enter Second Coming of Solaris together"
32.0,8,1.0,Absorption; Cloud; Enhanced; Nightmare; offs; One,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0028.json,LevelPlay_122800008_ChildQuestTip_122_2,"Dùng Enhanced Absorption để tiêu diệt toàn bộ Nightmare Cloud: One-offs.
<color=#ffd12f>(Giữ để kích hoạt Enhanced Absorption)</color>","Use Enhanced Absorption to eliminate all Nightmare Cloud: One-offs.
<color=#ffd12f>(Hold for Enhanced Absorption)</color>"
32.0,8,1.0,Absorption; Cloud; Enhanced; Nightmare; offs; One,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0028.json,LevelPlay_122800009_ChildQuestTip_122_2,"Dùng Enhanced Absorption để tiêu diệt toàn bộ Nightmare Cloud: One-offs.
<color=#ffd12f>(Giữ để kích hoạt Enhanced Absorption)</color>","Use Enhanced Absorption to eliminate all Nightmare Cloud: One-offs.
<color=#ffd12f>(Hold for Enhanced Absorption)</color>"
32.0,8,1.0,Absorption; Cloud; Enhanced; Nightmare; offs; One,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0028.json,LevelPlay_122800010_ChildQuestTip_122_2,"Dùng Enhanced Absorption để tiêu diệt toàn bộ Nightmare Cloud: One-offs.
<color=#ffd12f>(Giữ để kích hoạt Enhanced Absorption)</color>","Use Enhanced Absorption to eliminate all Nightmare Cloud: One-offs.
<color=#ffd12f>(Hold for Enhanced Absorption)</color>"
32.0,8,1.0,Absorption; Cloud; Enhanced; Nightmare; offs; One,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0028.json,LevelPlay_122800011_ChildQuestTip_122_2,"Dùng Enhanced Absorption để tiêu diệt toàn bộ Nightmare Cloud: One-offs.
<color=#ffd12f>(Giữ để kích hoạt Enhanced Absorption)</color>","Use Enhanced Absorption to eliminate all Nightmare Cloud: One-offs.
<color=#ffd12f>(Hold for Enhanced Absorption)</color>"
32.0,8,1.0,Absorption; Cloud; Enhanced; Nightmare; offs; One,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0028.json,LevelPlay_122800012_ChildQuestTip_122_2,"Dùng Enhanced Absorption để tiêu diệt toàn bộ Nightmare Cloud: One-offs.
<color=#ffd12f>(Giữ để kích hoạt Enhanced Absorption)</color>","Use Enhanced Absorption to eliminate all Nightmare Cloud: One-offs.
<color=#ffd12f>(Hold for Enhanced Absorption)</color>"
32.0,8,1.0,Absorption; Cloud; Enhanced; Nightmare; offs; One,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0028.json,LevelPlay_122800013_ChildQuestTip_122_2,"Dùng Enhanced Absorption để tiêu diệt toàn bộ Nightmare Cloud: One-offs.
<color=#ffd12f>(Giữ để kích hoạt Enhanced Absorption)</color>","Use Enhanced Absorption to eliminate all Nightmare Cloud: One-offs.
<color=#ffd12f>(Hold for Enhanced Absorption)</color>"
32.0,8,1.0,Absorption; Cloud; Enhanced; Nightmare; offs; One,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0028.json,LevelPlay_122800016_ChildQuestTip_122_2,"Dùng Enhanced Absorption để tiêu diệt toàn bộ Nightmare Cloud: One-offs.
<color=#ffd12f>(Giữ để kích hoạt Enhanced Absorption)</color>","Use Enhanced Absorption to eliminate all Nightmare Cloud: One-offs.
<color=#ffd12f>(Hold for Enhanced Absorption)</color>"
32.0,8,1.0,Absorption; Cloud; Enhanced; Nightmare; offs; One,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0028.json,LevelPlay_122800017_ChildQuestTip_122_2,"Dùng Enhanced Absorption để tiêu diệt toàn bộ Nightmare Cloud: One-offs.
<color=#ffd12f>(Giữ để kích hoạt Enhanced Absorption)</color>","Use Enhanced Absorption to eliminate all Nightmare Cloud: One-offs.
<color=#ffd12f>(Hold for Enhanced Absorption)</color>"
32.0,8,1.0,Absorption; Cloud; Enhanced; Nightmare; offs; One,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0028.json,LevelPlay_122800018_ChildQuestTip_122_2,"Dùng Enhanced Absorption để tiêu diệt toàn bộ Nightmare Cloud: One-offs.
<color=#ffd12f>(Giữ để kích hoạt Enhanced Absorption)</color>","Use Enhanced Absorption to eliminate all Nightmare Cloud: One-offs.
<color=#ffd12f>(Hold for Enhanced Absorption)</color>"
32.0,8,1.0,Absorption; Cloud; Enhanced; Nightmare; offs; One,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0028.json,LevelPlay_122800019_ChildQuestTip_122_2,"Dùng Enhanced Absorption để tiêu diệt toàn bộ Nightmare Cloud: One-offs.
<color=#ffd12f>(Giữ để kích hoạt Enhanced Absorption)</color>","Use Enhanced Absorption to eliminate all Nightmare Cloud: One-offs.
<color=#ffd12f>(Hold for Enhanced Absorption)</color>"
31.0,7,1.0,A; G; I; M; S; Storm; Void,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0022.json,Quest_242700002_QuestDesc_242_1,Hoàn thành tất cả nhiệm vụ Tăng Cường Void Storm và nhận thưởng từ S.I.G.M.A.,Complete all Void Storm Reinforcement assignments and claim rewards from S.I.G.M.A.
31.0,5,1.0,Attack; Basic; Incarnation; Jinhsi; Stage,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0015.json,LevelPlay_314800015_ChildQuestTip_314_6,Chụp ảnh Jinhsi thực hiện Basic Attack Stage 4 của Incarnation,Photo of Jinhsi performing Incarnation Basic Attack Stage 4
31.0,5,1.0,Attack; Basic; Incarnation; Jinhsi; Stage,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0015.json,LevelPlay_314800015_ChildQuestTip_314_8,Chụp ảnh Jinhsi thực hiện Basic Attack Stage 4 của Incarnation,Photo of Jinhsi performing Incarnation Basic Attack Stage 4
31.0,5,1.0,Chixia; Meet; up; with; Yangyang,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0028.json,Quest_114000020_ChildQuestTip_0_62,Meet up with Yangyang và Chixia,Meet up with Yangyang and Chixia
29.75,7,0.875,Ask; Coming; KU; Lolo; of; Second; Simulator,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0004.json,LevelPlay_314800008_ChildQuestTip_314_8,Ask KU-Lolo về Second Coming of Solaris Simulator,Ask KU-Lolo about the Second Coming of Solaris Simulator
29.62,9,0.562,Coming; Cube; KU; Lolo; of; Second,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0004.json,Quest_176800001_QuestDesc_176_1,"KU-Lolo vừa nảy ra ý tưởng mới để biến những kỷ niệm yêu thích của cậu thành những Cube lưu niệm độc đáo trong Second Coming of Solaris! <color=HighlightB>Hãy đến ngay sự kiện Hồi Ức Ký Ức</color>, thu thập kỷ niệm cùng các Cube và giao cho KU-Lolo nhé!","KU-Lolo has a new idea to turn your fondest memories into unique Cube souvenirs in the Second Coming of Solaris! <color=HighlightB>Head on over to the Memory Travelogue event</color>, collect memories with with the Cubes, and turn them in to KU-Lolo!"
29.57,6,0.857,Head; Herssen; infirmary; Luuk; to; waffle,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0031.json,Quest_165800019_QuestDesc_165_1,Luuk Herssen thử nghiệm công thức waffle mới. Head to the infirmary và cùng cậu ấy thưởng thức một buổi trà chiều thư giãn.,Luuk Herssen tries out a new waffle recipe. Head to the infirmary and enjoy a relaxing afternoon tea with him.
29.43,9,0.243,Fangspire; Garden; I; II; III; IV; Run; Stagnant; V,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0022.json,Quest_146700000_QuestAliasDesc_146_1,"Huyền Thoại Đô Thị I: Người Kể Chuyện Ma
Hãy đến cột đèn ở Garden Học Viện và điều tra tung tích kẻ đang kể chuyện ma. Tìm manh mối đằng sau huyền thoại đô thị này.

Huyền Thoại Đô Thị II: Lớp Học Không Thể Thoát
Hãy đến Khu Giảng Đường và vén màn bí mật về những học sinh không thể rời đi. Tìm manh mối đằng sau huyền thoại đô thị này.

Huyền Thoại Đô Thị III: Chuyến Tàu Đến Nơi Không Tên
Hãy đến Hẻm Núi Fangspire vào đúng nửa đêm và điều tra Chuyến Tàu Nửa Đêm cùng hàng hóa ""Linh Hồn Lạc Lối"" của nó. Tìm manh mối đằng sau huyền thoại đô thị này.

Huyền Thoại Đô Thị IV: Người Xây Dựng Vô Danh
Hãy đến Khe Núi Sụp Đổ vào một đêm mưa và điều tra những âm thanh kỳ lạ từ ""ma"" không thể tắt đi. Tìm manh mối đằng sau huyền thoại đô thị này.

Huyền Thoại Đô Thị V: Lạc Trong Đường Hầm Sương Mù
Hãy đến ga tàu dưới Stagnant Run vào ban đêm và điều tra đường hầm bí ẩn xuất hiện trong màn sương dày đặc. Tìm manh mối đằng sau huyền thoại đô thị này.","Urban Legend I: The Tale Teller
Please go to the streetlamp in the Academy Garden and investigate the whereabouts of the one telling ghost stories. Find the clues behind this urban legend.

Urban Legend II: No-Escape Classroom 
Please go to the Teaching Zone and uncover the truth about the students who cannot leave. Find the clues behind this urban legend.

Urban Legend III: Train to Who-Knows-Where
Please go to Fangspire Chasm at the stroke of midnight and investigate the Midnight Train and its cargo of ""Lost Souls."" Find the clues behind this urban legend.

Urban Legend IV: The Rogue Constructor
Please go to the Collapsed Ravine on a rainy night and investigate the strange noises from ""ghosts"" that cannot be turned off. Find the clues behind this urban legend.

Urban Legend V: Lost in the Fog Tunnel
 Please go to the station under Stagnant Run at night and investigate the extra tunnel that appears in the thick fog. Find the clues behind this urban legend."
29.33,8,0.533,Chamber; Court; Jinhsi; Mianloong; of; Ruins; Savantae; Xinyi,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0023.json,Quest_133000009_QuestDesc_0_1,"Theo lời Xinyi, Thị trưởng Hongzhen, Jinhsi đã đi đến Đèo Truthseeker, hay còn gọi là Ruins Court of Savantae. Chìa khóa Mật Mã lưu giữ trong lòng Đèo Truthseeker là điều kiện tiên quyết để mở Mianloong Chamber và diện kiến Jué, Sentinel.","According to Xinyi, Hongzhen's Mayor, Jinhsi has gone off to Truthseeker's Pass, or the Court of Savantae Ruins. The Cipher Key stored in the heart of Truthseeker's Pass is a precondition to opening Mianloong Chamber and the audience with Jué, the Sentinel."
29.33,5,0.833,Carlotta; City; Meet; up; with,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0024.json,Quest_114000029_ChildQuestTip_114_35,Meet up with Carlotta tại Ragunna City,Meet up with Carlotta in Ragunna City
28.78,7,0.778,Lahai; North; Observatory; Orbit; Pass; Spacetrek; Valley,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0022.json,Quest_313700000_QuestDesc_313_3,"Dựa trên tình trạng mạng lưới hiện tại, chúng tôi đề xuất ưu tiên tái thiết Orbit Valley Pass - North. Điều này sẽ đẩy nhanh việc khôi phục mạng lưới tuyến đường của Lahai-Roi và hỗ trợ tái thiết Spacetrek Observatory.","Based on the current network status, we recommend prioritizing the rebuild of the Orbit Valley Pass - North. This will accelerate the renewal of Lahai-Roi's route network and support the reconstruction of the Spacetrek Observatory."
28.78,7,0.778,Lahai; Observatory; Orbit; Pass; South; Spacetrek; Valley,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0022.json,Quest_313700000_QuestDesc_313_5,"Dựa trên tình trạng mạng lưới hiện tại, chúng tôi đề xuất ưu tiên tái thiết Orbit Valley Pass - South. Điều này sẽ đẩy nhanh việc khôi phục mạng lưới tuyến đường của Lahai-Roi và hỗ trợ tái thiết Spacetrek Observatory.","Based on the current network status, we recommend prioritizing the rebuild of the Orbit Valley Pass - South. This will accelerate the renewal of Lahai-Roi's route network and support the reconstruction of the Spacetrek Observatory."
28.74,9,0.474,Coming; Cube; KU; Lolo; of; Second,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0004.json,Quest_176800002_QuestDesc_176_1,"KU-Lolo vừa nảy ra ý tưởng mới để biến những kỷ niệm yêu thích của cậu thành những Cube lưu niệm độc đáo trong Second Coming of Solaris! <color=HighlightB>Truy cập trang sự kiện để tham gia</color>, thu thập kỷ niệm cùng các Cube và giao cho KU-Lolo nào!","KU-Lolo has a new idea to turn your fondest memories into unique Cube souvenirs in the Second Coming of Solaris! <color=HighlightB>Head to the event page to participate in the event</color>, collect memories with with the Cubes, and turn them in to KU-Lolo!"
28.5,6,0.75,City; Enter; Matrix; of; Port; Stellar,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0024.json,Quest_145000004_InteractContent_145_93,Enter the Stellar Matrix chứng kiến sự hủy diệt của Port City of Guixu,Enter the Stellar Matrix showing Port City of Guixu's destruction
28.0,6,1.0,A; Beats; Dawn; Orbit; Play; Stellar,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0017.json,Quest_194800002_ChildQuestTip_194_7,"Play Stellar Orbit Beats và hoàn thành ""Tới Dawn"" ở bất kỳ độ khó nào với Đánh Giá trên A","Play Stellar Orbit Beats and complete ""Till Dawn"" at any difficulty with a Rating higher than A"
28.0,6,1.0,Budee; Exoswarm; Finella; Maeve; Professor; Soliskin,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0023.json,Quest_184850006_QuestDesc_184_2,"Đàn Exoswarm Cuồng Nộ đang tiến gần đến trạm nghiên cứu. Hãy giúp Professor Maeve tìm học trò mất tích của bà, Finella, và Soliskin Budee.","Rampaging Exoswarm are closing in on the research station. Help Professor Maeve find her missing student, Finella, and Soliskin Budee."
28.0,6,1.0,Belle; City; Guixu; of; Poppy; Port,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0031.json,Quest_152750011_QuestScheduleSubTitle_152_1,Tìm gặp Belle Poppy ở Port City of Guixu,Collect Belle Poppy in the Port City of Guixu
28.0,5,1.0,and; Artworks; Depository; Metals; Precious,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0004.json,LevelPlay_166700018_ChildQuestTip_166_2,Đến Precious Metals and Artworks Depository Quý Giá,Head to the Precious Metals and Artworks Depository
28.0,5,1.0,and; Artworks; Depository; Metals; Precious,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0004.json,LevelPlay_122000344_ChildQuestTip_122_1,Đến Precious Metals and Artworks Depository Quý Giá,Head to the Precious Metals and Artworks Depository
28.0,5,1.0,and; Artworks; Depository; Metals; Precious,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0004.json,LevelPlay_122000344_ChildQuestTip_122_7,Đến Precious Metals and Artworks Depository Quý Giá,Head to the Precious Metals and Artworks Depository
28.0,5,1.0,Cafe; Head; Namipon; Shashou; to,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0016.json,Quest_181850001_ChildQuestTip_181_2,Head to Shashou Cafe và nói chuyện với Namipon,Head to Shashou Cafe and talk to Namipon
28.0,5,1.0,Cafe; Head; Namipon; Shashou; to,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0016.json,Quest_181850002_ChildQuestTip_181_2,Head to Shashou Cafe và nói chuyện với Namipon,Head to Shashou Cafe and talk to Namipon
28.0,5,1.0,and; Artworks; Depository; Metals; Precious,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0021.json,Quest_122000009_ChildQuestTip_122_8,Bước vào Precious Metals and Artworks Depository Quý,Enter the Precious Metals and Artworks Depository
28.0,5,1.0,and; Artworks; Depository; Metals; Precious,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0021.json,Quest_122000009_ChildQuestTip_122_136,Bước vào Precious Metals and Artworks Depository Quý,Enter the Precious Metals and Artworks Depository
28.0,5,1.0,and; Artworks; Depository; Metals; Precious,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0021.json,Quest_122000009_HandInItemsDesc_122_2,Mở khóa Precious Metals and Artworks Depository Quý Giá,Gain access to Precious Metals and Artworks Depository
28.0,5,1.0,Abbowser; Castle; KU; Lolo; menu,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0034.json,Quest_221800001_QuestScheduleSubTitle_221_52,Đến Abbowser Castle từ menu sự kiện hoặc nói chuyện với KU-Lolo,Head to the Abbowser Castle from the event menu or by talking to KU-Lolo
28.0,5,1.0,Abbowser; Castle; KU; Lolo; menu,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0034.json,Quest_221800001_QuestScheduleSubTitle_221_53,Đến Abbowser Castle từ menu sự kiện hoặc nói chuyện với KU-Lolo,Head to the Abbowser Castle from the event menu or by talking to KU-Lolo
28.0,5,1.0,Abbowser; Castle; KU; Lolo; menu,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0034.json,Quest_221800002_QuestScheduleSubTitle_221_6,Đến Abbowser Castle từ menu sự kiện hoặc nói chuyện với KU-Lolo,Head to the Abbowser Castle from the event menu or by talking to KU-Lolo
28.0,4,1.0,Attack; Basic; Jiyan; Stage,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0015.json,LevelPlay_314800014_ChildQuestTip_314_6,Hình ảnh Jiyan thực hiện Basic Attack Stage 5,Photo of Jiyan performing Basic Attack Stage 5
28.0,4,1.0,Attack; Basic; Jiyan; Stage,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0015.json,LevelPlay_314800014_ChildQuestTip_314_8,Hình ảnh Jiyan thực hiện Basic Attack Stage 5,Photo of Jiyan performing Basic Attack Stage 5
28.0,4,1.0,Attack; Basic; Jinhsi; Stage,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0015.json,LevelPlay_314800015_ChildQuestTip_314_3,Chụp ảnh Jinhsi thực hiện Basic Attack Stage 4,Photo of Jinhsi performing Basic Attack Stage 4
28.0,4,1.0,Attack; Basic; Jinhsi; Stage,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0015.json,LevelPlay_314800015_ChildQuestTip_314_5,Chụp ảnh Jinhsi thực hiện Basic Attack Stage 4,Photo of Jinhsi performing Basic Attack Stage 4
28.0,4,1.0,Attack; Basic; Galbrena; Stage,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0015.json,LevelPlay_314800017_ChildQuestTip_314_4,Chụp ảnh Galbrena thực hiện Basic Attack Stage 2,Photo of Galbrena performing Basic Attack Stage 2
28.0,4,1.0,Attack; Basic; Galbrena; Stage,quest,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0015.json,LevelPlay_314800017_ChildQuestTip_314_6,Chụp ảnh Galbrena thực hiện Basic Attack Stage 2,Photo of Galbrena performing Basic Attack Stage 2
