severity,suspicious_count,ratio,words,domain,file,primary_key,translation,source_en
21.0,3,1.0,Express; Get; Squeaky,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,1004,Get mẫu môi trường chuẩn bị địa điểm mới của Squeaky Express.,Squeaky Express new site preparation environment sampling.
20.67,4,0.667,Increase; Obscured; Sins; Thousand,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0001.json,129,"Rơi từ Thousand Sins - The Obscured, dùng để Increase Bậc Synergy Giả.","Dropped by the Thousand Sins - The Obscured, used for Resonator Ascension."
20.67,4,0.667,Increase; Obscured; Sins; Thousand,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0001.json,131,"Rơi từ Thousand Sins - The Obscured, dùng để Increase Bậc Synergy Giả.","Dropped by the Thousand Sins - The Obscured, used for Resonator Ascension."
20.56,5,0.556,Azure; Green; Iguana; Lizard; Pit,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0001.json,514,"Thằn Lằn Đa Vạch thuộc họ thằn lằn trong bộ bò sát, có họ hàng gần với Azure Iguana và Green Pit Lizard. Cơ thể phủ vảy da cứng, xen kẽ các vòng đen và trắng, trong đó vòng trắng hẹp hơn. Loài này ưa môi trường ẩm ướt và phân bố rộng rãi trên đất liền khắp thế giới.","Many-Banded Gecko belongs to the family of lizards in the order of reptiles, and is a close relative of Azure Iguana and Green Pit Lizard. The body is covered with leathery scales and has black rings and white rings arranged in succession, with the white rings being narrower. It likes wet environment and is widely distributed on land all over the world."
20.16,6,0.316,Blue; Phoebe; Phoenixidae; Plume; Red,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0001.json,490,"Một loài phượng hoàng lớn thuộc chi Phoebe Mỏ trong họ Phoenixidae, có họ hàng với loài bướm Red Plume và Blue Plume. Chúng thường hoạt động ở những khu vực cây cối rậm rạp trong rừng hoặc môi trường tương tự, bay theo cặp ở độ cao lớn, hút mật hoa và rất khó bắt. Đây là loài phổ biến nhất trong ba loài bướm nhờ khả năng sinh sản cao và thích nghi tốt với môi trường sống.","A large phoebe of the genus Beaked Phoebe in the family Phoenixidae, and is related to the Red and Blue Plume butterflies. They are often active in dense vegetation areas in woodlands or other environments, fly in pairs at high altitudes, feed on nectar, and are not easily captured. It is the most common of the three species of butterflies because of its high reproductive ability and adaptability to the living environment."
20.0,4,0.8,Chili; Meat; Recipe; Slices,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,1457,"Recipe chi tiết cách làm ""Chili Meat Slices"".","A detailed written recipe on how to make ""Chili Meat Slices""."
20.0,4,0.8,Aureate; Fried; Recipe; Rice,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,1481,"Recipe viết chi tiết cách chế biến món ""Aureate Fried Rice"".","A detailed written recipe on how to make ""Aureate Fried Rice""."
19.56,5,0.556,Core; Discord; Ji; Ting,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0001.json,130,Core của Discord ẩn dưới tàn tích Ji Ting là một tập hợp khổng lồ của vô số ý thức ẩn náu bên trong. Những tần số hỗn loạn vương vấn xung quanh chính là biểu tượng cho ngàn mắt ngàn mặt của Discord.,The core of the Tacet Discord that hides under the Ji Ting ruins is a huge collection of countless consciousnesses lurking inside. The disorderly frequencies lingering around it are the symbol of the Tacet Discord's thousand eyes and thousand faces.
19.55,5,0.455,Aureate; Fried; Rice; Tacetite; Tacetreite,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,1353,"Ban đầu, để chào mừng hoạt động khai thác Tacetite, các đầu bếp mỏ đã sáng tạo ra món ăn này với lòng đỏ trứng vàng tượng trưng cho Tacetreite. Sau đó, mỏ hình thành truyền thống vào đầu mỗi tháng sẽ nấu Aureate Fried Rice để cầu mong mọi việc suôn sẻ.","At first, in order to celebrate the start of Tacetite mining operations, the mine cooks developed this dish with golden egg yolk representing Tacetreite. Later, the mine formed a tradition which at the start of each month, Aureate Fried Rice is to be made to wish for all goes well."
19.0,6,0.4,Fragrant; Grass; Tea,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,1317,"Trong thời kỳ hỗn loạn khi nguyên liệu khan hiếm, Fragrant Grass được dân gian Huanglong sử dụng như một vị thuốc quan trọng chống lại cái lạnh. Đến thời kỳ phục hưng, việc sản xuất thuốc tổng hợp được khôi phục, nhưng thói quen dùng Fragrant Grass pha nước để tăng cường miễn dịch vẫn được giữ lại và dần phát triển thành Fragrant Tea như ngày nay.","During the chaotic time where raw materials are of scarcity of, Fragrant Grass was used as an important medicine to fight against the cold by the folk of the Huanglong. In the era of resurgence, the production of synthetic drugs resumed, but the habit of using Fragrant Grass in water to strengthen immunity was retained and gradually developed into the present day Fragrant Tea."
19.0,4,0.8,Dish; Fluid; Wutherium,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,1349,"Dish kỳ lạ làm từ lòng đỏ trứng, có màu vàng lỏng như Wutherium Fluid. Dish này ngọt ngào, thơm ngon và rất được lòng người già cùng trẻ nhỏ.","The strange dish made of egg yolk, which has a golden color like fluid, said to be inspired by the Wutherium Fluid. The dish is sweet and tasty and is popular with the elderly and children."
18.85,5,0.385,Azure; Green; Iguana; Lizard; Pit,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0001.json,522,"Green Pit Lizard thuộc họ thằn lằn trong bộ bò sát, có họ hàng gần với Tắc Kè Đa Vạch và Azure Iguana. Loài này có tứ chi ngắn, di chuyển nhanh nhẹn, thân phủ vảy da và lưng có gai thịt, toàn thân màu xanh sáng. Chúng ưa môi trường ẩm ướt và phân bố rộng rãi ở các vùng ven nước, đầm lầy trên toàn thế giới.","The Green Pit Lizard belongs to the family of lizards in the order of reptiles, and is a close relative of the Many-Banded Gecko and Azure Iguana. The lizard has short limbs, agile movements, leathery scales covering its body and a bright green body with fleshy spines on its back. It likes moist environment and is widely distributed in waterfront and wetland environment all over the world."
18.67,4,0.667,Express; in; logo; Squeaky,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,1201,"Những hộp giao hàng in logo Squeaky Express rất bền chắc. Nếu gặp những chiếc hộp tương tự trên đường, hãy giúp thu hồi chúng.","Delivery boxes printed with the Squeaky Express logo are durable and sturdy. If you meet similar boxes in the field, please help pick them up and recover them."
18.67,4,0.667,Express; in; logo; Squeaky,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,1205,"Những hộp giao hàng in logo Squeaky Express rất bền chắc. Nếu gặp những chiếc hộp tương tự trên đường, hãy giúp thu hồi chúng.","Delivery boxes printed with the Squeaky Express logo are durable and sturdy. If you meet similar boxes in the field, please help pick them up and recover them."
18.67,4,0.667,Express; in; logo; Squeaky,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,1209,"Những hộp giao hàng in logo Squeaky Express rất bền chắc. Nếu gặp những chiếc hộp tương tự trên đường, hãy giúp thu hồi chúng.","Delivery boxes printed with the Squeaky Express logo are durable and sturdy. If you meet similar boxes in the field, please help pick them up and recover them."
18.67,4,0.667,Milk; Recipe; Salted; Tea,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,1441,"Recipe chi tiết cách pha ""Salted Milk Tea"".","A detailed written recipe on how to make ""Salted Milk Tea""."
18.67,4,0.667,Herbal; Recipe; Shuyun; Tea,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,1449,"Recipe chi tiết cách pha ""Shuyun Herbal Tea"".","A detailed written recipe on how to make ""Shuyun Herbal Tea""."
18.5,3,0.75,Crownless; Increase; Replica,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0001.json,101,"Rơi từ Crownless - Replica, dùng để Increase Cấp Synergy Giả.","Dropped by Crownless - Replica, used for Resonator Ascension."
18.5,3,0.75,Crownless; Increase; Replica,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0001.json,103,"Rơi từ Crownless - Replica, dùng để Increase Cấp Synergy Giả.","Dropped by Crownless - Replica, used for Resonator Ascension."
18.5,3,0.75,Increase; Squama; Thunder,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0001.json,105,"Rơi từ Thunder Squama, dùng để Increase Bậc Synergy Giả.","Dropped by Thunder Squama, used for Resonator Ascension."
18.5,3,0.75,Increase; Squama; Thunder,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0001.json,107,"Rơi từ Thunder Squama, dùng để Increase Bậc Synergy Giả.","Dropped by Thunder Squama, used for Resonator Ascension."
18.5,3,0.75,Aix; Increase; Mourning,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0001.json,109,"Rơi từ Mourning Aix, dùng để Increase Bậc Synergy Giả.","Dropped by Mourning Aix, used for Resonator Ascension."
18.5,3,0.75,Aix; Increase; Mourning,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0001.json,111,"Rơi từ Mourning Aix, dùng để Increase Bậc Synergy Giả.","Dropped by Mourning Aix, used for Resonator Ascension."
18.5,3,0.75,Increase; Inferno; Rider,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0001.json,113,"Rơi từ Inferno Rider, dùng để Increase Bậc Synergy Giả.","Dropped by Inferno Rider, used for Resonator Ascension."
18.5,3,0.75,Increase; Inferno; Rider,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0001.json,115,"Rơi từ Inferno Rider, dùng để Increase Bậc Synergy Giả.","Dropped by Inferno Rider, used for Resonator Ascension."
18.5,3,0.75,Beringal; Feilian; Increase,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0001.json,117,"Rơi từ Feilian Beringal, dùng để Increase Cấp Synergy Giả.","Dropped by Feilian Beringal, used for Resonator Ascension."
18.5,3,0.75,Beringal; Feilian; Increase,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0001.json,119,"Rơi từ Feilian Beringal, dùng để Increase Cấp Synergy Giả.","Dropped by Feilian Beringal, used for Resonator Ascension."
18.5,3,0.75,Heron; Impermanence; Increase,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0001.json,121,"Rơi từ Impermanence Heron, dùng để Increase Bậc Synergy Giả.","Dropped by Impermanence Heron, used for Resonator Ascension."
18.5,3,0.75,Heron; Impermanence; Increase,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0001.json,123,"Rơi từ Impermanence Heron, dùng để Increase Bậc Synergy Giả.","Dropped by Impermanence Heron, used for Resonator Ascension."
18.0,3,0.6,Bar; Compressed; Food,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,1432,"Học công thức ""Compressed Food Bar"" sau khi sử dụng.","Learn ""Compressed Food Bar"" after use."
18.0,3,0.6,Bar; Compressed; Food,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,1434,"Học công thức ""Compressed Food Bar"" sau khi sử dụng.","Learn ""Compressed Food Bar"" after use."
17.33,4,0.333,Decrease; Op; Side; Stamina,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,1292,Decrease 10% tiêu hao Stamina khi Side Sprint cho tất cả thành viên trong đội trong 1.000 giây. Chỉ có hiệu lực với đội của bạn trong chế độ Co-Op.,"Decreases Stamina consumption from Side Sprinting for all team members by 10% for 1,000s. Effective on your own team only during Co-Op mode."
17.33,4,0.333,Decrease; Op; Side; Stamina,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,1296,Decrease 20% tiêu hao Stamina khi Side Sprint cho tất cả thành viên trong đội trong 1.000 giây. Chỉ có hiệu lực với đội của bạn trong chế độ Co-Op.,"Decreases Stamina consumption from Side Sprinting for all team members by 20% for 1,000s. Effective on your own team only during Co-Op mode."
17.33,4,0.333,Decrease; Op; Side; Stamina,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,1316,Decrease 20% tiêu hao Stamina khi Side Sprint cho tất cả thành viên trong đội trong 1.000 giây. Chỉ có hiệu lực với đội của bạn trong chế độ Co-Op.,"Decreases Stamina consumption from Side Sprinting for all team members by 20% for 1,000s. Effective on your own team only during Co-Op mode."
17.0,4,0.5,Ji; Jinxi; Sui'guang; Ting,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,1085,"Một vi mạch do Hoàng hậu Jinxi trao tặng, lưu trữ hồ sơ nghiên cứu mà Phòng thí nghiệm Ji Ting đã thực hiện trên sinh vật thần thoại Sui'guang.","A microchip given by Empress Jinxi, storing research records the Ji Ting Laboratory had conducted on the mythical beast Sui'guang."
16.71,4,0.571,Ore; Tacetite; Tacetreite,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,1145,"Ore vàng thu được sau khi loại bỏ vỏ Tacetite có hình dạng giống Tacetreite, nhưng thực chất vẫn là Tacetite, thường được các Thủ Lĩnh Lưu Đày sử dụng.","The yellow ore obtained after removing the Tacetite's shell is shaped like Tacetreite, but is actually still Tacetite, and is usually used by the Exile Leaders."
16.57,5,0.357,Midnight; Nightshade; Rangers,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0001.json,410,"Các thành viên Midnight Rangers thường xuyên hoạt động ở những khu vực nguy hiểm, do môi trường khắc nghiệt, họ chỉ có thể nhai lá bạc hà dại để tỉnh táo. Lâu dần, bạc hà trở thành biểu tượng của Rangers. Khi trở về thành phố, mùi hương thoang thoảng quanh họ khiến người qua đường không biết nguồn gốc nhưng dần liên tưởng đến Rangers, từ đó có biệt danh ""Nightshade"".","Members of the Midnight Rangers often go to dangerous areas, due to the harsh environment, they can only collect the wild mints to chew on for refreshment, and over time also formed a habit, mint has become a symbol of the Rangers. During their returns to the city, Rangers often have a fragrant smell around them, passersby don't know where the smell came from, but they eventually associated the aroma with the Rangers, thus getting the name Nightshade."
16.5,3,0.75,Core; Gleamtender; Mass,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0001.json,126,"Core thuộc về Gleamtender, bên trái lõi là sự kỳ vọng về một phản hồi đến mức ánh sáng le lói nhấp nháy dưới sóng âm Mass.","The core belonging to the Gleamtender, on the left side of the core is its expectation of a response to the point of the glow, breathing flicker Gleam under the Mass sound waves."
16.5,3,0.75,Chip; Dim; Forest,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,1221,Chip dữ liệu tìm thấy ở Dim Forest dường như ghi lại chuyến thám hiểm của một nhà thực vật học nào đó.,Data chip found in the Dim Forest seems to be the record of a certain botanist's expedition.
16.5,3,0.75,Chip; Dim; Forest,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,1225,Chip dữ liệu tìm thấy ở Dim Forest dường như ghi lại chuyến thám hiểm của một nhà thực vật học nào đó.,Data chip found in the Dim Forest seems to be the record of a certain botanist's expedition.
16.5,3,0.75,Chip; Dim; Forest,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,1229,Chip dữ liệu tìm thấy ở Dim Forest dường như ghi lại chuyến thám hiểm của một nhà thực vật học nào đó.,Data chip found in the Dim Forest seems to be the record of a certain botanist's expedition.
16.5,3,0.75,Chip; Dim; Forest,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,1233,Chip dữ liệu tìm thấy ở Dim Forest dường như ghi lại chuyến thám hiểm của một nhà thực vật học nào đó.,Data chip found in the Dim Forest seems to be the record of a certain botanist's expedition.
16.5,3,0.75,Chip; Dim; Forest,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,1237,Chip dữ liệu tìm thấy ở Dim Forest dường như ghi lại chuyến thám hiểm của một nhà thực vật học nào đó.,Data chip found in the Dim Forest seems to be the record of a certain botanist's expedition.
16.5,3,0.75,Chip; Dim; Forest,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,1241,Chip dữ liệu tìm thấy ở Dim Forest dường như ghi lại chuyến thám hiểm của một nhà thực vật học nào đó.,Data chip found in the Dim Forest seems to be the record of a certain botanist's expedition.
16.5,3,0.75,Abundance; chip; Forsaken,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,1245,Một chip dữ liệu tìm thấy ở Forsaken Abundance. Dường như là bản ghi âm thực địa của một người lính nào đó.,A data chip found in the Forsaken Abundance. Seems to be the field recordings of a certain soldier.
16.5,3,0.75,Abundance; chip; Forsaken,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,1249,Một chip dữ liệu tìm thấy ở Forsaken Abundance. Dường như là bản ghi âm thực địa của một người lính nào đó.,A data chip found in the Forsaken Abundance. Seems to be the field recordings of a certain soldier.
16.5,3,0.75,Abundance; chip; Forsaken,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,1253,Một chip dữ liệu tìm thấy ở Forsaken Abundance. Dường như là bản ghi âm thực địa của một người lính nào đó.,A data chip found in the Forsaken Abundance. Seems to be the field recordings of a certain soldier.
16.5,3,0.75,Abundance; chip; Forsaken,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,1257,Một chip dữ liệu tìm thấy ở Forsaken Abundance. Dường như là bản ghi âm thực địa của một người lính nào đó.,A data chip found in the Forsaken Abundance. Seems to be the field recordings of a certain soldier.
16.5,3,0.75,Abundance; chip; Forsaken,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,1261,Một chip dữ liệu tìm thấy ở Forsaken Abundance. Dường như là bản ghi âm thực địa của một người lính nào đó.,A data chip found in the Forsaken Abundance. Seems to be the field recordings of a certain soldier.
16.5,3,0.75,Awu; Recipe; Special,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,1413,"Recipe chi tiết cách làm ""Món Special của Awu"".","A detailed written recipe on how to make ""The Awu Special""."
16.5,3,0.75,Crownless; Recipe; Shredded,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,1425,"Recipe viết chi tiết cách chế biến món ""Shredded Crownless"".","A detailed written recipe on how to make """"Shredded Crownless""""."
16.5,3,0.75,Dragon; Dumplings; Recipe,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,1461,"Recipe chi tiết cách làm ""Dragon Dumplings"".","A detailed written recipe on how to make ""Dragon Dumplings""."
16.5,3,0.75,Crispy; Recipe; Squab,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,1509,"Recipe chi tiết cách làm ""Crispy Squab"".","A detailed written recipe on how to make ""Crispy Roasted Squab""."
16.0,2,1.0,Core; Discord,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0001.json,235,Core của một Discord cấp thấp. Có nhiều công dụng.,The core of a low-class Tacet Discord. Has many uses.
16.0,2,1.0,Core; Discord,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0001.json,239,Core của một Discord cấp thấp. Có nhiều công dụng.,The core of a low-class Tacet Discord. Has many uses.
16.0,2,1.0,Core; Discord,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0001.json,243,Core của một Discord cấp thấp. Có nhiều công dụng.,The core of a low-class Tacet Discord. Has many uses.
16.0,2,1.0,Core; Discord,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0001.json,247,Core của một Discord cấp thấp. Có nhiều công dụng.,The core of a low-class Tacet Discord. Has many uses.
16.0,2,1.0,Equip; Incineranur,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,972,Equip để giảm tác động tiêu cực từ Incineranur.,Equip to reduce the negative effects caused by the Incineranur.
16.0,2,1.0,Equip; Incineranur,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,974,Equip để giảm tác động tiêu cực từ Incineranur.,Equip to reduce the negative effects caused by the Incineranur.
16.0,2,1.0,Ji; Ting,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,1120,Một thiết bị có hình thù kỳ lạ của Ji Ting.,An oddly-shaped device of Ji Ting.
16.0,2,1.0,Ji; Ting,item,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0002.json,1122,Một thiết bị có hình thù kỳ lạ của Ji Ting.,An oddly-shaped device of Ji Ting.
