severity,suspicious_count,ratio,words,domain,file,primary_key,translation,source_en
24.14,5,0.714,Dim; Forest; Howler; Overlord; to,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_330000050_UndiscoveredDes,"Một Tacet Discord Howler cấp Overlord tại Dim Forest. Với kích thước to lớn, nó là bá chủ của vùng đất này.","An Overlord Class Howler TD in Dim Forest. With a giant size, it boasts the sovereign of this land."
24.0,6,0.6,Dim; Forest; Hoolock; Mutant; Organism; vexo,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_monster_Info\lang_monster_Info__monster_description__part_0001.json,147,"Tên khoa học ""Hoolock vexo"". Chỉ được phát hiện tại Dim Forest, là Mutant Organism có mức độ thông minh cao nhất được tìm thấy ở Huanglong.","Binomial name ""Hoolock vexo"". There are only sightings in the Dim Forest, Mutant Organism with the highest level of intelligence found in Huanglong."
23.45,6,0.545,City; Common; Guixu; Howler; of; Port,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_310000330_UndiscoveredDes,Một loài Tacet Discord Howler cấp Common bản địa của Port City of Guixu. Các ghi chép cho thấy nó có hình dáng giống với các vật thể từ nền văn minh đã mất của thành phố.,A Common Class Howler TD native to the Port City of Guixu. Records show it resembles objects from the city's lost civilization.
23.33,5,0.833,Beyond; Discord; Phrolova; Sonoro; Sphere,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_340000100_UndiscoveredDes,"Một Discord đặc biệt được Phrolova triệu hồi từ Sonoro Sphere - nơi hội tụ tất cả các tần số phân rã, được gọi là ""Beyond"". Nó hiện thân dưới dạng một Phù Thủy Ba Mặt của Âm Phủ.","A special Tacet Discord summoned by Phrolova from a Sonoro Sphere where all decaying frequencies converge, known as the ""Beyond."" It manifests as a three-faced Witch of the Underworld."
23.33,5,0.833,Beyond; Discord; Phrolova; Sonoro; Sphere,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_340000190_UndiscoveredDes,"Một Discord đặc biệt được Phrolova triệu hồi từ Sonoro Sphere - nơi hội tụ tất cả các tần số phân rã, được gọi là ""Beyond"". Nó hiện thân dưới dạng một Phù Thủy Ba Mặt của Âm Phủ.","A special Tacet Discord summoned by Phrolova from a Sonoro Sphere where all decaying frequencies converge, known as the ""Beyond."" It manifests as a three-faced Witch of the Underworld."
22.71,4,0.571,Details; Quit; Test,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,BossPilingActivity_DungeonQuit05,"""Quit Test"" sẽ kết thúc lần thử này và đưa bạn trở lại trang Test Details.
""Làm Lại Kiểm Tra"" sẽ khởi động lại ""Kiểm Tra Sơ Bộ"" với cùng đội hình.","""Quit Test"" will end this attempt and bring you back to the Test Details page.
""Retake Test"" will restart the ""Preliminary Test"" with the same team."
22.71,4,0.571,Details; Quit; Test,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,BossPilingActivity_DungeonQuit06,"""Quit Test"" sẽ kết thúc lần thử này và đưa bạn trở lại trang Test Details.
""Làm Lại Kiểm Tra"" sẽ khởi động lại ""Kiểm Tra Cuối Cùng"" với cùng đội hình.","""Quit Test"" will end this attempt and bring you back to the Test Details page.
""Retake Test"" will restart the ""Final Test"" with the same team."
22.29,6,0.429,Discords; Flames; Fury; Inferno; of; Rider,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_monster_Info\lang_monster_Info__monster_description__part_0001.json,170,"Tacet Discords thông thường không cần ""phương tiện"" để di chuyển, nhưng Inferno Rider lại có hình dáng giống một tay đua mô tô, có lẽ hình dạng này bắt nguồn từ sự bắt chước vụng về hành vi của con người. Sự điên cuồng của TD khi điều khiển ""phương tiện"" này được bí mật gọi là ""Flames of Fury"" ở Huanglong.","The usual Tacet Discords does not require a ""vehicle"" for movement, but the appearance of the Inferno Rider resembles a rider on a motorcycle, presumably this form is derived from a poor imitation of human behavior. The TD's crazy rampage in the ""vehicle"" is secretly known as ""Flames of Fury"" by Huanglong."
22.14,5,0.714,Aix's; Mire; Mutant; Organism; Whining,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_monster_Info\lang_monster_Info__monster_description__part_0001.json,38,"Một Mutant Organism có mức độ nguy hiểm thấp với mô hình hoạt động kỳ lạ, thường được tìm thấy trong vùng nước của Whining Aix's Mire.",A low-risk Mutant Organism with a peculiar activity pattern that is commonly found in the waters of Whining Aix's Mire.
22.0,6,0.5,Gurglepuff; Mutant; Organism; spiritalis; Tetraodon,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_monster_Info\lang_monster_Info__monster_description__part_0001.json,39,"Tên khoa học ""Tetraodon spiritalis"", một Mutant Organism thuộc chi Tetraodon. Các giả thuyết cho rằng nó có quan hệ họ hàng với Gurglepuff, nhưng vùng sinh thái của hai loài có sự khác biệt nhỏ.","Binomial name ""Tetraodon spiritalis"", a Mutant Organism of the genus Tetraodon. Theorieds suggests it is a relative to the Gurglepuff, but the ecological zones of the two are slightly different."
21.14,5,0.714,lateo; Mutant; Organism; Tetraodon,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_monster_Info\lang_monster_Info__monster_description__part_0001.json,36,"Tên khoa học ""Tetraodon lateo"", một Mutant Organism thuộc chi Tetraodon.","Binomial name ""Tetraodon lateo"", a Mutant Organism of the genus Tetraodon."
21.14,5,0.714,Babyrousa; fractden; Mutant; Organism,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_monster_Info\lang_monster_Info__monster_description__part_0001.json,57,"Tên khoa học ""Babyrousa fractden"", một Mutant Organism thuộc chi Babyrousa. Là loài ăn tạp phổ biến khắp nơi. Mặc dù chế độ ăn chủ yếu có nguồn gốc thực vật, nhưng tính khí của nó không giống các loài ăn cỏ thông thường.","Binomial name ""Babyrousa fractden"", a Mutant Organism the genus Babyrousa. An omnivore Mutant Organism commonly seen everywhere. Although its diet is mainly of vegetative origin, but the temperament is unlike the ordinary herbivores."
21.0,2,1.0,Test,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,BossPilingErrorCode6,Chưa hoàn thành Test Sơ bộ. Không thể tiến vào Test Cuối cùng.,Preliminary Test not completed. Cannot enter the Final Test
20.56,5,0.556,Devorsonidum; Devourer; Impulse; impulsio; Predators,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_monster_Info\lang_monster_Info__monster_description__part_0001.json,9,"Tên khoa học ""Devorsonidum impulsio"", loài Devourer. Chi trước trái của Impulse Predators đã tiến hóa thành cung tên, có thể tích tụ năng lượng dẫn điện để bắn xa hơn.","Binomial name ""Devorsonidum impulsio"", Devourer specis. The left upper limb of the Impulse Predators has evolved into a bow and arrow, which can gather conductive energy to shoot at longer distances."
20.56,5,0.556,Gorges; of; Overlord; Spirit; Whisperin,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_340000010_UndiscoveredDes,"Một TD Whisperin cấp Overlord được tìm thấy bên ngoài Gorges of Spirit. Được biết đến là hung hăng, ác ý và hiếu chiến. Cần quan sát thêm để hiểu rõ hơn về sinh vật này.","An Overlord Class Whisperin TD found outside Gorges of Spirit. Known to be bellicose, malevolent, and aggressive. Further observation is needed to better picture this creature."
19.25,5,0.625,Ardea; bipenna; purpurea,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_monster_Info\lang_monster_Info__monster_description__part_0001.json,120,"Tên ba phần ""Ardea purpurea bipenna"", một phân loài của Ardea purpurea chỉ được tìm thấy duy nhất tại Huanglong.","Trinomial name ""Ardea purpurea bipenna"", a subspecies of Ardea purpurea uniquely found in Huanglong."
19.25,5,0.625,Ardea; bipenna; purpurea,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_monster_Info\lang_monster_Info__monster_description__part_0001.json,123,"Tên ba phần ""Ardea purpurea bipenna"", một phân loài của Ardea purpurea chỉ được tìm thấy duy nhất tại Huanglong.","Trinomial name ""Ardea purpurea bipenna"", a subspecies of Ardea purpurea uniquely found in Huanglong."
19.0,6,0.4,Fission; Junrock; Vanguard,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_310000020_DiscoveredDes,"Một TD được cấu tạo từ những mảnh đá vụn. Thường xuất hiện cùng với Vanguard Junrock. 

Khác với Vanguard Junrock, Fission Junrock có năng lượng hoạt động mạnh mẽ và không ổn định hơn, dễ phát nổ khi va chạm. Các ghi chép cho thấy đôi khi nó được các Tacet Discord khác sử dụng như vũ khí Dodgem.","A TD constructed with fragmented rocks. Commonly found in the company of Vanguard Junrock. 

Different from the latter, Fission Junrock has a more active and unstable energy and easily explodes under impact. Records show that it is sometimes used as a throwing weapon by other Tacet Discords."
19.0,4,0.8,Drive; logic; Reactor,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_340000220_UndiscoveredDes,"Một bộ phận của Reactor Drive. Khi phản ứng miễn dịch của Drive được kích hoạt, logic chiến đấu của nó sẽ khởi động để loại bỏ mọi kẻ xâm nhập.","A Reactor Drive component. When the Drive's immune response is triggered, its battle logic will activate to eliminate all intruders."
19.0,3,1.0,in; place; Takes,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,BossPilingActivity_Main03,Takes place in {0},Takes place in {0}
19.0,2,1.0,Center; Test,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,BossPilingActivity_DungeonDetail01,Test Center - {0},Test Center - {0}
18.67,4,0.667,Desorock; Discord; Field; Highlands,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_monster_Info\lang_monster_Info__monster_description__part_0001.json,166,Một Discord mạnh mẽ xuất hiện tại Tacet Field của Desorock Highlands và có khả năng sử dụng sức mạnh của Electro.,A powerful Tacet Discord that appears in the Tacet Field of Desorock Highlands and is capable of using the power of the Electro.
18.67,4,0.667,Central; Overlord; Plains; Whisperin,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_330000010_UndiscoveredDes,Một Whisperin TD cấp Overlord ẩn náu tại Central Plains. Nó thể hiện khả năng chiến đấu tương tự như con người.,An Overlord Class Whisperin TD hidden in Central Plains. It demonstrates combat abilities similar to those of a human.
18.67,4,0.667,Dark; Plateaus; Sanguis; Tide,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_320000440_UndiscoveredDes,"Kẻ săn mồi đỉnh cao tại Sanguis Plateaus. Nó trỗi dậy cùng Dark Tide dâng cao, báo hiệu sự khởi đầu của cuộc săn.","The apex predator in the Sanguis Plateaus. It rises with the surging Dark Tide, heralding the start of the hunt."
18.55,5,0.455,Discord; Fission; lapis; Resinacrustidum,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_monster_Info\lang_monster_Info__monster_description__part_0001.json,3,"Tên khoa học ""Resinacrustidum lapis"", thành viên của loài Resinacrustidum. Loài Discord này thường hoạt động theo đàn trong các khu mỏ và vùng núi, cùng với các Fission Junrock khác, mức độ nguy hiểm tương đối thấp.","Binomial name ""Resinacrustidum lapis"", member of the Resinacrustidum species. This Tacet Discord is often found active in packs within mines and mountainous areas, along with other Fission Junrocks, relatively low danger level."
18.17,5,0.417,spiritalis; Strepoplasmidum; Whiff; Whoosh,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_monster_Info\lang_monster_Info__monster_description__part_0001.json,30,"Tên khoa học ""Strepoplasmidum spiritalis"", thành viên của chi Strepoplasmidum. Không có trí tuệ, do khối năng lượng Aero tụ lại trong ""đầu"" phát ra âm thanh giống như tiếng gió rít, vì vậy được gọi là ""Whiff Whoosh"".","Binomial name ""Strepoplasmidum spiritalis"", a member of the genus Strepoplasmidum. Possesses no intelligence, due to the Aero energy mass gathered in its ""head"" emitting sound similar to that of a gust of wind, hence the name ""Whiff Whoosh""."
18.12,5,0.312,Barrens; Calamity; Class; Norfall; Whisperin,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_340000070_UndiscoveredDes,"Một TD Whisperin được phát hiện tại Norfall Barrens, thể hiện những đặc điểm nổi bật hơn của hình dạng phụ nữ. Có nghi ngờ liên quan đến Threnodian, được bao quanh bởi các tập hợp phụ loài TD khác. Do môi trường nguy hiểm, thông tin và ghi chép vẫn còn thiếu, nó đã được xếp vào loại Calamity Class.","A Whisperin TD discovered in the Norfall Barrens, exhibiting more prominent characteristics of the human female form. There is a suspected link to Threnodian, surrounded by other TD sub-class aggregates. Due to its hazardous environment, there remains insufficient information and records, it has been classified as a Calamity Class."
17.71,4,0.571,Aix's; Discord; Mire; Whining,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_monster_Info\lang_monster_Info__monster_description__part_0001.json,181,"Một Discord đáng gờm làm tổ tại Whining Aix's Mire, tiếng gào thét của nó được người dân Huanglong gọi là ""Khúc bi ca bất tận"".","A formidable Tacet Discord that nested in the Whining Aix's Mire, its wailing is called the ""Never-ending elegy"" by the people of Huanglong."
17.71,4,0.571,Desorock; Highland; Howler; Overlord,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_330000030_UndiscoveredDes,Một Howler TD cấp Overlord xuất hiện tại Desorock Highland. Được biết đến là hung dữ và có tính tấn công cao.,An Overlord Class Howler TD showing up in Desorock Highland. It is known to be ferocious and highly aggresive.
17.71,4,0.571,Class; CSC; Overlord; Staticoid,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_340000060_UndiscoveredDes,"Một Staticoid TD ẩn náu bên dưới một cơ sở CSC bị bỏ hoang, hình dạng vật lý của nó là tập hợp của nhiều vật thể khác nhau. Mức độ đe dọa: Overlord Class.","A Staticoid TD that hides beneath an abandoned CSC facility, its physical form comprises a conglomerate of various objects. Threat level: Overlord Class."
17.71,4,0.571,Desorock; Highland; Overlord; Whisperin,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_340000080_UndiscoveredDes,Một Tacet Discord thuộc lớp Overlord Whisperin được tìm thấy tại Desorock Highland. Nó thể hiện khả năng chiến đấu tương tự như con người.,An Overlord Class Whisperin TD found in Desorock Highland. It demonstrates combat abilities similar to those of a human.
17.0,3,0.5,Discord; End; Penitent's,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_330000130_UndiscoveredDes,"Một Discord hình rồng lang thang trên đỉnh Penitent's End vì lý do chưa rõ, nuốt chửng mọi tần số một cách bừa bãi.","A dragon-like Tacet Discord that haunts the peak of Penitent's End for an unknown reason, devouring all frequencies indiscriminately."
17.0,3,0.5,Discord; Federation; New,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_310000860_UndiscoveredDes,"Một tác phẩm quý giá của Fractsidus, kết hợp đôi tay áo bay với bản chất của một Discord bằng công nghệ của New Federation.","A prized creation of the Fractsidus, fusing a pair of flowing sleeves with the essence of a Tacet Discord with New Federation technologies."
16.5,3,0.75,Discord; Dreamscape; Nodes,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_330000140_UndiscoveredDes,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.
16.5,3,0.75,Discord; Dreamscape; Nodes,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_330000150_UndiscoveredDes,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.
16.5,3,0.75,Discord; Dreamscape; Nodes,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_330000160_UndiscoveredDes,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.
16.5,3,0.75,Discord; Dreamscape; Nodes,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_330000170_UndiscoveredDes,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.
16.5,3,0.75,Discord; Dreamscape; Nodes,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_330000180_UndiscoveredDes,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.
16.5,3,0.75,Discord; Dreamscape; Nodes,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_330000190_UndiscoveredDes,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.
16.5,3,0.75,Discord; Dreamscape; Nodes,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_330000200_UndiscoveredDes,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.
16.5,3,0.75,Discord; Dreamscape; Nodes,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_340000130_UndiscoveredDes,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.
16.5,3,0.75,Discord; Dreamscape; Nodes,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_340000110_UndiscoveredDes,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.
16.5,3,0.75,Discord; Dreamscape; Nodes,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_340000160_UndiscoveredDes,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.
16.5,3,0.75,Discord; Dreamscape; Nodes,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_320000430_UndiscoveredDes,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.
16.5,3,0.75,Discord; Dreamscape; Nodes,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_310000630_UndiscoveredDes,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.
16.5,3,0.75,Discord; Dreamscape; Nodes,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_310000640_UndiscoveredDes,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.
16.5,3,0.75,Discord; Dreamscape; Nodes,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_320000450_UndiscoveredDes,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.
16.5,3,0.75,Discord; Dreamscape; Nodes,monster_description,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_320000460_UndiscoveredDes,Một Discord đặc biệt ẩn nấp trong mạng lưới phức tạp của Dreamscape Nodes.,A special Tacet Discord that lurks in the intricate network of the Dreamscape Nodes.
